InstrumentName, Manna Pro
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,Time,WD,WS
06/01/2021 00:47:00,,36.4,70.72,848.17,2.81,1.45,2.81,,-1.0,-1.0
06/01/2021 00:48:00,,37.06,70.58,848.15,2.34,1.56,2.34,,-1.0,-1.0
06/01/2021 00:49:00,,37.37,70.42,848.16,2.73,1.37,2.26,,-1.0,-1.0
06/01/2021 00:50:00,,37.43,70.27,848.19,3.84,1.49,3.41,,-1.0,-1.0
06/01/2021 00:51:00,,38.08,70.15,848.19,3.07,1.77,2.87,,-1.0,-1.0
06/01/2021 00:52:00,,38.99,70.11,848.19,1.73,0.93,1.73,,-1.0,-1.0
06/01/2021 00:53:00,,39.51,70.11,848.2,1.51,0.83,1.51,,-1.0,-1.0
06/01/2021 00:54:00,,39.67,70.05,848.19,2.75,1.8,2.75,,-1.0,-1.0
06/01/2021 00:55:00,,39.65,69.97,848.18,3.03,1.62,2.89,,-1.0,-1.0
06/01/2021 00:56:00,,40.17,69.89,848.19,2.63,1.62,2.63,,-1.0,-1.0
06/01/2021 00:57:00,,41.59,69.76,848.17,4.19,2.71,4.19,,-1.0,-1.0
06/01/2021 00:58:00,,42.7,69.61,848.18,5.07,2.8,5.07,,-1.0,-1.0
06/01/2021 00:59:00,,42.95,69.5,848.19,4.57,3.0,4.21,,-1.0,-1.0
06/01/2021 01:00:00,,43.22,69.38,848.19,4.48,2.89,4.48,,-1.0,-1.0
06/01/2021 01:01:00,,43.65,69.26,848.2,5.01,3.29,4.98,,-1.0,-1.0
06/01/2021 01:02:00,,44.46,69.19,848.2,5.59,2.38,5.0,,-1.0,-1.0
06/01/2021 01:03:00,,43.92,69.18,848.2,4.85,2.71,4.48,,-1.0,-1.0
06/01/2021 01:04:00,,43.87,69.17,848.2,4.77,2.99,4.4,,-1.0,-1.0
06/01/2021 01:05:00,,44.16,69.1,848.21,4.52,2.22,4.18,,-1.0,-1.0
06/01/2021 01:06:00,,43.96,69.05,848.22,3.51,2.12,3.51,,-1.0,-1.0
06/01/2021 01:07:00,,44.25,68.95,848.24,4.73,2.65,4.06,,-1.0,-1.0
06/01/2021 01:08:00,,44.35,68.92,848.27,6.26,2.63,4.88,,-1.0,-1.0
06/01/2021 01:09:00,,44.52,68.98,848.27,4.74,2.6,3.99,,-1.0,-1.0
06/01/2021 01:10:00,,44.49,69.08,848.26,5.7,2.98,4.71,,-1.0,-1.0
06/01/2021 01:11:00,,44.4,69.13,848.25,6.2,3.37,5.12,,-1.0,-1.0
06/01/2021 01:12:00,,44.63,69.08,848.26,5.8,3.14,4.9,,-1.0,-1.0
06/01/2021 01:13:00,,44.93,68.95,848.3,6.37,3.07,5.22,,-1.0,-1.0
06/01/2021 01:14:00,,45.35,68.78,848.33,4.7,3.03,4.48,,-1.0,-1.0
06/01/2021 01:15:00,,45.88,68.67,848.35,5.28,2.7,4.22,,-1.0,-1.0
06/01/2021 01:16:00,,45.77,68.56,848.35,4.69,2.87,4.43,,-1.0,-1.0
06/01/2021 01:17:00,,45.79,68.45,848.35,4.76,2.22,3.91,,-1.0,-1.0
06/01/2021 01:18:00,,46.04,68.28,848.35,4.16,2.25,3.71,,-1.0,-1.0
06/01/2021 01:19:01,,46.53,68.08,848.35,5.03,2.6,4.81,,-1.0,-1.0
06/01/2021 01:20:00,,46.75,67.86,848.35,4.63,2.72,4.63,,-1.0,-1.0
06/01/2021 01:21:00,,46.96,67.63,848.35,5.75,2.78,4.58,,-1.0,-1.0
06/01/2021 01:22:00,,47.05,67.43,848.34,4.61,2.91,4.61,,-1.0,-1.0
06/01/2021 01:23:00,,46.98,67.15,848.33,4.95,3.19,4.86,,-1.0,-1.0
06/01/2021 01:24:00,,47.39,66.91,848.34,7.24,3.42,5.88,,-1.0,-1.0
06/01/2021 01:25:00,,47.93,66.58,848.36,5.8,3.54,5.08,,-1.0,-1.0
06/01/2021 01:26:00,,48.05,66.38,848.37,5.09,2.57,4.1,,-1.0,-1.0
06/01/2021 01:27:00,,48.5,66.13,848.36,4.52,2.72,4.36,,-1.0,-1.0
06/01/2021 01:28:00,,48.63,65.92,848.38,5.6,3.39,4.89,,-1.0,-1.0
06/01/2021 01:29:00,,48.69,65.75,848.4,6.08,3.24,5.41,,-1.0,-1.0
06/01/2021 01:30:00,,49.11,65.51,848.4,6.14,3.28,5.02,,-1.0,-1.0
06/01/2021 01:31:00,,49.52,65.49,848.38,4.65,2.57,4.14,,-1.0,-1.0
06/01/2021 01:32:00,,49.19,65.32,848.35,4.03,2.56,3.8,,-1.0,-1.0
06/01/2021 01:33:00,,49.37,65.01,848.35,3.65,2.18,3.52,,-1.0,-1.0
06/01/2021 01:34:00,,49.54,64.92,848.35,3.56,2.06,3.13,,-1.0,-1.0
06/01/2021 01:35:00,,49.41,64.92,848.34,3.34,1.89,3.22,,-1.0,-1.0
06/01/2021 01:36:00,,49.69,64.92,848.35,3.64,2.27,3.32,,-1.0,-1.0
06/01/2021 01:37:00,,49.82,64.91,848.35,4.2,2.55,3.88,,-1.0,-1.0
06/01/2021 01:38:00,,49.95,64.68,848.37,4.97,2.87,4.86,,-1.0,-1.0
06/01/2021 01:39:00,,50.68,64.39,848.36,5.67,3.17,4.83,,-1.0,-1.0
06/01/2021 01:40:01,,51.05,64.26,848.37,4.35,2.43,3.93,,-1.0,-1.0
06/01/2021 01:41:00,,51.35,63.95,848.39,4.48,2.4,4.13,,-1.0,-1.0
06/01/2021 01:42:00,,51.72,63.84,848.4,5.24,2.8,4.47,,-1.0,-1.0
06/01/2021 01:43:00,,51.83,63.79,848.41,4.24,2.51,3.91,,-1.0,-1.0
06/01/2021 01:44:00,,51.92,63.71,848.42,4.81,2.29,3.9,,-1.0,-1.0
06/01/2021 01:45:01,,52.31,63.62,848.41,4.78,2.12,3.77,,-1.0,-1.0
06/01/2021 01:46:00,,52.47,63.4,848.41,5.88,3.28,5.59,,-1.0,-1.0
06/01/2021 01:47:00,,52.52,63.16,848.39,4.79,3.22,4.37,,-1.0,-1.0
06/01/2021 01:48:00,,53.01,62.96,848.4,5.18,3.22,4.96,,-1.0,-1.0
06/01/2021 01:49:00,,53.22,62.85,848.4,5.31,3.0,4.43,,-1.0,-1.0
06/01/2021 01:50:00,,53.17,62.81,848.39,3.9,2.17,3.9,,-1.0,-1.0
06/01/2021 01:51:00,,53.04,62.71,848.39,4.52,2.73,3.95,,-1.0,-1.0
06/01/2021 01:52:00,,53.12,62.66,848.39,4.43,2.68,4.43,,-1.0,-1.0
06/01/2021 01:53:00,,53.29,62.6,848.39,3.51,1.8,3.51,,-1.0,-1.0
06/01/2021 01:54:00,,53.39,62.52,848.39,3.66,1.92,3.66,,-1.0,-1.0
06/01/2021 01:55:00,,53.53,62.44,848.42,2.84,1.5,2.38,,-1.0,-1.0
06/01/2021 01:56:00,,54.31,62.38,848.43,5.48,2.53,4.7,,-1.0,-1.0
06/01/2021 01:57:00,,55.16,62.12,848.41,4.44,2.49,3.96,,-1.0,-1.0
06/01/2021 01:58:00,,55.43,61.93,848.4,4.61,2.72,4.24,,-1.0,-1.0
06/01/2021 01:59:00,,55.53,61.84,848.39,4.97,2.61,4.42,,-1.0,-1.0
06/01/2021 02:00:00,,55.7,61.79,848.4,4.57,2.26,4.14,,-1.0,-1.0
06/01/2021 02:01:00,,55.7,61.75,848.42,3.3,1.94,3.23,,-1.0,-1.0
06/01/2021 02:02:00,,56.1,61.66,848.41,2.96,1.4,2.39,,-1.0,-1.0
06/01/2021 02:03:00,,56.3,61.58,848.4,4.43,2.63,3.77,,-1.0,-1.0
06/01/2021 02:04:00,,56.4,61.54,848.4,3.97,2.12,3.51,,-1.0,-1.0
06/01/2021 02:05:00,,56.52,61.43,848.4,3.6,1.74,3.6,,-1.0,-1.0
06/01/2021 02:06:00,,56.63,61.32,848.4,3.57,2.2,3.26,,-1.0,-1.0
06/01/2021 02:07:00,,56.57,61.27,848.42,5.02,2.68,4.3,,-1.0,-1.0
06/01/2021 02:08:00,,57.06,61.09,848.44,5.35,3.17,4.41,,-1.0,-1.0
06/01/2021 02:09:00,,57.47,60.91,848.47,4.68,2.58,4.24,,-1.0,-1.0
06/01/2021 02:10:00,,57.85,60.76,848.47,4.0,2.34,3.47,,-1.0,-1.0
06/01/2021 02:11:00,,57.56,60.69,848.49,6.21,2.86,5.19,,-1.0,-1.0
06/01/2021 02:12:00,,57.66,60.59,848.5,4.06,2.52,4.06,,-1.0,-1.0
06/01/2021 02:13:00,,57.88,60.5,848.49,4.07,2.15,3.56,,-1.0,-1.0
06/01/2021 02:14:00,,58.21,60.32,848.49,4.38,2.54,3.97,,-1.0,-1.0
06/01/2021 02:15:00,,58.74,60.13,848.47,4.35,2.22,4.04,,-1.0,-1.0
06/01/2021 02:16:00,,58.97,60.04,848.48,5.54,2.64,4.09,,-1.0,-1.0
06/01/2021 02:17:00,,58.87,60.0,848.48,4.49,2.32,3.8,,-1.0,-1.0
06/01/2021 02:18:00,,59.05,59.83,848.5,5.32,2.89,4.8,,-1.0,-1.0
06/01/2021 02:19:00,,58.94,59.79,848.5,4.28,2.28,3.53,,-1.0,-1.0
06/01/2021 02:20:00,,59.11,59.75,848.52,5.21,2.42,4.06,,-1.0,-1.0
06/01/2021 02:21:00,,58.98,59.72,848.54,4.44,2.58,4.4,,-1.0,-1.0
06/01/2021 02:22:00,,59.02,59.69,848.56,3.27,2.14,3.05,,-1.0,-1.0
06/01/2021 02:23:00,,59.24,59.64,848.56,3.04,1.68,3.01,,-1.0,-1.0
06/01/2021 02:24:00,,59.63,59.58,848.58,5.36,2.58,4.78,,-1.0,-1.0
06/01/2021 02:25:00,,60.04,59.48,848.58,5.36,3.01,4.79,,-1.0,-1.0
06/01/2021 02:26:00,,59.95,59.39,848.57,5.0,2.88,4.88,,-1.0,-1.0
06/01/2021 02:27:01,,59.97,59.34,848.58,5.75,3.03,4.99,,-1.0,-1.0
06/01/2021 02:28:00,,60.32,59.29,848.57,4.47,2.33,3.62,,-1.0,-1.0
06/01/2021 02:29:00,,60.31,59.24,848.58,3.12,1.83,3.12,,-1.0,-1.0
06/01/2021 02:30:00,,60.17,59.23,848.57,3.49,1.18,3.0,,-1.0,-1.0
06/01/2021 02:31:00,,60.13,59.21,848.56,2.92,1.72,2.83,,-1.0,-1.0
06/01/2021 02:32:00,,60.1,59.17,848.55,2.5,1.41,2.45,,-1.0,-1.0
06/01/2021 02:33:00,,60.03,59.14,848.54,2.39,1.51,2.17,,-1.0,-1.0
06/01/2021 02:34:00,,60.23,59.09,848.54,3.04,1.68,2.73,,-1.0,-1.0
06/01/2021 02:35:00,,60.26,59.04,848.53,2.7,2.04,2.54,,-1.0,-1.0
06/01/2021 02:36:00,,60.39,59.0,848.53,3.61,1.67,3.25,,-1.0,-1.0
06/01/2021 02:37:00,,60.6,58.94,848.54,3.37,1.96,3.37,,-1.0,-1.0
06/01/2021 02:38:00,,60.94,58.9,848.56,3.44,2.2,3.33,,-1.0,-1.0
06/01/2021 02:39:00,,61.13,58.84,848.56,3.63,2.32,3.53,,-1.0,-1.0
06/01/2021 02:40:00,,61.17,58.78,848.55,6.25,3.67,5.43,,-1.0,-1.0
06/01/2021 02:41:00,,61.36,58.7,848.55,6.97,3.49,6.0,,-1.0,-1.0
06/01/2021 02:42:00,,62.65,58.59,848.57,9.92,5.83,9.09,,-1.0,-1.0
06/01/2021 02:43:00,,62.29,58.43,848.57,7.93,4.28,6.82,,-1.0,-1.0
06/01/2021 02:44:00,,62.21,58.31,848.55,5.58,3.34,5.07,,-1.0,-1.0
06/01/2021 02:45:00,,62.75,58.24,848.55,5.78,3.01,4.96,,-1.0,-1.0
06/01/2021 02:46:00,,62.55,58.2,848.54,6.59,3.62,5.28,,-1.0,-1.0
06/01/2021 02:47:01,,62.49,58.12,848.53,5.78,3.68,5.36,,-1.0,-1.0
06/01/2021 02:48:00,,62.81,58.05,848.52,5.89,3.19,5.21,,-1.0,-1.0
06/01/2021 02:49:00,,62.72,58.03,848.53,4.1,2.66,4.1,,-1.0,-1.0
06/01/2021 02:50:00,,62.61,58.03,848.52,4.71,2.38,4.16,,-1.0,-1.0
06/01/2021 02:51:00,,62.86,58.03,848.51,4.72,3.13,4.38,,-1.0,-1.0
06/01/2021 02:52:00,,62.93,57.99,848.51,3.74,2.12,3.43,,-1.0,-1.0
06/01/2021 02:53:00,,62.96,57.96,848.52,3.46,2.1,3.38,,-1.0,-1.0
06/01/2021 02:54:00,,62.92,57.93,848.52,3.59,1.23,2.91,,-1.0,-1.0
06/01/2021 02:55:00,,63.44,57.9,848.54,3.86,1.91,3.01,,-1.0,-1.0
06/01/2021 02:56:00,,63.3,57.86,848.55,3.58,2.08,3.28,,-1.0,-1.0
06/01/2021 02:57:01,,63.37,57.84,848.54,5.21,3.09,5.17,,-1.0,-1.0
06/01/2021 02:58:00,,63.29,57.78,848.57,4.5,2.7,3.91,,-1.0,-1.0
06/01/2021 02:59:00,,63.28,57.7,848.59,3.27,2.02,3.27,,-1.0,-1.0
06/01/2021 03:00:00,,63.41,57.63,848.59,3.92,2.13,3.65,,-1.0,-1.0
06/01/2021 03:01:00,,63.51,57.57,848.6,3.32,2.41,3.32,,-1.0,-1.0
06/01/2021 03:02:00,,63.75,57.51,848.59,3.94,2.1,3.72,,-1.0,-1.0
06/01/2021 03:03:00,,63.9,57.44,848.58,3.66,2.09,3.51,,-1.0,-1.0
06/01/2021 03:04:00,,63.85,57.36,848.57,3.73,1.18,3.69,,-1.0,-1.0
06/01/2021 03:05:00,,64.03,57.3,848.58,3.39,1.73,3.22,,-1.0,-1.0
06/01/2021 03:06:00,,63.98,57.23,848.58,3.01,1.93,2.93,,-1.0,-1.0
06/01/2021 03:07:00,,64.13,57.17,848.58,3.84,1.83,3.27,,-1.0,-1.0
06/01/2021 03:08:00,,64.57,57.08,848.57,4.28,2.47,3.96,,-1.0,-1.0
06/01/2021 03:09:00,,64.67,57.02,848.56,4.27,2.5,3.78,,-1.0,-1.0
06/01/2021 03:10:00,,64.95,56.97,848.56,4.21,2.43,3.78,,-1.0,-1.0
06/01/2021 03:11:00,,64.97,56.91,848.54,3.17,2.3,3.17,,-1.0,-1.0
06/01/2021 03:12:00,,65.01,56.84,848.55,3.36,1.98,3.12,,-1.0,-1.0
06/01/2021 03:13:00,,64.95,56.78,848.53,4.34,2.06,3.89,,-1.0,-1.0
06/01/2021 03:14:00,,64.96,56.72,848.54,3.36,1.89,3.13,,-1.0,-1.0
06/01/2021 03:15:00,,65.48,56.67,848.54,4.1,1.96,3.54,,-1.0,-1.0
06/01/2021 03:16:00,,65.38,56.6,848.54,4.02,1.79,2.84,,-1.0,-1.0
06/01/2021 03:17:00,,65.53,56.54,848.57,4.25,2.53,3.96,,-1.0,-1.0
06/01/2021 03:18:00,,66.16,56.49,848.56,5.41,3.25,5.3,,-1.0,-1.0
06/01/2021 03:19:01,,66.01,56.42,848.57,4.95,2.71,4.49,,-1.0,-1.0
06/01/2021 03:20:00,,66.28,56.36,848.57,3.93,2.43,3.67,,-1.0,-1.0
06/01/2021 03:21:00,,66.22,56.29,848.58,3.83,2.15,3.28,,-1.0,-1.0
06/01/2021 03:22:00,,66.54,56.23,848.58,4.37,2.48,3.87,,-1.0,-1.0
06/01/2021 03:23:00,,66.57,56.16,848.55,3.53,1.89,3.16,,-1.0,-1.0
06/01/2021 03:24:01,,66.92,56.11,848.57,4.47,2.6,4.47,,-1.0,-1.0
06/01/2021 03:25:00,,67.04,56.07,848.58,5.1,2.75,4.41,,-1.0,-1.0
06/01/2021 03:26:00,,67.01,56.02,848.58,4.13,1.84,3.87,,-1.0,-1.0
06/01/2021 03:27:00,,66.83,55.95,848.58,3.27,1.74,3.27,,-1.0,-1.0
06/01/2021 03:28:00,,67.08,55.9,848.58,4.38,2.29,3.79,,-1.0,-1.0
06/01/2021 03:29:00,,67.47,55.88,848.59,6.0,3.28,5.48,,-1.0,-1.0
06/01/2021 03:30:00,,67.97,55.85,848.58,6.76,4.19,6.49,,-1.0,-1.0
06/01/2021 03:31:00,,68.19,55.82,848.59,8.57,4.75,8.01,,-1.0,-1.0
06/01/2021 03:32:00,,68.33,55.77,848.58,7.44,4.18,6.68,,-1.0,-1.0
06/01/2021 03:33:00,,68.36,55.73,848.58,7.92,4.57,7.38,,-1.0,-1.0
06/01/2021 03:34:00,,68.36,55.67,848.58,7.8,4.48,6.99,,-1.0,-1.0
06/01/2021 03:35:00,,68.43,55.62,848.59,7.21,3.91,6.68,,-1.0,-1.0
06/01/2021 03:36:00,,68.44,55.54,848.58,6.76,3.31,5.64,,-1.0,-1.0
06/01/2021 03:37:00,,68.76,55.51,848.59,6.68,3.47,5.99,,-1.0,-1.0
06/01/2021 03:38:00,,68.98,55.47,848.6,8.03,4.22,7.28,,-1.0,-1.0
06/01/2021 03:39:00,,69.25,55.43,848.62,6.62,2.91,5.03,,-1.0,-1.0
06/01/2021 03:40:00,,69.38,55.39,848.63,6.88,3.58,5.83,,-1.0,-1.0
06/01/2021 03:41:00,,69.53,55.36,848.65,7.64,3.96,6.82,,-1.0,-1.0
06/01/2021 03:42:00,,69.68,55.34,848.66,9.49,5.31,9.36,,-1.0,-1.0
06/01/2021 03:43:00,,69.98,55.32,848.66,9.27,5.62,8.71,,-1.0,-1.0
06/01/2021 03:44:00,,70.04,55.29,848.66,8.33,4.43,7.27,,-1.0,-1.0
06/01/2021 03:45:00,,70.07,55.23,848.66,7.79,4.92,7.32,,-1.0,-1.0
06/01/2021 03:46:00,,70.23,55.2,848.68,10.17,4.69,8.61,,-1.0,-1.0
06/01/2021 03:47:00,,70.24,55.17,848.68,8.64,3.93,7.71,,-1.0,-1.0
06/01/2021 03:48:00,,70.47,55.15,848.68,8.17,4.23,7.32,,-1.0,-1.0
06/01/2021 03:49:00,,70.75,55.12,848.69,8.07,4.97,7.54,,-1.0,-1.0
06/01/2021 03:50:00,,70.7,55.1,848.68,8.58,5.08,7.41,,-1.0,-1.0
06/01/2021 03:51:00,,70.88,55.08,848.69,8.69,4.66,8.1,,-1.0,-1.0
06/01/2021 03:52:00,,70.97,55.04,848.69,7.35,4.3,6.8,,-1.0,-1.0
06/01/2021 03:53:00,,71.13,54.99,848.68,7.23,4.54,6.61,,-1.0,-1.0
06/01/2021 03:54:00,,71.19,54.94,848.66,7.05,4.64,6.72,,-1.0,-1.0
06/01/2021 03:55:00,,71.01,54.89,848.65,7.06,3.9,6.69,,-1.0,-1.0
06/01/2021 03:56:00,,70.81,54.84,848.66,5.07,2.72,4.12,,-1.0,-1.0
06/01/2021 03:57:00,,70.94,54.78,848.66,6.12,3.16,5.64,,-1.0,-1.0
06/01/2021 03:58:00,,71.23,54.75,848.67,6.84,3.96,6.1,,-1.0,-1.0
06/01/2021 03:59:00,,71.29,54.73,848.67,6.88,3.88,5.9,,-1.0,-1.0
06/01/2021 04:00:00,,71.37,54.71,848.67,6.57,4.32,6.01,,-1.0,-1.0
06/01/2021 04:01:00,,71.57,54.69,848.67,7.23,4.78,7.02,,-1.0,-1.0
06/01/2021 04:02:00,,71.55,54.63,848.66,6.09,3.58,5.85,,-1.0,-1.0
06/01/2021 04:03:00,,71.55,54.6,848.66,7.12,4.31,7.09,,-1.0,-1.0
06/01/2021 04:04:00,,71.6,54.57,848.68,6.34,3.91,6.03,,-1.0,-1.0
06/01/2021 04:05:00,,71.4,54.52,848.68,5.47,2.84,4.73,,-1.0,-1.0
06/01/2021 04:06:00,,71.29,54.46,848.67,4.27,2.18,3.56,,-1.0,-1.0
06/01/2021 04:07:00,,71.42,54.42,848.66,4.74,3.25,4.54,,-1.0,-1.0
06/01/2021 04:08:00,,71.4,54.37,848.65,5.15,2.97,4.97,,-1.0,-1.0
06/01/2021 04:09:00,,71.45,54.33,848.63,6.32,3.72,5.97,,-1.0,-1.0
06/01/2021 04:10:00,,71.52,54.28,848.64,4.6,2.55,4.34,,-1.0,-1.0
06/01/2021 04:11:00,,71.51,54.23,848.65,4.47,2.29,4.0,,-1.0,-1.0
06/01/2021 04:12:00,,71.45,54.2,848.66,4.15,2.13,3.63,,-1.0,-1.0
06/01/2021 04:13:01,,71.49,54.17,848.65,3.75,2.22,3.18,,-1.0,-1.0
06/01/2021 04:14:00,,71.27,54.14,848.64,3.09,1.77,3.09,,-1.0,-1.0
06/01/2021 04:15:00,,71.06,54.11,848.64,2.83,1.62,2.58,,-1.0,-1.0
06/01/2021 04:16:00,,71.08,54.08,848.62,3.55,1.68,3.01,,-1.0,-1.0
06/01/2021 04:17:00,,70.94,54.04,848.61,3.59,1.72,3.53,,-1.0,-1.0
06/01/2021 04:18:01,,71.0,53.99,848.6,2.8,2.0,2.47,,-1.0,-1.0
06/01/2021 04:19:00,,71.82,53.92,848.59,3.81,1.61,3.07,,-1.0,-1.0
06/01/2021 04:20:00,,72.64,53.84,848.59,5.12,2.52,4.36,,-1.0,-1.0
06/01/2021 04:21:00,,72.93,53.79,848.6,4.11,2.39,4.0,,-1.0,-1.0
06/01/2021 04:22:00,,72.98,53.75,848.61,5.03,2.81,4.53,,-1.0,-1.0
06/01/2021 04:23:00,,72.72,53.7,848.62,3.38,1.77,3.17,,-1.0,-1.0
06/01/2021 04:24:00,,72.44,53.69,848.61,3.91,1.82,3.28,,-1.0,-1.0
06/01/2021 04:25:00,,72.34,53.68,848.6,4.62,1.88,3.7,,-1.0,-1.0
06/01/2021 04:26:00,,72.34,53.67,848.59,4.25,2.05,3.62,,-1.0,-1.0
06/01/2021 04:27:00,,72.09,53.63,848.57,3.45,1.65,2.89,,-1.0,-1.0
06/01/2021 04:28:00,,71.92,53.6,848.56,3.69,1.92,3.03,,-1.0,-1.0
06/01/2021 04:29:00,,71.72,53.58,848.54,3.59,1.5,3.06,,-1.0,-1.0
06/01/2021 04:30:00,,72.01,53.56,848.51,3.85,1.85,3.27,,-1.0,-1.0
06/01/2021 04:31:00,,72.32,53.57,848.48,6.05,3.33,5.31,,-1.0,-1.0
06/01/2021 04:32:00,,72.62,53.57,848.45,7.64,4.23,6.43,,-1.0,-1.0
06/01/2021 04:33:00,,72.71,53.6,848.42,8.1,4.63,7.47,,-1.0,-1.0
06/01/2021 04:34:00,,72.77,53.63,848.4,7.12,3.79,6.07,,-1.0,-1.0
06/01/2021 04:35:00,,72.81,53.65,848.4,7.47,4.83,6.69,,-1.0,-1.0
06/01/2021 04:36:00,,73.05,53.6,848.37,10.54,6.18,9.54,,-1.0,-1.0
06/01/2021 04:37:00,,73.19,53.57,848.35,17.31,9.48,15.77,,-1.0,-1.0
06/01/2021 04:38:00,,73.2,53.56,848.34,18.92,10.96,16.42,,-1.0,-1.0
06/01/2021 04:39:00,,73.29,53.55,848.32,18.76,11.07,17.35,,-1.0,-1.0
06/01/2021 04:40:00,,73.47,53.49,848.33,20.15,11.02,18.09,,-1.0,-1.0
06/01/2021 04:41:00,,73.58,53.43,848.34,17.8,10.53,16.46,,-1.0,-1.0
