InstrumentName, I-25 Globeville,
StartTime, 2020-12-01 00:00:00,
EndTime, 2020-12-31 23:59:59,
Date,NO2,PM2.5
12/01/2020 00:00:00.000000,51.0,9.8
12/01/2020 01:00:00.000000,51.0,10.2
12/01/2020 02:00:00.000000,50.0,12.0
12/01/2020 03:00:00.000000,36.0,6.0
12/01/2020 04:00:00.000000,,1.9
12/01/2020 05:00:00.000000,28.0,3.6
12/01/2020 06:00:00.000000,30.0,5.1
12/01/2020 07:00:00.000000,40.0,6.3
12/01/2020 08:00:00.000000,42.0,6.7
12/01/2020 09:00:00.000000,27.0,2.2
12/01/2020 10:00:00.000000,26.0,2.8
12/01/2020 11:00:00.000000,52.0,6.8
12/01/2020 12:00:00.000000,46.0,8.4
12/01/2020 13:00:00.000000,53.0,13.7
12/01/2020 14:00:00.000000,54.0,19.1
12/01/2020 15:00:00.000000,46.0,15.9
12/01/2020 16:00:00.000000,41.0,10.2
12/01/2020 17:00:00.000000,36.0,6.4
12/01/2020 18:00:00.000000,11.0,4.8
12/01/2020 19:00:00.000000,8.0,4.8
12/01/2020 20:00:00.000000,6.0,3.7
12/01/2020 21:00:00.000000,7.0,2.3
12/01/2020 22:00:00.000000,,3.0
12/01/2020 23:00:00.000000,,2.9
12/02/2020 00:00:00.000000,8.0,1.5
12/02/2020 01:00:00.000000,11.0,1.7
12/02/2020 02:00:00.000000,16.0,2.2
12/02/2020 03:00:00.000000,8.0,0.9
12/02/2020 04:00:00.000000,,1.5
12/02/2020 05:00:00.000000,7.0,0.9
12/02/2020 06:00:00.000000,7.0,0.7
12/02/2020 07:00:00.000000,5.0,0.6
12/02/2020 08:00:00.000000,4.0,0.6
12/02/2020 09:00:00.000000,9.0,0.8
12/02/2020 10:00:00.000000,14.0,1.5
12/02/2020 11:00:00.000000,19.0,1.2
12/02/2020 12:00:00.000000,37.0,5.6
12/02/2020 13:00:00.000000,40.0,5.1
12/02/2020 14:00:00.000000,51.0,9.5
12/02/2020 15:00:00.000000,46.0,9.8
12/02/2020 16:00:00.000000,33.0,15.8
12/02/2020 17:00:00.000000,24.0,5.2
12/02/2020 18:00:00.000000,20.0,4.9
12/02/2020 19:00:00.000000,12.0,4.5
12/02/2020 20:00:00.000000,8.0,2.2
12/02/2020 21:00:00.000000,9.0,2.2
12/02/2020 22:00:00.000000,23.0,5.5
12/02/2020 23:00:00.000000,35.0,9.5
12/03/2020 00:00:00.000000,38.0,7.6
12/03/2020 01:00:00.000000,31.0,4.7
12/03/2020 02:00:00.000000,34.0,5.2
12/03/2020 03:00:00.000000,41.0,7.4
12/03/2020 04:00:00.000000,,7.5
12/03/2020 05:00:00.000000,29.0,7.4
12/03/2020 06:00:00.000000,35.0,8.2
12/03/2020 07:00:00.000000,31.0,7.7
12/03/2020 08:00:00.000000,33.0,7.1
12/03/2020 09:00:00.000000,36.0,11.7
12/03/2020 10:00:00.000000,38.0,5.7
12/03/2020 11:00:00.000000,40.0,4.3
12/03/2020 12:00:00.000000,38.0,4.3
12/03/2020 13:00:00.000000,38.0,5.1
12/03/2020 14:00:00.000000,43.0,8.2
12/03/2020 15:00:00.000000,44.0,9.4
12/03/2020 16:00:00.000000,45.0,12.0
12/03/2020 17:00:00.000000,46.0,13.2
12/03/2020 18:00:00.000000,40.0,8.6
12/03/2020 19:00:00.000000,36.0,5.3
12/03/2020 20:00:00.000000,27.0,3.9
12/03/2020 21:00:00.000000,21.0,4.6
12/03/2020 22:00:00.000000,26.0,5.4
12/03/2020 23:00:00.000000,,11.0
12/04/2020 00:00:00.000000,64.0,12.2
12/04/2020 01:00:00.000000,58.0,12.3
12/04/2020 02:00:00.000000,55.0,12.4
12/04/2020 03:00:00.000000,49.0,10.4
12/04/2020 04:00:00.000000,,8.4
12/04/2020 05:00:00.000000,38.0,8.9
12/04/2020 06:00:00.000000,33.0,6.4
12/04/2020 07:00:00.000000,32.0,6.0
12/04/2020 08:00:00.000000,38.0,6.4
12/04/2020 09:00:00.000000,37.0,5.2
12/04/2020 10:00:00.000000,34.0,8.1
12/04/2020 11:00:00.000000,37.0,3.7
12/04/2020 12:00:00.000000,36.0,4.2
12/04/2020 13:00:00.000000,42.0,6.3
12/04/2020 14:00:00.000000,44.0,8.0
12/04/2020 15:00:00.000000,44.0,11.4
12/04/2020 16:00:00.000000,42.0,12.7
12/04/2020 17:00:00.000000,41.0,11.3
12/04/2020 18:00:00.000000,44.0,11.3
12/04/2020 19:00:00.000000,41.0,8.8
12/04/2020 20:00:00.000000,23.0,4.4
12/04/2020 21:00:00.000000,19.0,6.0
12/04/2020 22:00:00.000000,23.0,5.2
12/04/2020 23:00:00.000000,43.0,14.0
12/05/2020 00:00:00.000000,54.0,14.4
12/05/2020 01:00:00.000000,57.0,17.0
12/05/2020 02:00:00.000000,49.0,13.2
12/05/2020 03:00:00.000000,50.0,20.0
12/05/2020 04:00:00.000000,,14.9
12/05/2020 05:00:00.000000,42.0,15.2
12/05/2020 06:00:00.000000,39.0,10.8
12/05/2020 07:00:00.000000,34.0,6.4
12/05/2020 08:00:00.000000,38.0,10.9
12/05/2020 09:00:00.000000,39.0,10.0
12/05/2020 10:00:00.000000,35.0,4.4
12/05/2020 11:00:00.000000,28.0,3.0
12/05/2020 12:00:00.000000,33.0,4.4
12/05/2020 13:00:00.000000,35.0,5.1
12/05/2020 14:00:00.000000,31.0,4.1
12/05/2020 15:00:00.000000,30.0,5.3
12/05/2020 16:00:00.000000,29.0,6.5
12/05/2020 17:00:00.000000,24.0,5.3
12/05/2020 18:00:00.000000,10.0,2.7
12/05/2020 19:00:00.000000,8.0,2.0
12/05/2020 20:00:00.000000,10.0,1.9
12/05/2020 21:00:00.000000,13.0,2.7
12/05/2020 22:00:00.000000,16.0,2.9
12/05/2020 23:00:00.000000,30.0,4.3
12/06/2020 00:00:00.000000,48.0,7.3
12/06/2020 01:00:00.000000,52.0,12.0
12/06/2020 02:00:00.000000,51.0,17.3
12/06/2020 03:00:00.000000,44.0,11.2
12/06/2020 04:00:00.000000,,6.9
12/06/2020 05:00:00.000000,31.0,6.3
12/06/2020 06:00:00.000000,36.0,6.8
12/06/2020 07:00:00.000000,38.0,8.2
12/06/2020 08:00:00.000000,35.0,6.6
12/06/2020 09:00:00.000000,29.0,4.2
12/06/2020 10:00:00.000000,20.0,2.4
12/06/2020 11:00:00.000000,20.0,2.2
12/06/2020 12:00:00.000000,21.0,2.8
12/06/2020 13:00:00.000000,33.0,3.4
12/06/2020 14:00:00.000000,29.0,2.7
12/06/2020 15:00:00.000000,28.0,4.2
12/06/2020 16:00:00.000000,32.0,4.0
12/06/2020 17:00:00.000000,26.0,4.5
12/06/2020 18:00:00.000000,29.0,3.9
12/06/2020 19:00:00.000000,27.0,3.2
