InstrumentName, Boulder-CU/Athens
StartTime, 2020-12-01 00:00:00
EndTime, 2020-12-31 23:59:59
Date,PM2.5
12/01/2020 03:00:00.000000,0.6
12/01/2020 04:00:00.000000,1.2
12/01/2020 05:00:00.000000,2.8
12/01/2020 06:00:00.000000,1.2
12/01/2020 07:00:00.000000,1.2
12/01/2020 08:00:00.000000,2.2
12/01/2020 09:00:00.000000,0.8
12/01/2020 10:00:00.000000,1.6
12/01/2020 11:00:00.000000,1.7
12/01/2020 13:00:00.000000,0.8
12/01/2020 14:00:00.000000,0.9
12/01/2020 15:00:00.000000,2.1
12/01/2020 16:00:00.000000,1.6
12/01/2020 17:00:00.000000,1.7
12/01/2020 18:00:00.000000,0.3
12/01/2020 19:00:00.000000,2.0
12/01/2020 20:00:00.000000,0.7
12/01/2020 21:00:00.000000,0.1
12/01/2020 22:00:00.000000,0.7
12/01/2020 23:00:00.000000,0.6
12/02/2020 00:00:00.000000,0.6
12/02/2020 01:00:00.000000,1.0
12/02/2020 02:00:00.000000,1.9
12/02/2020 03:00:00.000000,2.7
12/02/2020 04:00:00.000000,1.7
12/02/2020 05:00:00.000000,0.0
12/02/2020 06:00:00.000000,1.3
12/02/2020 07:00:00.000000,1.0
12/02/2020 08:00:00.000000,0.2
12/02/2020 09:00:00.000000,0.5
12/02/2020 10:00:00.000000,1.1
12/02/2020 11:00:00.000000,0.8
12/02/2020 12:00:00.000000,0.9
12/02/2020 13:00:00.000000,0.3
12/02/2020 14:00:00.000000,1.6
12/02/2020 15:00:00.000000,0.9
12/02/2020 16:00:00.000000,0.0
12/02/2020 17:00:00.000000,1.2
12/02/2020 18:00:00.000000,0.3
12/02/2020 19:00:00.000000,0.8
12/02/2020 23:00:00.000000,1.4
12/03/2020 00:00:00.000000,1.9
12/03/2020 01:00:00.000000,1.0
12/03/2020 02:00:00.000000,1.7
12/03/2020 03:00:00.000000,1.5
12/03/2020 04:00:00.000000,1.9
12/03/2020 05:00:00.000000,1.1
12/03/2020 06:00:00.000000,1.7
12/03/2020 07:00:00.000000,1.9
12/03/2020 08:00:00.000000,0.4
12/03/2020 09:00:00.000000,0.3
12/03/2020 10:00:00.000000,0.0
12/03/2020 11:00:00.000000,1.1
12/03/2020 12:00:00.000000,0.3
12/03/2020 13:00:00.000000,0.3
12/03/2020 14:00:00.000000,0.5
12/03/2020 15:00:00.000000,1.1
12/03/2020 16:00:00.000000,1.8
12/03/2020 17:00:00.000000,2.2
12/03/2020 18:00:00.000000,0.0
12/03/2020 22:00:00.000000,1.9
12/03/2020 23:00:00.000000,2.7
12/04/2020 00:00:00.000000,2.9
12/04/2020 01:00:00.000000,2.7
12/04/2020 02:00:00.000000,3.2
12/04/2020 03:00:00.000000,2.0
12/04/2020 04:00:00.000000,0.7
12/04/2020 05:00:00.000000,0.8
12/04/2020 06:00:00.000000,1.6
12/04/2020 07:00:00.000000,1.8
12/04/2020 08:00:00.000000,1.0
12/04/2020 09:00:00.000000,1.2
12/04/2020 10:00:00.000000,0.3
12/04/2020 15:00:00.000000,0.9
12/04/2020 16:00:00.000000,1.8
12/04/2020 17:00:00.000000,1.7
12/04/2020 18:00:00.000000,0.9
12/04/2020 22:00:00.000000,0.9
12/04/2020 23:00:00.000000,2.7
12/05/2020 00:00:00.000000,2.5
12/05/2020 01:00:00.000000,1.9
12/05/2020 02:00:00.000000,2.8
12/05/2020 03:00:00.000000,2.0
12/05/2020 04:00:00.000000,1.8
12/05/2020 05:00:00.000000,2.3
12/05/2020 06:00:00.000000,2.1
12/05/2020 07:00:00.000000,1.8
12/05/2020 08:00:00.000000,1.6
12/05/2020 09:00:00.000000,1.3
12/05/2020 10:00:00.000000,3.2
12/05/2020 11:00:00.000000,1.2
12/05/2020 12:00:00.000000,1.1
12/05/2020 13:00:00.000000,0.2
12/05/2020 14:00:00.000000,0.3
12/05/2020 15:00:00.000000,0.8
12/05/2020 16:00:00.000000,1.2
12/05/2020 18:00:00.000000,0.4
12/05/2020 19:00:00.000000,4.6
12/05/2020 20:00:00.000000,3.6
12/05/2020 21:00:00.000000,2.4
12/05/2020 22:00:00.000000,3.8
12/05/2020 23:00:00.000000,5.4
12/06/2020 00:00:00.000000,4.2
12/06/2020 01:00:00.000000,2.3
12/06/2020 02:00:00.000000,3.8
12/06/2020 03:00:00.000000,3.4
12/06/2020 04:00:00.000000,2.7
12/06/2020 05:00:00.000000,2.1
12/06/2020 06:00:00.000000,5.8
12/06/2020 07:00:00.000000,1.4
12/06/2020 08:00:00.000000,0.8
12/06/2020 09:00:00.000000,1.0
12/06/2020 10:00:00.000000,0.7
12/06/2020 11:00:00.000000,0.9
12/06/2020 12:00:00.000000,2.4
12/06/2020 13:00:00.000000,1.2
12/06/2020 14:00:00.000000,0.8
12/06/2020 15:00:00.000000,3.3
12/06/2020 16:00:00.000000,3.0
12/06/2020 17:00:00.000000,1.9
12/06/2020 18:00:00.000000,0.5
12/06/2020 19:00:00.000000,0.0
12/06/2020 20:00:00.000000,1.0
12/06/2020 21:00:00.000000,2.0
12/06/2020 22:00:00.000000,3.0
12/06/2020 23:00:00.000000,5.3
12/07/2020 00:00:00.000000,2.4
12/07/2020 01:00:00.000000,1.3
12/07/2020 02:00:00.000000,2.0
12/07/2020 03:00:00.000000,2.9
12/07/2020 04:00:00.000000,1.4
12/07/2020 05:00:00.000000,1.5
12/07/2020 06:00:00.000000,0.0
12/07/2020 07:00:00.000000,0.0
12/07/2020 08:00:00.000000,1.1
12/07/2020 09:00:00.000000,0.5
12/07/2020 10:00:00.000000,1.1
12/07/2020 11:00:00.000000,1.8
12/07/2020 12:00:00.000000,0.5
12/07/2020 13:00:00.000000,0.4
12/07/2020 14:00:00.000000,0.5
12/07/2020 15:00:00.000000,0.5
12/07/2020 16:00:00.000000,0.5
12/07/2020 17:00:00.000000,0.5
12/07/2020 18:00:00.000000,0.0
12/07/2020 19:00:00.000000,2.3
12/07/2020 20:00:00.000000,3.9
12/07/2020 21:00:00.000000,2.9
12/07/2020 22:00:00.000000,2.4
12/07/2020 23:00:00.000000,3.3
12/08/2020 00:00:00.000000,4.0
12/08/2020 01:00:00.000000,2.3
12/08/2020 03:00:00.000000,0.7
12/08/2020 04:00:00.000000,2.7
12/08/2020 05:00:00.000000,2.1
12/08/2020 06:00:00.000000,0.0
12/08/2020 10:00:00.000000,2.4
12/08/2020 14:00:00.000000,0.0
12/08/2020 15:00:00.000000,0.6
12/08/2020 16:00:00.000000,7.8
12/08/2020 17:00:00.000000,3.1
12/08/2020 18:00:00.000000,1.1
12/08/2020 22:00:00.000000,6.5
12/08/2020 23:00:00.000000,6.8
12/09/2020 00:00:00.000000,4.0
12/09/2020 01:00:00.000000,2.3
12/09/2020 02:00:00.000000,2.1
