InstrumentName, Melody-Catalpa,,
StartTime, 2020-12-01 00:00:00,,
EndTime, 2020-12-31 23:59:59,,
Date,PM2.5,humidity,temp_f
12/01/2020 00:02:03.000000,0.0,20.0,50.0
12/01/2020 00:03:53.000000,0.0,22.0,49.0
12/01/2020 00:05:53.000000,0.0,22.0,49.0
12/01/2020 00:07:53.000000,0.0,23.0,49.0
12/01/2020 00:09:53.000000,0.0,23.0,48.0
12/01/2020 00:11:53.000000,0.0,23.0,48.0
12/01/2020 00:13:53.000000,0.0,23.0,48.0
12/01/2020 00:15:53.000000,0.0,24.0,48.0
12/01/2020 00:17:53.000000,0.0,24.0,48.0
12/01/2020 00:19:53.000000,0.0,24.0,47.0
12/01/2020 00:21:53.000000,0.0,24.0,47.0
12/01/2020 00:23:53.000000,0.0,24.0,47.0
12/01/2020 00:25:53.000000,0.0,23.0,47.0
12/01/2020 00:27:53.000000,0.0,24.0,47.0
12/01/2020 00:29:53.000000,0.0,24.0,47.0
12/01/2020 00:31:53.000000,0.0,24.0,46.0
12/01/2020 00:35:53.000000,0.0,24.0,46.0
12/01/2020 00:37:53.000000,0.0,24.0,46.0
12/01/2020 00:39:53.000000,0.0,25.0,46.0
12/01/2020 00:41:53.000000,0.0,25.0,46.0
12/01/2020 00:43:53.000000,0.0,23.0,46.0
12/01/2020 00:45:53.000000,0.0,23.0,46.0
12/01/2020 00:47:53.000000,0.0,22.0,46.0
12/01/2020 00:49:53.000000,0.0,21.0,46.0
12/01/2020 00:51:53.000000,0.0,20.0,46.0
12/01/2020 00:53:53.000000,0.0,19.0,47.0
12/01/2020 00:55:53.000000,0.0,19.0,47.0
12/01/2020 00:57:53.000000,0.0,18.0,47.0
12/01/2020 00:59:53.000000,0.0,18.0,48.0
12/01/2020 01:01:53.000000,0.0,17.0,48.0
12/01/2020 01:03:53.000000,0.0,17.0,48.0
12/01/2020 01:05:53.000000,0.0,17.0,48.0
12/01/2020 01:07:53.000000,0.0,16.0,49.0
12/01/2020 01:09:53.000000,0.0,17.0,49.0
12/01/2020 01:11:53.000000,0.0,16.0,49.0
12/01/2020 01:13:53.000000,0.0,16.0,49.0
12/01/2020 01:15:53.000000,0.0,16.0,49.0
12/01/2020 01:17:53.000000,0.0,17.0,49.0
12/01/2020 01:19:53.000000,0.0,16.0,49.0
12/01/2020 01:21:53.000000,0.0,17.0,49.0
12/01/2020 01:23:53.000000,0.0,18.0,49.0
12/01/2020 01:25:53.000000,0.0,17.0,49.0
12/01/2020 01:27:53.000000,0.0,18.0,49.0
12/01/2020 01:29:53.000000,0.0,18.0,49.0
12/01/2020 01:31:53.000000,0.0,18.0,49.0
12/01/2020 01:33:53.000000,0.0,18.0,49.0
12/01/2020 01:35:53.000000,0.0,19.0,48.0
12/01/2020 01:37:53.000000,0.0,18.0,49.0
12/01/2020 01:39:53.000000,0.0,17.0,49.0
12/01/2020 01:41:53.000000,0.0,16.0,49.0
12/01/2020 01:43:53.000000,0.0,17.0,49.0
12/01/2020 01:45:53.000000,0.0,16.0,50.0
12/01/2020 01:47:53.000000,0.0,16.0,50.0
12/01/2020 01:49:53.000000,0.0,16.0,50.0
12/01/2020 01:51:53.000000,0.0,16.0,50.0
12/01/2020 01:53:53.000000,0.0,16.0,50.0
12/01/2020 01:55:53.000000,0.0,16.0,50.0
12/01/2020 01:57:53.000000,0.0,17.0,51.0
12/01/2020 01:59:53.000000,0.0,17.0,51.0
12/01/2020 02:01:53.000000,0.0,16.0,51.0
12/01/2020 02:03:53.000000,0.0,16.0,51.0
12/01/2020 02:05:53.000000,0.0,16.0,51.0
12/01/2020 02:07:53.000000,0.0,15.0,51.0
12/01/2020 02:09:53.000000,0.0,15.0,51.0
12/01/2020 02:11:53.000000,0.0,15.0,51.0
12/01/2020 02:13:53.000000,0.0,14.0,51.0
12/01/2020 02:15:53.000000,0.0,14.0,51.0
12/01/2020 02:17:53.000000,0.0,15.0,51.0
12/01/2020 02:19:53.000000,0.0,15.0,51.0
12/01/2020 02:21:53.000000,0.0,15.0,51.0
12/01/2020 02:23:53.000000,0.0,14.0,51.0
12/01/2020 02:25:53.000000,0.0,14.0,51.0
12/01/2020 02:27:53.000000,0.0,14.0,51.0
12/01/2020 02:29:53.000000,0.0,14.0,51.0
12/01/2020 02:31:53.000000,0.0,14.0,52.0
12/01/2020 02:33:53.000000,0.0,14.0,52.0
12/01/2020 02:35:53.000000,0.0,14.0,52.0
12/01/2020 02:37:53.000000,0.0,14.0,51.0
12/01/2020 02:39:53.000000,0.0,14.0,51.0
12/01/2020 02:41:53.000000,0.0,14.0,52.0
12/01/2020 02:43:53.000000,0.0,15.0,51.0
12/01/2020 02:45:53.000000,0.0,15.0,51.0
12/01/2020 02:47:53.000000,0.0,15.0,51.0
12/01/2020 02:49:53.000000,0.0,15.0,51.0
12/01/2020 02:51:53.000000,0.0,16.0,52.0
12/01/2020 02:53:53.000000,0.0,16.0,52.0
12/01/2020 02:55:53.000000,0.0,16.0,51.0
12/01/2020 02:57:53.000000,0.0,16.0,52.0
12/01/2020 02:59:53.000000,0.0,16.0,51.0
12/01/2020 03:01:53.000000,0.0,16.0,51.0
12/01/2020 03:03:53.000000,0.0,16.0,51.0
12/01/2020 03:05:53.000000,0.0,16.0,51.0
12/01/2020 03:07:53.000000,0.0,17.0,51.0
12/01/2020 03:09:53.000000,0.0,17.0,51.0
12/01/2020 03:11:53.000000,0.0,17.0,51.0
12/01/2020 03:13:53.000000,0.0,17.0,51.0
12/01/2020 03:15:53.000000,0.0,17.0,51.0
12/01/2020 03:17:53.000000,0.0,17.0,51.0
12/01/2020 03:19:53.000000,0.0,17.0,51.0
12/01/2020 03:21:53.000000,0.0,17.0,51.0
12/01/2020 03:23:53.000000,0.0,17.0,51.0
12/01/2020 03:25:53.000000,0.0,18.0,51.0
12/01/2020 03:27:53.000000,0.0,17.0,51.0
12/01/2020 03:29:53.000000,0.0,18.0,51.0
12/01/2020 03:31:53.000000,0.0,19.0,51.0
12/01/2020 03:33:53.000000,0.0,20.0,51.0
12/01/2020 03:35:53.000000,0.0,21.0,50.0
12/01/2020 03:37:53.000000,0.0,22.0,50.0
12/01/2020 03:39:53.000000,0.0,22.0,50.0
12/01/2020 03:41:53.000000,0.0,22.0,49.0
12/01/2020 03:43:53.000000,0.0,22.0,49.0
12/01/2020 03:45:53.000000,0.0,23.0,49.0
12/01/2020 03:47:53.000000,0.0,23.0,48.0
12/01/2020 03:49:53.000000,0.0,24.0,48.0
12/01/2020 03:51:53.000000,0.0,25.0,48.0
12/01/2020 03:53:53.000000,0.0,23.0,48.0
12/01/2020 03:55:53.000000,0.0,25.0,48.0
12/01/2020 03:57:53.000000,0.0,26.0,48.0
12/01/2020 03:59:53.000000,0.0,29.0,48.0
