InstrumentName, La Casa,,,,,
StartTime, 2020-12-01 00:00:00,,,,,
EndTime, 2020-12-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
12/01/2020 00:00:00.000000,0.989,42.0,1.0,58.2,9.7,2.0
12/01/2020 01:00:00.000000,0.59,42.0,3.0,38.9,8.0,1.0
12/01/2020 02:00:00.000000,0.313,21.0,22.0,18.5,5.0,0.0
12/01/2020 03:00:00.000000,0.287,12.0,33.0,15.3,4.0,0.0
12/01/2020 04:00:00.000000,0.157,4.0,42.0,5.8,1.8,0.0
12/01/2020 05:00:00.000000,0.25,,25.0,12.7,4.4,0.0
12/01/2020 06:00:00.000000,0.314,23.0,14.0,16.2,7.1,0.0
12/01/2020 07:00:00.000000,0.391,32.0,3.0,18.6,7.9,
12/01/2020 08:00:00.000000,0.348,28.0,10.0,17.9,6.9,0.0
12/01/2020 09:00:00.000000,0.165,4.0,39.0,7.4,1.7,0.0
12/01/2020 10:00:00.000000,0.282,26.0,17.0,10.3,2.8,0.0
12/01/2020 11:00:00.000000,0.272,32.0,7.0,15.0,3.9,0.0
12/01/2020 12:00:00.000000,0.41,38.0,3.0,26.3,5.7,1.0
12/01/2020 13:00:00.000000,0.628,44.0,0.0,37.9,7.3,2.0
12/01/2020 14:00:00.000000,1.153,47.0,1.0,73.4,11.6,4.0
12/01/2020 15:00:00.000000,,43.0,,66.1,11.0,
12/01/2020 16:00:00.000000,0.307,24.0,17.0,47.5,7.5,
12/01/2020 17:00:00.000000,0.182,8.0,37.0,13.7,3.3,0.0
12/01/2020 18:00:00.000000,0.198,15.0,28.0,25.6,4.3,0.0
12/01/2020 19:00:00.000000,0.17,11.0,29.0,30.1,4.2,1.0
12/01/2020 20:00:00.000000,0.139,9.0,33.0,65.4,6.4,0.0
12/01/2020 21:00:00.000000,0.14,8.0,34.0,31.4,3.9,0.0
12/01/2020 22:00:00.000000,0.178,,33.0,32.1,3.2,0.0
12/01/2020 23:00:00.000000,0.194,,28.0,25.7,2.9,0.0
12/02/2020 00:00:00.000000,0.212,20.0,18.0,14.0,3.2,0.0
12/02/2020 01:00:00.000000,0.197,13.0,24.0,9.8,2.5,0.0
12/02/2020 02:00:00.000000,0.188,7.0,28.0,11.3,2.4,0.0
12/02/2020 03:00:00.000000,0.176,12.0,24.0,8.6,2.3,0.0
12/02/2020 04:00:00.000000,0.147,11.0,25.0,6.3,1.8,0.0
12/02/2020 05:00:00.000000,0.146,,22.0,8.1,1.9,0.0
12/02/2020 06:00:00.000000,0.143,20.0,19.0,7.6,2.4,0.0
12/02/2020 07:00:00.000000,0.131,15.0,22.0,6.0,2.0,
12/02/2020 08:00:00.000000,0.127,12.0,24.0,5.2,1.9,0.0
12/02/2020 09:00:00.000000,0.121,6.0,28.0,3.3,1.2,0.0
12/02/2020 10:00:00.000000,0.142,14.0,21.0,4.1,1.3,0.0
12/02/2020 11:00:00.000000,0.187,14.0,19.0,4.0,1.5,0.0
12/02/2020 12:00:00.000000,0.313,28.0,5.0,8.9,2.9,0.0
12/02/2020 13:00:00.000000,0.49,34.0,0.0,10.7,3.2,0.0
12/02/2020 14:00:00.000000,0.63,35.0,2.0,14.4,5.2,1.0
12/02/2020 15:00:00.000000,0.542,29.0,8.0,17.3,4.9,0.0
12/02/2020 16:00:00.000000,0.314,16.0,20.0,11.9,4.3,0.0
12/02/2020 17:00:00.000000,0.178,8.0,30.0,11.5,2.9,0.0
12/02/2020 18:00:00.000000,0.216,7.0,31.0,11.7,2.6,0.0
12/02/2020 19:00:00.000000,0.175,8.0,31.0,16.4,2.7,0.0
12/02/2020 20:00:00.000000,0.141,8.0,31.0,16.0,2.6,0.0
12/02/2020 21:00:00.000000,0.144,10.0,29.0,14.6,2.7,0.0
12/02/2020 22:00:00.000000,0.189,11.0,28.0,17.8,2.9,0.0
12/02/2020 23:00:00.000000,0.319,19.0,19.0,24.4,3.8,0.0
12/03/2020 00:00:00.000000,0.427,27.0,10.0,28.4,5.0,0.0
12/03/2020 01:00:00.000000,0.432,30.0,6.0,28.6,7.0,0.0
12/03/2020 02:00:00.000000,0.434,34.0,1.0,23.7,6.3,0.0
12/03/2020 03:00:00.000000,0.56,36.0,0.0,27.9,10.2,1.0
12/03/2020 04:00:00.000000,0.41,34.0,1.0,25.6,9.4,0.0
12/03/2020 05:00:00.000000,0.337,,7.0,20.6,8.9,0.0
12/03/2020 06:00:00.000000,0.343,29.0,4.0,17.2,8.2,0.0
12/03/2020 07:00:00.000000,0.327,29.0,1.0,18.1,7.8,
12/03/2020 08:00:00.000000,0.345,30.0,0.0,15.0,7.1,0.0
12/03/2020 09:00:00.000000,0.384,32.0,0.0,18.8,9.7,0.0
12/03/2020 10:00:00.000000,0.378,32.0,0.0,20.1,11.2,0.0
12/03/2020 11:00:00.000000,0.319,32.0,1.0,11.1,4.9,0.0
12/03/2020 12:00:00.000000,0.258,25.0,9.0,11.2,3.9,0.0
12/03/2020 13:00:00.000000,0.374,32.0,3.0,14.9,4.2,0.0
12/03/2020 14:00:00.000000,0.471,32.0,4.0,18.1,4.6,0.0
12/03/2020 15:00:00.000000,0.379,25.0,12.0,28.3,5.6,0.0
12/03/2020 16:00:00.000000,0.353,23.0,17.0,31.0,5.9,0.0
12/03/2020 17:00:00.000000,0.299,19.0,23.0,35.8,6.7,0.0
12/03/2020 18:00:00.000000,0.232,14.0,33.0,25.7,5.1,0.0
12/03/2020 19:00:00.000000,0.162,8.0,44.0,11.0,2.3,0.0
12/03/2020 20:00:00.000000,0.18,14.0,40.0,15.3,3.0,0.0
12/03/2020 21:00:00.000000,0.189,16.0,39.0,23.7,3.9,0.0
12/03/2020 22:00:00.000000,0.202,21.0,,25.5,4.2,0.0
12/03/2020 23:00:00.000000,0.385,37.0,15.0,36.0,5.8,0.0
12/04/2020 00:00:00.000000,0.772,49.0,1.0,49.3,9.2,1.0
12/04/2020 01:00:00.000000,0.666,49.0,1.0,45.1,10.7,1.0
12/04/2020 02:00:00.000000,0.839,47.0,1.0,44.2,13.0,1.0
12/04/2020 03:00:00.000000,1.003,46.0,1.0,47.0,14.1,2.0
12/04/2020 04:00:00.000000,0.425,37.0,3.0,28.5,9.1,0.0
12/04/2020 05:00:00.000000,0.347,,8.0,23.9,8.7,0.0
12/04/2020 06:00:00.000000,0.278,26.0,13.0,18.1,7.3,0.0
12/04/2020 07:00:00.000000,0.307,34.0,4.0,16.8,6.5,
12/04/2020 08:00:00.000000,0.288,31.0,8.0,15.8,6.6,0.0
12/04/2020 09:00:00.000000,0.252,27.0,11.0,13.4,5.7,0.0
12/04/2020 10:00:00.000000,0.294,27.0,11.0,20.8,10.4,0.0
12/04/2020 11:00:00.000000,0.277,25.0,13.0,11.2,4.7,0.0
