InstrumentName, Chatfield Park,
StartTime, 2020-12-01 00:00:00,
EndTime, 2020-12-31 23:59:59,
Date,O3,PM2.5
12/01/2020 00:00:00.000000,34.0,2.2
12/01/2020 01:00:00.000000,33.0,2.9
12/01/2020 02:00:00.000000,30.0,3.2
12/01/2020 03:00:00.000000,24.0,2.7
12/01/2020 04:00:00.000000,23.0,2.8
12/01/2020 05:00:00.000000,24.0,3.1
12/01/2020 06:00:00.000000,24.0,2.7
12/01/2020 07:00:00.000000,22.0,3.5
12/01/2020 08:00:00.000000,22.0,3.3
12/01/2020 09:00:00.000000,22.0,2.5
12/01/2020 10:00:00.000000,22.0,1.8
12/01/2020 11:00:00.000000,29.0,1.9
12/01/2020 12:00:00.000000,28.0,1.8
12/01/2020 13:00:00.000000,30.0,1.9
12/01/2020 14:00:00.000000,24.0,3.1
12/01/2020 15:00:00.000000,,3.5
12/02/2020 07:00:00.000000,34.0,1.2
12/02/2020 08:00:00.000000,33.0,1.0
12/02/2020 09:00:00.000000,33.0,1.0
12/02/2020 10:00:00.000000,33.0,0.8
12/02/2020 11:00:00.000000,30.0,0.9
12/02/2020 12:00:00.000000,25.0,1.2
12/02/2020 13:00:00.000000,21.0,1.4
12/02/2020 14:00:00.000000,18.0,2.0
12/02/2020 15:00:00.000000,24.0,2.4
12/02/2020 16:00:00.000000,29.0,2.5
12/02/2020 17:00:00.000000,35.0,1.7
12/02/2020 18:00:00.000000,35.0,1.6
12/02/2020 19:00:00.000000,36.0,
12/02/2020 20:00:00.000000,35.0,2.1
12/02/2020 21:00:00.000000,35.0,2.3
12/02/2020 22:00:00.000000,35.0,2.1
12/02/2020 23:00:00.000000,31.0,2.7
12/03/2020 00:00:00.000000,24.0,3.3
12/03/2020 01:00:00.000000,27.0,2.9
12/03/2020 02:00:00.000000,27.0,3.2
12/03/2020 03:00:00.000000,15.0,4.7
12/03/2020 04:00:00.000000,21.0,3.9
12/03/2020 05:00:00.000000,25.0,3.2
12/03/2020 06:00:00.000000,27.0,2.8
12/03/2020 07:00:00.000000,26.0,3.2
12/03/2020 08:00:00.000000,29.0,3.4
12/03/2020 09:00:00.000000,30.0,3.4
12/03/2020 10:00:00.000000,30.0,3.4
12/03/2020 11:00:00.000000,31.0,2.9
12/03/2020 12:00:00.000000,32.0,2.9
12/03/2020 13:00:00.000000,31.0,2.6
12/03/2020 14:00:00.000000,32.0,2.6
12/03/2020 15:00:00.000000,33.0,2.7
12/03/2020 16:00:00.000000,34.0,2.3
12/03/2020 17:00:00.000000,37.0,2.1
12/03/2020 18:00:00.000000,45.0,1.5
12/03/2020 19:00:00.000000,49.0,1.1
12/03/2020 20:00:00.000000,49.0,1.4
12/03/2020 21:00:00.000000,51.0,1.7
12/03/2020 22:00:00.000000,50.0,1.8
12/03/2020 23:00:00.000000,41.0,2.3
12/04/2020 00:00:00.000000,36.0,2.9
12/04/2020 01:00:00.000000,36.0,4.0
12/04/2020 02:00:00.000000,36.0,3.5
12/04/2020 03:00:00.000000,34.0,3.4
12/04/2020 04:00:00.000000,33.0,3.1
12/04/2020 05:00:00.000000,27.0,3.3
12/04/2020 06:00:00.000000,28.0,3.4
12/04/2020 07:00:00.000000,34.0,3.4
12/04/2020 08:00:00.000000,36.0,3.2
12/04/2020 09:00:00.000000,37.0,3.2
12/04/2020 10:00:00.000000,37.0,3.0
12/04/2020 11:00:00.000000,36.0,2.8
12/04/2020 12:00:00.000000,37.0,2.7
12/04/2020 13:00:00.000000,37.0,2.5
12/04/2020 14:00:00.000000,37.0,2.3
12/04/2020 15:00:00.000000,36.0,2.1
12/04/2020 16:00:00.000000,37.0,1.9
12/04/2020 17:00:00.000000,38.0,1.5
12/04/2020 18:00:00.000000,40.0,1.2
12/04/2020 19:00:00.000000,43.0,0.5
12/04/2020 20:00:00.000000,45.0,0.6
12/04/2020 21:00:00.000000,44.0,0.9
12/04/2020 22:00:00.000000,37.0,2.8
12/04/2020 23:00:00.000000,32.0,2.6
12/05/2020 00:00:00.000000,31.0,2.5
12/05/2020 01:00:00.000000,30.0,2.6
12/05/2020 02:00:00.000000,28.0,3.2
12/05/2020 03:00:00.000000,26.0,3.1
12/05/2020 04:00:00.000000,22.0,3.4
12/05/2020 05:00:00.000000,21.0,3.5
12/05/2020 06:00:00.000000,27.0,3.1
12/05/2020 07:00:00.000000,25.0,3.1
12/05/2020 08:00:00.000000,22.0,3.2
12/05/2020 09:00:00.000000,22.0,3.2
12/05/2020 10:00:00.000000,26.0,3.0
12/05/2020 11:00:00.000000,27.0,3.0
12/05/2020 12:00:00.000000,28.0,2.9
12/05/2020 13:00:00.000000,25.0,3.0
12/05/2020 14:00:00.000000,28.0,2.6
12/05/2020 15:00:00.000000,26.0,2.9
12/05/2020 16:00:00.000000,34.0,2.3
12/05/2020 17:00:00.000000,38.0,2.0
12/05/2020 18:00:00.000000,40.0,2.6
12/05/2020 19:00:00.000000,42.0,2.5
12/05/2020 20:00:00.000000,43.0,1.7
12/05/2020 21:00:00.000000,42.0,2.4
12/05/2020 22:00:00.000000,41.0,2.6
12/05/2020 23:00:00.000000,34.0,2.9
12/06/2020 00:00:00.000000,31.0,4.1
12/06/2020 01:00:00.000000,28.0,4.4
12/06/2020 02:00:00.000000,26.0,3.2
12/06/2020 03:00:00.000000,25.0,3.3
12/06/2020 04:00:00.000000,28.0,2.9
12/06/2020 05:00:00.000000,27.0,3.4
12/06/2020 06:00:00.000000,22.0,3.4
12/06/2020 07:00:00.000000,23.0,4.1
12/06/2020 08:00:00.000000,30.0,2.7
12/06/2020 09:00:00.000000,24.0,2.9
12/06/2020 10:00:00.000000,31.0,2.4
12/06/2020 11:00:00.000000,28.0,2.3
12/06/2020 12:00:00.000000,23.0,2.1
12/06/2020 13:00:00.000000,21.0,2.2
12/06/2020 14:00:00.000000,23.0,2.1
12/06/2020 15:00:00.000000,23.0,2.2
12/06/2020 16:00:00.000000,36.0,1.3
12/06/2020 17:00:00.000000,38.0,1.2
12/06/2020 18:00:00.000000,39.0,1.0
12/06/2020 19:00:00.000000,42.0,0.7
12/06/2020 20:00:00.000000,43.0,0.8
12/06/2020 21:00:00.000000,43.0,0.5
12/06/2020 22:00:00.000000,42.0,1.0
12/06/2020 23:00:00.000000,35.0,1.8
12/07/2020 00:00:00.000000,31.0,2.1
12/07/2020 01:00:00.000000,32.0,2.3
12/07/2020 02:00:00.000000,31.0,1.9
12/07/2020 03:00:00.000000,29.0,2.1
12/07/2020 04:00:00.000000,28.0,2.0
12/07/2020 05:00:00.000000,26.0,2.3
12/07/2020 06:00:00.000000,23.0,2.6
12/07/2020 07:00:00.000000,23.0,2.6
12/07/2020 08:00:00.000000,26.0,2.1
12/07/2020 09:00:00.000000,27.0,2.2
12/07/2020 10:00:00.000000,24.0,2.1
