InstrumentName, Woods Park,,
12/01/2020 03:59:35.000000,7.0,9.37,9.37
12/01/2020 04:01:35.000000,8.16,11.02,10.16
12/01/2020 04:03:35.000000,8.29,10.9,10.36
12/01/2020 04:05:35.000000,7.46,10.59,10.0
12/01/2020 04:07:35.000000,7.9,10.64,9.91
12/01/2020 04:09:35.000000,7.77,10.98,10.45
12/01/2020 04:11:35.000000,7.4,10.0,9.49
12/01/2020 04:13:35.000000,6.83,9.67,9.08
12/01/2020 04:15:35.000000,6.97,8.63,8.49
12/01/2020 04:17:34.000000,6.23,7.84,7.55
12/01/2020 04:19:35.000000,6.07,8.33,7.93
12/01/2020 04:21:34.000000,5.88,8.02,7.24
12/01/2020 04:23:35.000000,6.17,8.43,8.22
12/01/2020 04:25:35.000000,6.77,9.63,9.02
12/01/2020 04:27:35.000000,6.09,8.62,8.16
12/01/2020 04:29:35.000000,6.91,8.67,8.33
12/01/2020 04:31:35.000000,6.6,8.97,8.43
12/01/2020 04:33:35.000000,7.57,10.52,9.52
12/01/2020 04:35:35.000000,7.19,9.51,8.88
12/01/2020 04:37:35.000000,7.72,10.86,9.88
12/01/2020 04:39:35.000000,8.75,12.12,11.17
12/01/2020 04:41:35.000000,9.05,12.28,11.4
12/01/2020 04:43:35.000000,9.74,13.21,12.21
12/01/2020 04:45:35.000000,12.14,16.12,15.43
12/01/2020 04:47:35.000000,12.02,16.05,15.2
12/01/2020 04:49:35.000000,11.85,15.46,14.66
12/01/2020 04:51:35.000000,14.98,18.77,18.34
12/01/2020 04:53:35.000000,17.05,23.15,22.33
12/01/2020 04:55:34.000000,18.22,25.41,23.92
12/01/2020 04:57:35.000000,17.95,24.26,23.14
12/01/2020 04:59:34.000000,19.02,24.53,23.36
12/01/2020 05:01:35.000000,19.45,25.77,24.89
12/01/2020 05:03:34.000000,21.61,30.69,29.19
12/01/2020 05:05:35.000000,26.07,37.82,35.65
12/01/2020 05:07:34.000000,49.38,71.27,67.84
12/01/2020 05:09:34.000000,51.05,73.93,70.49
12/01/2020 05:11:34.000000,54.55,78.84,75.0
12/01/2020 05:13:34.000000,33.97,47.97,45.76
12/01/2020 05:15:34.000000,36.37,52.68,49.63
12/01/2020 05:17:34.000000,41.09,59.98,56.67
12/01/2020 05:19:34.000000,30.28,42.77,40.47
12/01/2020 05:21:35.000000,28.62,39.53,38.1
12/01/2020 05:23:34.000000,19.92,27.9,26.3
12/01/2020 05:27:34.000000,22.96,32.16,30.61
12/01/2020 05:29:34.000000,21.2,29.92,27.92
12/01/2020 05:31:35.000000,18.15,25.37,24.37
12/01/2020 05:33:34.000000,16.02,22.28,20.97
12/01/2020 05:35:34.000000,13.82,18.27,17.52
12/01/2020 05:37:34.000000,13.37,16.93,16.71
12/01/2020 05:39:34.000000,11.75,16.39,15.08
12/01/2020 05:41:34.000000,10.67,14.72,14.24
12/01/2020 05:43:34.000000,10.28,13.74,13.3
12/01/2020 05:45:35.000000,10.52,13.72,12.66
12/01/2020 05:47:34.000000,10.05,13.68,12.68
12/01/2020 05:49:34.000000,9.58,12.76,12.27
12/01/2020 05:51:34.000000,8.26,10.68,10.39
12/01/2020 05:53:34.000000,8.18,10.93,10.32
12/01/2020 05:55:35.000000,6.67,8.72,8.58
12/01/2020 05:57:34.000000,7.07,9.15,8.78
12/01/2020 05:59:35.000000,7.8,10.41,9.77
12/01/2020 06:01:35.000000,8.05,10.7,10.16
12/01/2020 06:03:34.000000,7.24,9.9,9.12
12/01/2020 06:05:35.000000,7.35,9.63,9.15
12/01/2020 06:07:35.000000,7.62,9.91,9.5
12/01/2020 06:09:34.000000,8.55,12.14,11.45
12/01/2020 06:11:34.000000,7.49,10.27,9.95
12/01/2020 06:13:34.000000,7.34,9.9,9.12
12/01/2020 06:15:34.000000,7.53,10.42,9.79
12/01/2020 06:17:34.000000,7.47,10.39,9.49
12/01/2020 06:19:34.000000,8.57,11.98,10.86
12/01/2020 06:21:34.000000,9.97,14.08,13.1
12/01/2020 06:23:35.000000,10.33,14.25,13.42
12/01/2020 06:25:34.000000,11.82,16.24,15.47
12/01/2020 06:27:34.000000,11.54,15.39,14.54
12/01/2020 06:29:35.000000,10.66,13.81,13.2
12/01/2020 06:31:34.000000,10.17,13.25,12.49
12/01/2020 06:33:34.000000,10.18,12.7,12.37
12/01/2020 06:35:34.000000,10.11,14.16,12.95
12/01/2020 06:37:34.000000,11.42,14.66,14.34
12/01/2020 06:39:34.000000,9.22,11.42,11.07
12/01/2020 06:41:34.000000,8.67,11.91,11.4
12/01/2020 06:43:34.000000,7.74,10.3,9.61
12/01/2020 06:45:34.000000,7.36,10.17,9.34
12/01/2020 06:47:34.000000,7.97,10.17,9.75
12/01/2020 06:49:34.000000,7.69,10.62,9.91
12/01/2020 06:51:34.000000,7.38,10.13,9.67
12/01/2020 06:53:35.000000,7.86,10.74,10.38
12/01/2020 06:55:34.000000,7.81,10.61,10.02
12/01/2020 06:57:35.000000,8.1,10.21,9.86
12/01/2020 06:59:34.000000,7.68,10.75,10.28
12/01/2020 07:01:34.000000,7.43,9.52,9.31
12/01/2020 07:03:34.000000,8.63,10.95,10.43
12/01/2020 07:05:35.000000,7.9,9.83,9.61
12/01/2020 07:07:34.000000,7.4,9.67,9.53
12/01/2020 07:09:34.000000,7.16,9.26,8.7
12/01/2020 07:15:34.000000,7.84,11.18,10.4
12/01/2020 07:17:34.000000,8.18,11.87,10.56
12/01/2020 07:19:34.000000,9.32,12.72,11.75
12/01/2020 07:21:34.000000,9.98,13.2,12.46
12/01/2020 07:23:34.000000,10.66,14.52,13.78
12/01/2020 07:25:34.000000,10.69,14.4,13.86
12/01/2020 07:27:34.000000,11.72,16.28,15.64
12/01/2020 07:29:34.000000,13.31,17.88,17.03
12/01/2020 07:31:34.000000,9.17,12.44,11.69
12/01/2020 07:33:34.000000,8.45,10.82,10.57
12/01/2020 07:35:34.000000,8.02,10.11,9.77
12/01/2020 07:37:34.000000,10.0,13.33,12.5
12/01/2020 07:39:34.000000,10.83,15.05,14.03
12/01/2020 07:41:34.000000,9.82,13.91,13.39
12/01/2020 07:43:34.000000,7.72,11.14,10.23
12/01/2020 07:45:34.000000,9.39,12.12,11.83
12/01/2020 07:47:34.000000,8.19,10.43,10.1
12/01/2020 07:49:34.000000,5.96,9.6,8.21
12/01/2020 07:51:35.000000,5.23,7.27,6.96
12/01/2020 07:53:34.000000,5.27,7.63,7.0
12/01/2020 07:55:34.000000,6.2,8.69,8.15
12/01/2020 07:57:34.000000,6.98,9.56,8.76
12/01/2020 07:59:34.000000,6.85,10.18,9.4
12/01/2020 08:01:34.000000,7.29,10.83,10.17
12/01/2020 08:03:34.000000,7.0,10.39,9.54
12/01/2020 08:05:35.000000,7.68,10.63,10.1
12/01/2020 08:07:34.000000,7.44,10.21,9.46
12/01/2020 08:09:34.000000,8.09,11.25,10.88
12/01/2020 08:11:34.000000,9.03,12.63,11.75
12/01/2020 08:13:34.000000,8.0,10.98,10.71
12/01/2020 08:15:34.000000,8.34,11.55,10.71
12/01/2020 08:17:34.000000,8.95,11.36,11.09
12/01/2020 08:19:34.000000,8.75,11.51,11.12
12/01/2020 08:21:34.000000,9.15,12.03,11.49
12/01/2020 08:23:34.000000,10.25,13.55,13.29
12/01/2020 08:25:34.000000,8.89,12.73,12.11
12/01/2020 08:27:34.000000,8.98,12.49,11.92
12/01/2020 08:29:34.000000,9.75,14.07,12.68
12/01/2020 08:31:34.000000,9.47,12.63,12.53
12/01/2020 08:33:34.000000,8.09,11.29,10.7
12/01/2020 08:35:34.000000,7.8,10.93,10.66
12/01/2020 08:37:34.000000,8.02,11.14,10.42
12/01/2020 08:39:34.000000,8.24,11.19,10.6
12/01/2020 08:41:34.000000,7.51,10.4,9.75
12/01/2020 08:43:34.000000,7.96,10.98,10.33
12/01/2020 08:45:34.000000,7.66,10.58,10.07
12/01/2020 08:47:34.000000,10.63,15.47,14.19
12/01/2020 08:49:34.000000,9.61,13.33,12.46
12/01/2020 08:51:34.000000,7.53,9.89,9.68
12/01/2020 08:53:34.000000,7.1,9.37,9.12
12/01/2020 08:55:34.000000,6.93,9.9,9.56
12/01/2020 08:57:34.000000,7.38,10.86,10.55
12/01/2020 08:59:34.000000,7.72,10.88,10.53
12/01/2020 09:01:34.000000,7.28,10.55,9.98
12/01/2020 09:03:34.000000,7.63,10.9,10.25
12/01/2020 09:05:35.000000,7.4,11.1,10.03
12/01/2020 09:07:34.000000,7.43,11.09,10.5
12/01/2020 09:09:34.000000,7.35,11.49,10.26
12/01/2020 09:11:34.000000,7.27,10.07,9.73
12/01/2020 09:13:34.000000,6.91,10.74,9.76
12/01/2020 09:15:34.000000,7.27,10.61,9.88
12/01/2020 09:17:34.000000,6.98,10.47,9.86
12/01/2020 09:19:34.000000,7.0,9.05,8.72
12/01/2020 09:21:34.000000,6.42,8.42,8.22
12/01/2020 09:23:34.000000,6.37,8.21,8.18
12/01/2020 09:25:34.000000,6.4,8.72,8.42
12/01/2020 09:27:34.000000,7.07,9.8,9.34
12/01/2020 09:29:34.000000,6.47,9.36,8.55
12/01/2020 09:31:34.000000,6.4,8.74,7.89
12/01/2020 09:33:34.000000,6.96,10.12,9.46
12/01/2020 09:35:34.000000,6.56,8.32,8.03
12/01/2020 09:37:34.000000,6.66,9.32,8.93
12/01/2020 09:39:34.000000,7.05,9.56,9.07
12/01/2020 09:41:34.000000,7.73,10.55,10.3
12/01/2020 09:43:34.000000,7.65,11.12,10.37
12/01/2020 09:45:34.000000,7.22,10.25,9.88
12/01/2020 09:47:34.000000,7.09,9.36,8.91
12/01/2020 09:49:34.000000,7.43,10.88,10.18
12/01/2020 09:51:34.000000,7.75,10.17,9.68
12/01/2020 09:53:34.000000,8.07,12.15,10.67
12/01/2020 09:55:34.000000,7.92,11.8,10.85
12/01/2020 09:57:34.000000,8.14,11.39,10.84
12/01/2020 09:59:34.000000,8.23,11.39,10.91
12/01/2020 10:01:34.000000,8.25,11.34,10.76
12/01/2020 10:03:34.000000,8.02,11.09,10.19
12/01/2020 10:05:35.000000,9.03,12.43,11.64
12/01/2020 10:07:34.000000,9.79,12.89,12.18
12/01/2020 10:09:34.000000,9.37,12.56,12.34
12/01/2020 10:11:34.000000,9.44,13.98,12.93
12/01/2020 10:13:34.000000,9.73,13.12,12.17
12/01/2020 10:15:34.000000,10.91,15.11,14.14
12/01/2020 10:17:34.000000,10.6,14.36,14.09
12/01/2020 10:19:34.000000,10.95,14.72,13.8
12/01/2020 10:21:34.000000,11.17,14.86,14.12
12/01/2020 10:23:34.000000,12.46,17.0,15.91
12/01/2020 10:25:34.000000,12.51,16.89,16.19
12/01/2020 10:27:34.000000,13.87,17.93,17.25
12/01/2020 10:29:34.000000,15.31,20.83,20.12
12/01/2020 10:31:34.000000,15.65,19.91,19.6
12/01/2020 10:33:34.000000,15.12,20.79,19.73
12/01/2020 10:35:34.000000,15.25,20.78,20.08
12/01/2020 10:37:34.000000,16.08,20.69,20.1
12/01/2020 10:39:34.000000,16.7,22.89,21.51
12/01/2020 10:41:34.000000,17.09,24.12,23.19
12/01/2020 10:43:34.000000,18.95,24.02,23.1
12/01/2020 10:45:34.000000,17.67,23.45,22.3
12/01/2020 10:47:34.000000,18.19,24.57,23.38
12/01/2020 10:49:34.000000,19.07,25.05,24.09
12/01/2020 10:51:34.000000,19.15,26.0,24.51
12/01/2020 10:53:34.000000,18.4,24.5,22.9
12/01/2020 10:55:34.000000,18.24,25.1,23.9
12/01/2020 10:57:34.000000,19.14,25.77,24.96
12/01/2020 10:59:34.000000,18.91,25.76,24.03
12/01/2020 11:01:34.000000,18.75,25.29,23.59
12/01/2020 11:03:34.000000,18.65,24.09,23.35
12/01/2020 11:05:35.000000,17.41,23.04,22.04
12/01/2020 11:07:34.000000,16.89,23.09,22.12
12/01/2020 11:09:34.000000,16.2,21.92,20.9
12/01/2020 11:11:34.000000,16.03,22.32,20.97
12/01/2020 11:13:34.000000,14.63,20.02,19.46
12/01/2020 11:15:34.000000,15.23,21.12,19.7
12/01/2020 11:17:34.000000,15.03,20.32,19.15
12/01/2020 11:19:34.000000,15.93,20.75,20.25
12/01/2020 11:21:34.000000,15.02,18.86,18.32
12/01/2020 11:23:34.000000,14.52,19.55,18.91
12/01/2020 11:25:34.000000,14.59,19.88,18.58
12/01/2020 11:27:34.000000,14.17,18.87,18.53
12/01/2020 11:29:34.000000,14.12,19.41,18.09
12/01/2020 11:31:34.000000,14.48,18.68,17.95
12/01/2020 11:33:34.000000,15.21,21.91,20.78
12/01/2020 11:35:34.000000,17.83,24.64,23.59
12/01/2020 11:37:34.000000,14.86,20.02,19.19
12/01/2020 11:39:34.000000,14.77,19.66,18.59
12/01/2020 11:41:34.000000,15.35,20.88,20.16
12/01/2020 11:43:34.000000,15.24,20.83,19.69
12/01/2020 11:45:34.000000,15.5,21.17,19.88
12/01/2020 11:47:36.000000,15.35,21.11,20.26
12/01/2020 11:49:34.000000,15.58,21.32,20.02
12/01/2020 11:51:34.000000,14.6,19.7,18.55
12/01/2020 11:53:34.000000,15.9,20.36,19.29
12/01/2020 11:55:34.000000,14.96,19.54,19.19
12/01/2020 11:57:34.000000,15.53,20.48,20.26
12/01/2020 11:59:34.000000,15.53,20.81,20.07
12/01/2020 12:01:34.000000,15.1,19.68,19.08
12/01/2020 12:03:34.000000,15.32,20.66,19.93
12/01/2020 12:05:35.000000,14.73,19.77,18.64
12/01/2020 12:07:34.000000,14.49,19.79,18.91
12/01/2020 12:09:34.000000,14.61,21.83,19.36
12/01/2020 12:11:34.000000,14.57,18.97,18.25
12/01/2020 12:13:34.000000,14.32,19.49,18.63
12/01/2020 12:15:34.000000,14.18,19.79,18.79
12/01/2020 12:17:34.000000,13.27,18.64,17.53
12/01/2020 12:19:34.000000,14.52,19.2,18.35
12/01/2020 12:21:34.000000,14.11,18.65,17.68
12/01/2020 12:23:34.000000,12.83,16.78,15.93
12/01/2020 12:25:34.000000,12.9,16.76,16.17
12/01/2020 12:27:34.000000,14.36,18.63,17.93
12/01/2020 12:29:34.000000,15.05,19.88,18.88
12/01/2020 12:31:34.000000,15.0,20.05,19.24
12/01/2020 12:33:34.000000,13.72,18.83,17.86
12/01/2020 12:35:34.000000,13.7,18.2,17.78
12/01/2020 12:37:34.000000,13.36,18.86,17.34
12/01/2020 12:39:34.000000,14.04,19.93,19.0
12/01/2020 12:41:34.000000,13.92,19.83,18.59
12/01/2020 12:43:34.000000,15.68,22.34,20.92
12/01/2020 12:45:34.000000,16.64,23.76,22.43
12/01/2020 12:47:34.000000,15.55,21.79,20.52
12/01/2020 12:49:34.000000,14.38,21.45,19.52
12/01/2020 12:51:34.000000,12.9,19.61,18.25
12/01/2020 12:53:34.000000,11.87,18.0,16.38
12/01/2020 12:55:35.000000,13.88,19.14,18.67
12/01/2020 12:57:34.000000,18.65,26.47,25.23
12/01/2020 12:59:34.000000,15.44,20.66,20.27
12/01/2020 13:01:34.000000,13.1,18.58,17.39
12/01/2020 13:03:34.000000,10.97,16.03,14.91
12/01/2020 13:05:35.000000,11.35,16.82,15.42
12/01/2020 13:07:34.000000,9.98,15.7,13.95
12/01/2020 13:09:34.000000,10.02,16.56,14.44
12/01/2020 13:11:34.000000,10.26,16.83,15.14
12/01/2020 13:13:34.000000,10.21,16.54,14.36
12/01/2020 13:15:34.000000,9.52,16.0,13.86
12/01/2020 13:17:34.000000,9.97,16.88,14.76
12/01/2020 13:19:34.000000,10.73,16.86,15.53
12/01/2020 13:21:34.000000,10.14,15.95,15.11
12/01/2020 13:23:34.000000,8.91,16.26,14.35
12/01/2020 13:25:34.000000,9.19,18.39,15.95
12/01/2020 13:27:34.000000,9.31,18.42,15.56
12/01/2020 13:29:34.000000,9.44,20.18,16.02
12/01/2020 13:31:34.000000,9.27,16.78,14.38
12/01/2020 13:33:34.000000,8.58,15.1,13.22
12/01/2020 13:35:34.000000,8.45,17.88,15.21
12/01/2020 13:37:34.000000,8.36,16.98,14.48
12/01/2020 13:39:34.000000,7.91,18.18,14.77
12/01/2020 13:41:34.000000,7.81,15.44,13.49
12/01/2020 13:43:34.000000,8.15,15.17,13.64
12/01/2020 13:45:34.000000,8.12,15.68,13.16
12/01/2020 13:47:34.000000,7.79,15.84,13.0
12/01/2020 13:49:34.000000,8.38,15.2,13.41
12/01/2020 13:51:34.000000,7.98,14.9,12.47
12/01/2020 13:53:34.000000,7.88,15.29,13.37
12/01/2020 13:55:34.000000,8.3,16.25,14.34
12/01/2020 13:57:34.000000,7.74,13.48,11.62
12/01/2020 13:59:34.000000,7.14,15.22,12.9
12/01/2020 14:01:34.000000,8.03,14.17,12.56
12/01/2020 14:03:34.000000,7.45,13.0,11.03
12/01/2020 14:05:35.000000,7.14,13.5,11.05
12/01/2020 14:07:34.000000,7.75,12.02,11.22
12/01/2020 14:09:34.000000,7.76,12.66,11.41
12/01/2020 14:11:34.000000,8.4,13.02,12.12
12/01/2020 14:13:34.000000,8.27,12.61,11.54
12/01/2020 14:15:34.000000,8.16,12.86,11.76
12/01/2020 14:17:34.000000,8.48,13.93,12.82
12/01/2020 14:19:34.000000,9.52,15.02,13.76
12/01/2020 14:21:34.000000,8.84,12.98,11.93
12/01/2020 14:23:34.000000,9.49,15.88,14.25
12/01/2020 14:25:34.000000,9.62,14.55,13.69
12/01/2020 14:27:34.000000,8.58,14.22,13.47
12/01/2020 14:29:34.000000,8.66,14.27,12.18
12/01/2020 14:31:34.000000,8.74,14.21,12.88
12/01/2020 14:33:34.000000,9.08,14.35,13.05
12/01/2020 14:35:34.000000,8.74,13.83,13.26
12/01/2020 14:37:34.000000,8.95,14.47,13.79
12/01/2020 14:39:34.000000,9.18,14.89,13.43
12/01/2020 14:41:34.000000,9.34,15.15,14.2
12/01/2020 14:43:34.000000,9.66,14.49,13.75
12/01/2020 14:45:34.000000,9.34,14.16,12.86
12/01/2020 14:47:34.000000,9.85,14.93,14.29
12/01/2020 14:49:34.000000,10.1,14.32,13.77
12/01/2020 14:51:34.000000,10.1,16.0,14.47
12/01/2020 14:53:34.000000,9.93,14.16,13.38
12/01/2020 14:55:34.000000,10.95,16.5,15.41
12/01/2020 14:57:34.000000,10.37,16.44,15.14
12/01/2020 14:59:34.000000,11.37,16.58,14.9
12/01/2020 15:01:34.000000,10.85,16.43,15.15
12/01/2020 15:03:34.000000,11.61,16.62,15.39
12/01/2020 15:05:35.000000,11.32,16.18,15.51
12/01/2020 15:07:34.000000,11.02,16.73,15.5
12/01/2020 15:09:34.000000,10.93,16.59,15.51
12/01/2020 15:11:34.000000,10.89,17.81,15.32
12/01/2020 15:13:34.000000,9.71,15.32,14.25
12/01/2020 15:15:34.000000,9.93,15.53,13.54
12/01/2020 15:17:34.000000,9.9,15.72,14.15
12/01/2020 15:19:34.000000,9.29,14.22,12.98
12/01/2020 15:21:34.000000,8.84,13.86,12.98
12/01/2020 15:23:34.000000,8.66,13.1,12.16
12/01/2020 15:25:34.000000,8.42,12.75,11.78
12/01/2020 15:27:34.000000,8.97,13.05,12.19
12/01/2020 15:29:34.000000,8.36,12.89,11.87
12/01/2020 15:31:34.000000,8.74,12.51,12.23
12/01/2020 15:33:34.000000,9.87,14.05,13.3
12/01/2020 15:35:34.000000,8.93,13.66,12.93
12/01/2020 15:37:34.000000,9.82,16.32,14.77
12/01/2020 15:39:34.000000,10.07,16.75,15.18
12/01/2020 15:41:34.000000,9.69,15.67,14.5
12/01/2020 15:43:34.000000,10.43,16.23,15.22
12/01/2020 15:45:34.000000,10.07,16.51,14.74
12/01/2020 15:47:34.000000,11.05,19.09,17.12
12/01/2020 15:49:34.000000,11.78,20.15,17.51
12/01/2020 15:51:34.000000,11.16,23.07,19.78
12/01/2020 15:53:34.000000,11.74,24.67,20.97
12/01/2020 15:55:34.000000,11.61,23.96,19.84
12/01/2020 15:57:34.000000,11.98,22.32,19.93
12/01/2020 15:59:34.000000,11.63,22.02,20.07
12/01/2020 16:01:34.000000,11.53,24.46,20.42
12/01/2020 16:03:34.000000,10.56,21.93,18.67
12/01/2020 16:05:35.000000,9.86,17.79,16.05
12/01/2020 16:07:34.000000,11.12,21.61,18.39
12/01/2020 16:09:34.000000,10.27,21.25,17.81
12/01/2020 16:11:34.000000,11.0,18.13,16.75
12/01/2020 16:13:34.000000,9.95,18.05,16.0
12/01/2020 16:15:34.000000,10.23,17.19,15.33
12/01/2020 16:17:34.000000,10.33,16.97,15.33
12/01/2020 16:19:34.000000,9.61,15.96,15.18
12/01/2020 16:21:34.000000,9.67,16.53,14.7
12/01/2020 16:23:34.000000,9.87,14.8,13.73
12/01/2020 16:25:34.000000,9.5,14.12,13.21
12/01/2020 16:27:34.000000,9.53,14.62,13.93
12/01/2020 16:29:34.000000,9.23,14.75,13.33
12/01/2020 16:31:34.000000,9.83,15.42,14.12
12/01/2020 16:33:34.000000,9.78,15.24,14.44
12/01/2020 16:35:34.000000,9.88,15.12,13.88
12/01/2020 16:37:34.000000,9.62,15.11,13.41
