InstrumentName, Melody-Catalpa B
StartTime, 2020-12-01 00:00:00
EndTime, 2020-12-31 23:59:59
Date,PM2.5
12/01/2020 00:02:03.000000,5.51
12/01/2020 00:03:53.000000,5.86
12/01/2020 00:05:53.000000,4.32
12/01/2020 00:07:53.000000,3.53
12/01/2020 00:09:53.000000,3.04
12/01/2020 00:11:53.000000,5.3
12/01/2020 00:13:53.000000,6.44
12/01/2020 00:15:53.000000,7.44
12/01/2020 00:17:53.000000,9.12
12/01/2020 00:19:53.000000,8.04
12/01/2020 00:21:53.000000,8.44
12/01/2020 00:23:53.000000,18.32
12/01/2020 00:25:53.000000,21.86
12/01/2020 00:27:53.000000,27.66
12/01/2020 00:29:53.000000,32.02
12/01/2020 00:31:53.000000,30.55
12/01/2020 00:35:53.000000,9.14
12/01/2020 00:37:53.000000,10.14
12/01/2020 00:39:53.000000,12.6
12/01/2020 00:41:53.000000,11.93
12/01/2020 00:43:53.000000,5.21
12/01/2020 00:45:53.000000,9.36
12/01/2020 00:47:53.000000,7.49
12/01/2020 00:49:53.000000,3.42
12/01/2020 00:51:53.000000,2.72
12/01/2020 00:53:53.000000,1.95
12/01/2020 00:55:53.000000,1.0
12/01/2020 00:57:53.000000,0.34
12/01/2020 00:59:53.000000,0.28
12/01/2020 01:01:53.000000,0.32
12/01/2020 01:03:53.000000,0.54
12/01/2020 01:05:53.000000,0.19
12/01/2020 01:07:53.000000,0.23
12/01/2020 01:09:53.000000,0.23
12/01/2020 01:11:53.000000,0.2
12/01/2020 01:13:53.000000,0.43
12/01/2020 01:15:53.000000,0.7
12/01/2020 01:17:53.000000,0.35
12/01/2020 01:19:53.000000,0.46
12/01/2020 01:21:53.000000,0.1
12/01/2020 01:23:53.000000,0.76
12/01/2020 01:25:53.000000,0.49
12/01/2020 01:27:53.000000,0.2
12/01/2020 01:29:53.000000,0.45
12/01/2020 01:31:53.000000,0.43
12/01/2020 01:33:53.000000,0.0
12/01/2020 01:35:53.000000,0.55
12/01/2020 01:37:53.000000,0.14
12/01/2020 01:39:53.000000,0.09
12/01/2020 01:41:53.000000,0.25
12/01/2020 01:43:53.000000,0.36
12/01/2020 01:45:53.000000,0.0
12/01/2020 01:47:53.000000,0.0
12/01/2020 01:49:53.000000,0.19
12/01/2020 01:51:53.000000,0.0
12/01/2020 01:53:53.000000,0.02
12/01/2020 01:55:53.000000,0.24
12/01/2020 01:57:53.000000,0.25
12/01/2020 01:59:53.000000,0.0
12/01/2020 02:01:53.000000,0.07
12/01/2020 02:03:53.000000,0.12
12/01/2020 02:05:53.000000,0.17
12/01/2020 02:07:53.000000,0.26
12/01/2020 02:09:53.000000,0.25
12/01/2020 02:11:53.000000,0.26
12/01/2020 02:13:53.000000,0.09
12/01/2020 02:15:53.000000,0.0
12/01/2020 02:17:53.000000,0.0
12/01/2020 02:19:53.000000,0.0
12/01/2020 02:21:53.000000,0.0
12/01/2020 02:23:53.000000,0.0
12/01/2020 02:25:53.000000,0.0
12/01/2020 02:27:53.000000,0.21
12/01/2020 02:29:53.000000,0.05
12/01/2020 02:31:53.000000,0.22
12/01/2020 02:33:53.000000,0.08
12/01/2020 02:35:53.000000,0.0
12/01/2020 02:37:53.000000,0.17
12/01/2020 02:39:53.000000,0.0
12/01/2020 02:41:53.000000,0.0
12/01/2020 02:43:53.000000,0.0
12/01/2020 02:45:53.000000,0.04
12/01/2020 02:47:53.000000,0.0
12/01/2020 02:49:53.000000,0.0
12/01/2020 02:51:53.000000,0.0
12/01/2020 02:53:53.000000,0.12
12/01/2020 02:55:53.000000,0.0
12/01/2020 02:57:53.000000,0.0
12/01/2020 02:59:53.000000,0.0
12/01/2020 03:01:53.000000,0.22
12/01/2020 03:03:53.000000,0.07
12/01/2020 03:05:53.000000,0.0
12/01/2020 03:07:53.000000,0.19
12/01/2020 03:09:53.000000,0.54
12/01/2020 03:11:53.000000,0.0
12/01/2020 03:13:53.000000,0.0
12/01/2020 03:15:53.000000,0.0
12/01/2020 03:17:53.000000,0.0
12/01/2020 03:19:53.000000,0.16
12/01/2020 03:21:53.000000,0.0
12/01/2020 03:23:53.000000,0.47
12/01/2020 03:25:53.000000,0.0
12/01/2020 03:27:53.000000,0.21
12/01/2020 03:29:53.000000,0.17
12/01/2020 03:31:53.000000,0.0
12/01/2020 03:33:53.000000,0.04
12/01/2020 03:35:53.000000,0.0
12/01/2020 03:37:53.000000,0.08
12/01/2020 03:39:53.000000,0.07
12/01/2020 03:41:53.000000,0.0
12/01/2020 03:43:53.000000,0.0
12/01/2020 03:45:53.000000,0.26
12/01/2020 03:47:53.000000,0.03
12/01/2020 03:49:53.000000,0.0
12/01/2020 03:51:53.000000,0.0
12/01/2020 03:53:53.000000,0.0
12/01/2020 03:55:53.000000,0.03
12/01/2020 03:57:53.000000,0.29
12/01/2020 03:59:53.000000,0.2
12/01/2020 04:01:53.000000,0.18
12/01/2020 04:03:53.000000,0.17
12/01/2020 04:05:53.000000,0.48
12/01/2020 04:07:53.000000,0.39
12/01/2020 04:09:53.000000,0.81
12/01/2020 04:11:53.000000,0.57
12/01/2020 04:13:53.000000,0.97
12/01/2020 04:15:53.000000,1.19
12/01/2020 04:17:53.000000,1.46
12/01/2020 04:19:53.000000,1.76
12/01/2020 04:21:53.000000,3.24
12/01/2020 04:23:53.000000,4.02
12/01/2020 04:25:53.000000,1.98
12/01/2020 04:27:53.000000,1.66
12/01/2020 04:29:53.000000,1.83
12/01/2020 04:31:53.000000,1.59
12/01/2020 04:33:53.000000,1.45
12/01/2020 04:37:53.000000,0.85
12/01/2020 04:39:53.000000,0.31
12/01/2020 04:41:53.000000,0.09
12/01/2020 04:43:53.000000,0.16
12/01/2020 04:45:53.000000,0.88
12/01/2020 04:48:03.000000,0.68
12/01/2020 04:49:55.000000,0.65
12/01/2020 04:51:53.000000,1.07
12/01/2020 04:53:53.000000,0.82
12/01/2020 04:55:53.000000,0.63
12/01/2020 04:57:53.000000,0.76
12/01/2020 04:59:53.000000,0.64
12/01/2020 05:01:53.000000,0.86
12/01/2020 05:03:53.000000,0.85
12/01/2020 05:05:53.000000,2.85
12/01/2020 05:07:53.000000,3.5
12/01/2020 05:09:53.000000,3.89
12/01/2020 05:11:53.000000,6.81
12/01/2020 05:13:53.000000,3.63
12/01/2020 05:15:53.000000,2.66
12/01/2020 05:17:53.000000,3.14
12/01/2020 05:19:53.000000,4.81
12/01/2020 05:21:53.000000,19.88
12/01/2020 05:23:53.000000,18.47
12/01/2020 05:25:53.000000,8.31
12/01/2020 05:29:53.000000,3.81
12/01/2020 05:31:53.000000,1.22
12/01/2020 05:33:53.000000,2.09
12/01/2020 05:35:53.000000,1.98
12/01/2020 05:37:53.000000,1.6
12/01/2020 05:39:53.000000,1.5
