InstrumentName, Woods Park B,,
StartTime, 2020-12-01 00:00:00,,
EndTime, 2020-12-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
12/01/2020 00:01:38.000000,0.88,1.91,1.53
12/01/2020 00:03:37.000000,0.88,1.2,1.03
12/01/2020 00:05:38.000000,0.91,2.28,1.79
12/01/2020 00:07:37.000000,0.54,1.64,1.05
12/01/2020 00:09:37.000000,0.97,1.72,1.72
12/01/2020 00:11:41.000000,0.73,1.38,1.22
12/01/2020 00:13:38.000000,0.47,1.49,1.17
12/01/2020 00:15:38.000000,0.46,1.79,1.07
12/01/2020 00:17:37.000000,0.64,1.38,1.14
12/01/2020 00:19:38.000000,0.88,1.56,1.54
12/01/2020 00:21:38.000000,0.34,1.17,0.97
12/01/2020 00:23:37.000000,0.6,1.36,1.07
12/01/2020 00:25:37.000000,0.39,1.93,1.05
12/01/2020 00:27:37.000000,0.08,1.44,1.17
12/01/2020 00:29:38.000000,0.42,1.75,1.27
12/01/2020 00:31:37.000000,0.16,1.81,1.14
12/01/2020 00:33:37.000000,0.72,1.64,1.4
12/01/2020 00:35:37.000000,0.47,1.6,1.22
12/01/2020 00:37:38.000000,0.63,1.67,1.25
12/01/2020 00:39:37.000000,0.47,1.18,1.09
12/01/2020 00:41:37.000000,0.57,1.39,1.21
12/01/2020 00:43:37.000000,0.66,1.67,1.36
12/01/2020 00:45:38.000000,0.73,2.32,1.75
12/01/2020 00:47:37.000000,0.53,1.66,1.19
12/01/2020 00:49:38.000000,1.02,2.64,1.91
12/01/2020 00:51:38.000000,1.09,2.39,1.82
12/01/2020 00:53:37.000000,1.67,3.35,2.67
12/01/2020 00:55:37.000000,1.42,2.61,2.46
12/01/2020 00:57:37.000000,1.36,2.71,1.95
12/01/2020 00:59:37.000000,1.16,2.73,2.07
12/01/2020 01:01:37.000000,1.24,2.08,1.97
12/01/2020 01:03:38.000000,1.42,3.35,2.67
12/01/2020 01:05:38.000000,1.5,2.84,2.45
12/01/2020 01:07:38.000000,1.45,2.61,2.29
12/01/2020 01:09:43.000000,1.69,2.78,2.71
12/01/2020 01:11:43.000000,1.61,3.59,2.97
12/01/2020 01:13:37.000000,1.95,3.34,2.93
12/01/2020 01:15:37.000000,2.71,4.82,4.47
12/01/2020 01:17:37.000000,4.05,6.56,5.74
12/01/2020 01:19:37.000000,6.98,10.22,9.0
12/01/2020 01:21:38.000000,10.1,16.63,15.34
12/01/2020 01:23:37.000000,9.27,14.49,13.16
12/01/2020 01:25:38.000000,7.72,12.02,11.04
12/01/2020 01:27:37.000000,9.87,16.88,15.07
12/01/2020 01:29:37.000000,10.72,16.47,15.12
12/01/2020 01:31:37.000000,10.68,18.04,15.36
12/01/2020 01:33:37.000000,12.11,19.33,17.13
12/01/2020 01:35:38.000000,11.22,18.47,17.17
12/01/2020 01:37:37.000000,10.53,18.47,15.98
12/01/2020 01:39:38.000000,9.83,16.33,14.67
12/01/2020 01:41:38.000000,9.18,16.43,14.25
12/01/2020 01:43:37.000000,9.6,15.95,13.95
12/01/2020 01:45:37.000000,8.62,15.47,13.16
12/01/2020 01:47:37.000000,6.55,10.38,9.22
12/01/2020 01:49:37.000000,5.74,10.05,8.25
12/01/2020 01:51:37.000000,6.19,9.77,8.56
12/01/2020 01:53:37.000000,5.44,9.1,8.27
12/01/2020 01:55:38.000000,4.57,7.83,6.88
12/01/2020 01:57:37.000000,10.85,17.22,15.11
12/01/2020 01:59:38.000000,10.0,16.71,14.77
12/01/2020 02:01:37.000000,12.02,20.98,18.11
12/01/2020 02:03:37.000000,9.02,15.2,12.47
12/01/2020 02:05:38.000000,6.35,9.33,8.47
12/01/2020 02:07:37.000000,4.93,8.02,7.16
12/01/2020 02:09:38.000000,7.25,10.08,9.58
12/01/2020 02:11:37.000000,24.55,39.17,34.95
12/01/2020 02:13:37.000000,48.43,77.39,69.78
12/01/2020 02:15:37.000000,49.69,80.98,72.95
12/01/2020 02:17:38.000000,52.71,90.85,79.73
12/01/2020 02:19:37.000000,33.25,55.42,48.83
12/01/2020 02:21:38.000000,27.83,46.45,42.03
12/01/2020 02:23:37.000000,31.91,51.48,47.25
12/01/2020 02:25:37.000000,33.09,50.18,46.84
12/01/2020 02:27:37.000000,47.61,69.78,65.97
12/01/2020 02:29:37.000000,42.47,64.71,60.07
12/01/2020 02:31:37.000000,24.5,38.61,33.93
12/01/2020 02:33:37.000000,25.63,40.04,36.32
12/01/2020 02:35:37.000000,28.03,43.14,39.53
12/01/2020 02:37:37.000000,22.93,36.98,33.53
12/01/2020 02:39:37.000000,17.91,29.35,26.24
12/01/2020 02:41:37.000000,15.72,26.95,23.6
12/01/2020 02:43:37.000000,17.57,31.25,27.42
12/01/2020 02:45:37.000000,17.97,31.34,27.24
12/01/2020 02:47:37.000000,14.9,22.75,20.88
12/01/2020 02:49:38.000000,19.65,30.85,26.96
12/01/2020 02:51:37.000000,25.67,40.22,35.57
12/01/2020 02:53:37.000000,20.18,33.27,29.72
12/01/2020 02:55:37.000000,14.67,22.03,20.09
12/01/2020 02:57:37.000000,9.46,15.32,14.14
12/01/2020 02:59:37.000000,8.93,15.25,13.11
12/01/2020 03:01:37.000000,8.24,13.58,11.73
12/01/2020 03:03:37.000000,6.92,10.25,8.95
12/01/2020 03:05:38.000000,7.28,11.4,9.95
12/01/2020 03:07:37.000000,8.93,14.52,13.05
12/01/2020 03:09:37.000000,7.47,13.05,10.7
12/01/2020 03:11:37.000000,5.8,9.86,8.32
12/01/2020 03:13:37.000000,6.82,11.11,9.82
12/01/2020 03:15:37.000000,11.02,17.18,15.64
12/01/2020 03:17:37.000000,10.37,15.48,14.38
12/01/2020 03:19:37.000000,8.12,12.34,11.27
12/01/2020 03:21:37.000000,7.79,13.18,11.6
12/01/2020 03:23:37.000000,8.19,13.26,11.28
12/01/2020 03:25:37.000000,9.83,16.69,14.52
12/01/2020 03:27:37.000000,10.71,15.14,14.07
12/01/2020 03:29:38.000000,5.81,8.83,7.88
12/01/2020 03:31:38.000000,7.7,13.38,10.61
12/01/2020 03:33:37.000000,9.05,14.23,12.35
12/01/2020 03:35:37.000000,9.03,13.88,12.6
12/01/2020 03:37:37.000000,10.59,16.72,15.28
12/01/2020 03:39:37.000000,13.04,19.61,17.12
12/01/2020 03:41:37.000000,11.34,18.64,15.88
12/01/2020 03:43:37.000000,11.59,16.47,15.69
12/01/2020 03:45:37.000000,11.05,16.39,15.61
12/01/2020 03:47:37.000000,9.32,14.7,13.61
12/01/2020 03:49:37.000000,9.84,15.89,13.93
12/01/2020 03:51:38.000000,9.9,14.91,13.5
12/01/2020 03:53:38.000000,6.64,11.0,9.49
12/01/2020 03:55:37.000000,5.98,9.37,8.39
12/01/2020 03:57:37.000000,6.73,8.86,8.73
