InstrumentName, I-25 Denver,,
12/06/2020 00:00:00.000000,0.999,43.0,9.4
12/06/2020 01:00:00.000000,1.812,44.0,22.4
12/06/2020 02:00:00.000000,1.375,41.0,16.3
12/06/2020 03:00:00.000000,0.715,38.0,9.0
12/06/2020 04:00:00.000000,0.472,,6.4
12/06/2020 05:00:00.000000,0.574,34.0,6.7
12/06/2020 06:00:00.000000,0.884,34.0,11.0
12/06/2020 07:00:00.000000,1.472,35.0,16.8
12/06/2020 08:00:00.000000,1.558,35.0,16.3
12/06/2020 09:00:00.000000,1.405,34.0,16.0
12/06/2020 10:00:00.000000,1.096,33.0,12.4
12/06/2020 11:00:00.000000,0.846,32.0,8.5
12/06/2020 12:00:00.000000,0.709,33.0,7.2
12/06/2020 13:00:00.000000,0.758,35.0,9.9
12/06/2020 14:00:00.000000,0.826,35.0,9.5
12/06/2020 15:00:00.000000,0.888,35.0,7.8
12/06/2020 16:00:00.000000,0.501,23.0,3.8
12/06/2020 17:00:00.000000,0.342,13.0,2.3
12/06/2020 18:00:00.000000,0.357,13.0,2.6
12/06/2020 19:00:00.000000,0.245,9.0,1.5
12/06/2020 20:00:00.000000,0.225,8.0,1.7
12/06/2020 21:00:00.000000,0.182,6.0,1.1
12/06/2020 22:00:00.000000,0.153,7.0,1.0
12/06/2020 23:00:00.000000,0.211,13.0,1.8
12/07/2020 00:00:00.000000,0.883,35.0,9.9
12/07/2020 01:00:00.000000,1.668,39.0,17.3
12/07/2020 02:00:00.000000,1.617,40.0,19.0
12/07/2020 03:00:00.000000,0.639,35.0,7.2
12/07/2020 04:00:00.000000,0.443,,3.9
12/07/2020 05:00:00.000000,1.558,34.0,15.3
12/07/2020 06:00:00.000000,1.188,33.0,12.3
12/07/2020 07:00:00.000000,1.59,35.0,20.1
12/07/2020 08:00:00.000000,1.208,33.0,14.2
12/07/2020 09:00:00.000000,1.146,33.0,14.2
12/07/2020 10:00:00.000000,0.971,33.0,9.7
12/07/2020 11:00:00.000000,0.89,33.0,9.3
12/07/2020 12:00:00.000000,1.07,35.0,16.8
12/07/2020 13:00:00.000000,1.463,39.0,14.1
12/07/2020 14:00:00.000000,2.013,43.0,15.7
12/07/2020 15:00:00.000000,0.838,35.0,9.3
12/07/2020 16:00:00.000000,0.324,22.0,4.7
12/07/2020 17:00:00.000000,0.308,20.0,5.0
12/07/2020 18:00:00.000000,0.253,15.0,7.2
12/07/2020 19:00:00.000000,0.343,16.0,5.2
12/07/2020 20:00:00.000000,0.559,28.0,5.3
12/07/2020 21:00:00.000000,0.528,29.0,5.5
12/07/2020 22:00:00.000000,,38.0,6.8
12/07/2020 23:00:00.000000,0.992,,10.1
12/08/2020 00:00:00.000000,1.251,48.0,10.8
12/08/2020 01:00:00.000000,0.704,43.0,9.2
12/08/2020 02:00:00.000000,0.52,39.0,7.1
12/08/2020 03:00:00.000000,0.461,36.0,4.8
12/08/2020 04:00:00.000000,0.457,,6.9
12/08/2020 05:00:00.000000,0.918,37.0,17.1
12/08/2020 06:00:00.000000,1.09,38.0,17.1
12/08/2020 07:00:00.000000,1.118,38.0,17.3
12/08/2020 08:00:00.000000,1.044,36.0,14.1
12/08/2020 09:00:00.000000,0.945,35.0,11.8
12/08/2020 10:00:00.000000,0.89,36.0,10.8
12/08/2020 11:00:00.000000,0.843,35.0,10.9
12/08/2020 12:00:00.000000,1.138,38.0,13.0
12/08/2020 13:00:00.000000,1.563,44.0,15.5
12/08/2020 14:00:00.000000,1.539,45.0,15.8
12/08/2020 15:00:00.000000,0.613,33.0,8.3
12/08/2020 16:00:00.000000,0.392,29.0,7.2
12/08/2020 17:00:00.000000,0.401,27.0,6.5
12/08/2020 18:00:00.000000,0.229,15.0,6.6
12/08/2020 19:00:00.000000,0.38,22.0,6.6
12/08/2020 20:00:00.000000,0.627,37.0,8.7
12/08/2020 21:00:00.000000,0.626,34.0,8.7
12/08/2020 22:00:00.000000,0.627,47.0,15.0
12/08/2020 23:00:00.000000,0.927,48.0,19.7
12/09/2020 00:00:00.000000,2.127,53.0,31.2
12/09/2020 01:00:00.000000,2.439,48.0,30.1
12/09/2020 02:00:00.000000,1.384,44.0,19.7
12/09/2020 03:00:00.000000,0.673,37.0,10.4
12/09/2020 04:00:00.000000,0.441,,7.2
12/09/2020 05:00:00.000000,0.463,35.0,6.9
12/09/2020 06:00:00.000000,1.204,36.0,17.5
12/09/2020 07:00:00.000000,1.406,38.0,22.2
12/09/2020 08:00:00.000000,1.343,37.0,22.0
12/09/2020 09:00:00.000000,1.266,37.0,15.6
12/09/2020 10:00:00.000000,0.919,36.0,12.4
12/09/2020 11:00:00.000000,0.879,37.0,11.0
12/09/2020 12:00:00.000000,1.111,39.0,12.3
12/09/2020 13:00:00.000000,1.668,42.0,13.9
12/09/2020 14:00:00.000000,1.699,42.0,13.1
12/09/2020 15:00:00.000000,1.36,45.0,13.4
12/09/2020 16:00:00.000000,0.367,,6.8
12/09/2020 17:00:00.000000,0.339,,6.5
12/09/2020 18:00:00.000000,0.36,,5.2
12/09/2020 19:00:00.000000,0.326,,4.9
12/09/2020 20:00:00.000000,0.399,,4.2
12/09/2020 21:00:00.000000,0.534,,6.3
12/09/2020 22:00:00.000000,0.597,,8.6
12/09/2020 23:00:00.000000,1.216,,12.8
12/10/2020 00:00:00.000000,1.828,,17.8
12/10/2020 01:00:00.000000,2.294,,23.1
12/10/2020 02:00:00.000000,2.199,,22.6
12/10/2020 03:00:00.000000,1.335,,15.4
12/10/2020 04:00:00.000000,0.661,,8.9
12/10/2020 05:00:00.000000,0.917,,10.6
12/10/2020 06:00:00.000000,0.724,,10.4
12/10/2020 07:00:00.000000,1.296,,17.3
12/10/2020 08:00:00.000000,1.336,,15.5
12/10/2020 09:00:00.000000,1.072,,12.1
12/10/2020 10:00:00.000000,0.925,,11.2
12/10/2020 11:00:00.000000,0.795,,10.2
12/10/2020 12:00:00.000000,0.691,,6.6
12/10/2020 13:00:00.000000,0.956,,7.8
12/10/2020 14:00:00.000000,0.705,,10.6
12/10/2020 15:00:00.000000,0.683,,12.4
12/10/2020 16:00:00.000000,0.84,,11.6
12/10/2020 17:00:00.000000,0.594,,11.3
12/10/2020 18:00:00.000000,0.597,,10.1
12/10/2020 19:00:00.000000,0.595,,10.2
12/10/2020 20:00:00.000000,0.592,,8.8
12/10/2020 21:00:00.000000,0.556,,7.8
12/10/2020 22:00:00.000000,,,9.8
12/10/2020 23:00:00.000000,,,6.0
12/11/2020 00:00:00.000000,,,4.6
12/11/2020 01:00:00.000000,,,5.8
12/11/2020 02:00:00.000000,,,9.9
12/11/2020 03:00:00.000000,,,13.0
12/11/2020 04:00:00.000000,,,13.3
12/11/2020 05:00:00.000000,,,7.9
12/11/2020 06:00:00.000000,,,11.0
12/11/2020 07:00:00.000000,,,11.4
12/11/2020 08:00:00.000000,,,10.2
12/11/2020 09:00:00.000000,,,8.8
12/11/2020 10:00:00.000000,0.256,,8.4
12/11/2020 11:00:00.000000,0.379,,9.2
12/11/2020 12:00:00.000000,0.283,,9.8
12/11/2020 13:00:00.000000,0.401,,8.4
12/11/2020 14:00:00.000000,0.528,,7.8
12/11/2020 15:00:00.000000,0.448,,8.5
12/11/2020 16:00:00.000000,0.444,,8.3
12/11/2020 17:00:00.000000,0.454,,9.7
12/11/2020 18:00:00.000000,0.458,,11.3
12/11/2020 19:00:00.000000,0.455,,8.8
12/11/2020 20:00:00.000000,0.439,,6.9
12/11/2020 21:00:00.000000,0.512,,5.6
12/11/2020 22:00:00.000000,0.459,,4.1
12/11/2020 23:00:00.000000,0.415,,3.6
12/12/2020 00:00:00.000000,0.403,,4.2
12/12/2020 01:00:00.000000,0.345,,4.6
12/12/2020 02:00:00.000000,0.337,,5.7
12/12/2020 03:00:00.000000,0.261,,6.6
12/12/2020 04:00:00.000000,0.311,,9.5
12/12/2020 05:00:00.000000,0.29,,12.3
12/12/2020 06:00:00.000000,0.318,,15.7
12/12/2020 07:00:00.000000,0.28,,17.5
12/12/2020 08:00:00.000000,0.307,,16.5
12/12/2020 09:00:00.000000,0.285,,17.7
12/12/2020 10:00:00.000000,0.313,,18.0
12/12/2020 11:00:00.000000,0.308,,18.4
12/12/2020 12:00:00.000000,0.369,,18.9
12/12/2020 13:00:00.000000,0.402,,18.3
12/12/2020 14:00:00.000000,0.434,,17.1
12/12/2020 15:00:00.000000,0.544,,18.0
12/12/2020 16:00:00.000000,0.647,,20.9
12/12/2020 17:00:00.000000,0.546,,21.1
12/12/2020 18:00:00.000000,0.638,,26.7
12/12/2020 19:00:00.000000,0.568,,28.3
12/12/2020 20:00:00.000000,0.52,,25.7
12/12/2020 21:00:00.000000,0.518,,24.4
12/12/2020 22:00:00.000000,0.506,,24.1
12/12/2020 23:00:00.000000,0.594,,24.4
12/13/2020 00:00:00.000000,0.538,,25.4
12/13/2020 01:00:00.000000,0.443,,23.2
12/13/2020 02:00:00.000000,0.413,,26.0
12/13/2020 03:00:00.000000,0.29,,21.6
12/13/2020 04:00:00.000000,0.207,,11.9
12/13/2020 05:00:00.000000,0.215,,9.3
12/13/2020 06:00:00.000000,0.186,,9.2
12/13/2020 07:00:00.000000,0.166,,5.0
12/13/2020 08:00:00.000000,0.168,,3.8
12/13/2020 09:00:00.000000,0.244,,8.6
12/13/2020 10:00:00.000000,0.389,,9.8
12/13/2020 11:00:00.000000,0.538,,14.1
12/13/2020 12:00:00.000000,0.652,,11.9
12/13/2020 13:00:00.000000,0.869,,9.2
12/13/2020 14:00:00.000000,0.666,,5.1
12/13/2020 15:00:00.000000,0.563,,9.4
12/13/2020 16:00:00.000000,0.277,,11.2
12/13/2020 17:00:00.000000,0.283,,15.8
12/13/2020 18:00:00.000000,0.278,,12.1
12/13/2020 19:00:00.000000,0.252,,9.3
12/13/2020 20:00:00.000000,0.286,,8.4
12/13/2020 21:00:00.000000,0.223,,6.0
12/13/2020 22:00:00.000000,0.596,,7.3
12/13/2020 23:00:00.000000,0.566,,11.1
12/14/2020 00:00:00.000000,0.735,,13.9
12/14/2020 01:00:00.000000,0.733,,13.4
12/14/2020 02:00:00.000000,0.536,,12.2
12/14/2020 03:00:00.000000,0.859,,15.6
12/14/2020 04:00:00.000000,1.213,,19.7
12/14/2020 05:00:00.000000,1.391,,21.5
12/14/2020 06:00:00.000000,0.971,,19.1
12/14/2020 07:00:00.000000,1.022,,24.1
12/14/2020 08:00:00.000000,0.79,,21.2
12/14/2020 09:00:00.000000,0.671,,19.3
12/14/2020 10:00:00.000000,0.592,,18.1
12/14/2020 11:00:00.000000,0.609,,17.8
12/14/2020 12:00:00.000000,0.841,,18.4
12/14/2020 13:00:00.000000,1.075,,18.8
12/14/2020 14:00:00.000000,1.28,,21.8
12/14/2020 15:00:00.000000,1.288,,20.9
12/14/2020 16:00:00.000000,1.266,,25.5
12/14/2020 17:00:00.000000,0.918,,24.8
12/14/2020 18:00:00.000000,0.988,,25.4
12/14/2020 19:00:00.000000,0.589,,15.3
12/14/2020 20:00:00.000000,0.526,,12.8
12/14/2020 21:00:00.000000,0.412,23.0,8.5
12/14/2020 22:00:00.000000,0.35,27.0,6.6
12/14/2020 23:00:00.000000,0.306,30.0,5.9
12/15/2020 00:00:00.000000,0.31,25.0,4.8
12/15/2020 01:00:00.000000,0.315,26.0,6.0
12/15/2020 02:00:00.000000,0.322,20.0,10.9
12/15/2020 03:00:00.000000,0.328,24.0,16.5
12/15/2020 04:00:00.000000,0.011,,15.4
12/15/2020 05:00:00.000000,0.018,20.0,11.0
12/15/2020 06:00:00.000000,0.025,19.0,14.8
12/15/2020 07:00:00.000000,0.031,12.0,11.0
12/15/2020 08:00:00.000000,0.04,11.0,11.0
12/15/2020 09:00:00.000000,0.047,21.0,14.7
12/15/2020 10:00:00.000000,0.012,23.0,21.3
12/15/2020 11:00:00.000000,0.017,29.0,25.0
12/15/2020 12:00:00.000000,0.021,33.0,29.6
12/15/2020 13:00:00.000000,0.025,36.0,32.9
12/15/2020 14:00:00.000000,0.03,36.0,25.9
12/15/2020 15:00:00.000000,,37.0,26.8
12/15/2020 16:00:00.000000,,33.0,28.4
12/15/2020 17:00:00.000000,,25.0,16.5
12/15/2020 18:00:00.000000,,21.0,6.1
12/15/2020 19:00:00.000000,0.328,,3.3
12/15/2020 20:00:00.000000,0.295,11.0,2.8
12/15/2020 21:00:00.000000,0.288,12.0,3.0
12/15/2020 22:00:00.000000,0.265,13.0,2.7
12/15/2020 23:00:00.000000,0.392,20.0,2.5
12/16/2020 00:00:00.000000,0.747,40.0,6.0
12/16/2020 01:00:00.000000,0.622,37.0,6.6
12/16/2020 02:00:00.000000,0.496,29.0,5.6
12/16/2020 03:00:00.000000,0.365,29.0,6.0
12/16/2020 04:00:00.000000,0.418,,6.3
12/16/2020 05:00:00.000000,0.565,37.0,6.5
12/16/2020 06:00:00.000000,0.534,39.0,7.2
12/16/2020 07:00:00.000000,0.573,39.0,6.8
12/16/2020 08:00:00.000000,0.643,43.0,6.4
12/16/2020 09:00:00.000000,0.326,35.0,2.6
12/16/2020 10:00:00.000000,0.326,35.0,2.7
12/16/2020 11:00:00.000000,0.408,41.0,3.1
12/16/2020 12:00:00.000000,0.487,42.0,3.2
12/16/2020 13:00:00.000000,0.806,47.0,4.0
12/16/2020 14:00:00.000000,1.444,50.0,6.6
12/16/2020 15:00:00.000000,1.152,44.0,6.3
12/16/2020 16:00:00.000000,0.623,42.0,8.3
12/16/2020 17:00:00.000000,0.745,44.0,8.8
12/16/2020 18:00:00.000000,0.46,18.0,7.3
12/16/2020 19:00:00.000000,0.443,14.0,5.7
12/16/2020 20:00:00.000000,0.47,14.0,4.1
12/16/2020 21:00:00.000000,0.366,17.0,4.5
12/16/2020 22:00:00.000000,0.454,19.0,4.6
12/16/2020 23:00:00.000000,0.633,26.0,5.3
12/17/2020 00:00:00.000000,0.845,36.0,4.9
12/17/2020 01:00:00.000000,0.568,30.0,3.8
12/17/2020 02:00:00.000000,0.843,43.0,5.9
12/17/2020 03:00:00.000000,1.075,49.0,9.2
12/17/2020 04:00:00.000000,0.485,,4.8
12/17/2020 05:00:00.000000,0.294,26.0,3.1
12/17/2020 06:00:00.000000,0.295,24.0,1.9
12/17/2020 07:00:00.000000,0.425,38.0,3.4
12/17/2020 08:00:00.000000,0.377,40.0,3.6
12/17/2020 09:00:00.000000,0.395,42.0,3.0
12/17/2020 10:00:00.000000,0.302,34.0,1.5
12/17/2020 11:00:00.000000,0.361,37.0,1.8
12/17/2020 12:00:00.000000,0.367,33.0,1.7
12/17/2020 13:00:00.000000,0.756,48.0,4.7
12/17/2020 14:00:00.000000,0.681,48.0,5.3
12/17/2020 15:00:00.000000,0.64,41.0,5.3
12/17/2020 16:00:00.000000,0.503,34.0,5.3
12/17/2020 17:00:00.000000,0.532,33.0,6.2
12/17/2020 18:00:00.000000,0.386,25.0,5.3
12/17/2020 19:00:00.000000,0.376,23.0,5.3
12/17/2020 20:00:00.000000,0.429,26.0,6.4
12/17/2020 21:00:00.000000,0.449,23.0,5.5
12/17/2020 22:00:00.000000,0.746,37.0,7.9
12/17/2020 23:00:00.000000,1.554,64.0,26.5
12/18/2020 00:00:00.000000,1.215,57.0,17.7
12/18/2020 01:00:00.000000,1.239,54.0,17.6
12/18/2020 02:00:00.000000,1.434,54.0,19.2
12/18/2020 03:00:00.000000,1.711,54.0,21.9
12/18/2020 04:00:00.000000,1.77,,25.2
12/18/2020 05:00:00.000000,1.993,50.0,25.3
12/18/2020 06:00:00.000000,2.004,51.0,24.9
12/18/2020 07:00:00.000000,1.783,51.0,24.0
12/18/2020 08:00:00.000000,1.636,45.0,18.6
12/18/2020 09:00:00.000000,1.143,41.0,12.2
12/18/2020 10:00:00.000000,1.192,45.0,13.7
12/18/2020 11:00:00.000000,1.045,42.0,11.4
12/18/2020 12:00:00.000000,1.154,44.0,10.2
12/18/2020 13:00:00.000000,1.348,48.0,10.2
12/18/2020 14:00:00.000000,1.323,50.0,9.3
12/18/2020 15:00:00.000000,1.702,54.0,
12/18/2020 16:00:00.000000,1.558,58.0,17.8
12/18/2020 17:00:00.000000,0.548,37.0,8.2
12/18/2020 18:00:00.000000,0.376,24.0,7.3
12/18/2020 19:00:00.000000,0.202,17.0,2.9
12/18/2020 20:00:00.000000,0.261,18.0,3.2
12/18/2020 21:00:00.000000,0.178,13.0,1.7
12/18/2020 22:00:00.000000,0.236,11.0,2.0
12/18/2020 23:00:00.000000,0.618,29.0,4.9
12/19/2020 00:00:00.000000,0.933,39.0,8.1
12/19/2020 01:00:00.000000,0.867,38.0,9.3
12/19/2020 02:00:00.000000,0.722,37.0,11.3
12/19/2020 03:00:00.000000,0.626,33.0,10.4
12/19/2020 04:00:00.000000,0.795,,12.0
12/19/2020 05:00:00.000000,0.689,33.0,9.3
12/19/2020 06:00:00.000000,0.596,35.0,8.1
12/19/2020 07:00:00.000000,0.695,35.0,9.4
12/19/2020 08:00:00.000000,0.544,34.0,7.7
12/19/2020 09:00:00.000000,0.422,33.0,6.9
12/19/2020 10:00:00.000000,0.375,34.0,6.0
12/19/2020 11:00:00.000000,0.446,35.0,5.4
12/19/2020 12:00:00.000000,0.392,35.0,5.3
12/19/2020 13:00:00.000000,0.461,36.0,5.2
12/19/2020 14:00:00.000000,0.429,35.0,4.0
12/19/2020 15:00:00.000000,0.638,34.0,4.7
12/19/2020 16:00:00.000000,0.417,24.0,5.4
12/19/2020 17:00:00.000000,0.453,22.0,6.5
12/19/2020 18:00:00.000000,0.558,28.0,6.6
12/19/2020 19:00:00.000000,0.635,30.0,7.7
12/19/2020 20:00:00.000000,0.376,11.0,2.9
12/19/2020 21:00:00.000000,0.533,11.0,4.1
12/19/2020 22:00:00.000000,0.358,13.0,4.0
12/19/2020 23:00:00.000000,0.479,13.0,2.7
12/20/2020 00:00:00.000000,0.382,10.0,1.5
12/20/2020 01:00:00.000000,0.509,13.0,2.8
12/20/2020 02:00:00.000000,0.407,14.0,3.2
12/20/2020 03:00:00.000000,0.435,13.0,2.5
12/20/2020 04:00:00.000000,0.263,,1.7
12/20/2020 05:00:00.000000,0.255,5.0,1.2
12/20/2020 06:00:00.000000,0.218,6.0,1.1
12/20/2020 07:00:00.000000,0.25,9.0,1.6
12/20/2020 08:00:00.000000,0.423,30.0,3.4
12/20/2020 09:00:00.000000,0.312,22.0,2.0
12/20/2020 10:00:00.000000,0.306,23.0,1.9
12/20/2020 11:00:00.000000,0.315,26.0,1.7
12/20/2020 12:00:00.000000,0.351,28.0,1.9
12/20/2020 13:00:00.000000,0.37,32.0,5.8
12/20/2020 14:00:00.000000,0.466,37.0,2.1
12/20/2020 15:00:00.000000,0.413,31.0,2.3
12/20/2020 16:00:00.000000,0.521,31.0,3.3
12/20/2020 17:00:00.000000,0.519,28.0,3.6
12/20/2020 18:00:00.000000,0.701,34.0,5.5
12/20/2020 19:00:00.000000,0.754,32.0,6.1
12/20/2020 20:00:00.000000,0.636,24.0,4.1
12/20/2020 21:00:00.000000,0.488,9.0,2.3
12/20/2020 22:00:00.000000,0.517,11.0,2.2
12/20/2020 23:00:00.000000,0.404,18.0,2.0
12/21/2020 00:00:00.000000,0.678,26.0,4.0
12/21/2020 01:00:00.000000,0.336,6.0,0.9
12/21/2020 02:00:00.000000,0.381,11.0,1.4
12/21/2020 03:00:00.000000,0.35,8.0,3.9
12/21/2020 04:00:00.000000,0.412,,1.5
12/21/2020 05:00:00.000000,0.316,4.0,1.0
12/21/2020 06:00:00.000000,0.204,5.0,0.4
12/21/2020 07:00:00.000000,0.189,4.0,0.4
12/21/2020 08:00:00.000000,0.165,1.0,0.2
12/21/2020 09:00:00.000000,0.168,4.0,0.4
12/21/2020 10:00:00.000000,0.18,9.0,0.6
12/21/2020 11:00:00.000000,0.141,1.0,0.2
12/21/2020 12:00:00.000000,0.271,16.0,1.1
12/21/2020 13:00:00.000000,0.566,30.0,2.3
12/21/2020 14:00:00.000000,0.637,31.0,3.9
12/21/2020 15:00:00.000000,0.492,25.0,3.8
12/21/2020 16:00:00.000000,0.346,16.0,2.7
12/21/2020 17:00:00.000000,0.404,,3.2
12/21/2020 18:00:00.000000,,,3.4
12/21/2020 19:00:00.000000,0.353,14.0,2.9
12/21/2020 20:00:00.000000,0.474,17.0,3.7
12/21/2020 21:00:00.000000,0.43,18.0,3.0
12/21/2020 22:00:00.000000,0.512,19.0,2.9
12/21/2020 23:00:00.000000,0.556,24.0,4.3
12/22/2020 00:00:00.000000,0.714,34.0,4.8
12/22/2020 01:00:00.000000,0.815,35.0,7.2
12/22/2020 02:00:00.000000,0.862,32.0,7.1
12/22/2020 03:00:00.000000,0.699,31.0,6.3
12/22/2020 04:00:00.000000,0.485,,4.6
12/22/2020 05:00:00.000000,0.488,29.0,4.6
12/22/2020 06:00:00.000000,0.401,28.0,4.1
12/22/2020 07:00:00.000000,0.391,29.0,3.8
12/22/2020 08:00:00.000000,0.59,29.0,5.7
12/22/2020 09:00:00.000000,0.642,28.0,6.2
12/22/2020 10:00:00.000000,0.692,27.0,6.4
