InstrumentName, I25 Denver
StartTime, 2021-03-01 00:00:00
EndTime, 2021-03-31 00:00:00
Date,81102,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
03/01/2021 01:06:00,,,,34.77597,,,17.423706,200.607476,9.294434
03/01/2021 01:07:00,,,,34.731476,,,17.465363,212.591936,6.221466
03/01/2021 01:08:00,,,,34.620789,,,17.600708,223.274996,6.561127
03/01/2021 01:09:00,,,,34.505157,,,17.637024,232.776271,5.682068
03/01/2021 01:10:00,,,,34.296143,,,17.423706,241.879855,5.836029
03/01/2021 01:11:00,,,,34.135193,,,17.749634,242.506298,6.324005
03/01/2021 01:12:00,,,,33.977264,,,17.922821,240.157462,7.244873
03/01/2021 01:13:00,,,,33.822357,,,17.698822,238.365429,7.674103
03/01/2021 01:14:00,,,,33.770447,,,17.840118,250.744817,5.75119
03/01/2021 01:15:00,,,,33.799561,,,18.184204,249.902317,6.773529
03/01/2021 01:16:00,,,,33.69519,,,18.077545,247.87503,7.773438
03/01/2021 01:17:00,,,,33.61142,,,18.143005,244.705431,7.832031
03/01/2021 01:18:00,,,,33.557861,,,18.011017,246.742959,8.287964
03/01/2021 01:19:00,,,,33.532867,,,18.132172,252.335542,7.77298
03/01/2021 01:20:00,,,,33.449921,,,17.952423,241.655303,9.007416
03/01/2021 01:21:00,,,,33.460358,,,17.731934,243.363902,9.362488
03/01/2021 01:22:00,,,,33.451019,,,17.775421,248.032978,8.569489
03/01/2021 01:23:00,,,,33.385376,,,17.942352,247.310998,9.31366
03/01/2021 01:24:00,,,,33.396912,,,17.813263,246.215059,10.070343
03/01/2021 01:25:00,,,,33.33374,,,17.90863,252.946386,7.105865
03/01/2021 01:26:00,,,,33.301605,,,18.274384,244.366957,7.240448
03/01/2021 01:27:00,,,,33.234314,,,18.432312,248.516576,6.442871
03/01/2021 01:28:00,,,,33.224701,,,18.509216,240.454703,6.500397
03/01/2021 01:29:00,,,,33.240631,,,18.494568,239.502965,5.458527
03/01/2021 01:30:00,,,,33.23761,,,18.356781,245.87542,7.787933
03/01/2021 01:31:00,,,,33.165375,,,18.177643,238.194826,6.481934
03/01/2021 01:32:00,,,,33.147522,,,18.32901,229.487768,8.152161
03/01/2021 01:33:00,,,,33.08078,,,18.391876,238.679157,7.254639
03/01/2021 01:34:00,,,,32.997559,,,18.506317,254.482688,8.829346
03/01/2021 01:35:00,,,,33.019257,,,18.225098,233.465857,6.53656
03/01/2021 01:36:00,,,,33.055786,,,18.523407,237.54426,5.826569
03/01/2021 01:37:00,,,,33.089569,,,18.648071,247.807117,6.035004
03/01/2021 01:38:00,,,,33.063202,,,18.75824,254.011938,5.784912
03/01/2021 01:39:00,,,,33.002502,,,19.043274,247.141953,5.812378
03/01/2021 01:40:00,,,,32.976685,,,18.935852,233.012765,8.556061
03/01/2021 01:41:00,,,,32.98053,,,18.764954,253.617385,7.299805
03/01/2021 01:42:00,,,,32.900055,,,18.575592,250.18181,6.585693
03/01/2021 01:43:00,,,,32.860779,,,18.869171,254.9205,5.194397
03/01/2021 01:44:00,,,,32.805572,,,18.959198,251.101309,5.353851
03/01/2021 01:45:00,,,,32.766296,,,19.191437,266.984004,5.303802
03/01/2021 01:46:00,,,,32.720428,,,19.232941,259.495827,4.827728
03/01/2021 01:47:00,,,,32.693237,,,19.425201,248.929776,4.899902
03/01/2021 01:48:00,,,,32.645721,,,19.716949,270.014563,3.384857
03/01/2021 01:49:00,,,,32.58255,,,19.728699,252.533178,5.097961
03/01/2021 01:50:00,,,,32.570465,,,19.799805,257.474775,4.688416
03/01/2021 01:51:00,,,,32.482849,,,19.846649,268.412929,4.059906
03/01/2021 01:52:00,,,,32.408142,,,20.122223,273.675897,3.173218
03/01/2021 01:53:00,,,,32.332336,,,20.446625,271.832152,3.704529
03/01/2021 01:54:00,,,,32.358704,,,19.994965,259.452989,4.247742
03/01/2021 01:55:00,,,,32.414185,,,20.026703,262.395953,4.074097
03/01/2021 01:56:00,,,,32.389191,,,20.215302,257.591539,4.180756
03/01/2021 01:57:00,,,,32.245819,,,20.222778,266.454262,4.028931
03/01/2021 01:58:00,,,,32.215332,,,20.444489,263.759388,3.766937
03/01/2021 01:59:00,,,,32.146118,,,20.938873,270.156115,2.971802
03/01/2021 02:00:00,,,,32.073883,,,21.135254,265.424039,3.148956
03/01/2021 02:01:00,,,,31.993683,,,20.957794,267.166917,3.881378
03/01/2021 02:02:00,,,,31.942047,,,20.688629,262.090928,4.217377
03/01/2021 02:03:00,,,,31.986816,,,20.742645,251.096585,3.903503
03/01/2021 02:04:00,,,,31.974182,,,20.811157,242.525419,3.429565
03/01/2021 02:05:00,,,,31.965668,,,20.857239,242.459276,2.65625
03/01/2021 02:06:00,,,,31.94397,,,20.977783,244.677543,2.688293
03/01/2021 02:07:00,,,,31.957977,,,20.965424,234.22917,2.887726
03/01/2021 02:08:00,,,,31.967865,,,20.964966,246.304173,2.309875
03/01/2021 02:09:00,,,,32.023621,,,21.030121,251.254279,3.557587
03/01/2021 02:10:00,,,,32.02005,,,20.694885,244.104502,5.530548
03/01/2021 02:11:00,,,,32.071136,,,20.437012,254.461919,4.839478
03/01/2021 02:12:00,,,,32.029114,,,20.171814,252.434921,5.714111
03/01/2021 02:13:00,,,,31.944244,,,20.274506,259.435718,4.80545
03/01/2021 02:14:00,,,,31.893707,,,20.3685,268.250713,4.768372
03/01/2021 02:15:00,,,,31.768463,,,20.667877,277.083343,4.165497
03/01/2021 02:16:00,,,,31.705566,,,20.879059,275.410148,6.19339
03/01/2021 02:17:00,,,,31.828064,,,20.788879,272.948115,4.364624
03/01/2021 02:18:00,,,,31.86322,,,20.876465,280.033013,3.225555
03/01/2021 02:19:00,,,,31.786865,,,21.124878,266.023314,4.017944
03/01/2021 02:20:00,,,,31.670959,,,20.90744,271.998067,4.277496
03/01/2021 02:21:00,,,,31.627289,,,21.398773,279.794213,2.658234
03/01/2021 02:22:00,,,,31.540222,,,21.266174,262.287379,4.01886
03/01/2021 02:23:00,,,,31.53363,,,20.801697,261.471142,3.537292
03/01/2021 02:24:00,,,,31.572906,,,21.030731,247.475463,3.863373
03/01/2021 02:25:00,,,,31.587189,,,21.282196,250.334375,3.022614
03/01/2021 02:26:00,,,,31.586365,,,21.409149,252.547715,2.891388
03/01/2021 02:27:00,,,,31.531982,,,21.360474,260.575501,2.799683
03/01/2021 02:28:00,,,,31.4375,,,21.278076,251.634853,2.868805
03/01/2021 02:29:00,,,,31.396301,,,,246.218193,3.113861
03/01/2021 02:30:00,,,,31.389709,,,21.065063,252.167567,4.603271
03/01/2021 02:31:00,,,,31.613831,,,20.296631,254.7587,5.005035
03/01/2021 02:32:00,,,,31.802246,,,20.438385,245.527819,2.50412
03/01/2021 02:33:00,,,,31.704193,,,20.830536,257.321468,2.867432
03/01/2021 02:34:00,,,,31.596802,,,21.119537,271.247275,3.489227
03/01/2021 02:35:00,,,,31.476501,,,21.242218,240.189439,2.134552
03/01/2021 02:36:00,,,,31.408112,,,21.480408,254.55432,2.23114
03/01/2021 02:37:00,,,,31.349884,,,21.522675,240.113996,2.131653
03/01/2021 02:38:00,,,,31.270508,,,21.640778,265.858737,2.664795
03/01/2021 02:39:00,,,,31.260071,,,21.653442,248.880125,2.654877
03/01/2021 02:40:00,,,,31.222443,,,21.604767,236.039695,2.562561
03/01/2021 02:41:00,,,,31.219147,,,21.602173,237.388439,1.781769
03/01/2021 02:42:00,,,,31.207611,,,21.378632,220.818983,2.518921
03/01/2021 02:43:00,,,,31.275726,,,21.591492,295.981531,2.859802
03/01/2021 02:44:00,,,,31.225464,,,21.496124,272.66601,3.340759
03/01/2021 02:45:00,,,,31.190582,,,21.570282,262.154171,4.340668
03/01/2021 02:46:00,,,,31.18454,,,21.533661,264.159668,2.926178
03/01/2021 02:47:00,,,,31.157898,,,21.598206,254.074077,2.837524
03/01/2021 02:48:00,,,,31.076324,,,21.491852,243.120269,2.055511
03/01/2021 02:50:00,,,,31.043365,,,21.731262,246.183293,2.855682
03/01/2021 02:51:00,,,,31.08017,,,21.564178,232.703336,2.168732
03/01/2021 02:52:00,,,,31.044739,,,21.560669,250.070064,2.418976
03/01/2021 02:53:00,,,,31.035675,,,21.888886,235.443171,1.382446
03/01/2021 02:54:00,,,,31.038422,,,22.041321,270.626291,2.392273
03/01/2021 02:55:00,,,,31.026062,,,21.960907,256.919869,3.141022
03/01/2021 02:56:00,,,,31.052979,,,21.841736,253.218641,2.834015
03/01/2021 02:57:00,,,,31.069458,,,21.947327,241.996752,2.155304
03/01/2021 02:58:00,,,,31.04364,,,22.012634,255.755411,1.859283
03/01/2021 02:59:00,,,,31.020569,,,22.003021,255.060719,1.84082
03/01/2021 03:00:00,,,,30.988983,,,21.958466,241.659925,1.801758
03/01/2021 03:01:00,,,,30.944489,,,21.836395,236.091137,3.060455
03/01/2021 03:02:00,,,,30.965637,,,21.697845,246.109375,3.391571
03/01/2021 03:03:00,,,,30.945038,,,21.786041,244.102592,4.513702
03/01/2021 03:04:00,,,,30.988159,,,21.692352,256.15768,4.541473
03/01/2021 03:05:00,,,,30.999146,,,21.665192,254.015526,4.429321
03/01/2021 03:06:00,,,,31.033203,,,21.591492,243.642908,3.737335
03/01/2021 03:07:00,,,,30.985413,,,21.770782,260.481316,3.292084
03/01/2021 03:08:00,,,,31.014252,,,21.703033,238.113514,2.857971
03/01/2021 03:09:00,,,,30.974701,,,21.790314,264.405675,2.506561
03/01/2021 03:10:00,,,,31.000519,,,22.116699,276.872227,2.329865
03/01/2021 03:11:00,,,,30.988159,,,22.051697,269.79341,2.980194
03/01/2021 03:12:00,,,,30.93927,,,21.957703,250.689863,4.40979
03/01/2021 03:13:00,,,,31.046112,,,21.558685,248.122498,4.545135
03/01/2021 03:14:00,,,,31.092529,,,21.880188,252.447916,3.341217
03/01/2021 03:15:00,,,,31.104614,,,22.050781,244.316307,3.95813
03/01/2021 03:16:00,,,,31.082367,,,21.887512,250.234433,3.514557
03/01/2021 03:17:00,,,,30.993378,,,21.500549,248.937736,3.39035
03/01/2021 03:18:00,,,,30.979095,,,21.526947,243.306405,3.17627
03/01/2021 03:19:00,,,,30.990082,,,21.843109,244.864308,3.371124
03/01/2021 03:20:00,,,,31.060944,,,21.814575,232.492953,4.874725
03/01/2021 03:21:00,,,,31.174652,,,21.970367,245.976544,3.188934
03/01/2021 03:22:00,,,,31.154877,,,21.942444,239.458483,2.803802
03/01/2021 03:23:00,,,,31.091431,,,22.071075,231.723723,3.810272
03/01/2021 03:24:00,,,,31.158447,,,22.020721,224.754384,2.9216
03/01/2021 03:25:00,,,,31.193329,,,22.03949,206.885302,2.848206
03/01/2021 03:26:00,,,,31.222992,,,21.885223,208.886577,2.996063
03/01/2021 03:27:00,,,,31.205963,,,22.202606,197.217959,4.013367
03/01/2021 03:28:00,,,,31.157349,,,22.475281,194.469188,3.651123
03/01/2021 03:29:00,,,,31.121643,,,22.403717,195.482115,3.327332
03/01/2021 03:30:00,,,,31.030182,,,22.32254,180.518522,3.508606
03/01/2021 03:31:00,,,,30.923615,,,22.429352,181.615817,2.97699
03/01/2021 03:32:00,,,,30.892853,,,22.162781,172.762493,3.258972
03/01/2021 03:33:00,,,,30.946411,,,22.285919,195.73095,2.871246
03/01/2021 03:34:00,,,,30.997498,,,22.385101,181.144169,3.18985
03/01/2021 03:35:00,,,,30.971405,,,22.662048,167.99829,3.877869
03/01/2021 03:36:00,,,,30.906036,,,22.698364,171.957808,3.789063
03/01/2021 03:37:00,,,,30.852203,,,22.905731,173.708925,4.722137
03/01/2021 03:38:00,,,,30.759369,,,23.079681,174.639104,5.080109
03/01/2021 03:39:00,,,,30.751678,,,23.031464,179.439138,4.949341
03/01/2021 03:40:00,,,,30.840942,,,22.810211,177.46332,5.434113
03/01/2021 03:41:00,,,,30.841766,,,22.846832,182.233943,5.39917
03/01/2021 03:42:00,,,,30.871979,,,22.689972,172.537913,5.205231
03/01/2021 03:43:00,,,,30.912903,,,22.504425,170.320009,4.736633
03/01/2021 03:44:00,,,,30.904114,,,22.66098,156.669039,5.22171
03/01/2021 03:45:00,,,,30.736023,,,23.052826,140.348206,5.668182
03/01/2021 03:46:00,,,,30.057617,,,25.763702,140.110023,5.892944
03/01/2021 03:47:00,,,,29.061432,,,29.013672,141.817945,5.719452
03/01/2021 03:48:00,,,,28.378082,,,31.156464,143.170249,6.407776
03/01/2021 03:49:00,,,,27.960327,,,32.343903,138.067733,6.611786
03/01/2021 03:50:00,,,,27.712036,,,33.087006,139.321338,6.057587
03/01/2021 03:51:00,,,,27.525269,,,33.542175,141.858047,6.361542
03/01/2021 03:52:00,,,,27.375305,,,33.815613,142.435362,6.299896
03/01/2021 03:53:00,,,,27.24704,,,34.179535,142.838936,5.870667
03/01/2021 03:54:00,,,,27.152832,,,34.447327,140.960978,6.286163
03/01/2021 03:55:00,,,,27.053955,,,34.681244,139.680823,5.485382
03/01/2021 03:56:00,,,,26.986938,,,34.827881,143.70034,5.553284
03/01/2021 03:57:00,,,,26.911682,,,34.686432,139.382216,5.782471
03/01/2021 03:58:00,,,,26.893829,,,34.177704,149.341858,6.168976
03/01/2021 03:59:00,,,,26.985016,,,33.599701,149.588739,5.366058
03/01/2021 04:00:00,,,,26.952057,,,33.951263,139.049368,4.73877
03/01/2021 04:01:00,,,,26.857849,,,34.37851,143.508776,4.842987
03/01/2021 04:02:00,,,,26.771332,,,34.586487,146.601272,5.403442
03/01/2021 04:03:00,,,,26.72464,,,34.973755,150.537639,4.822235
03/01/2021 04:04:00,,,,26.702942,,,35.199585,151.832788,5.654297
03/01/2021 04:05:00,,,,26.68811,,,35.024872,154.030695,5.970306
03/01/2021 04:06:00,,,,26.657074,,,34.996796,150.169247,4.707184
03/01/2021 04:07:00,,,,26.642792,,,34.913177,150.024741,4.382935
03/01/2021 04:08:00,,,,26.654327,,,34.925537,160.077154,4.414368
03/01/2021 04:09:00,,,,26.703216,,,34.566345,159.869287,5.286102
03/01/2021 04:10:00,,,,26.74826,,,33.941345,160.05926,4.903564
03/01/2021 04:11:00,,,,26.774902,,,33.518524,164.928763,5.653229
03/01/2021 04:12:00,,,,26.758972,,,33.146667,162.575278,6.17691
03/01/2021 04:13:00,,,,26.735901,,,32.800598,162.979253,5.980988
03/01/2021 04:14:00,,,,26.669983,,,32.840271,162.068418,5.265503
03/01/2021 04:15:00,,,,26.654877,,,32.799988,168.432883,5.153656
03/01/2021 04:16:00,,,,26.621368,,,32.981415,157.456186,4.60495
03/01/2021 04:17:00,,,,26.579895,,,32.960815,157.656652,6.068726
03/01/2021 04:18:00,,,,26.532379,,,32.719421,158.613917,6.188965
03/01/2021 04:19:00,,,,26.502716,,,32.618256,156.267905,5.833435
03/01/2021 04:20:00,,,,26.461517,,,32.584534,166.932122,6.683197
03/01/2021 04:21:00,,,,26.472504,,,32.436218,160.00431,7.414551
03/01/2021 04:22:00,,,,26.453003,,,32.28363,159.931334,6.289978
03/01/2021 04:23:00,,,,26.42746,,,32.189178,169.960516,5.800629
03/01/2021 04:24:00,,,,26.483765,,,31.846008,162.203265,6.797943
03/01/2021 04:25:00,,,,26.485138,,,31.760101,171.304252,5.834351
03/01/2021 04:26:00,,,,26.498596,,,31.77597,165.509603,6.034698
03/01/2021 04:27:00,,,,26.424438,,,31.961975,155.840789,5.646362
03/01/2021 04:28:00,,,,26.335449,,,32.097626,156.467733,5.141602
03/01/2021 04:29:00,,,,26.301666,,,32.048798,159.77374,5.716553
03/01/2021 04:30:00,,,,26.29837,,,32.028198,157.303575,5.410156
03/01/2021 04:31:00,,,,26.264862,,,32.151642,161.487229,5.324097
03/01/2021 04:32:00,,,,26.244263,,,31.992645,163.591546,4.674225
03/01/2021 04:33:00,,,,26.23877,,,32.131042,155.956755,5.350189
03/01/2021 04:34:00,,,,26.181641,,,32.382507,150.155532,5.555725
03/01/2021 04:35:00,,,,26.117645,,,32.647247,154.833772,5.585327
03/01/2021 04:36:00,,,,26.129456,,,32.340393,158.025869,5.427856
03/01/2021 04:37:00,,,,26.138794,,,32.167969,167.740749,5.852356
03/01/2021 04:38:00,,,,26.175873,,,32.0047,169.073395,4.961853
03/01/2021 04:39:00,,,,26.189056,,,32.092438,172.810928,5.723877
03/01/2021 04:40:00,,,,26.377472,,,31.946716,169.279682,5.9021
03/01/2021 04:41:00,,,,26.398895,,,31.665192,168.521724,5.615845
03/01/2021 04:42:00,,,,26.349731,,,31.839752,175.382434,5.481873
03/01/2021 04:43:00,,,,26.362915,,,32.004395,171.69386,4.732971
03/01/2021 04:44:00,,,,26.309906,,,31.956024,170.662127,5.957794
03/01/2021 04:45:00,,,,26.298645,,,32.132263,160.318677,5.964355
03/01/2021 04:46:00,,,,26.240967,,,31.950836,168.487227,5.356598
03/01/2021 04:47:00,,,,26.167633,,,31.906128,167.219027,4.497681
03/01/2021 04:48:00,,,,26.063812,,,32.032776,169.218649,5.414886
03/01/2021 04:49:00,,,,26.023438,,,32.087097,176.355896,6.543732
03/01/2021 04:50:00,,,,26.120941,,,32.115478,172.431654,6.58783
03/01/2021 04:51:00,,,,26.120117,,,31.954956,168.923411,6.07193
03/01/2021 04:52:00,,,,26.092926,,,32.055969,171.257189,6.407776
03/01/2021 04:53:00,,,,26.070404,,,32.189636,171.881318,6.472626
03/01/2021 04:54:00,,,,26.09787,,,32.124176,168.892919,5.942993
03/01/2021 04:55:00,,,,26.028107,,,32.141876,176.138429,6.885223
03/01/2021 04:56:00,,,,26.074799,,,32.309418,172.098812,5.293732
03/01/2021 04:57:00,,,,26.018219,,,32.548676,174.391944,5.145721
03/01/2021 04:58:00,,,,25.99762,,,32.691345,172.4944,5.422974
03/01/2021 04:59:00,,,,25.994049,,,32.715454,178.067853,5.178528
03/01/2021 05:00:00,,,,26.035797,,,32.713318,177.798973,5.33371
03/01/2021 05:01:00,,,,26.055573,,,32.671814,181.349969,5.257874
03/01/2021 05:02:00,,,,26.027832,,,32.86377,179.561741,4.841766
03/01/2021 05:03:00,,,,26.043488,,,32.85614,178.24066,5.702209
03/01/2021 05:04:00,,,,26.067383,,,32.819672,174.867395,4.972687
03/01/2021 05:05:00,,,,26.016022,,,32.972107,172.69222,4.590149
03/01/2021 05:06:00,,,,25.963562,,,33.197937,175.728878,4.83551
03/01/2021 05:07:00,,,,25.99707,,,33.163605,175.488317,5.397797
03/01/2021 05:08:00,,,,26.028931,,,33.079224,173.150604,5.341339
03/01/2021 05:09:00,,,,25.962189,,,32.967834,160.493121,4.293823
03/01/2021 05:10:00,,,,25.869629,,,33.063202,174.223055,3.83606
03/01/2021 05:11:00,,,,25.799316,,,33.245239,170.524196,4.196777
03/01/2021 05:12:00,,,,25.789154,,,33.208466,171.468117,3.322296
03/01/2021 05:13:00,,,,25.790253,,,33.255005,160.351647,3.038635
03/01/2021 05:14:00,,,,25.713898,,,33.264923,168.683826,3.411255
03/01/2021 05:15:00,,,,25.650726,,,33.310089,160.789294,2.475128
03/01/2021 05:16:00,,,,25.596619,,,33.486023,145.632795,1.666565
03/01/2021 05:17:00,,,,25.561737,,,33.48465,139.927789,2.266541
03/01/2021 05:18:00,,,,25.540588,,,33.409576,145.961563,2.644501
03/01/2021 05:19:00,,,,25.511749,,,33.44162,147.321987,2.561493
03/01/2021 05:20:00,,,,25.505432,,,33.396759,132.861641,2.529602
03/01/2021 05:21:00,,,,25.484009,,,33.756256,119.852846,2.302246
03/01/2021 05:22:00,,,,25.405457,,,34.523773,114.241091,3.27179
03/01/2021 05:23:00,,,,25.289825,,,35.169372,120.157176,2.934265
03/01/2021 05:24:00,,,,25.159912,,,35.802917,131.870836,2.72644
03/01/2021 05:25:00,,,,25.031372,,,36.389618,141.130743,2.876892
03/01/2021 05:26:00,,,,24.998962,,,36.48407,134.813155,2.971344
03/01/2021 05:27:00,,,,25.012695,,,36.77948,126.719845,2.731476
03/01/2021 05:28:00,,,,24.995941,,,36.88736,138.207211,2.590942
03/01/2021 05:29:00,,,,24.946777,,,37.114563,141.347617,2.900543
03/01/2021 05:30:00,,,,24.947601,,,36.986694,143.498739,3.398285
03/01/2021 05:31:00,,,,24.962982,,,36.819153,150.706573,3.360748
03/01/2021 05:32:00,,,,24.985779,,,36.938171,151.392304,4.265137
03/01/2021 05:33:00,,,,24.986603,,,37.051544,151.329891,3.815765
03/01/2021 05:34:00,,,,24.926453,,,37.222443,149.952778,3.556366
03/01/2021 05:35:00,,,,24.86438,,,37.314911,144.813721,3.131104
03/01/2021 05:36:00,,,,24.786926,,,37.618103,148.624392,3.428345
03/01/2021 05:37:00,,,,24.745728,,,37.837067,147.050676,2.740479
03/01/2021 05:38:00,,,,24.760834,,,37.62619,148.406354,3.474121
03/01/2021 05:39:00,,,,24.773743,,,37.627869,151.869922,2.397003
03/01/2021 05:40:00,,,,24.779236,,,37.757721,154.842776,2.54776
03/01/2021 05:41:00,,,,24.757813,,,37.913055,146.276107,2.229309
03/01/2021 05:42:00,,,,24.701508,,,38.174133,135.957148,2.208405
03/01/2021 05:43:00,,,,24.659485,,,38.387451,135.514589,2.241516
03/01/2021 05:44:00,,,,24.674042,,,38.313751,131.352124,2.848511
03/01/2021 05:45:00,,,,24.660583,,,38.362732,135.212453,2.851868
03/01/2021 05:46:00,,,,24.614441,,,38.584442,126.414351,2.540741
03/01/2021 05:47:00,,,,24.5867,,,38.7323,137.532004,2.97226
03/01/2021 05:48:00,,,,24.563629,,,38.61557,135.960327,3.395538
03/01/2021 05:49:00,,,,24.534515,,,38.456726,136.413432,3.201294
03/01/2021 05:50:00,,,,24.52243,,,38.747406,138.31388,2.615662
03/01/2021 05:51:00,,,,24.456238,,,39.039001,134.85925,2.322998
03/01/2021 05:52:00,,,,24.386475,,,39.338684,139.502065,2.963257
03/01/2021 05:53:00,,,,24.347748,,,39.253082,139.446098,3.517303
03/01/2021 05:54:00,,,,24.328522,,,39.140015,136.707582,3.390656
03/01/2021 05:55:00,,,,24.316437,,,39.600372,125.645688,2.474976
03/01/2021 05:56:00,,,,24.26123,,,39.943695,125.223156,2.220306
03/01/2021 05:57:00,,,,24.219482,,,40.071106,116.991656,2.327423
03/01/2021 05:58:00,,,,24.203278,,,39.942169,125.903001,1.920319
03/01/2021 05:59:00,,,,24.1651,,,39.973755,124.614849,1.946106
03/01/2021 06:00:00,,,,24.11731,,,40.117493,151.901997,2.035217
03/01/2021 06:01:00,,,,24.092041,,,39.75769,147.229586,2.828217
