InstrumentName, I-25 Globeville
StartTime, 2021-03-01 00:00:00
EndTime, 2021-03-31 00:00:00
Date,Nitrogen dioxide,Outdoor Temperature,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
03/01/2021 00:00:00,,39.081845,,,11.799689,297.792923,12.503084
03/01/2021 00:01:00,,39.05542,,,12.064148,301.033283,10.762061
03/01/2021 00:02:00,,38.95105,,,11.51239,283.709038,12.798828
03/01/2021 00:03:00,,38.934397,,,11.436851,289.596614,9.310701
03/01/2021 00:04:00,,39.171326,,,11.836945,298.292265,7.438086
03/01/2021 00:05:00,,39.231028,,,11.506399,293.803841,8.867085
03/01/2021 00:06:00,,39.407676,,,11.872449,300.724688,6.998355
03/01/2021 00:07:00,,39.663513,,,12.194,314.020878,8.276855000000001
03/01/2021 00:08:00,,39.26828,,,11.960846,305.850631,9.715479
03/01/2021 00:09:00,,39.28476,,,12.480865,307.361194,9.896973
03/01/2021 00:10:00,,39.115845,,,12.387939,301.442144,9.01377
03/01/2021 00:11:00,,39.231476,,,12.941376,302.055324,10.543994
03/01/2021 00:12:00,,38.967804,,,12.265106,301.267021,11.838037
03/01/2021 00:13:00,,38.938965,,,12.692963,300.576719,9.607471
03/01/2021 00:14:00,,39.010145,,,12.928679,297.539141,8.232782
03/01/2021 00:15:00,,39.177643,,,13.14447,301.641317,7.787744
03/01/2021 00:16:00,,39.220154,,,12.673313,282.707927,8.935383999999999
03/01/2021 00:17:00,,39.091949,,,13.170715,298.155548,8.179102
03/01/2021 00:18:00,,39.210327,,,13.458649,305.779118,8.672656
03/01/2021 00:19:00,,39.020813,,,13.385406,290.023808,8.604638999999999
03/01/2021 00:20:00,,39.099365,,,13.518463,296.572471,7.612744
03/01/2021 00:21:00,,39.062561,,,13.811737,305.617994,8.266601999999999
03/01/2021 00:22:00,,39.017792,,,14.078003,305.780792,8.060839999999999
03/01/2021 00:23:00,,38.952033,,,14.06329,306.592262,9.914782
