InstrumentName, CAMP
StartTime, 2021-03-01 00:00:00
EndTime, 2021-03-31 00:00:00
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Wind Direction,Wind Speed
03/01/2021 00:00:00,,,36.019623,,,,,21.508327,4.283844
03/01/2021 00:01:00,,,36.057094,,,,,18.540224,3.233741
03/01/2021 00:02:00,,,36.049286,,,,,25.70423,2.294403
03/01/2021 00:03:00,,,36.087463,,,,,13.67383,2.238251
03/01/2021 00:04:00,,,36.051209,,,,,8.303581999999999,3.049408
03/01/2021 00:05:00,,,36.109711,,,,,5.553936,2.7605589999999998
03/01/2021 00:06:00,,,36.008087,,,,,32.418065999999996,1.616455
03/01/2021 00:07:00,,,35.931183,,,,,39.117521,1.616455
03/01/2021 00:08:00,,,35.836426,,,,,60.509475,1.641937
03/01/2021 00:09:00,,,35.793579,,,,,87.943073,2.892395
03/01/2021 00:10:00,,,35.875702,,,,,91.325154,2.4355469999999997
03/01/2021 00:11:00,,,35.86499,,,,,65.25899,1.8306879999999999
03/01/2021 00:12:00,,,35.96991,,,,,86.115389,1.630341
03/01/2021 00:13:00,,,35.96991,,,,,63.761983,1.616455
03/01/2021 00:14:00,,,35.819946,,,,,71.549535,1.667877
03/01/2021 00:15:00,,,35.75293,,,,,73.074888,1.616455
03/01/2021 00:16:00,,,35.621368,,,,,122.607419,1.616455
03/01/2021 00:17:00,,,35.536499,,,,,112.789052,1.652771
03/01/2021 00:18:00,,,35.501617,,,,,152.48153,1.842743
03/01/2021 00:19:00,,,35.487061,,,,,151.048567,1.8386230000000001
03/01/2021 00:20:00,,,35.377747,,,,,161.038622,1.616455
03/01/2021 00:21:00,,,35.357971,,,,,212.00746,1.616455
03/01/2021 00:22:00,,,35.246735,,,,,256.51466700000003,2.091614
03/01/2021 00:23:00,,,35.114899,,,,,244.701672,1.658569
03/01/2021 00:24:00,,,35.133301,,,,,214.815891,2.067047
03/01/2021 00:25:00,,,35.035797,,,,,134.914933,1.616455
03/01/2021 00:26:00,,,34.958893,,,,,144.839884,1.616455
03/01/2021 00:27:00,,,34.890503,,,,,208.2181,1.616455
03/01/2021 00:28:00,,,34.793274,,,,,217.7457,1.616455
03/01/2021 00:29:00,,,34.654846,,,,,214.400851,1.616455
03/01/2021 00:30:00,,,34.533173,,,,,219.848271,1.616455
03/01/2021 00:31:00,,,34.405731,,,,,293.345997,1.616455
03/01/2021 00:32:00,,,34.324432,,,,,275.171679,1.648346
03/01/2021 00:33:00,,,34.400787,,,,,233.266127,3.588959
03/01/2021 00:34:00,,,34.881165,,,,,228.525251,5.521027
03/01/2021 00:35:00,,,35.220367,,,,,231.102651,5.96048
03/01/2021 00:36:00,,,35.415375,,,,,251.197572,6.344391
03/01/2021 00:37:00,,,35.848785,,,,,250.704752,5.402313
03/01/2021 00:38:00,,,35.492279,,,,,160.80044,1.944214
03/01/2021 00:39:00,,,35.164612,,,,,90.797969,1.616455
03/01/2021 00:40:00,,,35.055298,,,,,87.81812,1.616455
03/01/2021 00:41:00,,,35.084137,,,,,206.242468,2.344452
03/01/2021 00:42:00,,,35.153076,,,,,170.619005,2.4244079999999997
03/01/2021 00:43:00,,,35.324188,,,,,295.36288,4.960266
03/01/2021 00:44:00,,,35.311829,,,,,228.834261,3.17041
03/01/2021 00:45:00,,,35.30249,,,,,198.90112,2.4886470000000003
03/01/2021 00:46:00,,,35.103638,,,,,136.336435,1.660553
03/01/2021 00:47:00,,,35.103088,,,,,129.344059,2.087799
03/01/2021 00:48:00,,,35.109406,,,,,155.300464,2.717987
03/01/2021 00:49:00,,,35.124237,,,,,144.30339,2.685181
03/01/2021 00:50:00,,,35.233276,,,,,166.511933,3.925415
03/01/2021 00:51:00,,,35.284637,,,,,160.935067,2.807098
