InstrumentName, La Casa NCORE
StartTime, 2021-03-01 00:00:00
EndTime, 2021-03-31 00:00:00
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
03/01/2021 00:00:00,,,37.2305605,,,,,15.54366,290.708431,6.543477
03/01/2021 00:01:00,,,37.3012085,,,,,15.891052,271.971311,5.830214
03/01/2021 00:02:00,,,37.2085875,,,,,15.657084,279.842958,4.942661
03/01/2021 00:03:00,,,37.175629,,,,,15.784071,259.493922,4.818047
03/01/2021 00:04:00,,,37.213659,,,,,15.596378,276.940645,5.403945
03/01/2021 00:05:00,,,37.2482335,,,,,15.880192,273.472048,5.217608
03/01/2021 00:06:00,,,37.1890565,,,,,16.101284,283.098946,5.503676
03/01/2021 00:07:00,,,37.2702065,,,,,15.528701,288.116215,7.119033
03/01/2021 00:08:00,,,37.381469499999994,,,,,16.375264,290.1693,7.213847
03/01/2021 00:09:00,,,37.3348315,,,,,16.802180999999997,301.29298,6.351067
03/01/2021 00:10:00,,,37.273922,,,,,16.367216,297.116853,6.931799
03/01/2021 00:11:00,,,37.2461435,,,,,15.779663,295.020577,6.226921
03/01/2021 00:12:00,,,37.2316285,,,,,16.137397,295.756531,6.856622
03/01/2021 00:13:00,,,37.149841499999994,,,,,15.560954,305.641424,5.834961
03/01/2021 00:14:00,,,37.1698305,,,,,15.396328,305.39718,4.442681
03/01/2021 00:15:00,,,37.127258,,,,,16.440538,288.298695,4.126824
03/01/2021 00:16:00,,,37.1416015,,,,,16.389845,293.862128,4.767185
03/01/2021 00:17:00,,,37.159454499999995,,,,,16.306939,241.281445,4.023404
03/01/2021 00:18:00,,,37.1171875,,,,,16.11773,226.664835,4.409451
03/01/2021 00:19:00,,,37.075531,,,,,15.641825,237.341955,5.420431
03/01/2021 00:20:00,,,37.034943,,,,,15.692858,244.350583,5.759006
03/01/2021 00:21:00,,,36.9537655,,,,,16.69519,237.157213,5.56861
03/01/2021 00:22:00,,,36.81781,,,,,16.722148,239.266525,5.455695
03/01/2021 00:23:00,,,36.683892,,,,,16.894092999999998,237.349648,4.301004
03/01/2021 00:24:00,,,36.719758999999996,,,,,16.227194,237.852917,4.505472
03/01/2021 00:25:00,,,36.6434025,,,,,16.577019999999997,238.405077,3.837246
03/01/2021 00:26:00,,,36.5918275,,,,,16.850830000000002,217.715155,3.625658
03/01/2021 00:27:00,,,36.6066285,,,,,17.073608,219.885967,4.503716
03/01/2021 00:28:00,,,36.610443000000004,,,,,17.214159,240.910078,5.036418
03/01/2021 00:29:00,,,36.655913999999996,,,,,,,
03/01/2021 00:30:00,,,36.596405000000004,,,,,16.487501,241.906665,4.581028
03/01/2021 00:31:00,,,36.566650499999994,,,,,16.513441,239.102214,5.055067
03/01/2021 00:32:00,,,36.5336915,,,,,16.626187,234.427471,5.763245
03/01/2021 00:33:00,,,36.536438000000004,,,,,16.550910000000002,227.055476,7.344903
03/01/2021 00:34:00,,,36.441986,,,,,16.970866,227.724663,5.918376
03/01/2021 00:35:00,,,36.4255515,,,,,16.672133000000002,231.601173,5.0393
03/01/2021 00:36:00,,,36.284973,,,,,17.329058,233.391398,4.785695
03/01/2021 00:37:00,,,36.250946,,,,,17.420661,237.079601,5.281406
03/01/2021 00:38:00,,,36.246826,,,,,17.457113,245.639508,5.373806
03/01/2021 00:39:00,,,36.2512245,,,,,17.314697,242.798398,4.336368
03/01/2021 00:40:00,,,36.304199499999996,,,,,17.031732,249.115249,4.179721
03/01/2021 00:41:00,,,36.223327499999996,,,,,17.704305,244.631067,4.066806
03/01/2021 00:42:00,,,36.186096500000005,,,,,17.486952,240.205869,4.43556
03/01/2021 00:43:00,,,36.221344,,,,,17.220432,243.705922,5.20579
03/01/2021 00:44:00,,,36.189507,,,,,17.446102,246.090875,5.456543
03/01/2021 00:45:00,,,36.139745500000004,,,,,17.707117,241.875348,3.981467
03/01/2021 00:46:00,,,36.029388499999996,,,,,18.060004,232.331363,4.000685
03/01/2021 00:47:00,,,35.9839175,,,,,18.007277,228.666436,4.746501
03/01/2021 00:48:00,,,35.8798525,,,,,18.440457,235.878521,4.998271
03/01/2021 00:49:00,,,35.956908999999996,,,,,17.919793,231.116327,5.125088
03/01/2021 00:50:00,,,35.9775085,,,,,17.683112,228.527605,5.004035
03/01/2021 00:51:00,,,35.90723,,,,,18.145097,224.491571,4.488493
03/01/2021 00:52:00,,,35.878479,,,,,18.049323,216.392694,5.674574
03/01/2021 00:53:00,,,35.9830015,,,,,17.520691,215.199596,5.215115
03/01/2021 00:54:00,,,35.934720999999996,,,,,17.835291,230.933175,5.236637
03/01/2021 00:55:00,,,35.807678,,,,,18.347039,225.70323,4.202271
03/01/2021 00:56:00,,,35.6102295,,,,,18.74275,221.909947,3.861321
03/01/2021 00:57:00,,,35.59863300000001,,,,,18.639838,211.302407,4.891459
03/01/2021 00:58:00,,,35.6543275,,,,,18.408583,210.8154,4.895359
03/01/2021 00:59:00,,,35.7069705,,,,,18.26905,210.28594,5.634901
03/01/2021 01:00:00,,,35.660736,,,,,18.577616,213.673155,4.768202
03/01/2021 01:01:00,,,35.5725405,,,,,18.762248,207.180521,4.544746
03/01/2021 01:02:00,,,35.4993075,,,,,19.018655,210.504364,4.908842
03/01/2021 01:03:00,,,35.5250855,,,,,18.934163,210.479393,4.989285
03/01/2021 01:04:00,,,35.5824585,,,,,18.703417,209.79036,5.250888
03/01/2021 01:05:00,,,35.502655000000004,,,,,18.977736,216.923962,5.243937
03/01/2021 01:06:00,,,35.5154725,,,,,18.94654,218.025325,4.237874
03/01/2021 01:07:00,,,35.3403285,,,,,19.579461,218.776542,5.086024
03/01/2021 01:08:00,,,35.295737,,,,,19.543917,214.789278,3.275254
03/01/2021 01:09:00,,,35.1132505,,,,,20.025574,236.049972,4.500732
03/01/2021 01:10:00,,,34.9859925,,,,,20.545492,233.094689,4.150052
03/01/2021 01:11:00,,,34.913666000000006,,,,,20.973585,242.830918,5.207486
03/01/2021 01:12:00,,,34.897339,,,,,20.905429,261.122287,4.725647
03/01/2021 01:13:00,,,34.826995499999995,,,,,20.969516,264.728629,4.217021
03/01/2021 01:14:00,,,34.850494499999996,,,,,20.723511,259.686262,3.728061
03/01/2021 01:15:00,,,34.78656049999999,,,,,20.977824,262.419387,2.937317
03/01/2021 01:16:00,,,34.742543,,,,,21.213049,255.07524,4.633107
03/01/2021 01:17:00,,,34.7105715,,,,,21.204841,240.602579,4.563395
03/01/2021 01:18:00,,,34.5531005,,,,,21.453389,244.23579,4.259915
03/01/2021 01:19:00,,,34.4302675,,,,,21.336575,253.528787,4.669189
03/01/2021 01:20:00,,,34.6268635,,,,,20.419412,270.623004,5.293364
03/01/2021 01:21:00,,,34.71148650000001,,,,,19.980577,271.017076,6.002129
03/01/2021 01:22:00,,,34.6635745,,,,,19.70558,262.568214,6.746589
03/01/2021 01:23:00,,,34.558746,,,,,20.190979,251.012134,4.963175
03/01/2021 01:24:00,,,34.3960875,,,,,20.768778,263.038733,3.945753
03/01/2021 01:25:00,,,34.234038999999996,,,,,20.832526,236.187285,6.143528
03/01/2021 01:26:00,,,34.3690795,,,,,19.939548,259.358256,6.845432
03/01/2021 01:27:00,,,34.369339,,,,,19.955688,254.855392,5.308075
03/01/2021 01:28:00,,,34.2927495,,,,,20.073486,251.414812,5.211505
03/01/2021 01:29:00,,,34.211135999999996,,,,,20.086761,251.356583,5.865479
03/01/2021 01:30:00,,,34.132416,,,,,20.190979,248.50669,5.696784
03/01/2021 01:31:00,,,34.048950000000005,,,,,20.345093,248.28403,6.470235
03/01/2021 01:32:00,,,33.951599,,,,,20.432068,250.572812,5.84259
03/01/2021 01:33:00,,,33.742858999999996,,,,,21.105659,252.78552,4.764981
03/01/2021 01:34:00,,,33.838379,,,,,20.384257,242.181237,5.85378
03/01/2021 01:35:00,,,33.7817685,,,,,20.621785,256.724426,6.20931
03/01/2021 01:36:00,,,33.763000500000004,,,,,20.748603,237.3887,7.83098
03/01/2021 01:37:00,,,33.736602500000004,,,,,20.635179,244.651615,8.348762
03/01/2021 01:38:00,,,33.6012575,,,,,21.228238,259.834139,7.176548
03/01/2021 01:39:00,,,33.593780499999994,,,,,21.148892,257.231188,7.376268
03/01/2021 01:40:00,,,33.5418625,,,,,21.303154,249.268698,6.088448
03/01/2021 01:41:00,,,33.480408,,,,,21.217895,264.885862,6.965807
03/01/2021 01:42:00,,,33.440799,,,,,21.495284,254.044244,9.192537
03/01/2021 01:43:00,,,33.527260999999996,,,,,20.961548,262.524375,9.874591
03/01/2021 01:44:00,,,33.532593,,,,,20.981464,258.035194,7.228972
03/01/2021 01:45:00,,,33.444991,,,,,21.316355,253.934144,6.614284
03/01/2021 01:46:00,,,33.269405500000005,,,,,21.924108,253.346216,5.408792
03/01/2021 01:47:00,,,33.2341845,,,,,21.840634,251.87737,5.622056
03/01/2021 01:48:00,,,33.307068,,,,,21.372009,264.803027,7.417128
03/01/2021 01:49:00,,,33.265259,,,,,21.632426,255.347415,7.266066
03/01/2021 01:50:00,,,33.317901500000005,,,,,21.328607,260.941662,9.254116
03/01/2021 01:51:00,,,33.172180499999996,,,,,21.832486,254.016438,6.574504
03/01/2021 01:52:00,,,33.102295,,,,,22.01593,256.73672999999997,7.788425
03/01/2021 01:53:00,,,32.978851000000006,,,,,22.575589,256.08306300000004,4.789564
03/01/2021 01:54:00,,,32.954742499999995,,,,,22.301609,253.269187,6.262546
03/01/2021 01:55:00,,,32.981139999999996,,,,,22.12698,251.046955,6.578573
03/01/2021 01:56:00,,,32.8229065,,,,,22.69715,254.782256,4.974026
03/01/2021 01:57:00,,,32.700540000000004,,,,,22.964578,260.329574,4.727352
03/01/2021 01:58:00,,,32.7870485,,,,,22.542697,256.058095,7.047526
03/01/2021 01:59:00,,,32.732879999999994,,,,,22.712748,251.010421,4.618496
03/01/2021 02:00:00,,,32.614588,,,,,23.047155,264.860753,5.404663
03/01/2021 02:01:00,,,32.655302000000006,,,,,22.610574,257.089502,4.75787
03/01/2021 02:02:00,,,32.7765195,,,,,22.170892,258.454494,6.628757
03/01/2021 02:03:00,,,32.720214999999996,,,,,22.535916,265.271164,4.529995
03/01/2021 02:04:00,,,32.706177,,,,,22.535916,267.003212,4.835849
03/01/2021 02:05:00,,,32.718403,,,,,22.451187,255.103944,6.049156
03/01/2021 02:06:00,,,32.633882,,,,,22.734137,260.494512,4.689106
03/01/2021 02:07:00,,,32.5741885,,,,,22.80091,264.011433,4.517958
03/01/2021 02:08:00,,,32.448339000000004,,,,,23.15648,262.17023,4.712812
03/01/2021 02:09:00,,,32.444183499999994,,,,,22.954007,270.627751,6.210836
03/01/2021 02:10:00,,,32.5128475,,,,,22.630351,260.620535,4.718865
03/01/2021 02:11:00,,,32.457611,,,,,22.859402,272.582234,5.202738
03/01/2021 02:12:00,,,32.4438785,,,,,22.896362,267.723194,5.948215
03/01/2021 02:13:00,,,32.481782499999994,,,,,22.661736,269.815907,5.434822
03/01/2021 02:14:00,,,32.5325135,,,,,22.521535,267.328505,6.320011
03/01/2021 02:15:00,,,32.523833999999994,,,,,22.497938,265.492139,5.921258
03/01/2021 02:16:00,,,32.4353335,,,,,22.814134,259.495523,6.231011
03/01/2021 02:17:00,,,32.469513,,,,,22.560499,258.051048,7.047696
03/01/2021 02:18:00,,,32.42362,,,,,22.811093,273.114068,5.472161
03/01/2021 02:19:00,,,32.3871065,,,,,22.982171,265.246546,6.586052
03/01/2021 02:20:00,,,32.342865,,,,,22.986389,258.836216,5.28717
03/01/2021 02:21:00,,,32.254363999999995,,,,,23.248332,263.321647,5.506049
03/01/2021 02:22:00,,,32.379513,,,,,22.5639,269.818628,6.741513
03/01/2021 02:23:00,,,32.2868655,,,,,23.192722,266.201163,6.164381
03/01/2021 02:24:00,,,32.285278,,,,,23.077433,273.337115,5.118205
03/01/2021 02:25:00,,,32.248566,,,,,23.114902,260.560873,5.206129
03/01/2021 02:26:00,,,32.129242000000005,,,,,23.570801,273.134233,3.864882
03/01/2021 02:27:00,,,32.0403405,,,,,23.83802,265.119658,4.360771
03/01/2021 02:28:00,,,32.057677999999996,,,,,23.435337,271.250031,4.581875
03/01/2021 02:29:00,,,32.162964,,,,,,,
03/01/2021 02:30:00,,,32.129089,,,,,23.03437,263.593478,7.526313
03/01/2021 02:31:00,,,32.29647799999999,,,,,22.645101,265.016849,7.005819
03/01/2021 02:32:00,,,32.3367615,,,,,22.561347,263.273209,6.832886
03/01/2021 02:33:00,,,32.2787785,,,,,22.98605,269.826783,5.866835
03/01/2021 02:34:00,,,32.2650455,,,,,22.933662,267.229671,6.307814
03/01/2021 02:35:00,,,32.1142885,,,,,23.504679,267.336381,5.596076
03/01/2021 02:36:00,,,32.097046,,,,,23.390069,268.79313,4.737684
03/01/2021 02:37:00,,,32.0559435,,,,,23.350753,272.164588,6.234741
03/01/2021 02:38:00,,,31.974558000000002,,,,,23.955322,274.931302,6.342356
03/01/2021 02:39:00,,,32.108185,,,,,23.260369,275.18519,7.491896
03/01/2021 02:40:00,,,31.9954225,,,,,24.010932,267.247098,5.748155
03/01/2021 02:41:00,,,32.0091555,,,,,23.531976,266.853295,5.268182
03/01/2021 02:42:00,,,32.007109,,,,,23.438678,270.278044,5.066995
03/01/2021 02:43:00,,,31.937897,,,,,23.608778,271.186246,4.486423
03/01/2021 02:44:00,,,31.952545,,,,,23.417704,267.595933,5.626594
03/01/2021 02:45:00,,,31.9476625,,,,,23.539605,276.010801,4.682244
