InstrumentName, CAMP
StartTime, 2021-03-01 00:00:00
EndTime, 2021-03-31 00:00:00
Date,CO,NO2,O3,PM10,PM2.5,SO2
03/01/2021 00:00:00,0.259,8.0,37.0,5.7,2.3,0.0
03/01/2021 01:00:00,0.255,9.0,36.0,5.1,2.5,0.0
03/01/2021 02:00:00,0.232,7.0,37.0,4.7,2.3,0.0
03/01/2021 03:00:00,0.257,9.0,36.0,4.9,2.5,0.0
03/01/2021 04:00:00,0.287,,28.0,5.8,3.2,0.0
03/01/2021 05:00:00,0.263,14.0,27.0,4.1,2.4,0.0
03/01/2021 06:00:00,0.264,19.0,21.0,5.3,3.0,0.0
03/01/2021 07:00:00,0.242,19.0,22.0,3.8,2.6,0.0
03/01/2021 08:00:00,0.232,17.0,23.0,2.9,2.4,0.0
03/01/2021 09:00:00,0.222,19.0,21.0,2.7,2.2,0.0
03/01/2021 10:00:00,0.194,14.0,26.0,2.6,1.9,0.0
03/01/2021 11:00:00,0.227,15.0,25.0,3.1,2.1,0.0
03/01/2021 12:00:00,0.236,16.0,24.0,3.9,2.3,0.0
03/01/2021 13:00:00,0.295,21.0,20.0,7.1,2.9,0.0
03/01/2021 14:00:00,,18.0,22.0,10.3,3.3,0.0
03/01/2021 15:00:00,0.329,16.0,26.0,17.9,4.4,
03/01/2021 16:00:00,0.228,9.0,33.0,14.5,3.5,0.0
03/01/2021 17:00:00,0.274,10.0,33.0,15.9,3.9,0.0
03/01/2021 18:00:00,0.287,11.0,33.0,13.4,3.9,0.0
03/01/2021 19:00:00,0.302,14.0,31.0,18.3,5.1,0.0
03/01/2021 20:00:00,0.363,19.0,27.0,27.4,6.9,0.0
03/01/2021 21:00:00,0.306,,30.0,25.7,5.9,0.0
03/01/2021 22:00:00,0.324,14.0,32.0,19.1,5.0,0.0
03/01/2021 23:00:00,0.45,19.0,27.0,26.2,6.2,0.0
03/02/2021 00:00:00,0.521,27.0,20.0,35.6,7.9,0.0
03/02/2021 01:00:00,0.59,42.0,7.0,42.6,10.2,1.0
03/02/2021 02:00:00,0.718,49.0,1.0,40.9,11.7,0.0
03/02/2021 03:00:00,0.445,32.0,16.0,18.4,6.6,0.0
03/02/2021 04:00:00,0.309,,23.0,11.7,4.0,0.0
