InstrumentName, Canary-DN-1,,,,,,
StartTime, 2020-09-01 00:00:00,,,,,,
EndTime, 2020-09-30 23:59:59,,,,,,
Date,IH,IT,P,TVOC,TVOC_Cal,WD,WS
09/01/2020 00:36:01.000000,29.36,76.17,836.49,0.308,0.103,307.25,1.81
09/01/2020 00:37:02.000000,29.6,76.15,836.59,0.31,0.105,305.09,1.31
09/01/2020 00:38:01.000000,29.77,76.15,836.6,0.309,0.104,305.9,0.76
09/01/2020 00:39:01.000000,29.46,76.17,836.61,0.31,0.105,346.69,0.62
09/01/2020 00:40:00.000000,29.35,76.23,836.6,0.31,0.105,179.13,0.37
09/01/2020 00:41:02.000000,29.45,76.26,836.62,0.311,0.106,186.15,1.0
09/01/2020 00:42:01.000000,29.53,76.28,836.57,0.31,0.105,179.62,1.21
09/01/2020 00:43:02.000000,29.34,76.26,836.59,0.309,0.104,189.49,1.36
09/01/2020 00:44:02.000000,29.39,76.24,836.6,0.31,0.105,198.03,1.46
09/01/2020 00:45:00.000000,29.63,76.23,836.58,0.308,0.103,195.34,1.51
09/01/2020 00:46:01.000000,29.75,76.19,836.58,0.309,0.104,198.71,1.36
09/01/2020 00:47:01.000000,29.65,76.17,836.57,0.309,0.104,190.83,1.54
09/01/2020 00:48:00.000000,29.59,76.14,836.58,0.309,0.104,199.24,1.6
09/01/2020 00:49:01.000000,29.51,76.08,836.6,0.308,0.103,199.58,1.65
09/01/2020 00:50:00.000000,29.31,76.05,836.59,0.307,0.102,196.01,1.65
09/01/2020 00:51:02.000000,29.41,76.03,836.61,0.308,0.103,189.39,1.21
09/01/2020 00:52:02.000000,29.27,75.96,836.57,0.306,0.1,198.12,1.67
09/01/2020 00:53:02.000000,29.25,75.9,836.55,0.307,0.102,188.94,1.85
09/01/2020 00:54:00.000000,29.42,75.88,836.56,0.306,0.1,209.39,1.49
09/01/2020 00:55:00.000000,29.6,75.83,836.53,0.307,0.102,210.55,1.32
09/01/2020 00:56:00.000000,29.57,75.87,836.54,0.307,0.102,169.29,0.89
09/01/2020 00:57:02.000000,29.5,75.88,836.58,0.306,0.1,179.16,1.29
09/01/2020 00:58:02.000000,29.52,75.9,836.58,0.306,0.1,173.99,1.23
09/01/2020 00:59:01.000000,29.45,75.9,836.6,0.307,0.102,173.18,1.27
09/01/2020 01:00:26.000000,29.48,75.92,836.65,0.307,0.102,179.73,1.5
09/01/2020 01:01:01.000000,29.45,76.03,836.66,0.306,0.1,185.77,0.79
09/01/2020 01:02:00.000000,29.63,76.08,836.63,0.308,0.103,167.84,1.46
09/01/2020 01:03:02.000000,29.71,76.08,836.67,0.308,0.103,174.76,1.48
09/01/2020 01:04:01.000000,29.8,76.12,836.64,0.308,0.103,192.14,0.97
09/01/2020 01:05:01.000000,29.78,76.1,836.59,0.309,0.104,159.94,0.84
09/01/2020 01:06:01.000000,29.69,76.08,836.56,0.309,0.104,170.04,1.03
09/01/2020 01:07:00.000000,29.64,76.05,836.53,0.308,0.103,179.89,0.93
09/01/2020 01:08:02.000000,29.68,76.03,836.5,0.308,0.103,199.62,0.75
09/01/2020 01:09:02.000000,29.73,75.97,836.47,0.307,0.102,192.48,0.84
09/01/2020 01:10:02.000000,29.8,75.94,836.42,0.307,0.102,158.79,0.56
09/01/2020 01:11:00.000000,29.81,75.88,836.4,0.307,0.102,138.63,0.62
09/01/2020 01:12:00.000000,29.72,75.85,836.38,0.307,0.102,101.73,0.73
09/01/2020 01:13:00.000000,29.75,75.81,836.44,0.307,0.102,77.92,0.69
09/01/2020 01:14:02.000000,30.0,75.58,836.49,0.306,0.1,56.53,0.98
09/01/2020 01:15:00.000000,30.13,75.47,836.5,0.305,0.099,67.53,0.87
09/01/2020 01:16:01.000000,30.03,75.58,836.53,0.305,0.099,58.2,0.67
09/01/2020 01:17:02.000000,30.23,75.58,836.54,0.306,0.1,18.99,0.99
09/01/2020 01:18:02.000000,30.28,75.47,836.57,0.305,0.099,32.38,1.2
09/01/2020 01:19:00.000000,30.56,75.18,836.54,0.306,0.1,41.19,1.39
09/01/2020 01:20:02.000000,30.56,75.13,836.49,0.305,0.099,36.28,1.25
09/01/2020 01:21:01.000000,30.49,75.18,836.45,0.306,0.1,35.44,1.24
09/01/2020 01:22:02.000000,30.36,75.09,836.52,0.303,0.097,44.37,1.45
09/01/2020 01:23:01.000000,30.2,75.22,836.49,0.302,0.095,55.24,0.61
09/01/2020 01:24:00.000000,30.05,75.31,836.51,0.304,0.098,81.33,0.19
09/01/2020 01:25:02.000000,30.06,75.33,836.5,0.304,0.098,3.66,0.31
09/01/2020 01:26:01.000000,30.48,75.02,836.53,0.308,0.103,24.95,1.43
09/01/2020 01:27:01.000000,30.7,74.61,836.6,0.304,0.098,30.37,2.08
09/01/2020 01:28:01.000000,30.81,74.53,836.55,0.302,0.095,25.96,1.72
09/01/2020 01:29:02.000000,30.82,74.5,836.59,0.301,0.094,26.09,1.5
09/01/2020 01:30:01.000000,30.81,74.52,836.56,0.303,0.097,29.98,1.31
09/01/2020 01:31:00.000000,31.0,74.26,836.58,0.304,0.098,38.89,1.87
09/01/2020 01:32:01.000000,30.93,74.26,836.59,0.302,0.095,35.84,1.58
09/01/2020 01:33:00.000000,30.94,74.17,836.56,0.302,0.095,29.44,1.84
09/01/2020 01:34:02.000000,30.89,74.19,836.63,0.3,0.093,29.87,1.57
09/01/2020 01:35:01.000000,31.02,73.98,836.57,0.299,0.092,32.17,2.2
09/01/2020 01:36:01.000000,31.12,73.98,836.59,0.298,0.091,33.57,1.83
09/01/2020 01:37:01.000000,31.05,74.05,836.58,0.299,0.092,40.54,1.86
09/01/2020 01:38:00.000000,30.53,74.12,836.57,0.297,0.089,50.0,1.47
09/01/2020 01:39:00.000000,30.44,73.94,836.6,0.299,0.092,34.72,2.06
09/01/2020 01:40:01.000000,30.42,74.01,836.62,0.297,0.089,29.4,1.73
09/01/2020 01:41:01.000000,30.46,73.94,836.67,0.298,0.091,24.38,2.12
09/01/2020 01:42:01.000000,30.44,73.78,836.69,0.298,0.091,38.98,2.78
09/01/2020 01:43:02.000000,30.35,73.98,836.76,0.299,0.092,24.16,1.69
09/01/2020 01:44:00.000000,30.95,73.71,836.72,0.298,0.091,26.14,3.36
09/01/2020 01:45:00.000000,31.21,73.47,836.73,0.297,0.089,33.28,3.53
09/01/2020 01:46:02.000000,31.75,73.33,836.79,0.298,0.091,34.39,4.0
09/01/2020 01:47:01.000000,32.06,73.2,836.85,0.297,0.089,30.72,3.23
09/01/2020 01:48:01.000000,32.22,73.02,836.84,0.296,0.088,38.25,3.71
09/01/2020 01:49:02.000000,32.46,72.79,836.75,0.294,0.086,36.35,4.28
09/01/2020 01:50:00.000000,32.57,72.88,836.81,0.294,0.086,28.83,3.56
09/01/2020 01:51:00.000000,32.61,72.81,836.82,0.295,0.087,37.92,3.24
09/01/2020 01:52:02.000000,32.84,72.64,836.77,0.295,0.087,34.01,3.84
09/01/2020 01:53:02.000000,33.04,72.54,836.81,0.293,0.085,37.22,3.73
09/01/2020 01:54:01.000000,33.4,72.45,836.77,0.291,0.082,40.48,3.3
09/01/2020 01:55:01.000000,34.25,72.01,836.79,0.292,0.083,35.12,5.1
09/01/2020 01:56:02.000000,34.96,71.62,836.8,0.292,0.083,39.53,5.38
09/01/2020 01:57:02.000000,35.69,71.42,836.83,0.29,0.081,41.28,5.09
09/01/2020 01:58:02.000000,35.99,71.58,836.87,0.291,0.082,16.21,3.82
09/01/2020 01:59:02.000000,36.35,71.37,836.84,0.29,0.081,30.84,4.1
09/01/2020 02:00:26.000000,36.18,71.2,836.81,0.29,0.081,37.31,3.59
09/01/2020 02:01:01.000000,36.39,71.08,836.83,0.289,0.08,34.09,3.8
09/01/2020 02:02:02.000000,36.28,70.86,836.85,0.286,0.076,34.73,4.02
09/01/2020 02:03:01.000000,36.55,70.83,836.88,0.288,0.079,36.78,3.16
09/01/2020 02:04:02.000000,37.38,70.3,836.89,0.287,0.077,39.69,4.73
09/01/2020 02:05:01.000000,37.58,70.03,836.92,0.284,0.074,34.58,5.06
09/01/2020 02:06:01.000000,37.74,70.02,836.93,0.287,0.077,30.2,4.08
09/01/2020 02:07:02.000000,37.72,70.07,836.94,0.284,0.074,29.9,3.36
09/01/2020 02:08:00.000000,37.83,69.89,837.0,0.285,0.075,33.71,4.23
09/01/2020 02:09:00.000000,38.08,69.69,836.98,0.282,0.071,38.77,4.59
09/01/2020 02:10:02.000000,38.36,69.57,837.03,0.283,0.072,29.12,3.88
09/01/2020 02:11:01.000000,38.49,69.66,837.1,0.284,0.074,27.59,3.62
09/01/2020 02:12:02.000000,37.98,70.02,837.08,0.285,0.075,10.57,1.76
09/01/2020 02:13:00.000000,37.78,70.16,837.1,0.293,0.085,25.11,2.01
09/01/2020 02:14:02.000000,37.84,70.3,837.16,0.288,0.079,13.21,1.9
09/01/2020 02:15:01.000000,37.49,70.57,837.18,0.289,0.08,10.0,1.45
09/01/2020 02:16:01.000000,37.8,70.57,837.18,0.29,0.081,10.03,2.23
09/01/2020 02:17:00.000000,37.71,70.65,837.26,0.29,0.081,22.79,1.68
09/01/2020 02:18:03.000000,37.72,70.7,837.3,0.29,0.081,6.46,2.07
09/01/2020 02:19:00.000000,37.94,70.63,837.35,0.289,0.08,5.29,2.01
09/01/2020 02:20:01.000000,38.02,70.74,837.42,0.29,0.081,355.39,2.24
09/01/2020 02:21:01.000000,38.34,70.63,837.45,0.29,0.081,358.81,2.39
09/01/2020 02:22:00.000000,38.6,70.48,837.47,0.29,0.081,7.13,2.24
09/01/2020 02:23:02.000000,38.65,70.34,837.5,0.289,0.08,16.29,2.35
09/01/2020 02:24:00.000000,38.48,70.41,837.48,0.289,0.08,357.57,2.16
09/01/2020 02:25:01.000000,38.24,70.43,837.52,0.287,0.077,2.94,2.22
09/01/2020 02:26:02.000000,38.32,70.45,837.56,0.288,0.079,0.6,1.78
09/01/2020 02:27:01.000000,38.44,70.23,837.68,0.288,0.079,358.25,3.17
09/01/2020 02:28:01.000000,38.52,70.2,837.71,0.289,0.08,1.5,2.37
09/01/2020 02:29:00.000000,38.49,70.12,837.72,0.288,0.079,357.23,2.49
09/01/2020 02:30:01.000000,38.23,70.25,837.8,0.286,0.076,10.04,1.74
09/01/2020 02:31:00.000000,38.34,70.27,837.87,0.288,0.079,356.71,2.12
09/01/2020 02:32:01.000000,38.38,70.3,837.91,0.291,0.082,359.13,1.63
09/01/2020 02:33:00.000000,38.83,70.05,838.03,0.291,0.082,7.15,2.44
09/01/2020 02:34:03.000000,39.34,69.73,838.03,0.286,0.076,9.76,2.85
09/01/2020 02:35:02.000000,39.62,69.57,838.15,0.286,0.076,11.36,2.3
09/01/2020 02:36:01.000000,39.46,69.67,838.15,0.286,0.076,359.8,2.49
09/01/2020 02:37:01.000000,39.42,69.89,838.3,0.286,0.076,333.28,1.97
09/01/2020 02:38:02.000000,39.08,69.98,838.35,0.286,0.076,352.88,1.75
09/01/2020 02:39:00.000000,39.31,69.75,838.45,0.287,0.077,6.8,2.39
09/01/2020 02:40:00.000000,39.49,69.57,838.45,0.284,0.074,11.86,2.91
09/01/2020 02:41:01.000000,39.31,69.69,838.44,0.283,0.072,358.11,1.87
09/01/2020 02:42:01.000000,39.45,69.64,838.55,0.285,0.075,343.26,2.77
09/01/2020 02:43:01.000000,39.23,69.82,838.52,0.285,0.075,323.87,2.94
09/01/2020 02:44:01.000000,39.25,69.91,838.6,0.284,0.074,319.82,3.05
09/01/2020 02:45:01.000000,39.18,69.85,838.61,0.283,0.072,339.99,2.49
09/01/2020 02:46:01.000000,39.46,69.8,838.62,0.285,0.075,340.36,2.87
09/01/2020 02:47:01.000000,39.55,69.62,838.64,0.283,0.072,349.16,3.19
09/01/2020 02:48:02.000000,39.23,69.51,838.69,0.282,0.071,354.38,2.83
09/01/2020 02:49:00.000000,39.52,69.48,838.78,0.282,0.071,355.63,2.33
09/01/2020 02:50:02.000000,39.57,69.33,838.82,0.283,0.072,351.77,3.06
09/01/2020 02:51:01.000000,39.36,69.42,838.76,0.282,0.071,353.42,2.16
09/01/2020 02:52:02.000000,39.71,69.4,838.77,0.282,0.071,12.17,2.01
09/01/2020 02:53:01.000000,39.79,69.04,838.81,0.283,0.072,10.57,3.3
09/01/2020 02:54:02.000000,39.4,69.37,838.71,0.283,0.072,323.4,2.84
09/01/2020 02:55:01.000000,39.14,69.55,838.85,0.286,0.076,324.41,2.15
09/01/2020 02:56:01.000000,38.94,69.64,838.85,0.284,0.074,348.54,2.04
09/01/2020 02:57:01.000000,39.22,69.4,838.79,0.284,0.074,11.93,2.52
09/01/2020 02:58:00.000000,39.29,69.51,838.95,0.284,0.074,340.69,2.49
09/01/2020 02:59:01.000000,39.48,69.48,839.04,0.283,0.072,343.84,2.26
09/01/2020 03:00:27.000000,39.6,69.51,839.12,0.283,0.072,329.44,2.92
09/01/2020 03:01:01.000000,39.46,69.75,839.16,0.283,0.072,345.72,1.34
09/01/2020 03:02:00.000000,39.65,69.85,839.19,0.284,0.074,332.71,1.46
09/01/2020 03:03:01.000000,40.18,69.91,839.29,0.285,0.075,311.96,1.93
09/01/2020 03:04:00.000000,40.6,69.94,839.27,0.287,0.077,304.17,3.45
09/01/2020 03:05:01.000000,40.6,69.87,839.25,0.287,0.077,323.38,2.75
09/01/2020 03:06:02.000000,41.47,69.44,839.23,0.285,0.075,347.29,2.58
09/01/2020 03:07:02.000000,41.99,69.35,839.17,0.284,0.074,352.09,2.49
09/01/2020 03:08:02.000000,42.86,68.88,839.19,0.282,0.071,11.06,2.73
09/01/2020 03:09:01.000000,42.89,68.9,839.22,0.281,0.07,351.35,2.29
09/01/2020 03:10:01.000000,43.43,68.94,839.23,0.282,0.071,349.21,2.05
09/01/2020 03:11:02.000000,43.5,68.92,839.28,0.285,0.075,10.49,1.87
09/01/2020 03:12:02.000000,43.33,69.03,839.37,0.284,0.074,26.35,1.67
09/01/2020 03:13:01.000000,43.22,69.1,839.39,0.285,0.075,357.26,0.79
09/01/2020 03:14:01.000000,44.07,69.03,839.41,0.286,0.076,13.03,1.22
09/01/2020 03:15:02.000000,44.53,69.04,839.43,0.286,0.076,318.15,1.24
09/01/2020 03:16:00.000000,45.75,68.52,839.51,0.285,0.075,4.91,2.49
09/01/2020 03:17:00.000000,46.7,68.43,839.57,0.284,0.074,5.03,1.74
09/01/2020 03:18:02.000000,46.51,68.27,839.51,0.282,0.071,338.04,2.28
09/01/2020 03:19:02.000000,46.75,68.11,839.49,0.281,0.07,5.38,1.4
09/01/2020 03:20:02.000000,47.11,68.04,839.6,0.281,0.07,355.58,1.64
09/01/2020 03:21:01.000000,48.13,67.87,839.59,0.281,0.07,8.12,1.28
09/01/2020 03:22:02.000000,47.95,67.35,839.58,0.281,0.07,5.18,2.42
09/01/2020 03:23:01.000000,47.21,67.28,839.57,0.278,0.066,1.64,2.04
09/01/2020 03:24:01.000000,47.75,67.1,839.58,0.278,0.066,352.39,1.46
09/01/2020 03:25:01.000000,48.88,66.22,839.49,0.274,0.062,29.05,3.52
09/01/2020 03:26:02.000000,49.43,65.73,839.51,0.273,0.06,28.31,3.52
09/01/2020 03:27:00.000000,49.65,65.77,839.61,0.272,0.059,19.74,2.76
09/01/2020 03:28:01.000000,50.24,65.7,839.57,0.272,0.059,12.02,2.69
09/01/2020 03:29:02.000000,50.55,65.46,839.6,0.271,0.058,27.71,3.26
09/01/2020 03:30:02.000000,51.29,65.7,839.66,0.271,0.058,5.51,2.02
09/01/2020 03:31:01.000000,51.68,65.73,839.66,0.274,0.062,8.19,2.32
09/01/2020 03:32:00.000000,52.42,65.75,839.68,0.276,0.064,11.5,2.0
09/01/2020 03:33:02.000000,53.81,65.26,839.69,0.276,0.064,28.89,2.83
09/01/2020 03:34:01.000000,55.25,65.34,839.72,0.277,0.065,21.66,1.82
09/01/2020 03:35:02.000000,54.64,65.21,839.69,0.276,0.064,18.03,2.0
09/01/2020 03:36:00.000000,55.34,65.14,839.72,0.28,0.069,17.71,1.92
09/01/2020 03:37:01.000000,57.21,64.87,839.78,0.28,0.069,24.1,2.16
09/01/2020 03:38:01.000000,56.77,64.35,839.76,0.277,0.065,24.42,2.76
09/01/2020 03:39:01.000000,58.12,64.47,839.85,0.279,0.068,12.55,1.83
09/01/2020 03:40:00.000000,56.9,64.26,839.84,0.28,0.069,13.06,2.18
09/01/2020 03:41:02.000000,57.33,64.02,839.83,0.274,0.062,22.07,1.66
09/01/2020 03:42:01.000000,57.08,64.15,839.92,0.274,0.062,2.93,1.53
09/01/2020 03:43:00.000000,56.71,64.33,839.99,0.274,0.062,354.04,1.45
09/01/2020 03:44:01.000000,56.57,64.06,839.95,0.273,0.06,10.42,1.67
09/01/2020 03:45:00.000000,56.89,63.84,839.99,0.273,0.06,20.09,1.69
09/01/2020 03:46:03.000000,56.23,63.97,840.0,0.274,0.062,345.7,1.53
09/01/2020 03:47:02.000000,55.87,64.11,840.04,0.275,0.063,347.94,0.89
09/01/2020 03:48:02.000000,55.26,64.18,840.06,0.274,0.062,323.79,0.97
09/01/2020 03:49:01.000000,55.45,64.22,840.08,0.274,0.062,1.55,0.96
09/01/2020 03:50:01.000000,56.57,64.09,840.13,0.276,0.064,15.46,0.85
09/01/2020 03:51:01.000000,56.15,64.11,840.14,0.276,0.064,3.41,0.74
09/01/2020 03:52:00.000000,55.31,64.09,840.16,0.276,0.064,357.86,0.68
09/01/2020 03:53:01.000000,55.37,64.06,840.21,0.277,0.065,18.58,1.04
09/01/2020 03:54:01.000000,55.34,63.97,840.29,0.275,0.063,4.36,1.0
09/01/2020 03:55:02.000000,54.98,64.06,840.36,0.275,0.063,330.63,0.59
09/01/2020 03:56:00.000000,53.51,64.02,840.38,0.273,0.06,352.08,1.13
09/01/2020 03:57:02.000000,52.79,63.99,840.41,0.277,0.065,337.1,1.58
09/01/2020 03:58:01.000000,53.3,64.06,840.48,0.273,0.06,338.66,0.98
09/01/2020 03:59:01.000000,54.44,64.09,840.54,0.274,0.062,295.56,1.26
09/01/2020 04:00:02.000000,54.84,64.15,840.57,0.275,0.063,300.08,1.16
09/01/2020 04:01:00.000000,54.95,64.31,840.63,0.275,0.063,307.82,1.33
09/01/2020 04:02:01.000000,55.15,64.38,840.66,0.276,0.064,305.33,1.46
09/01/2020 04:03:02.000000,55.3,64.38,840.71,0.277,0.065,290.96,1.56
09/01/2020 04:04:02.000000,56.63,64.35,840.74,0.278,0.066,308.51,1.51
09/01/2020 04:05:01.000000,56.54,64.29,840.75,0.276,0.064,301.28,1.47
09/01/2020 04:06:02.000000,54.92,64.2,840.75,0.273,0.06,320.46,1.76
09/01/2020 04:07:01.000000,55.16,64.04,840.77,0.274,0.062,300.22,1.5
09/01/2020 04:08:02.000000,56.15,64.02,840.86,0.274,0.062,296.09,0.67
09/01/2020 04:09:02.000000,56.53,63.99,840.89,0.28,0.069,288.15,0.91
09/01/2020 04:10:00.000000,56.8,63.93,840.89,0.274,0.062,296.5,1.28
09/01/2020 04:11:02.000000,56.12,63.81,840.9,0.272,0.059,309.97,1.23
09/01/2020 04:12:00.000000,57.24,63.66,840.92,0.274,0.062,328.46,1.57
09/01/2020 04:13:02.000000,57.29,63.64,840.91,0.273,0.06,310.6,0.98
09/01/2020 04:14:01.000000,57.84,63.59,840.91,0.275,0.063,282.71,0.89
09/01/2020 04:15:01.000000,57.62,63.52,840.91,0.273,0.06,262.69,0.86
09/01/2020 04:16:02.000000,57.69,63.41,840.87,0.274,0.062,285.56,1.45
09/01/2020 04:17:01.000000,57.56,63.36,840.85,0.273,0.06,244.58,1.38
09/01/2020 04:18:02.000000,57.5,63.21,840.84,0.272,0.059,262.86,0.81
09/01/2020 04:19:00.000000,58.24,63.14,840.86,0.274,0.062,282.6,0.62
09/01/2020 04:20:01.000000,58.29,63.03,840.88,0.276,0.064,280.46,0.34
09/01/2020 04:21:00.000000,57.78,62.87,840.93,0.27,0.057,298.9,1.92
09/01/2020 04:22:01.000000,58.61,62.74,840.91,0.271,0.058,316.84,0.99
09/01/2020 04:23:02.000000,59.16,62.67,840.9,0.271,0.058,268.35,1.25
09/01/2020 04:24:01.000000,59.38,62.58,840.9,0.27,0.057,282.01,0.85
09/01/2020 04:25:01.000000,59.65,62.53,840.91,0.271,0.058,260.94,0.87
09/01/2020 04:26:03.000000,60.11,62.47,840.94,0.271,0.058,272.26,0.76
09/01/2020 04:27:02.000000,60.73,62.42,840.91,0.273,0.06,279.62,0.98
09/01/2020 04:28:01.000000,60.94,62.35,840.96,0.271,0.058,268.12,0.67
09/01/2020 04:29:02.000000,61.04,62.28,840.92,0.271,0.058,303.15,1.19
09/01/2020 04:30:00.000000,61.23,62.19,840.88,0.271,0.058,330.59,1.52
09/01/2020 04:31:00.000000,60.88,62.06,840.81,0.27,0.057,0.36,1.12
09/01/2020 04:32:02.000000,61.5,62.02,840.81,0.27,0.057,325.4,0.68
09/01/2020 04:33:02.000000,61.28,62.01,840.81,0.27,0.057,297.46,0.21
09/01/2020 04:34:02.000000,62.02,61.97,840.78,0.27,0.057,288.39,0.54
09/01/2020 04:35:01.000000,62.69,61.93,840.73,0.271,0.058,280.67,0.7
09/01/2020 04:36:00.000000,62.9,61.9,840.76,0.272,0.059,289.54,0.78
09/01/2020 04:37:00.000000,62.68,61.83,840.73,0.271,0.058,276.07,0.92
09/01/2020 04:38:01.000000,62.56,61.83,840.82,0.271,0.058,247.04,1.47
09/01/2020 04:39:01.000000,62.47,61.74,840.9,0.267,0.053,262.35,1.57
09/01/2020 04:40:02.000000,63.09,61.72,840.93,0.273,0.06,256.73,1.52
09/01/2020 04:41:03.000000,63.64,61.68,840.95,0.28,0.069,257.32,1.59
09/01/2020 04:42:01.000000,63.8,61.65,840.95,0.281,0.07,238.02,1.69
09/01/2020 04:43:02.000000,63.83,61.56,840.94,0.272,0.059,215.82,1.41
09/01/2020 04:44:02.000000,64.06,61.52,840.92,0.272,0.059,228.31,0.86
09/01/2020 04:45:00.000000,63.74,61.56,840.91,0.271,0.058,218.45,0.95
09/01/2020 04:46:00.000000,63.46,61.54,840.88,0.269,0.056,173.19,0.69
09/01/2020 04:47:02.000000,64.31,61.47,840.87,0.27,0.057,341.75,0.59
09/01/2020 04:48:00.000000,64.35,61.43,840.87,0.27,0.057,44.63,0.36
09/01/2020 04:49:02.000000,64.05,61.41,840.81,0.271,0.058,63.03,0.35
09/01/2020 04:50:01.000000,64.2,61.38,840.77,0.271,0.058,24.56,0.34
09/01/2020 04:51:01.000000,64.12,61.32,840.69,0.267,0.053,297.88,0.69
09/01/2020 04:52:02.000000,63.22,61.21,840.65,0.265,0.051,354.5,1.04
09/01/2020 04:53:03.000000,63.66,61.11,840.62,0.267,0.053,27.05,0.84
09/01/2020 04:54:02.000000,63.64,61.09,840.61,0.266,0.052,24.55,0.72
09/01/2020 04:55:00.000000,63.23,61.03,840.61,0.264,0.049,19.13,0.74
09/01/2020 04:56:01.000000,63.15,61.0,840.6,0.263,0.048,62.81,0.35
09/01/2020 04:57:02.000000,62.78,61.0,840.62,0.262,0.047,107.1,0.92
09/01/2020 04:58:01.000000,62.51,60.98,840.63,0.264,0.049,129.46,0.62
09/01/2020 04:59:02.000000,62.42,60.94,840.62,0.264,0.049,136.65,0.49
09/01/2020 05:00:26.000000,62.59,60.93,840.69,0.264,0.049,181.4,0.48
09/01/2020 05:01:02.000000,62.6,61.05,840.7,0.265,0.051,209.4,0.87
09/01/2020 05:02:02.000000,62.7,61.07,840.69,0.266,0.052,232.6,0.68
09/01/2020 05:03:01.000000,62.9,61.02,840.68,0.267,0.053,215.4,0.53
09/01/2020 05:04:02.000000,63.1,60.98,840.66,0.265,0.051,208.39,0.6
09/01/2020 05:05:01.000000,63.46,60.93,840.61,0.268,0.054,215.59,0.46
09/01/2020 05:06:01.000000,63.57,60.93,840.62,0.268,0.054,210.38,0.92
09/01/2020 05:07:02.000000,63.61,60.85,840.62,0.266,0.052,210.42,0.54
09/01/2020 05:08:01.000000,64.24,60.82,840.64,0.267,0.053,213.46,0.82
09/01/2020 05:09:01.000000,64.34,60.82,840.71,0.266,0.052,186.21,0.83
09/01/2020 05:10:01.000000,64.76,60.8,840.68,0.269,0.056,197.02,1.0
09/01/2020 05:11:02.000000,65.39,60.78,840.71,0.27,0.057,200.45,1.08
09/01/2020 05:12:00.000000,65.67,60.76,840.74,0.27,0.057,202.29,0.79
09/01/2020 05:13:02.000000,65.96,60.76,840.8,0.27,0.057,196.09,0.69
