InstrumentName, West Denver PA-II B
StartTime, 2020-09-01 00:00:00
EndTime, 2020-09-30 23:59:59
Date,PM2.5
09/01/2020 00:01:17.000000,9.58
09/01/2020 00:03:17.000000,8.76
09/01/2020 00:05:17.000000,7.39
09/01/2020 00:07:17.000000,7.35
09/01/2020 00:09:17.000000,7.35
09/01/2020 00:11:17.000000,6.84
09/01/2020 00:13:17.000000,8.0
09/01/2020 00:15:17.000000,9.77
09/01/2020 00:17:17.000000,10.35
09/01/2020 00:19:17.000000,10.02
09/01/2020 00:21:17.000000,9.31
09/01/2020 00:23:17.000000,7.47
09/01/2020 00:25:17.000000,6.82
09/01/2020 00:27:17.000000,6.38
09/01/2020 00:29:17.000000,6.97
09/01/2020 00:31:17.000000,6.19
09/01/2020 00:33:17.000000,6.74
09/01/2020 00:35:17.000000,7.0
09/01/2020 00:37:17.000000,7.22
09/01/2020 00:39:17.000000,8.63
09/01/2020 00:41:18.000000,7.55
09/01/2020 00:43:17.000000,8.28
09/01/2020 00:45:17.000000,8.61
09/01/2020 00:47:17.000000,7.68
09/01/2020 00:49:17.000000,6.95
09/01/2020 00:51:17.000000,8.19
09/01/2020 00:53:17.000000,7.9
09/01/2020 00:55:17.000000,7.9
09/01/2020 00:57:17.000000,7.68
09/01/2020 00:59:17.000000,7.7
09/01/2020 01:01:17.000000,7.47
09/01/2020 01:03:17.000000,6.92
09/01/2020 01:05:17.000000,7.62
09/01/2020 01:07:17.000000,8.02
09/01/2020 01:09:17.000000,7.95
09/01/2020 01:11:17.000000,7.12
09/01/2020 01:13:17.000000,6.97
09/01/2020 01:15:17.000000,8.2
09/01/2020 01:17:17.000000,8.44
09/01/2020 01:19:18.000000,7.4
09/01/2020 01:21:17.000000,7.45
09/01/2020 01:23:17.000000,7.55
09/01/2020 01:25:17.000000,8.62
09/01/2020 01:27:17.000000,8.15
09/01/2020 01:29:17.000000,8.2
09/01/2020 01:31:17.000000,7.72
09/01/2020 01:33:17.000000,7.46
09/01/2020 01:35:17.000000,8.0
09/01/2020 01:37:17.000000,7.97
09/01/2020 01:39:17.000000,7.5
09/01/2020 01:41:17.000000,7.61
09/01/2020 01:43:17.000000,7.44
09/01/2020 01:45:17.000000,8.4
