InstrumentName, Wash Park West,,
StartTime, 2020-09-01 00:00:00,,
EndTime, 2020-09-30 23:59:59,,
Date,PM2.5,humidity,temp_f
09/01/2020 00:01:34.000000,22.3030303030303,26.0,81.0
09/01/2020 00:03:34.000000,5.823232323232323,26.0,81.0
09/01/2020 00:05:34.000000,2.1464646464646466,26.0,81.0
09/01/2020 00:07:34.000000,2.474747474747475,26.0,81.0
09/01/2020 00:09:34.000000,2.2222222222222223,26.0,80.0
09/01/2020 00:11:34.000000,2.1464646464646466,26.0,80.0
09/01/2020 00:13:34.000000,2.3737373737373737,26.0,80.0
09/01/2020 00:15:34.000000,2.101010101010101,27.0,80.0
09/01/2020 00:17:34.000000,2.287878787878788,27.0,80.0
09/01/2020 00:19:34.000000,2.3838383838383836,27.0,80.0
09/01/2020 00:21:34.000000,4.338383838383838,27.0,80.0
09/01/2020 00:23:34.000000,3.292929292929293,27.0,80.0
09/01/2020 00:25:34.000000,3.2474747474747474,28.0,80.0
09/01/2020 00:27:34.000000,2.6565656565656566,28.0,80.0
09/01/2020 00:29:34.000000,2.4696969696969697,28.0,80.0
09/01/2020 00:31:34.000000,2.0454545454545454,27.0,80.0
09/01/2020 00:33:34.000000,2.1414141414141414,27.0,80.0
09/01/2020 00:35:34.000000,2.287878787878788,27.0,80.0
09/01/2020 00:37:34.000000,2.1666666666666665,27.0,80.0
09/01/2020 00:39:34.000000,2.8181818181818183,28.0,80.0
09/01/2020 00:41:34.000000,2.873737373737374,28.0,80.0
09/01/2020 00:43:34.000000,3.0656565656565657,28.0,80.0
09/01/2020 00:45:34.000000,3.0202020202020203,28.0,80.0
09/01/2020 00:47:34.000000,2.7777777777777777,28.0,80.0
09/01/2020 00:49:34.000000,2.7626262626262625,28.0,80.0
09/01/2020 00:51:34.000000,2.5151515151515156,28.0,80.0
09/01/2020 00:53:34.000000,2.207070707070707,28.0,80.0
09/01/2020 00:55:34.000000,2.7525252525252526,28.0,80.0
09/01/2020 00:57:34.000000,2.848484848484848,28.0,80.0
09/01/2020 00:59:34.000000,2.6717171717171717,28.0,80.0
09/01/2020 01:01:34.000000,2.717171717171717,29.0,79.0
09/01/2020 01:03:34.000000,3.419191919191919,29.0,79.0
