InstrumentName, Woods Park B,,
StartTime, 2020-09-01 00:00:00,,
EndTime, 2020-09-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
09/01/2020 00:01:33.000000,1.77,2.63,2.63
09/01/2020 00:03:33.000000,1.62,2.43,2.41
09/01/2020 00:05:33.000000,1.66,2.47,2.26
09/01/2020 00:07:33.000000,2.14,2.74,2.74
09/01/2020 00:09:33.000000,1.76,2.4,2.34
09/01/2020 00:11:33.000000,1.62,2.16,2.16
09/01/2020 00:13:33.000000,1.44,2.09,1.93
09/01/2020 00:15:33.000000,1.15,1.86,1.76
09/01/2020 00:17:33.000000,1.4,1.83,1.83
09/01/2020 00:19:33.000000,1.52,2.7,2.18
09/01/2020 00:21:33.000000,1.63,2.19,2.18
09/01/2020 00:23:33.000000,1.47,2.02,1.97
09/01/2020 00:25:33.000000,1.59,2.32,2.17
09/01/2020 00:27:33.000000,1.88,2.23,2.09
09/01/2020 00:29:33.000000,1.68,2.04,2.04
09/01/2020 00:31:33.000000,1.08,1.6,1.55
09/01/2020 00:33:33.000000,2.07,3.0,2.71
09/01/2020 00:35:33.000000,1.71,2.09,2.05
09/01/2020 00:37:33.000000,1.77,2.09,1.91
09/01/2020 00:39:33.000000,1.26,2.03,1.91
09/01/2020 00:41:33.000000,1.69,2.22,2.12
09/01/2020 00:43:33.000000,1.83,2.1,2.09
09/01/2020 00:45:33.000000,1.27,1.71,1.59
09/01/2020 00:47:33.000000,1.58,1.86,1.86
09/01/2020 00:49:33.000000,1.86,2.22,2.22
09/01/2020 00:51:33.000000,1.53,2.15,1.95
09/01/2020 00:53:33.000000,1.45,2.12,1.93
09/01/2020 00:55:33.000000,1.89,2.79,2.42
09/01/2020 00:57:33.000000,1.42,1.73,1.73
09/01/2020 00:59:33.000000,1.49,2.36,2.03
09/01/2020 01:01:33.000000,1.49,2.44,2.16
09/01/2020 01:03:33.000000,1.79,2.46,2.32
09/01/2020 01:05:33.000000,1.68,2.12,1.88
09/01/2020 01:07:33.000000,1.6,2.09,2.02
09/01/2020 01:09:33.000000,1.71,2.05,2.05
09/01/2020 01:11:33.000000,1.79,2.35,2.19
09/01/2020 01:13:33.000000,1.61,1.8,1.8
