InstrumentName, Melody-Catalpa B
StartTime, 2020-09-01 00:00:00
EndTime, 2020-09-30 23:59:59
Date,PM2.5
09/01/2020 00:00:00.000000,7.95
09/01/2020 00:02:00.000000,8.71
09/01/2020 00:04:00.000000,7.97
09/01/2020 00:08:00.000000,8.68
09/01/2020 00:10:00.000000,8.75
09/01/2020 00:12:00.000000,9.48
09/01/2020 00:14:00.000000,8.38
09/01/2020 00:18:00.000000,8.34
09/01/2020 00:20:00.000000,9.03
09/01/2020 00:22:00.000000,9.12
09/01/2020 00:24:00.000000,9.34
09/01/2020 00:28:00.000000,8.37
09/01/2020 00:30:00.000000,8.5
09/01/2020 00:32:00.000000,8.67
09/01/2020 00:34:00.000000,8.74
09/01/2020 00:38:00.000000,10.07
09/01/2020 00:40:00.000000,10.75
09/01/2020 00:42:00.000000,10.67
09/01/2020 00:44:00.000000,10.83
09/01/2020 00:48:00.000000,10.61
09/01/2020 00:50:00.000000,11.32
09/01/2020 00:54:00.000000,11.57
09/01/2020 00:58:00.000000,10.54
09/01/2020 01:00:00.000000,11.4
09/01/2020 01:02:00.000000,11.76
09/01/2020 01:04:00.000000,10.66
09/01/2020 01:08:00.000000,11.57
09/01/2020 01:10:00.000000,11.59
09/01/2020 01:12:00.000000,11.4
09/01/2020 01:14:00.000000,9.89
09/01/2020 01:18:00.000000,7.27
09/01/2020 01:20:00.000000,6.79
09/01/2020 01:22:00.000000,5.53
09/01/2020 01:24:00.000000,6.38
09/01/2020 01:28:01.000000,5.85
09/01/2020 01:30:00.000000,6.83
09/01/2020 01:32:01.000000,5.84
09/01/2020 01:34:00.000000,5.47
09/01/2020 01:38:00.000000,5.76
09/01/2020 01:40:00.000000,6.41
09/01/2020 01:42:00.000000,5.66
09/01/2020 01:44:00.000000,5.74
09/01/2020 01:48:00.000000,5.68
09/01/2020 01:50:00.000000,6.68
09/01/2020 01:52:00.000000,5.82
09/01/2020 01:54:00.000000,6.19
09/01/2020 01:58:00.000000,6.21
09/01/2020 02:00:00.000000,5.78
09/01/2020 02:02:00.000000,6.71
09/01/2020 02:04:00.000000,5.59
09/01/2020 02:08:00.000000,7.36
09/01/2020 02:10:00.000000,7.98
09/01/2020 02:12:00.000000,8.38
