InstrumentName, I-25 Denver,,
StartTime, 2020-09-01 00:00:00,,
EndTime, 2020-09-30 23:59:59,,
Date,CO,NO2,PM2.5
09/01/2020 00:00:00.000000,0.4,25.0,9.9
09/01/2020 01:00:00.000000,0.4,25.0,10.1
09/01/2020 02:00:00.000000,0.3,18.0,9.7
09/01/2020 03:00:00.000000,0.3,10.0,13.0
09/01/2020 04:00:00.000000,0.2,,25.9
09/01/2020 05:00:00.000000,0.2,13.0,20.3
09/01/2020 06:00:00.000000,0.2,10.0,14.0
09/01/2020 07:00:00.000000,0.2,10.0,12.4
09/01/2020 08:00:00.000000,0.2,9.0,11.5
09/01/2020 09:00:00.000000,0.2,7.0,11.4
09/01/2020 10:00:00.000000,0.3,13.0,12.3
09/01/2020 11:00:00.000000,0.4,16.0,14.5
09/01/2020 12:00:00.000000,0.7,23.0,13.6
09/01/2020 13:00:00.000000,0.5,24.0,13.1
09/01/2020 14:00:00.000000,0.5,26.0,11.5
09/01/2020 15:00:00.000000,0.3,19.0,9.2
09/01/2020 16:00:00.000000,0.2,13.0,9.4
09/01/2020 17:00:00.000000,0.2,9.0,7.8
09/01/2020 18:00:00.000000,0.2,7.0,6.8
09/01/2020 19:00:00.000000,0.2,9.0,7.0
09/01/2020 20:00:00.000000,0.2,10.0,6.3
09/01/2020 21:00:00.000000,0.1,8.0,6.1
09/01/2020 22:00:00.000000,0.2,11.0,4.5
09/01/2020 23:00:00.000000,0.1,4.0,4.2
09/02/2020 00:00:00.000000,0.1,6.0,4.1
09/02/2020 01:00:00.000000,0.1,7.0,5.1
09/02/2020 02:00:00.000000,0.2,13.0,6.7
09/02/2020 03:00:00.000000,0.8,42.0,12.3
09/02/2020 04:00:00.000000,0.7,,10.6
09/02/2020 05:00:00.000000,0.7,38.0,11.3
09/02/2020 06:00:00.000000,0.3,20.0,9.0
09/02/2020 07:00:00.000000,0.2,17.0,7.3
09/02/2020 08:00:00.000000,0.1,17.0,6.7
09/02/2020 09:00:00.000000,0.2,19.0,7.7
09/02/2020 10:00:00.000000,0.1,16.0,7.6
09/02/2020 11:00:00.000000,0.5,25.0,9.6
09/02/2020 12:00:00.000000,0.9,28.0,10.3
