InstrumentName, Melody-Catalpa,,
StartTime, 2020-09-01 00:00:00,,
EndTime, 2020-09-30 23:59:59,,
Date,PM2.5,humidity,temp_f
09/01/2020 00:00:00.000000,0.0,67.0,77.0
09/01/2020 00:02:00.000000,0.0,65.0,77.0
09/01/2020 00:04:00.000000,0.0,64.0,77.0
09/01/2020 00:08:00.000000,0.0,65.0,77.0
09/01/2020 00:10:00.000000,0.0,64.0,77.0
09/01/2020 00:12:00.000000,0.0,64.0,77.0
09/01/2020 00:14:00.000000,0.0,64.0,77.0
09/01/2020 00:18:00.000000,0.0,63.0,77.0
09/01/2020 00:20:00.000000,0.0,66.0,77.0
09/01/2020 00:22:00.000000,0.0,65.0,76.0
09/01/2020 00:24:00.000000,0.0,66.0,76.0
09/01/2020 00:28:00.000000,0.0,70.0,76.0
09/01/2020 00:30:00.000000,0.0,70.0,76.0
09/01/2020 00:32:00.000000,0.0,71.0,76.0
09/01/2020 00:34:00.000000,0.0,70.0,76.0
09/01/2020 00:38:00.000000,0.0,72.0,76.0
09/01/2020 00:40:00.000000,0.0,70.0,76.0
09/01/2020 00:42:00.000000,0.0,69.0,76.0
09/01/2020 00:44:00.000000,0.0,69.0,76.0
09/01/2020 00:48:00.000000,0.0,72.0,76.0
09/01/2020 00:50:00.000000,0.0,72.0,75.0
09/01/2020 00:54:00.000000,0.0,73.0,75.0
09/01/2020 00:58:00.000000,0.0,76.0,75.0
09/01/2020 01:00:00.000000,0.0,75.0,75.0
09/01/2020 01:02:00.000000,0.0,71.0,75.0
09/01/2020 01:04:00.000000,0.0,69.0,75.0
09/01/2020 01:08:00.000000,0.0,68.0,75.0
09/01/2020 01:10:00.000000,0.0,64.0,75.0
09/01/2020 01:12:00.000000,0.0,59.0,74.0
09/01/2020 01:14:00.000000,0.0,53.0,74.0
09/01/2020 01:18:00.000000,0.0,48.0,75.0
09/01/2020 01:20:00.000000,0.0,47.0,74.0
09/01/2020 01:22:00.000000,0.0,47.0,74.0
09/01/2020 01:24:00.000000,0.0,46.0,74.0
09/01/2020 01:28:01.000000,0.0,45.0,74.0
09/01/2020 01:30:00.000000,0.0,44.0,74.0
09/01/2020 01:32:01.000000,0.0,46.0,74.0
