InstrumentName, CAMP,,,,,,
StartTime, 2020-09-01 00:00:00,,,,,,
EndTime, 2020-09-30 23:59:59,,,,,,
Date,Carbon monoxide,Nitrogen dioxide,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Wind Direction,Wind Speed
09/22/2020 09:01:00.000000,0.433897,21.4385,0.0148,21.015385,12.892308,39.905505,1.6183830000000001
09/22/2020 09:02:00.000000,0.445107,23.98925,0.013825,21.323077,13.1,39.7055,1.616455
09/22/2020 09:03:00.000000,0.345728,20.051,0.01585,20.676923,12.792308,42.855238,1.625763
09/22/2020 09:04:00.000000,0.319057,19.19125,0.017675,18.592857,12.242857,52.207187,1.616455
09/22/2020 09:05:00.000000,0.314404,18.8835,0.018425,19.55,12.514286,62.304517,1.616455
09/22/2020 09:06:00.000000,0.312941,18.9355,0.01885,20.964286,12.528571,69.122955,1.616455
09/22/2020 09:07:00.000000,0.324734,19.08825,0.018275,22.235714,13.042857,99.035785,1.616455
09/22/2020 09:08:00.000000,0.33334,19.1075,0.0182,22.169231,12.853846,91.957733,1.616455
09/22/2020 09:09:00.000000,0.345782,19.16775,0.018625,22.858333,12.725,92.008819,1.616455
09/22/2020 09:10:00.000000,0.352299,19.29025,0.018775,21.833333,12.72,90.744001,1.616455
09/22/2020 09:11:00.000000,0.361305,19.3005,0.019025,21.192857,12.642857,84.688226,1.616455
09/22/2020 09:12:00.000000,0.328568,19.29375,0.018975,21.153846,13.061538,56.453219,1.616455
09/22/2020 09:13:00.000000,0.323527,19.61625,0.01642,37.9,15.1,359.396107,1.616455
09/22/2020 09:14:00.000000,0.33175,20.059,0.013433,38.928571,14.842857,9.065276,1.616455
09/22/2020 09:15:00.000000,0.331636,20.39875,0.0131,39.585714,14.457143,108.400649,1.616455
09/22/2020 09:16:00.000000,0.326875,20.893,0.013975,39.014286,14.957143,128.351755,1.616455
09/22/2020 09:17:00.000000,0.322251,21.4335,0.014925,38.835714,14.514286,150.15239,1.616455
09/22/2020 09:18:00.000000,0.323845,22.018,0.014075,37.907692,14.7,157.427734,1.616455
09/22/2020 09:19:00.000000,0.327175,22.743,0.01345,40.542857,15.342857,157.417846,1.616455
09/22/2020 09:20:00.000000,0.322459,23.421,0.0139,39.4,14.7,170.610023,1.616455
09/22/2020 09:21:00.000000,0.327757,23.62825,0.01446,39.65,14.928571,218.089413,2.2651950000000003
09/22/2020 09:22:00.000000,0.324024,23.49775,0.015967,38.85,14.9,224.661163,2.853333
09/22/2020 09:23:00.000000,0.314015,23.3645,0.01745,35.957143,14.442857,214.103928,1.922755
09/22/2020 09:24:00.000000,0.309072,23.1475,0.01835,43.7,14.4,214.679476,2.332245
09/22/2020 09:25:00.000000,0.301654,22.6995,0.020025,34.427273,13.936364,212.8712,3.891846
09/22/2020 09:26:00.000000,0.296325,21.84575,0.022575,23.835714,12.814286,218.182666,3.338409
09/22/2020 09:27:00.000000,0.293988,20.92125,0.02265,25.55,12.9,190.808609,4.216553
09/22/2020 09:28:00.000000,0.279754,20.0105,0.02325,24.553846,12.192308,210.817149,4.2104490000000006
09/22/2020 09:29:00.000000,0.264279,18.96475,0.025425,21.333333,11.526667,218.552137,3.297821
09/22/2020 09:30:00.000000,0.261337,18.09125,0.0267,22.828571,11.742857,223.273343,2.9827269999999997
09/22/2020 09:31:00.000000,0.252647,17.30825,0.026075,22.957143,11.9,225.032318,4.4666440000000005
09/22/2020 09:32:00.000000,0.25426,16.5445,0.025775,23.133333,11.375,224.835632,4.7431339999999995
09/22/2020 09:33:00.000000,0.252704,15.982,0.025775,23.192308,11.392308,208.955769,2.686859
09/22/2020 09:34:00.000000,0.244416,15.60525,0.02602,22.146154,11.753846,179.701107,2.4222799999999998
09/22/2020 09:35:00.000000,0.252446,15.0825,0.026567,24.028571,11.957143,162.223377,4.1529240000000005
09/22/2020 09:36:00.000000,0.252366,14.677333,0.0279,20.638461,11.507692,172.255735,2.858826
09/22/2020 09:37:00.000000,0.247961,14.35375,0.0284,18.669231,11.361538,172.250523,3.563019
09/22/2020 09:38:00.000000,0.251622,14.086,0.0287,19.215385,11.5,172.697522,2.868744
09/22/2020 09:39:00.000000,0.243191,13.621,0.0288,19.4,11.707692,178.46052,2.9897460000000002
09/22/2020 09:40:00.000000,0.237954,13.19925,0.02875,19.078571,12.142857,171.982838,2.954346
09/22/2020 09:41:00.000000,0.241525,13.1975,0.028075,19.961538,11.684615,218.900587,5.267273
09/22/2020 09:42:00.000000,0.238993,14.22325,0.027725,22.069231,11.853846,206.367814,3.812653
09/22/2020 09:43:00.000000,0.240328,10.879,0.02985,20.233333,11.22,206.263469,4.556366000000001
09/22/2020 09:44:00.000000,0.229308,10.01625,0.03105,17.530769,10.969231,201.581186,6.510254
09/22/2020 09:45:00.000000,0.213053,11.092,0.0322,16.7,10.98,193.746695,6.039825
09/22/2020 09:46:00.000000,0.20503,10.984,0.03345,15.285714,11.171429,206.452874,6.649109
09/22/2020 09:47:00.000000,0.197966,10.983,0.0332,17.484615,11.346154,205.85879,6.607147
09/22/2020 09:48:00.000000,0.190377,11.07325,0.03265,18.614286,11.757143,211.027463,6.112152
09/22/2020 09:49:00.000000,0.196325,11.10875,0.0323,,,222.198761,6.027771
09/22/2020 09:50:00.000000,0.191368,11.442,0.030925,23.314286,11.885714,208.066267,5.881592
09/22/2020 09:51:00.000000,0.191185,11.5355,0.0317,25.021429,12.071429,188.530024,7.509552
09/22/2020 09:52:00.000000,0.193851,11.66375,0.032025,18.907143,11.714286,205.252479,5.710236
09/22/2020 09:53:00.000000,0.195915,12.5395,0.0311,18.128571,10.971429,214.744813,6.211029
09/22/2020 09:54:00.000000,0.201124,18.4785,0.02885,17.2,11.006667,201.92143,6.211182
09/22/2020 09:55:00.000000,0.203427,16.61125,0.027425,17.0,11.242857,212.673105,6.550079
09/22/2020 09:56:00.000000,0.196878,14.3695,0.028675,17.3,11.123077,196.380586,4.955688
09/22/2020 09:57:00.000000,0.198021,16.03025,0.02585,17.130769,11.384615,210.373687,3.790222
09/22/2020 09:58:00.000000,0.199683,23.3015,0.0215,20.307143,12.085714,204.870966,5.048614
09/22/2020 09:59:00.000000,0.199503,20.78425,0.022125,18.869231,12.053846,216.04789,5.29306
09/22/2020 10:00:00.000000,0.136711,18.223,0.0244,17.741667,11.4,241.247501,5.350128
09/22/2020 10:01:00.000000,0.101522,17.1952,0.0251,17.883333,11.25,237.106977,5.639834
09/22/2020 10:02:00.000000,0.006719,17.366,0.0249,18.730769,12.192308,230.861135,5.022217
09/22/2020 10:03:00.000000,0.004381,17.888,0.02255,19.4,12.925,240.144801,6.7164
09/22/2020 10:04:00.000000,0.011053,18.22525,0.022575,18.628571,11.828571,240.709771,7.105804
09/22/2020 10:05:00.000000,0.002448,18.29475,0.025625,18.214286,11.957143,246.368955,6.432434
09/22/2020 10:06:00.000000,0.00489,18.86875,0.023733,18.007692,12.223077,234.032456,6.008392
09/22/2020 10:07:00.000000,0.003765,19.5115,0.0219,18.714286,12.357143,233.384674,6.366669
09/22/2020 10:08:00.000000,0.001795,19.5605,0.023525,18.421429,11.828571,238.202769,6.545807
09/22/2020 10:09:00.000000,0.002342,18.87525,0.028975,16.084615,11.338462,231.538716,4.964081
09/22/2020 10:10:00.000000,0.001202,17.75125,0.032475,16.466667,11.325,224.050979,4.654785
09/22/2020 10:11:00.000000,0.085005,16.62825,0.03225,18.366667,11.646667,232.369187,5.819641
09/22/2020 10:12:00.000000,0.170613,15.3985,0.032775,16.016667,11.475,233.623964,6.718231
09/22/2020 10:13:00.000000,0.194923,14.24175,0.034075,16.578571,11.4,232.636979,6.025787
09/22/2020 10:14:00.000000,0.20009,12.50175,0.0353,18.55,11.371429,237.959206,7.044464
09/22/2020 10:15:00.000000,0.194197,10.8455,0.03525,19.933333,11.3,235.773114,7.150513
09/22/2020 10:16:00.000000,0.19932,9.619,0.03475,18.535714,11.242857,238.362923,7.466064
09/22/2020 10:17:00.000000,0.20614,9.0655,0.0354,17.746154,11.161538,238.852386,7.823578
09/22/2020 10:18:00.000000,0.202198,8.5845,0.0365,18.328571,11.185714,235.827038,7.110535
09/22/2020 10:19:00.000000,0.206013,7.93825,0.0367,16.146154,10.992308,241.9341,7.391449
09/22/2020 10:20:00.000000,0.205537,7.49775,0.036575,16.169231,10.984615,238.459456,6.376739
09/22/2020 10:21:00.000000,0.201778,7.20575,0.03735,15.092308,10.438462,238.19401,7.225281
09/22/2020 10:22:00.000000,0.200564,7.01775,0.0376,16.238462,10.515385,233.421767,6.178223
09/22/2020 10:23:00.000000,0.194507,6.8045,0.037375,18.441667,11.125,234.937576,5.258423
09/22/2020 10:24:00.000000,0.202007,6.55725,0.037925,17.092857,11.214286,229.159228,5.645691
09/22/2020 10:25:00.000000,0.201174,6.411,0.0385,15.228571,10.557143,212.668308,6.861664
09/22/2020 10:26:00.000000,0.195487,6.1695,0.0388,18.307143,10.7,207.702554,7.037292
09/22/2020 10:27:00.000000,0.18995,5.8795,0.040225,17.707143,10.728571,193.425973,6.050507
09/22/2020 10:28:00.000000,0.186468,5.6905,0.04045,17.114286,10.742857,226.409,6.330811
09/22/2020 10:29:00.000000,0.180237,5.556,0.0403,15.741667,10.666667,202.593218,3.852631
09/22/2020 10:30:00.000000,0.183034,5.43875,0.039925,15.276923,10.753846,198.955598,4.561859
09/22/2020 10:31:00.000000,0.182453,5.33,0.040175,14.676923,10.630769,200.249061,2.928711
09/22/2020 10:32:00.000000,0.182846,5.284,0.040175,16.366667,10.886667,211.756531,3.157135
09/22/2020 10:33:00.000000,0.190285,5.26525,0.0396,17.15,11.171429,183.227018,1.8114620000000001
09/22/2020 10:34:00.000000,0.191297,5.392,0.038675,16.657143,10.628571,172.097624,3.528381
09/22/2020 10:35:00.000000,0.193533,5.53475,0.038175,16.876923,10.7,195.02396,3.005157
09/22/2020 10:36:00.000000,0.199282,5.68875,0.0384,15.9,10.7,165.154602,3.838287
09/22/2020 10:37:00.000000,0.192638,5.877,0.03825,19.157143,10.785714,161.519868,2.34201
09/22/2020 10:38:00.000000,0.192408,6.142,0.037275,22.066667,11.026667,189.328105,3.181396
09/22/2020 10:39:00.000000,0.195106,6.4145,0.036725,18.435714,10.928571,205.858347,3.183533
09/22/2020 10:40:00.000000,0.189909,6.60925,0.0367,17.214286,10.5,191.51272,2.256256
09/22/2020 10:41:00.000000,0.195281,6.94025,0.036375,16.966667,10.553333,187.380318,2.2193300000000002
09/22/2020 10:42:00.000000,0.204088,7.27925,0.034925,15.676923,10.823077,146.838633,1.628815
09/22/2020 10:43:00.000000,0.205791,7.57375,0.03485,16.457143,10.985714,182.873924,2.392975
09/22/2020 10:44:00.000000,0.206617,7.86875,0.0349,16.507692,10.669231,157.720113,4.35022
09/22/2020 10:45:00.000000,0.205455,8.104,0.03536,19.208333,11.175,182.101027,2.623383
09/22/2020 10:46:00.000000,0.208104,8.20775,0.036125,20.05,12.271429,179.396678,3.399292
09/22/2020 10:47:00.000000,0.208453,8.30575,0.036067,17.2,10.853846,172.243622,3.182312
09/22/2020 10:48:00.000000,0.208761,8.67575,0.03495,18.242857,11.171429,172.66768,3.793274
09/22/2020 10:49:00.000000,0.246311,9.23125,0.0316,18.278571,11.271429,190.085298,2.880493
09/22/2020 10:50:00.000000,0.258287,9.557,0.031275,19.807692,11.453846,183.149903,3.580261
09/22/2020 10:51:00.000000,0.231921,9.76825,0.03285,19.192857,10.928571,156.180292,2.622925
09/22/2020 10:52:00.000000,0.223081,9.86,0.033675,18.776923,11.030769,172.891648,2.7153929999999997
09/22/2020 10:53:00.000000,0.222811,10.027,0.034125,20.284615,11.253846,172.576943,3.192688
09/22/2020 10:54:00.000000,0.221248,10.40125,0.033675,19.957143,11.457143,160.347738,3.770538
09/22/2020 10:55:00.000000,0.231365,10.8215,0.032875,19.75,11.042857,201.265396,3.795868
09/22/2020 10:56:00.000000,0.220629,11.05775,0.03185,17.528571,10.985714,185.93204,2.044006
09/22/2020 10:57:00.000000,0.21787,10.77775,0.0324,17.966667,11.125,174.160814,2.6033939999999998
09/22/2020 10:58:00.000000,0.217204,10.692,0.032875,17.038462,11.115385,183.117471,2.8948359999999997
09/22/2020 10:59:00.000000,0.219341,10.854,0.032375,20.833333,11.566667,169.599157,2.2345889999999997
09/22/2020 11:00:00.000000,0.228785,11.04175,0.0322,21.392308,11.361538,170.444964,1.698547
09/22/2020 11:01:00.000000,0.228174,11.161,0.03214,18.942857,10.985714,175.976101,3.402496
09/22/2020 11:02:00.000000,0.222634,11.211,0.031675,18.522222,11.222222,165.810192,2.897278
09/22/2020 11:03:00.000000,0.233361,11.26725,0.031375,19.7,11.293333,158.908731,2.201324
09/22/2020 11:04:00.000000,0.219209,11.153,0.0311,18.107143,11.057143,150.057569,3.308807
09/22/2020 11:05:00.000000,0.22437,11.38675,0.030725,19.092308,11.476923,159.866636,1.761871
09/22/2020 11:06:00.000000,0.227426,11.73675,0.03015,19.978571,11.842857,190.441958,3.106934
09/22/2020 11:07:00.000000,0.209319,11.928,0.030475,19.466667,11.253333,175.013087,1.6849669999999999
09/22/2020 11:08:00.000000,0.214492,12.10125,0.030575,23.75,11.371429,145.697401,1.758667
09/22/2020 11:09:00.000000,0.215253,,,,,,
09/22/2020 11:10:00.000000,0.215275,12.60675,0.030425,18.471429,11.271429,184.199928,3.230072
09/22/2020 11:11:00.000000,0.21835,13.07275,0.030625,22.776923,11.915385,175.78686,2.313477
09/22/2020 11:12:00.000000,0.223373,13.357,0.03105,22.491667,12.225,168.123335,2.8934629999999997
09/22/2020 11:13:00.000000,0.220572,13.354,0.03155,20.764286,11.671429,173.085427,4.069
09/22/2020 11:14:00.000000,0.225857,13.17,0.03225,21.057143,11.742857,192.890983,4.45459
09/22/2020 11:15:00.000000,0.230159,12.9195,0.03395,21.007692,11.915385,183.198807,2.91391
09/22/2020 11:16:00.000000,0.225294,12.66225,0.034175,18.828571,11.242857,217.196364,5.159241
09/22/2020 11:17:00.000000,0.231344,12.52625,0.0327,17.721429,11.328571,212.460412,6.600128
09/22/2020 11:18:00.000000,0.239794,12.242,0.032775,18.307143,11.528571,180.81075,6.063477
09/22/2020 11:19:00.000000,0.232827,11.46525,0.035025,16.507692,10.815385,230.019108,5.59198
09/22/2020 11:20:00.000000,0.222379,10.79675,0.036075,15.592857,11.071429,208.920894,7.448517
09/22/2020 11:21:00.000000,0.199427,10.20075,0.036425,14.930769,10.523077,217.472828,5.741974
09/22/2020 11:22:00.000000,0.197251,9.799,0.03625,16.525,10.65,211.899517,7.227264
09/22/2020 11:23:00.000000,0.206948,9.505,0.03655,16.078571,10.857143,218.107541,7.281738
09/22/2020 11:24:00.000000,0.195993,9.10425,0.03725,14.392308,11.061538,200.273847,7.843872
09/22/2020 11:25:00.000000,0.197938,8.50875,0.0379,16.271429,11.057143,199.761231,6.992432
09/22/2020 11:26:00.000000,0.198053,7.8745,0.038275,16.878571,10.671429,190.175841,4.716888
09/22/2020 11:27:00.000000,0.187705,7.59775,0.03805,15.142857,10.628571,192.408981,6.603943
09/22/2020 11:28:00.000000,0.192919,7.47825,0.037475,17.728571,10.814286,202.412034,5.450684
09/22/2020 11:29:00.000000,0.187502,7.3875,0.037475,18.361538,10.892308,193.166092,5.361725
09/22/2020 11:30:00.000000,0.188519,11.88825,0.035375,14.538462,10.384615,206.144649,7.37619
09/22/2020 11:31:00.000000,0.212566,8.96225,0.03505,16.230769,10.830769,190.827944,4.646240000000001
