InstrumentName, Woods Park B
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,PM1.0,PM10.0,PM2.5
11/01/2021 00:00:30,2.93,4.17,3.97
11/01/2021 00:02:30,3.42,5.11,4.4
11/01/2021 00:04:30,4.76,7.03,6.24
11/01/2021 00:06:30,5.37,7.69,6.85
11/01/2021 00:08:31,4.74,6.38,5.86
11/01/2021 00:10:31,5.31,7.66,6.9
11/01/2021 00:12:31,5.08,7.19,6.22
11/01/2021 00:14:31,4.0,5.34,5.09
11/01/2021 00:16:31,5.52,7.55,7.09
11/01/2021 00:18:31,4.86,6.29,6.0
11/01/2021 00:20:31,4.64,6.44,5.66
11/01/2021 00:22:31,4.95,6.88,6.31
11/01/2021 00:24:31,4.11,5.52,5.2
11/01/2021 00:26:31,4.48,6.02,5.98
11/01/2021 00:28:31,4.73,6.52,5.77
11/01/2021 00:30:31,4.9,6.72,6.19
11/01/2021 00:32:31,5.34,6.96,6.66
11/01/2021 00:36:31,3.97,5.26,5.09
11/01/2021 00:38:31,4.34,5.76,5.34
11/01/2021 00:40:33,4.55,6.34,5.43
11/01/2021 00:42:31,4.07,5.67,5.19
11/01/2021 00:44:31,4.64,6.42,5.98
11/01/2021 00:46:31,4.17,5.97,5.9
11/01/2021 00:48:31,5.09,6.66,6.05
11/01/2021 00:50:31,5.23,7.02,6.55
11/01/2021 00:52:31,6.52,9.19,8.26
11/01/2021 00:54:31,5.44,7.08,6.61
11/01/2021 00:56:31,5.78,7.29,6.98
11/01/2021 00:58:31,6.07,8.29,7.64
11/01/2021 01:00:31,5.59,8.71,7.27
11/01/2021 01:02:31,4.86,6.19,5.97
11/01/2021 01:04:31,4.68,6.75,6.32
11/01/2021 01:06:31,5.24,7.29,6.78
11/01/2021 01:08:31,5.32,7.74,7.09
11/01/2021 01:10:31,4.78,6.76,5.84
11/01/2021 01:12:31,4.59,6.48,5.95
11/01/2021 01:14:31,5.57,7.36,6.95
11/01/2021 01:16:31,5.53,7.92,7.15
11/01/2021 01:18:31,7.12,10.47,9.88
11/01/2021 01:20:31,11.46,18.07,16.41
11/01/2021 01:24:32,7.05,9.49,8.75
11/01/2021 01:26:31,4.81,6.31,6.21
11/01/2021 01:28:31,5.88,8.74,7.7
