InstrumentName, CEC Early College (CS31)
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,B,EH,ET,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,PM2_5_p,Sig,Time,WD,WS
11/01/2021 00:19:00,11.717,-1.0,-1.0,,50.22,44.69,841.07,13.16,8.27,12.07,10.126,0.0,,-1.0,-1.0
11/01/2021 00:20:00,11.722,-1.0,-1.0,,50.34,44.64,841.08,15.4,9.92,14.55,11.656,0.0,,-1.0,-1.0
11/01/2021 00:21:00,11.717,-1.0,-1.0,,50.28,44.67,841.12,14.61,8.52,13.02,10.712,0.0,,-1.0,-1.0
11/01/2021 00:22:00,11.717,-1.0,-1.0,,50.24,44.71,841.18,12.54,7.5,11.73,9.917,0.0,,-1.0,-1.0
11/01/2021 00:23:00,11.736,-1.0,-1.0,,50.2,44.76,841.22,11.58,6.73,10.62,9.232,0.0,,-1.0,-1.0
11/01/2021 00:24:00,11.717,-1.0,-1.0,,50.12,44.79,841.23,10.9,6.46,9.79,8.72,0.0,,-1.0,-1.0
11/01/2021 00:25:00,11.87,-1.0,-1.0,,50.41,44.69,841.22,11.06,6.86,10.44,9.119,0.0,,-1.0,-1.0
11/01/2021 00:26:00,11.726,-1.0,-1.0,,50.4,44.74,841.19,11.38,6.43,10.17,8.953,0.0,,-1.0,-1.0
11/01/2021 00:27:00,11.717,-1.0,-1.0,,50.37,44.74,841.15,11.63,6.73,10.84,9.367,0.0,,-1.0,-1.0
11/01/2021 00:28:00,11.722,-1.0,-1.0,,50.31,44.79,841.12,13.42,7.02,11.91,10.028,0.0,,-1.0,-1.0
11/01/2021 00:29:00,11.731,-1.0,-1.0,,50.16,44.83,841.12,10.98,6.21,10.04,8.875,0.0,,-1.0,-1.0
11/01/2021 00:30:00,11.712,-1.0,-1.0,,50.29,44.78,841.14,10.65,6.24,9.17,8.337,0.0,,-1.0,-1.0
11/01/2021 00:31:00,11.722,-1.0,-1.0,,50.26,44.81,841.19,10.43,6.24,9.52,8.553,0.0,,-1.0,-1.0
11/01/2021 00:32:00,11.722,-1.0,-1.0,,50.47,44.7,841.22,9.36,5.91,9.22,8.366,0.0,,-1.0,-1.0
11/01/2021 00:33:00,11.731,-1.0,-1.0,,50.76,44.48,841.27,9.01,5.86,8.74,8.066,0.0,,-1.0,-1.0
11/01/2021 00:34:00,11.717,-1.0,-1.0,,51.14,44.25,841.29,11.35,6.01,10.42,9.1,0.0,,-1.0,-1.0
11/01/2021 00:35:00,11.707,-1.0,-1.0,,51.33,44.2,841.28,9.23,5.55,8.7,8.037,0.0,,-1.0,-1.0
11/01/2021 00:36:00,11.722,-1.0,-1.0,,51.33,44.2,841.26,9.96,6.45,9.0,8.222,0.0,,-1.0,-1.0
11/01/2021 00:37:00,11.726,-1.0,-1.0,,51.38,44.16,841.29,11.37,6.59,10.5,9.147,0.0,,-1.0,-1.0
11/01/2021 00:38:00,11.722,-1.0,-1.0,,51.27,44.22,841.33,10.78,6.11,9.91,8.784,0.0,,-1.0,-1.0
11/01/2021 00:39:00,11.722,-1.0,-1.0,,50.98,44.43,841.33,11.67,6.33,10.49,9.146,0.0,,-1.0,-1.0
11/01/2021 00:40:00,11.712,-1.0,-1.0,,50.95,44.45,841.33,11.32,6.39,9.92,8.794,0.0,,-1.0,-1.0
11/01/2021 00:41:00,11.717,-1.0,-1.0,,50.94,44.46,841.33,10.71,6.03,9.33,8.43,0.0,,-1.0,-1.0
11/01/2021 00:42:00,11.726,-1.0,-1.0,,50.77,44.58,841.32,10.66,6.32,9.74,8.685,0.0,,-1.0,-1.0
11/01/2021 00:43:00,11.722,-1.0,-1.0,,50.64,44.62,841.31,10.86,6.15,9.69,8.655,0.0,,-1.0,-1.0
11/01/2021 00:44:00,11.707,-1.0,-1.0,,50.77,44.53,841.32,10.51,6.67,9.89,8.777,0.0,,-1.0,-1.0
11/01/2021 00:45:00,11.722,-1.0,-1.0,,50.93,44.45,841.31,10.51,6.81,9.88,8.769,0.0,,-1.0,-1.0
11/01/2021 00:46:00,11.726,-1.0,-1.0,,50.88,44.51,841.31,11.69,6.29,10.41,9.097,0.0,,-1.0,-1.0
11/01/2021 00:47:00,11.717,-1.0,-1.0,,50.71,44.6,841.28,10.93,6.68,10.05,8.877,0.0,,-1.0,-1.0
11/01/2021 00:48:00,11.712,-1.0,-1.0,,50.86,44.54,841.28,10.95,6.23,9.37,8.456,0.0,,-1.0,-1.0
11/01/2021 00:49:00,11.717,-1.0,-1.0,,50.89,44.43,841.27,11.18,6.42,9.84,8.745,0.0,,-1.0,-1.0
11/01/2021 00:50:00,11.712,-1.0,-1.0,,50.71,44.49,841.27,10.47,6.12,9.78,8.709,0.0,,-1.0,-1.0
11/01/2021 00:51:00,11.707,-1.0,-1.0,,50.63,44.62,841.28,11.83,7.36,10.71,9.285,0.0,,-1.0,-1.0
11/01/2021 00:52:00,11.712,-1.0,-1.0,,50.6,44.57,841.28,11.32,7.18,10.71,9.284,0.0,,-1.0,-1.0
11/01/2021 00:53:00,11.722,-1.0,-1.0,,50.79,44.44,841.31,11.42,6.98,11.02,9.473,0.0,,-1.0,-1.0
11/01/2021 00:54:00,11.712,-1.0,-1.0,,51.15,44.25,841.35,11.01,6.86,9.96,8.816,0.0,,-1.0,-1.0
11/01/2021 00:55:00,11.712,-1.0,-1.0,,51.2,44.2,841.32,10.69,6.45,9.98,8.827,0.0,,-1.0,-1.0
11/01/2021 00:56:00,11.722,-1.0,-1.0,,50.98,44.39,841.24,11.82,6.96,10.82,9.349,0.0,,-1.0,-1.0
11/01/2021 00:57:00,11.712,-1.0,-1.0,,50.82,44.47,841.19,10.42,7.12,9.73,8.677,0.0,,-1.0,-1.0
11/01/2021 00:58:00,11.717,-1.0,-1.0,,50.94,44.43,841.15,11.77,6.99,10.92,9.411,0.0,,-1.0,-1.0
11/01/2021 00:59:00,11.717,-1.0,-1.0,,50.85,44.46,841.16,12.88,7.27,10.52,9.165,0.0,,-1.0,-1.0
11/01/2021 01:00:00,11.717,-1.0,-1.0,,50.71,44.55,841.16,12.09,6.53,11.18,9.574,0.0,,-1.0,-1.0
11/01/2021 01:01:00,11.722,-1.0,-1.0,,50.79,44.55,841.14,11.65,6.83,11.0,9.462,0.0,,-1.0,-1.0
11/01/2021 01:02:00,11.702,-1.0,-1.0,,50.56,44.74,841.13,10.78,7.79,10.54,9.181,0.0,,-1.0,-1.0
11/01/2021 01:03:00,11.702,-1.0,-1.0,,50.41,44.75,841.14,12.73,6.88,11.21,9.595,0.0,,-1.0,-1.0
11/01/2021 01:04:00,11.712,-1.0,-1.0,,50.49,44.71,841.18,12.17,7.12,11.1,9.527,0.0,,-1.0,-1.0
11/01/2021 01:05:00,11.717,-1.0,-1.0,,50.59,44.66,841.26,13.68,7.82,11.67,9.878,0.0,,-1.0,-1.0
11/01/2021 01:06:00,11.722,-1.0,-1.0,,50.79,44.63,841.32,13.01,7.97,12.0,10.081,0.0,,-1.0,-1.0
11/01/2021 01:07:00,11.707,-1.0,-1.0,,50.82,44.69,841.35,12.32,7.56,10.94,9.427,0.0,,-1.0,-1.0
11/01/2021 01:08:00,11.698,-1.0,-1.0,,50.94,44.44,841.35,11.85,7.14,10.87,9.38,0.0,,-1.0,-1.0
11/01/2021 01:09:00,11.717,-1.0,-1.0,,51.04,44.32,841.36,10.58,6.32,9.58,8.582,0.0,,-1.0,-1.0
11/01/2021 01:10:00,11.707,-1.0,-1.0,,51.04,44.32,841.34,11.72,7.34,10.88,9.385,0.0,,-1.0,-1.0
11/01/2021 01:11:00,11.693,-1.0,-1.0,,50.97,44.4,841.29,12.4,7.39,10.93,9.417,0.0,,-1.0,-1.0
11/01/2021 01:12:00,11.707,-1.0,-1.0,,50.68,44.53,841.31,10.16,5.85,9.54,8.561,0.0,,-1.0,-1.0
11/01/2021 01:13:00,11.712,-1.0,-1.0,,50.74,44.48,841.39,12.29,7.17,10.38,9.079,0.0,,-1.0,-1.0
11/01/2021 01:14:00,11.698,-1.0,-1.0,,50.86,44.38,841.47,11.32,6.88,10.27,9.01,0.0,,-1.0,-1.0
11/01/2021 01:15:00,11.707,-1.0,-1.0,,51.21,44.17,841.49,11.21,6.78,10.23,8.981,0.0,,-1.0,-1.0
11/01/2021 01:16:00,11.693,-1.0,-1.0,,51.34,44.13,841.49,11.88,6.84,10.88,9.382,0.0,,-1.0,-1.0
11/01/2021 01:17:00,11.698,-1.0,-1.0,,51.29,44.15,841.47,12.33,7.78,11.52,9.777,0.0,,-1.0,-1.0
11/01/2021 01:18:00,11.702,-1.0,-1.0,,51.3,44.14,841.41,11.72,7.33,10.85,9.364,0.0,,-1.0,-1.0
11/01/2021 01:19:00,11.707,-1.0,-1.0,,51.16,44.24,841.35,11.73,6.63,10.68,9.26,0.0,,-1.0,-1.0
11/01/2021 01:20:00,11.712,-1.0,-1.0,,50.76,44.45,841.32,10.93,7.07,10.47,9.134,0.0,,-1.0,-1.0
11/01/2021 01:21:00,11.698,-1.0,-1.0,,50.81,44.43,841.41,10.35,6.26,9.98,8.831,0.0,,-1.0,-1.0
11/01/2021 01:22:00,11.707,-1.0,-1.0,,50.97,44.33,841.47,12.32,6.84,11.5,9.768,0.0,,-1.0,-1.0
11/01/2021 01:23:00,11.712,-1.0,-1.0,,51.07,44.32,841.46,11.28,7.19,10.77,9.317,0.0,,-1.0,-1.0
11/01/2021 01:24:00,11.688,-1.0,-1.0,,50.85,44.47,841.38,13.02,7.25,11.92,10.029,0.0,,-1.0,-1.0
11/01/2021 01:25:00,11.688,-1.0,-1.0,,50.67,44.56,841.33,12.82,7.18,11.74,9.92,0.0,,-1.0,-1.0
11/01/2021 01:26:00,11.683,-1.0,-1.0,,50.86,44.49,841.39,13.73,7.26,11.55,9.801,0.0,,-1.0,-1.0
11/01/2021 01:27:00,11.693,-1.0,-1.0,,50.76,44.51,841.44,11.33,7.42,10.66,9.252,0.0,,-1.0,-1.0
11/01/2021 01:28:00,11.702,-1.0,-1.0,,50.66,44.48,841.44,13.33,8.07,12.82,10.586,0.0,,-1.0,-1.0
11/01/2021 01:29:01,11.688,-1.0,-1.0,,50.61,44.44,841.39,12.92,7.35,11.47,9.752,0.0,,-1.0,-1.0
11/01/2021 01:30:00,11.693,-1.0,-1.0,,50.48,44.47,841.36,11.83,7.17,11.34,9.672,0.0,,-1.0,-1.0
11/01/2021 01:31:00,11.702,-1.0,-1.0,,50.48,44.4,841.4,11.02,6.06,9.17,8.332,0.0,,-1.0,-1.0
11/01/2021 01:32:00,11.693,-1.0,-1.0,,50.44,44.46,841.43,11.64,7.04,10.33,9.049,0.0,,-1.0,-1.0
11/01/2021 01:33:01,11.693,-1.0,-1.0,,50.46,44.33,841.44,10.75,6.73,10.07,8.887,0.0,,-1.0,-1.0
11/01/2021 01:34:00,11.683,-1.0,-1.0,,50.54,44.28,841.44,11.55,6.67,10.57,9.195,0.0,,-1.0,-1.0
11/01/2021 01:35:00,11.678,-1.0,-1.0,,50.61,44.27,841.44,11.87,7.02,10.3,9.028,0.0,,-1.0,-1.0
11/01/2021 01:36:00,11.693,-1.0,-1.0,,50.6,44.29,841.44,10.39,6.64,9.99,8.837,0.0,,-1.0,-1.0
11/01/2021 01:37:01,11.693,-1.0,-1.0,,50.58,44.29,841.41,10.78,6.62,9.85,8.75,0.0,,-1.0,-1.0
11/01/2021 01:38:00,11.678,-1.0,-1.0,,50.47,44.34,841.38,11.57,6.72,10.02,8.856,0.0,,-1.0,-1.0
11/01/2021 01:39:00,11.683,-1.0,-1.0,,50.21,44.46,841.33,13.82,7.18,12.03,10.099,0.0,,-1.0,-1.0
11/01/2021 01:40:00,11.693,-1.0,-1.0,,49.99,44.6,841.32,10.56,6.41,9.78,8.712,0.0,,-1.0,-1.0
11/01/2021 01:41:00,11.683,-1.0,-1.0,,49.6,44.83,841.33,11.56,6.95,11.18,9.58,0.0,,-1.0,-1.0
11/01/2021 01:42:00,11.683,-1.0,-1.0,,49.33,45.0,841.35,13.0,8.17,12.61,10.466,0.0,,-1.0,-1.0
11/01/2021 01:43:00,11.693,-1.0,-1.0,,49.25,45.04,841.39,11.38,7.56,10.85,9.38,0.0,,-1.0,-1.0
11/01/2021 01:44:00,11.683,-1.0,-1.0,,49.55,44.86,841.46,12.79,7.29,11.45,9.748,0.0,,-1.0,-1.0
11/01/2021 01:45:00,11.669,-1.0,-1.0,,49.89,44.74,841.51,12.8,7.19,11.82,9.974,0.0,,-1.0,-1.0
11/01/2021 01:46:00,11.693,-1.0,-1.0,,50.2,44.55,841.52,14.34,7.12,12.59,10.446,0.0,,-1.0,-1.0
11/01/2021 01:47:00,11.688,-1.0,-1.0,,50.51,44.37,841.47,12.67,7.66,11.52,9.782,0.0,,-1.0,-1.0
11/01/2021 01:48:00,11.698,-1.0,-1.0,,50.69,44.3,841.42,12.88,6.8,11.52,9.781,0.0,,-1.0,-1.0
11/01/2021 01:49:00,11.698,-1.0,-1.0,,50.54,44.41,841.35,11.43,6.69,10.77,9.32,0.0,,-1.0,-1.0
11/01/2021 01:50:00,11.693,-1.0,-1.0,,50.07,44.7,841.31,10.81,6.95,9.96,8.824,0.0,,-1.0,-1.0
11/01/2021 01:51:00,11.669,-1.0,-1.0,,49.73,44.89,841.34,10.91,7.09,10.58,9.21,0.0,,-1.0,-1.0
11/01/2021 01:52:00,11.678,-1.0,-1.0,,49.87,44.84,841.38,13.76,7.38,11.96,10.061,0.0,,-1.0,-1.0
11/01/2021 01:53:00,11.683,-1.0,-1.0,,50.18,44.74,841.43,13.33,7.72,11.82,9.973,0.0,,-1.0,-1.0
11/01/2021 01:54:00,11.683,-1.0,-1.0,,50.5,44.55,841.51,15.01,9.52,13.42,10.957,0.0,,-1.0,-1.0
11/01/2021 01:55:00,11.683,-1.0,-1.0,,50.46,44.61,841.57,15.41,9.59,13.68,11.119,0.0,,-1.0,-1.0
11/01/2021 01:56:00,11.693,-1.0,-1.0,,50.42,44.64,841.58,12.17,7.2,11.5,9.773,0.0,,-1.0,-1.0
11/01/2021 01:57:00,11.674,-1.0,-1.0,,50.52,44.61,841.53,13.14,7.5,11.7,9.896,0.0,,-1.0,-1.0
11/01/2021 01:58:00,11.698,-1.0,-1.0,,50.28,44.77,841.46,12.2,7.07,11.37,9.695,0.0,,-1.0,-1.0
11/01/2021 01:59:00,11.698,-1.0,-1.0,,50.09,44.82,841.41,11.36,6.65,10.59,9.215,0.0,,-1.0,-1.0
11/01/2021 02:00:00,11.674,-1.0,-1.0,,50.14,44.82,841.37,11.61,6.82,10.68,9.27,0.0,,-1.0,-1.0
11/01/2021 02:01:00,11.688,-1.0,-1.0,,50.24,44.79,841.39,12.15,6.75,10.59,9.214,0.0,,-1.0,-1.0
11/01/2021 02:02:00,11.678,-1.0,-1.0,,50.31,44.75,841.43,10.83,7.17,10.48,9.145,0.0,,-1.0,-1.0
11/01/2021 02:03:00,11.683,-1.0,-1.0,,50.25,44.79,841.47,11.83,7.14,11.11,9.535,0.0,,-1.0,-1.0
11/01/2021 02:04:00,11.693,-1.0,-1.0,,50.22,44.8,841.47,12.48,7.52,12.05,10.115,0.0,,-1.0,-1.0
11/01/2021 02:05:00,11.674,-1.0,-1.0,,50.03,44.9,841.45,12.9,8.15,12.48,10.382,0.0,,-1.0,-1.0
11/01/2021 02:06:00,11.688,-1.0,-1.0,,50.07,44.84,841.42,13.98,8.13,12.28,10.258,0.0,,-1.0,-1.0
11/01/2021 02:07:00,11.678,-1.0,-1.0,,50.28,44.77,841.41,13.23,7.98,12.19,10.201,0.0,,-1.0,-1.0
11/01/2021 02:08:00,11.674,-1.0,-1.0,,50.09,44.89,841.43,13.18,8.02,12.34,10.296,0.0,,-1.0,-1.0
11/01/2021 02:09:00,11.688,-1.0,-1.0,,50.1,44.91,841.45,12.64,7.91,11.85,9.993,0.0,,-1.0,-1.0
11/01/2021 02:10:00,11.674,-1.0,-1.0,,50.22,44.79,841.46,14.12,7.74,12.1,10.146,0.0,,-1.0,-1.0
11/01/2021 02:11:00,11.654,-1.0,-1.0,,50.43,44.65,841.47,14.12,8.14,13.18,10.811,0.0,,-1.0,-1.0
11/01/2021 02:12:00,11.678,-1.0,-1.0,,50.54,44.54,841.47,13.24,7.59,11.77,9.938,0.0,,-1.0,-1.0
11/01/2021 02:13:00,11.669,-1.0,-1.0,,50.49,44.54,841.49,13.98,7.73,12.35,10.297,0.0,,-1.0,-1.0
11/01/2021 02:14:00,11.899,-1.0,-1.0,,50.29,44.69,841.5,15.53,8.05,13.89,11.25,0.0,,-1.0,-1.0
11/01/2021 02:15:00,11.669,-1.0,-1.0,,50.43,44.58,841.51,14.33,8.39,12.84,10.6,0.0,,-1.0,-1.0
11/01/2021 02:16:00,11.678,-1.0,-1.0,,50.61,44.43,841.52,12.74,7.83,11.91,10.023,0.0,,-1.0,-1.0
11/01/2021 02:17:00,11.683,-1.0,-1.0,,50.58,44.53,841.51,12.64,7.78,11.7,9.895,0.0,,-1.0,-1.0
11/01/2021 02:18:00,11.678,-1.0,-1.0,,50.17,44.81,841.47,12.81,8.19,12.57,10.437,0.0,,-1.0,-1.0
11/01/2021 02:19:00,11.683,-1.0,-1.0,,50.19,44.82,841.46,13.46,8.12,12.87,10.622,0.0,,-1.0,-1.0
11/01/2021 02:20:00,11.664,-1.0,-1.0,,50.34,44.73,841.46,12.52,8.17,11.79,9.954,0.0,,-1.0,-1.0
11/01/2021 02:21:00,11.674,-1.0,-1.0,,50.58,44.62,841.48,13.56,7.84,12.79,10.569,0.0,,-1.0,-1.0
11/01/2021 02:22:00,11.664,-1.0,-1.0,,50.68,44.56,841.5,14.55,8.62,13.58,11.056,0.0,,-1.0,-1.0
11/01/2021 02:23:00,11.674,-1.0,-1.0,,50.7,44.51,841.48,13.3,8.81,12.53,10.407,0.0,,-1.0,-1.0
11/01/2021 02:24:00,11.654,-1.0,-1.0,,50.72,44.44,841.45,13.51,7.94,12.52,10.4,0.0,,-1.0,-1.0
11/01/2021 02:25:00,11.654,-1.0,-1.0,,50.88,44.33,841.43,12.7,7.87,12.31,10.268,0.0,,-1.0,-1.0
11/01/2021 02:26:00,11.678,-1.0,-1.0,,50.74,44.46,841.41,12.33,7.88,11.83,9.974,0.0,,-1.0,-1.0
11/01/2021 02:27:00,11.659,-1.0,-1.0,,50.5,44.59,841.36,11.83,7.74,11.13,9.544,0.0,,-1.0,-1.0
11/01/2021 02:28:00,11.664,-1.0,-1.0,,50.46,44.68,841.35,13.16,7.87,12.09,10.138,0.0,,-1.0,-1.0
11/01/2021 02:29:00,11.669,-1.0,-1.0,,50.29,44.8,841.34,12.48,7.79,11.47,9.757,0.0,,-1.0,-1.0
11/01/2021 02:30:00,11.65,-1.0,-1.0,,50.57,44.61,841.35,14.35,7.98,12.87,10.618,0.0,,-1.0,-1.0
11/01/2021 02:31:00,11.645,-1.0,-1.0,,50.66,44.59,841.37,12.08,7.53,11.43,9.729,0.0,,-1.0,-1.0
11/01/2021 02:32:00,11.683,-1.0,-1.0,,50.55,44.64,841.38,13.35,8.82,12.7,10.514,0.0,,-1.0,-1.0
11/01/2021 02:33:00,11.654,-1.0,-1.0,,50.56,44.64,841.37,13.73,7.88,12.23,10.223,0.0,,-1.0,-1.0
11/01/2021 02:34:00,11.65,-1.0,-1.0,,50.58,44.62,841.35,11.56,7.54,10.85,9.371,0.0,,-1.0,-1.0
11/01/2021 02:35:00,11.669,-1.0,-1.0,,50.77,44.57,841.37,11.88,6.9,10.76,9.314,0.0,,-1.0,-1.0
11/01/2021 02:36:00,11.659,-1.0,-1.0,,50.73,44.66,841.38,12.93,8.11,12.03,10.1,0.0,,-1.0,-1.0
11/01/2021 02:37:00,11.674,-1.0,-1.0,,50.76,44.65,841.4,12.08,7.82,11.37,9.692,0.0,,-1.0,-1.0
11/01/2021 02:38:00,11.664,-1.0,-1.0,,50.92,44.6,841.41,13.01,7.93,12.39,10.321,0.0,,-1.0,-1.0
11/01/2021 02:39:00,11.64,-1.0,-1.0,,50.95,44.6,841.41,12.57,7.53,11.97,10.061,0.0,,-1.0,-1.0
11/01/2021 02:40:00,11.669,-1.0,-1.0,,50.97,44.58,841.42,15.38,8.21,12.68,10.499,0.0,,-1.0,-1.0
11/01/2021 02:41:01,11.664,-1.0,-1.0,,50.89,44.62,841.41,14.13,8.27,12.65,10.481,0.0,,-1.0,-1.0
11/01/2021 02:42:00,11.669,-1.0,-1.0,,50.94,44.65,841.41,12.17,8.19,11.68,9.883,0.0,,-1.0,-1.0
11/01/2021 02:43:00,11.645,-1.0,-1.0,,50.93,44.66,841.39,12.98,7.87,12.36,10.303,0.0,,-1.0,-1.0
11/01/2021 02:44:00,11.659,-1.0,-1.0,,50.81,44.72,841.35,12.24,7.43,10.91,9.409,0.0,,-1.0,-1.0
11/01/2021 02:45:00,11.65,-1.0,-1.0,,50.8,44.72,841.34,13.67,7.9,11.73,9.915,0.0,,-1.0,-1.0
11/01/2021 02:46:00,11.65,-1.0,-1.0,,50.82,44.71,841.35,13.68,7.99,12.43,10.347,0.0,,-1.0,-1.0
11/01/2021 02:47:00,11.659,-1.0,-1.0,,50.97,44.62,841.37,13.46,8.4,12.18,10.191,0.0,,-1.0,-1.0
11/01/2021 02:48:00,11.664,-1.0,-1.0,,51.07,44.56,841.4,14.23,8.05,13.17,10.801,0.0,,-1.0,-1.0
11/01/2021 02:49:00,11.654,-1.0,-1.0,,51.1,44.52,841.42,13.57,8.07,12.04,10.103,0.0,,-1.0,-1.0
11/01/2021 02:50:00,11.659,-1.0,-1.0,,51.12,44.52,841.39,13.43,8.08,12.18,10.189,0.0,,-1.0,-1.0
11/01/2021 02:51:00,11.654,-1.0,-1.0,,51.08,44.56,841.34,14.36,7.57,11.63,9.85,0.0,,-1.0,-1.0
11/01/2021 02:52:00,11.65,-1.0,-1.0,,51.01,44.61,841.3,12.53,7.0,11.51,9.777,0.0,,-1.0,-1.0
11/01/2021 02:53:00,11.65,-1.0,-1.0,,51.02,44.58,841.27,12.68,7.81,12.12,10.153,0.0,,-1.0,-1.0
11/01/2021 02:54:00,11.65,-1.0,-1.0,,51.15,44.45,841.24,12.75,7.79,11.65,9.861,0.0,,-1.0,-1.0
11/01/2021 02:55:00,11.659,-1.0,-1.0,,51.22,44.41,841.24,12.64,7.88,11.74,9.916,0.0,,-1.0,-1.0
11/01/2021 02:56:00,11.654,-1.0,-1.0,,51.14,44.47,841.26,13.24,7.93,12.55,10.417,0.0,,-1.0,-1.0
11/01/2021 02:57:00,11.645,-1.0,-1.0,,51.04,44.51,841.24,14.05,7.85,13.12,10.77,0.0,,-1.0,-1.0
11/01/2021 02:58:00,11.64,-1.0,-1.0,,51.12,44.42,841.22,14.39,8.38,13.26,10.855,0.0,,-1.0,-1.0
11/01/2021 02:59:00,11.65,-1.0,-1.0,,51.29,44.35,841.21,13.55,8.07,12.48,10.372,0.0,,-1.0,-1.0
11/01/2021 03:00:00,11.626,-1.0,-1.0,,51.36,44.34,841.2,14.24,8.24,12.33,10.279,0.0,,-1.0,-1.0
11/01/2021 03:01:00,11.65,-1.0,-1.0,,51.18,44.44,841.21,11.47,7.38,11.34,9.67,0.0,,-1.0,-1.0
11/01/2021 03:02:00,11.654,-1.0,-1.0,,50.77,44.67,841.23,11.04,7.12,10.73,9.297,0.0,,-1.0,-1.0
11/01/2021 03:03:00,11.65,-1.0,-1.0,,50.63,44.77,841.27,12.87,7.34,12.1,10.144,0.0,,-1.0,-1.0
11/01/2021 03:04:00,11.64,-1.0,-1.0,,50.87,44.56,841.3,13.47,7.82,12.02,10.092,0.0,,-1.0,-1.0
11/01/2021 03:05:00,11.645,-1.0,-1.0,,50.93,44.58,841.35,13.5,8.17,12.19,10.197,0.0,,-1.0,-1.0
11/01/2021 03:06:00,11.63,-1.0,-1.0,,50.88,44.57,841.38,16.05,9.51,14.95,11.901,0.0,,-1.0,-1.0
11/01/2021 03:07:00,11.65,-1.0,-1.0,,50.93,44.46,841.43,15.28,9.13,14.28,11.486,0.0,,-1.0,-1.0
11/01/2021 03:08:00,11.64,-1.0,-1.0,,50.92,44.48,841.44,13.92,8.18,12.84,10.597,0.0,,-1.0,-1.0
11/01/2021 03:09:00,11.794,-1.0,-1.0,,50.86,44.43,841.45,12.55,7.57,11.71,9.899,0.0,,-1.0,-1.0
11/01/2021 03:10:00,11.669,-1.0,-1.0,,51.05,44.27,841.47,13.54,7.99,11.91,10.02,0.0,,-1.0,-1.0
11/01/2021 03:11:00,11.645,-1.0,-1.0,,51.07,44.35,841.48,12.43,8.41,11.98,10.064,0.0,,-1.0,-1.0
11/01/2021 03:12:00,11.645,-1.0,-1.0,,51.02,44.41,841.46,12.02,7.47,10.93,9.417,0.0,,-1.0,-1.0
11/01/2021 03:13:00,11.654,-1.0,-1.0,,51.01,44.42,841.44,13.82,7.9,11.77,9.936,0.0,,-1.0,-1.0
