InstrumentName, MLK HS (CS32)
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,B,EH,ET,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,PM2_5_p,Sig,Time,WD,WS
11/01/2021 01:02:00,12.0,-1.0,-1.0,,47.79,44.89,838.02,6.6,4.56,6.36,6.611,0.0,,-1.0,-1.0
11/01/2021 01:03:00,11.99,-1.0,-1.0,,48.0,44.78,838.0,6.83,4.84,6.42,6.646,0.0,,-1.0,-1.0
11/01/2021 01:04:00,11.938,-1.0,-1.0,,47.96,44.83,837.99,7.07,4.82,6.92,6.956,0.0,,-1.0,-1.0
11/01/2021 01:05:00,11.923,-1.0,-1.0,,47.78,44.92,837.99,7.82,4.61,6.96,6.982,0.0,,-1.0,-1.0
11/01/2021 01:06:00,11.861,-1.0,-1.0,,47.7,44.99,838.0,7.59,4.44,6.29,6.569,0.0,,-1.0,-1.0
11/01/2021 01:07:00,11.918,-1.0,-1.0,,47.78,44.93,838.01,8.76,4.44,6.93,6.964,0.0,,-1.0,-1.0
11/01/2021 01:08:00,11.846,-1.0,-1.0,,47.82,44.93,838.02,8.14,4.65,6.95,6.976,0.0,,-1.0,-1.0
11/01/2021 01:09:00,12.024,-1.0,-1.0,,47.75,44.97,838.03,8.58,5.32,8.15,7.717,0.0,,-1.0,-1.0
11/01/2021 01:10:00,12.0,-1.0,-1.0,,47.61,45.03,838.01,7.73,4.45,6.6,6.762,0.0,,-1.0,-1.0
11/01/2021 01:11:00,12.005,-1.0,-1.0,,47.52,45.13,837.98,9.01,5.11,7.8,7.504,0.0,,-1.0,-1.0
11/01/2021 01:12:00,12.014,-1.0,-1.0,,47.1,45.41,837.96,8.38,5.02,7.23,7.156,0.0,,-1.0,-1.0
11/01/2021 01:13:00,11.842,-1.0,-1.0,,47.23,45.28,837.98,7.43,4.38,6.74,6.852,0.0,,-1.0,-1.0
11/01/2021 01:14:00,11.904,-1.0,-1.0,,47.26,45.31,837.97,9.21,4.97,8.68,8.05,0.0,,-1.0,-1.0
11/01/2021 01:15:00,12.077,-1.0,-1.0,,47.18,45.34,837.96,7.8,5.12,7.03,7.032,0.0,,-1.0,-1.0
11/01/2021 01:16:00,11.88,-1.0,-1.0,,47.06,45.44,837.98,8.94,5.14,7.63,7.404,0.0,,-1.0,-1.0
11/01/2021 01:17:00,12.058,-1.0,-1.0,,46.74,45.64,838.0,7.96,4.83,7.65,7.419,0.0,,-1.0,-1.0
11/01/2021 01:18:00,11.928,-1.0,-1.0,,46.6,45.69,838.02,8.93,5.23,8.32,7.834,0.0,,-1.0,-1.0
11/01/2021 01:19:00,11.894,-1.0,-1.0,,46.77,45.58,838.05,9.08,5.16,7.92,7.585,0.0,,-1.0,-1.0
11/01/2021 01:20:00,11.813,-1.0,-1.0,,47.16,45.39,838.05,8.57,4.5,7.18,7.125,0.0,,-1.0,-1.0
11/01/2021 01:21:01,11.808,-1.0,-1.0,,47.14,45.44,838.02,8.6,4.91,6.92,6.965,0.0,,-1.0,-1.0
11/01/2021 01:22:00,11.99,-1.0,-1.0,,47.11,45.46,838.01,8.52,4.68,7.03,7.033,0.0,,-1.0,-1.0
11/01/2021 01:24:00,11.914,-1.0,-1.0,,47.15,45.45,838.05,9.29,5.75,8.17,7.737,0.0,,-1.0,-1.0
11/01/2021 01:25:07,11.909,-1.0,-1.0,,47.2,45.45,838.11,7.29,4.6,7.18,7.126,0.0,,-1.0,-1.0
11/01/2021 01:26:00,11.981,-1.0,-1.0,,47.15,45.41,838.14,7.82,4.25,6.44,6.668,0.0,,-1.0,-1.0
11/01/2021 01:27:00,11.904,-1.0,-1.0,,47.17,45.33,838.16,8.53,4.75,7.34,7.223,0.0,,-1.0,-1.0
11/01/2021 01:28:00,11.866,-1.0,-1.0,,47.33,45.23,838.16,6.45,4.38,6.39,6.635,0.0,,-1.0,-1.0
11/01/2021 01:29:01,11.822,-1.0,-1.0,,47.15,45.35,838.17,7.4,4.3,5.82,6.285,0.0,,-1.0,-1.0
11/01/2021 01:30:00,11.933,-1.0,-1.0,,47.06,45.42,838.16,8.49,4.84,7.98,7.62,0.0,,-1.0,-1.0
11/01/2021 01:31:00,11.971,-1.0,-1.0,,46.45,45.84,838.07,9.63,5.03,8.74,8.095,0.0,,-1.0,-1.0
11/01/2021 01:32:00,11.962,-1.0,-1.0,,45.84,46.2,838.0,9.78,5.27,8.91,8.206,0.0,,-1.0,-1.0
11/01/2021 01:33:00,12.014,-1.0,-1.0,,45.83,46.18,837.94,8.11,4.96,7.03,7.046,0.0,,-1.0,-1.0
11/01/2021 01:34:00,12.043,-1.0,-1.0,,45.54,46.37,837.86,9.39,5.65,8.17,7.752,0.0,,-1.0,-1.0
11/01/2021 01:35:00,11.947,-1.0,-1.0,,45.21,46.54,837.83,11.29,6.27,10.17,8.99,0.0,,-1.0,-1.0
11/01/2021 01:36:00,11.928,-1.0,-1.0,,45.14,46.58,837.85,11.27,6.88,10.08,8.935,0.0,,-1.0,-1.0
11/01/2021 01:37:00,11.918,-1.0,-1.0,,45.28,46.5,837.85,10.51,6.14,8.92,8.218,0.0,,-1.0,-1.0
11/01/2021 01:38:00,11.909,-1.0,-1.0,,45.37,46.45,837.83,10.28,6.15,8.9,8.205,0.0,,-1.0,-1.0
11/01/2021 01:39:00,12.072,-1.0,-1.0,,45.72,46.21,837.84,8.72,5.6,7.85,7.553,0.0,,-1.0,-1.0
11/01/2021 01:40:00,11.813,-1.0,-1.0,,45.83,46.19,837.88,8.84,5.15,7.58,7.385,0.0,,-1.0,-1.0
11/01/2021 01:41:00,11.918,-1.0,-1.0,,46.3,45.9,837.87,8.83,5.47,7.86,7.553,0.0,,-1.0,-1.0
11/01/2021 01:42:00,11.832,-1.0,-1.0,,46.95,45.74,837.83,9.55,5.74,8.23,7.778,0.0,,-1.0,-1.0
11/01/2021 01:43:00,11.923,-1.0,-1.0,,46.92,45.95,837.82,11.07,5.12,7.87,7.558,0.0,,-1.0,-1.0
11/01/2021 01:44:00,12.014,-1.0,-1.0,,46.86,45.97,837.85,9.75,4.88,7.58,7.379,0.0,,-1.0,-1.0
11/01/2021 01:45:00,11.914,-1.0,-1.0,,47.64,45.6,837.9,9.24,5.44,8.05,7.663,0.0,,-1.0,-1.0
11/01/2021 01:46:00,11.981,-1.0,-1.0,,48.34,45.02,837.98,8.08,4.87,7.37,7.234,0.0,,-1.0,-1.0
11/01/2021 01:47:00,11.904,-1.0,-1.0,,49.06,44.9,838.03,10.27,6.21,9.47,8.527,0.0,,-1.0,-1.0
11/01/2021 01:48:00,11.832,-1.0,-1.0,,49.78,45.06,838.07,9.64,5.12,9.15,8.329,0.0,,-1.0,-1.0
11/01/2021 01:49:01,11.842,-1.0,-1.0,,49.36,45.12,838.06,8.88,5.78,8.62,8.004,0.0,,-1.0,-1.0
11/01/2021 01:50:00,11.971,-1.0,-1.0,,48.87,45.26,838.02,10.03,5.65,8.87,8.161,0.0,,-1.0,-1.0
11/01/2021 01:51:00,11.909,-1.0,-1.0,,48.65,45.28,837.99,8.18,5.24,7.74,7.465,0.0,,-1.0,-1.0
11/01/2021 01:52:00,11.803,-1.0,-1.0,,48.87,45.21,837.98,8.62,4.87,7.64,7.402,0.0,,-1.0,-1.0
11/01/2021 01:53:00,11.923,-1.0,-1.0,,48.87,45.03,838.01,8.17,4.57,7.82,7.511,0.0,,-1.0,-1.0
11/01/2021 01:54:00,11.971,-1.0,-1.0,,49.03,45.08,838.04,9.75,6.08,9.39,8.48,0.0,,-1.0,-1.0
11/01/2021 01:55:00,11.87,-1.0,-1.0,,48.65,45.2,838.07,9.86,6.12,9.12,8.316,0.0,,-1.0,-1.0
11/01/2021 01:56:01,12.0,-1.0,-1.0,,48.16,45.39,838.06,9.44,5.44,8.6,7.999,0.0,,-1.0,-1.0
11/01/2021 01:57:00,11.89,-1.0,-1.0,,47.5,45.75,838.03,12.42,6.47,10.6,9.239,0.0,,-1.0,-1.0
11/01/2021 01:58:00,11.784,-1.0,-1.0,,47.05,45.91,837.99,9.17,6.57,8.88,8.181,0.0,,-1.0,-1.0
11/01/2021 01:59:00,11.818,-1.0,-1.0,,47.12,45.93,837.98,11.17,6.43,9.45,8.533,0.0,,-1.0,-1.0
11/01/2021 02:00:00,11.846,-1.0,-1.0,,47.53,45.69,838.01,10.77,6.59,10.02,8.881,0.0,,-1.0,-1.0
11/01/2021 02:01:00,11.938,-1.0,-1.0,,47.92,45.52,838.03,9.37,5.25,9.16,8.346,0.0,,-1.0,-1.0
11/01/2021 02:02:00,12.01,-1.0,-1.0,,47.86,45.35,838.06,9.8,5.07,8.75,8.092,0.0,,-1.0,-1.0
11/01/2021 02:03:00,11.914,-1.0,-1.0,,47.92,45.26,838.03,9.83,5.72,8.54,7.961,0.0,,-1.0,-1.0
11/01/2021 02:04:00,11.88,-1.0,-1.0,,47.62,45.42,837.98,8.99,5.01,7.84,7.531,0.0,,-1.0,-1.0
11/01/2021 02:05:01,11.779,-1.0,-1.0,,47.51,45.49,837.98,8.6,5.25,8.01,7.637,0.0,,-1.0,-1.0
11/01/2021 02:06:00,11.904,-1.0,-1.0,,47.62,45.42,838.02,8.77,5.56,8.77,8.106,0.0,,-1.0,-1.0
11/01/2021 02:07:00,11.894,-1.0,-1.0,,47.67,45.48,838.04,9.94,6.07,9.24,8.396,0.0,,-1.0,-1.0
11/01/2021 02:08:00,11.952,-1.0,-1.0,,47.11,45.84,838.03,10.18,6.02,9.12,8.328,0.0,,-1.0,-1.0
11/01/2021 02:09:00,11.971,-1.0,-1.0,,46.72,45.97,837.99,10.93,6.09,9.39,8.497,0.0,,-1.0,-1.0
11/01/2021 02:10:01,11.885,-1.0,-1.0,,46.57,45.93,838.02,8.42,5.23,7.22,7.158,0.0,,-1.0,-1.0
11/01/2021 02:11:00,11.827,-1.0,-1.0,,46.65,45.82,838.09,9.11,6.12,8.23,7.78,0.0,,-1.0,-1.0
11/01/2021 02:12:00,11.957,-1.0,-1.0,,47.06,45.58,838.14,9.68,5.47,8.0,7.634,0.0,,-1.0,-1.0
11/01/2021 02:13:00,11.899,-1.0,-1.0,,47.31,45.46,838.1,11.37,5.93,9.07,8.292,0.0,,-1.0,-1.0
11/01/2021 02:14:00,11.774,-1.0,-1.0,,46.86,45.8,838.05,11.54,5.99,9.04,8.279,0.0,,-1.0,-1.0
11/01/2021 02:15:00,11.904,-1.0,-1.0,,46.47,46.01,838.03,9.23,5.64,8.65,8.042,0.0,,-1.0,-1.0
11/01/2021 02:16:00,11.842,-1.0,-1.0,,46.58,45.94,838.07,9.33,5.22,7.32,7.22,0.0,,-1.0,-1.0
11/01/2021 02:17:00,11.947,-1.0,-1.0,,46.9,45.72,838.03,8.78,5.03,8.01,7.642,0.0,,-1.0,-1.0
11/01/2021 02:19:00,11.962,-1.0,-1.0,,46.92,45.68,837.92,9.32,5.34,7.78,7.5,0.0,,-1.0,-1.0
11/01/2021 02:20:04,11.803,-1.0,-1.0,,46.61,45.87,837.92,7.72,4.91,7.19,7.138,0.0,,-1.0,-1.0
11/01/2021 02:21:00,11.789,-1.0,-1.0,,46.24,46.13,837.94,9.76,5.17,9.17,8.365,0.0,,-1.0,-1.0
11/01/2021 02:22:00,11.866,-1.0,-1.0,,45.72,46.44,837.95,12.03,5.95,9.43,8.531,0.0,,-1.0,-1.0
11/01/2021 02:23:00,11.837,-1.0,-1.0,,45.39,46.57,837.92,12.41,6.03,9.14,8.354,0.0,,-1.0,-1.0
11/01/2021 02:24:00,12.024,-1.0,-1.0,,45.27,46.6,837.9,10.04,5.74,8.35,7.867,0.0,,-1.0,-1.0
11/01/2021 02:25:00,11.981,-1.0,-1.0,,45.43,46.58,837.94,9.5,5.18,8.17,7.755,0.0,,-1.0,-1.0
11/01/2021 02:26:00,12.0,-1.0,-1.0,,45.67,46.51,837.98,9.29,5.32,9.09,8.322,0.0,,-1.0,-1.0
11/01/2021 02:27:00,11.88,-1.0,-1.0,,45.92,46.52,837.98,8.85,5.51,8.08,7.697,0.0,,-1.0,-1.0
11/01/2021 02:28:01,11.866,-1.0,-1.0,,46.06,46.6,838.01,8.52,4.78,7.18,7.142,0.0,,-1.0,-1.0
11/01/2021 02:29:00,12.005,-1.0,-1.0,,46.21,46.58,838.07,7.33,4.36,6.62,6.796,0.0,,-1.0,-1.0
11/01/2021 02:30:00,11.947,-1.0,-1.0,,46.7,46.41,838.12,8.65,4.51,7.82,7.533,0.0,,-1.0,-1.0
11/01/2021 02:31:00,11.856,-1.0,-1.0,,47.04,46.27,838.1,8.57,4.52,7.58,7.382,0.0,,-1.0,-1.0
11/01/2021 02:32:00,11.947,-1.0,-1.0,,46.82,46.49,838.07,10.03,4.77,8.66,8.052,0.0,,-1.0,-1.0
11/01/2021 02:33:00,11.875,-1.0,-1.0,,46.82,46.61,838.08,8.14,4.1,6.48,6.708,0.0,,-1.0,-1.0
11/01/2021 02:34:00,11.87,-1.0,-1.0,,47.23,46.45,838.1,7.8,4.73,7.72,7.47,0.0,,-1.0,-1.0
11/01/2021 02:35:00,11.914,-1.0,-1.0,,47.57,46.21,838.1,9.43,4.63,9.09,8.312,0.0,,-1.0,-1.0
11/01/2021 02:36:00,11.851,-1.0,-1.0,,46.99,45.94,838.12,9.68,5.75,8.94,8.218,0.0,,-1.0,-1.0
11/01/2021 02:37:00,11.846,-1.0,-1.0,,46.36,45.88,838.1,11.65,7.56,10.66,9.282,0.0,,-1.0,-1.0
11/01/2021 02:38:00,11.986,-1.0,-1.0,,46.21,45.69,838.06,11.27,6.78,10.22,9.008,0.0,,-1.0,-1.0
11/01/2021 02:39:00,11.76,-1.0,-1.0,,46.14,45.8,838.03,10.56,6.44,9.32,8.454,0.0,,-1.0,-1.0
11/01/2021 02:40:00,11.808,-1.0,-1.0,,46.24,45.69,838.0,15.66,6.97,11.25,9.644,0.0,,-1.0,-1.0
11/01/2021 02:41:00,11.909,-1.0,-1.0,,46.8,45.35,838.03,11.98,6.81,9.82,8.756,0.0,,-1.0,-1.0
11/01/2021 02:42:00,12.01,-1.0,-1.0,,46.92,45.2,838.06,12.52,6.19,9.39,8.488,0.0,,-1.0,-1.0
11/01/2021 02:43:00,11.803,-1.0,-1.0,,47.23,45.02,838.06,9.57,6.59,9.0,8.244,0.0,,-1.0,-1.0
11/01/2021 02:44:00,11.914,-1.0,-1.0,,47.43,44.89,838.03,10.65,6.3,9.27,8.409,0.0,,-1.0,-1.0
11/01/2021 02:45:00,11.75,-1.0,-1.0,,47.58,44.85,838.0,11.5,7.17,10.24,9.007,0.0,,-1.0,-1.0
11/01/2021 02:46:00,11.875,-1.0,-1.0,,47.55,44.89,837.99,13.41,8.33,11.83,9.989,0.0,,-1.0,-1.0
11/01/2021 02:47:00,11.808,-1.0,-1.0,,47.57,44.88,838.01,10.68,7.13,9.91,8.803,0.0,,-1.0,-1.0
11/01/2021 02:48:00,11.981,-1.0,-1.0,,47.78,44.75,838.03,10.65,6.18,10.24,9.005,0.0,,-1.0,-1.0
11/01/2021 02:49:00,11.851,-1.0,-1.0,,47.84,44.76,838.05,13.62,7.69,11.89,10.024,0.0,,-1.0,-1.0
11/01/2021 02:50:00,11.904,-1.0,-1.0,,47.87,44.74,838.06,12.08,7.61,11.17,9.579,0.0,,-1.0,-1.0
11/01/2021 02:51:00,11.77,-1.0,-1.0,,48.06,44.64,838.05,11.9,6.98,11.07,9.515,0.0,,-1.0,-1.0
11/01/2021 02:52:01,11.822,-1.0,-1.0,,48.19,44.6,838.04,13.07,7.31,10.77,9.329,0.0,,-1.0,-1.0
11/01/2021 02:53:00,11.866,-1.0,-1.0,,48.22,44.57,838.02,11.32,6.4,9.5,8.545,0.0,,-1.0,-1.0
11/01/2021 02:54:00,11.957,-1.0,-1.0,,48.22,44.56,837.99,10.68,6.7,9.88,8.779,0.0,,-1.0,-1.0
11/01/2021 02:55:00,11.976,-1.0,-1.0,,48.23,44.57,837.95,13.49,8.62,12.46,10.372,0.0,,-1.0,-1.0
11/01/2021 02:56:00,11.822,-1.0,-1.0,,48.71,44.26,837.95,11.12,7.16,10.42,9.108,0.0,,-1.0,-1.0
11/01/2021 02:57:00,11.947,-1.0,-1.0,,49.14,43.98,837.97,12.31,6.31,9.39,8.467,0.0,,-1.0,-1.0
11/01/2021 02:58:00,11.981,-1.0,-1.0,,49.37,43.86,837.99,10.3,5.76,9.12,8.298,0.0,,-1.0,-1.0
11/01/2021 02:59:00,11.942,-1.0,-1.0,,49.35,43.88,838.0,12.02,6.53,9.89,8.774,0.0,,-1.0,-1.0
11/01/2021 03:00:00,11.995,-1.0,-1.0,,49.09,44.04,838.01,11.17,6.85,9.78,8.709,0.0,,-1.0,-1.0
11/01/2021 03:01:00,11.88,-1.0,-1.0,,49.03,44.06,838.01,11.23,6.84,9.59,8.592,0.0,,-1.0,-1.0
11/01/2021 03:02:00,11.822,-1.0,-1.0,,49.21,43.97,837.98,13.2,6.75,9.85,8.751,0.0,,-1.0,-1.0
11/01/2021 03:03:01,11.914,-1.0,-1.0,,49.12,44.1,837.94,12.07,7.93,10.52,9.166,0.0,,-1.0,-1.0
11/01/2021 03:04:00,11.866,-1.0,-1.0,,48.96,44.26,837.93,12.95,7.79,10.97,9.446,0.0,,-1.0,-1.0
11/01/2021 03:05:00,11.846,-1.0,-1.0,,49.01,44.19,837.94,11.6,6.93,10.1,8.908,0.0,,-1.0,-1.0
11/01/2021 03:06:01,11.77,-1.0,-1.0,,49.07,44.09,837.98,11.35,7.02,10.28,9.018,0.0,,-1.0,-1.0
11/01/2021 03:07:01,11.938,-1.0,-1.0,,49.03,44.06,838.01,12.61,7.07,11.03,9.481,0.0,,-1.0,-1.0
11/01/2021 03:08:00,12.014,-1.0,-1.0,,48.94,44.1,838.0,11.59,7.12,10.72,9.29,0.0,,-1.0,-1.0
11/01/2021 03:09:00,11.765,-1.0,-1.0,,48.77,44.23,837.98,11.7,6.56,10.05,8.879,0.0,,-1.0,-1.0
11/01/2021 03:10:00,11.899,-1.0,-1.0,,48.88,44.16,837.96,12.46,6.67,10.34,9.057,0.0,,-1.0,-1.0
11/01/2021 03:11:00,11.962,-1.0,-1.0,,48.97,44.15,837.92,14.33,6.61,11.29,9.643,0.0,,-1.0,-1.0
11/01/2021 03:12:00,11.774,-1.0,-1.0,,49.03,44.15,837.89,9.82,6.34,9.27,8.395,0.0,,-1.0,-1.0
11/01/2021 03:13:01,11.779,-1.0,-1.0,,48.91,44.26,837.89,13.61,6.83,9.62,8.613,0.0,,-1.0,-1.0
11/01/2021 03:14:00,11.952,-1.0,-1.0,,48.9,44.29,837.91,11.68,7.03,10.56,9.194,0.0,,-1.0,-1.0
11/01/2021 03:15:00,11.789,-1.0,-1.0,,48.67,44.46,837.92,11.07,6.52,9.87,8.771,0.0,,-1.0,-1.0
