InstrumentName, I-25 Globeville
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,Nitrogen dioxide,Outdoor Temperature,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
11/01/2021 02:16:00,15.0,42.59494,7.638462,,63.036133,303.712709,4.210156
11/01/2021 02:17:00,15.166667,42.508697,7.92619,,62.943054,310.928334,4.673291
11/01/2021 02:18:00,15.583333,42.371368,8.427381,,63.176514,315.337443,4.9200680000000006
11/01/2021 02:19:00,15.55,42.283203,8.872619,,63.270813,314.266042,3.880664
11/01/2021 02:20:00,16.75,42.48645,8.173494,,63.569427,296.397411,3.848193
11/01/2021 02:21:00,22.816667,42.542206,8.283333,,63.012787,315.350832,4.025928
11/01/2021 02:22:00,15.833333,42.601807,7.363095,,63.019806,314.962362,2.399658
11/01/2021 02:23:00,16.616667,42.585052,7.672,,62.879883,315.076257,3.931934
11/01/2021 02:24:00,17.316667,42.659485,7.757143,,62.890106,293.268157,4.5758790000000005
11/01/2021 02:25:00,18.033333,42.648773,7.0,,62.63208,312.46663,5.476172
11/01/2021 02:26:00,18.183333,42.401306,7.258333,,62.71402,312.389506,5.262207
11/01/2021 02:27:00,17.38,42.312042,7.330952,,63.124176,303.384016,4.1811039999999995
11/01/2021 02:28:00,16.916667,42.363403,6.924359,,63.146606,321.661695,3.803418
11/01/2021 02:29:00,9.75,42.358734,8.480303,,63.142792,314.91909,3.417529
11/01/2021 02:30:00,23.583333,42.364227,8.777381,,63.201233,324.398252,4.093604
11/01/2021 02:31:00,14.05,42.350494,7.2,,63.127533,320.638736,3.907324
11/01/2021 02:32:00,11.766667,42.251892,7.458333,,63.261047,336.609811,3.218604
11/01/2021 02:33:00,12.6,42.257935,7.678571,,63.500916,325.471068,3.183057
11/01/2021 02:34:00,12.9,42.346375,7.152381,,63.459106,339.315425,3.161182
11/01/2021 02:35:00,13.216667,42.419159,7.428,,63.348633,314.202513,2.9660159999999998
11/01/2021 02:36:00,13.25,42.307922,8.330952,,63.215271,311.364204,4.170166
11/01/2021 02:37:00,13.816667,42.397461,7.73875,,63.268982,307.80538,5.155225
11/01/2021 02:38:00,14.2,42.199158,8.024096,,63.170868,298.299586,4.55708
11/01/2021 02:39:00,14.083333,42.18515,8.104762,,63.513733,304.379022,4.093604
11/01/2021 02:40:00,14.066667,42.360382,8.264286,,63.528381,319.403736,2.920215
11/01/2021 02:41:00,13.95,42.401306,8.920238,,63.037659,312.635397,4.441211
11/01/2021 02:42:00,14.2,42.32605,7.878571,,63.128143,314.646004,4.702344
11/01/2021 02:43:00,14.45,42.213715,7.721429,,63.043304,306.797682,4.583740000000001
11/01/2021 02:44:00,13.55,42.224976,8.505952,,63.361603,310.115515,3.64585
11/01/2021 02:45:00,14.033333,42.322754,9.384524,,63.188568,295.1189,4.402246
11/01/2021 02:46:00,14.716667,42.427124,8.814286,,63.015839,314.405216,4.3147459999999995
11/01/2021 02:47:00,15.2,42.445251,7.521429,,62.911011,307.120421,2.422217
11/01/2021 02:48:00,14.1,42.389771,8.080723,,62.688385,310.88964,5.649121
11/01/2021 02:49:00,17.166667,42.271667,8.805952,,62.938629,326.654617,4.339697
11/01/2021 02:50:00,17.916667,42.302979,8.909524,,62.891937,297.60479,3.135205
11/01/2021 02:51:00,16.983333,42.284027,9.929762,,62.920166,327.786137,3.56792
11/01/2021 02:52:00,18.066667,42.217011,11.075,,62.934662,328.57424,4.75293
11/01/2021 02:53:00,13.883333,42.2052,7.505952,,63.05368,317.359231,3.709424
11/01/2021 02:54:00,14.3,42.274963,8.90119,,63.019348,306.952971,3.954834
11/01/2021 02:55:00,14.233333,42.357086,9.39881,,62.977997,306.908112,3.483154
11/01/2021 02:56:00,14.333333,42.48288,8.569048,,62.768188,320.829458,4.172217
11/01/2021 02:57:00,14.6,42.439484,9.36875,,62.535492,324.337907,3.904248
11/01/2021 02:58:00,20.933333,42.547699,9.515476,,62.563568,359.301563,3.76582
11/01/2021 02:59:00,19.466667,42.423279,8.683333,,62.276398,328.23421,3.954492
11/01/2021 03:00:00,17.66,42.384552,7.910714,,62.596985,341.765909,3.407617
11/01/2021 03:01:00,17.72,42.305725,7.989286,,62.531982,352.269591,4.208447
11/01/2021 03:02:00,18.266667,42.18103,7.910714,,62.789703,335.691363,4.802490000000001
11/01/2021 03:03:00,18.883333,42.125275,8.432143,,63.064972,339.943187,5.122412
11/01/2021 03:04:00,19.033333,41.918457,8.520238,,63.099609,345.838102,6.093799
11/01/2021 03:05:00,18.766667,41.784424,8.20375,,63.607117,342.020068,5.600586
11/01/2021 03:06:00,19.033333,41.887146,8.852381,,63.766571,329.770425,4.120947
11/01/2021 03:07:00,19.466667,42.012115,8.8025,,63.575836,325.9214,5.21333
11/01/2021 03:08:00,17.25,42.065948,9.27381,,63.476044,338.874468,5.286475
11/01/2021 03:09:00,24.966667,41.894562,9.178571,,63.51236,326.045735,4.588525000000001
11/01/2021 03:10:00,14.216667,41.865997,8.836905,,63.740021,334.177581,4.024561
11/01/2021 03:11:00,14.066667,41.935486,9.195238,,63.738953,323.31462,4.885205
11/01/2021 03:12:00,14.233333,41.86792,9.092405,,63.786713,322.40997,5.807715
11/01/2021 03:13:00,14.766667,41.901154,7.915476,,63.667542,331.141624,6.426025
11/01/2021 03:14:00,15.9,41.873962,8.227381,,63.72644,342.646045,5.218799
11/01/2021 03:15:00,16.46,41.855286,9.041667,,63.873383,336.406691,2.557227
11/01/2021 03:16:00,17.083333,42.034912,8.452381,,63.776489,321.280674,4.169824
11/01/2021 03:17:00,17.666667,42.013763,8.532143,,63.546387,319.949561,6.25957
11/01/2021 03:18:00,17.75,41.864855,9.284524,,63.623516,323.214218,5.204461
11/01/2021 03:19:00,18.266667,41.985199,9.364557,,63.646027,319.587924,5.185645
11/01/2021 03:20:00,18.233333,41.935211,9.590476,,63.615356,322.363058,4.885547
11/01/2021 03:21:00,18.5,41.957459,11.744048,,63.56424,305.829727,3.959619
11/01/2021 03:22:00,19.816667,42.028595,12.445238,,63.54776,314.141378,3.552197
11/01/2021 03:23:00,19.5,42.015137,10.115476,,63.482605,313.79024,3.823242
11/01/2021 03:24:00,19.133333,42.200531,9.836905,,63.536011,320.137197,3.667383
11/01/2021 03:25:00,19.366667,42.228546,10.232143,,63.234039,309.688961,4.6001460000000005
11/01/2021 03:26:00,19.35,42.125275,10.039506,,63.264099,317.845059,5.334668
11/01/2021 03:27:00,18.866667,42.044525,8.747619,,63.302094,307.878588,5.193506
11/01/2021 03:28:00,17.9,41.92807,8.778571,,63.506256,304.24304,4.476758
11/01/2021 03:29:00,16.5,42.055511,8.769048,,63.578888,308.147076,3.17998
11/01/2021 03:30:00,17.283333,42.136536,8.979012,,63.449036,314.645858,3.405908
11/01/2021 03:31:00,17.75,42.224426,9.591667,,63.336273,315.87401,4.3294429999999995
11/01/2021 03:32:00,18.366667,42.253714,10.397619,,63.298263,313.185183,4.445654
11/01/2021 03:33:00,28.85,42.096174,8.036905,,63.132336,309.137333,3.717969
11/01/2021 03:34:00,14.25,42.130219,7.878571,,63.384033,327.96304,3.189551
11/01/2021 03:35:00,18.816667,42.163452,8.086667,,63.276459,292.828602,3.391895
11/01/2021 03:36:00,16.266667,42.138183,9.425333,,63.151947,302.922732,3.610303
11/01/2021 03:37:00,15.916667,42.118958,9.637838,,63.247772,307.698307,3.195703
11/01/2021 03:38:00,16.35,42.187073,9.672619,,63.259674,303.25399,3.2521
11/01/2021 03:39:00,16.583333,42.149719,9.042857,,63.13089,294.040938,2.300879
11/01/2021 03:40:00,16.683333,42.218109,10.722619,,63.286377,317.845459,2.721289
11/01/2021 03:41:00,16.983333,42.348297,10.897619,,62.994629,318.870909,4.682861
11/01/2021 03:42:00,17.433333,42.075836,9.321333,,62.965179,317.073362,4.663037
11/01/2021 03:43:00,17.16,42.060455,10.340476,,63.188416,315.731741,3.570654
11/01/2021 03:44:00,16.75,41.907745,8.7,,63.281342,323.741136,4.004395000000001
11/01/2021 03:45:00,16.116667,41.922577,9.40119,,63.584839,311.84814,4.030371000000001
11/01/2021 03:46:00,19.85,42.000854,9.75119,,63.42218,329.798267,4.101807
11/01/2021 03:47:00,0.733333,42.076935,8.189286,,63.463684,320.330112,1.645313
11/01/2021 03:48:00,0.566667,42.137085,9.328571,,63.340698,327.173756,2.7838380000000003
11/01/2021 03:49:00,0.4,42.327972,10.35125,,63.199402,332.58425,2.7903320000000003
11/01/2021 03:50:00,0.35,42.262604,7.936905,,63.034912,333.473663,2.388379
11/01/2021 03:51:00,0.3,42.227447,8.405952,,62.953583,331.62817,3.253809
11/01/2021 03:52:00,0.3,42.178833,9.0325,,63.0755,358.714286,1.133643
11/01/2021 03:53:00,0.233333,42.171417,8.752381,,63.218933,336.080635,2.2003909999999998
11/01/2021 03:54:00,0.1,42.115112,8.315476,,63.303619,24.336036,3.784619
11/01/2021 03:55:00,0.1,41.777832,7.963095,,63.533112,36.363931,5.178467
11/01/2021 03:56:00,11.366667,41.477631,8.379762,,64.16482500000001,42.490515,4.396094
11/01/2021 03:57:00,22.783333,41.411438,9.310714,,64.644104,27.378349,4.109325999999999
11/01/2021 03:58:00,3.5,41.435883,9.094048,,64.908234,16.037951,4.512988
11/01/2021 03:59:00,4.4,41.481476,8.289286,,64.905182,8.058126999999999,3.338232
11/01/2021 04:00:00,4.333333,41.519653,8.727381,,64.85788,11.386326,2.566455
11/01/2021 04:01:00,4.7,41.566071,9.910714,,64.906403,14.56576,2.314893
11/01/2021 04:02:00,4.716667,41.597656,9.730952,,64.811188,16.761974000000002,3.514258
11/01/2021 04:03:00,4.85,41.539154,9.1,,64.713837,5.765903,4.7782230000000006
11/01/2021 04:04:00,4.6,41.404572,9.395238,,64.885193,17.157983,4.94707
11/01/2021 04:05:00,4.4,41.315033,9.125,,65.172668,22.57331,5.122754
11/01/2021 04:06:00,4.266667,41.198159,8.010714,,65.713006,4.572549,6.670752
11/01/2021 04:07:00,3.533333,41.352766,8.015476,,66.24106,350.159904,3.905273
11/01/2021 04:08:00,2.916667,41.302399,7.62619,,66.020447,5.154309,5.767725
11/01/2021 04:09:00,2.616667,41.062347,8.053571,,66.318451,356.739683,4.9515139999999995
11/01/2021 04:10:00,2.533333,41.057129,8.852381,,66.586243,7.956974,5.533252
11/01/2021 04:11:00,2.283333,40.898926,8.378571,,66.930939,356.492408,5.969385
11/01/2021 04:12:00,2.016667,40.952484,8.336145,,66.931702,360.356952,5.981689
11/01/2021 04:13:00,2.133333,40.906616,8.641667,,67.072082,7.432312,4.875635
11/01/2021 04:14:00,2.616667,40.848114,8.347619,,66.989227,20.052695,6.233936
11/01/2021 04:15:00,2.9,40.571808,8.560256,,67.312256,17.460978,6.572656
11/01/2021 04:16:00,1.583333,40.435303,8.094048,,67.81839,16.24163,6.127979
11/01/2021 04:17:00,211.2,40.320496,7.510714,,68.157898,28.494145,5.558203
11/01/2021 04:18:00,423.7,40.253754,8.290476,,68.451019,20.941555,6.11499
11/01/2021 04:19:00,434.333333,40.201019,8.746429,,68.587128,24.444641,5.549658
11/01/2021 04:20:00,434.4,40.157898,7.430952,,68.744904,38.635772,6.996143
11/01/2021 04:21:00,434.283333,40.125214,7.464286,,69.033142,40.207183,4.4859860000000005
11/01/2021 04:22:00,434.5,40.210358,8.083333,,68.996826,20.165395,5.667578
11/01/2021 04:23:00,434.566666,40.172729,7.347619,,68.857666,20.418068,5.744141
11/01/2021 04:24:00,435.066666,40.17218,7.525301,,69.009338,18.634121,4.7977050000000006
11/01/2021 04:25:00,435.183333,40.189209,7.32619,,68.911682,21.139253,5.507275
11/01/2021 04:26:00,644.983333,40.195251,7.495238,,68.946167,12.983909,4.740625
11/01/2021 04:27:00,124.26,40.249908,7.566265,,68.796478,10.428153,4.6380859999999995
11/01/2021 04:28:00,0.483333,40.310608,7.316667,,68.799225,2.932592,5.080713
11/01/2021 04:29:00,0.42,40.309784,7.867857,,68.638855,7.650784,5.061914
11/01/2021 04:30:00,0.316667,40.324615,7.484524,,68.56958,9.646745,5.695605
