InstrumentName, La Casa NCORE
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
11/01/2021 02:16:00,0.195104,5.320368,40.3649575,0.023983,15.751374,7.634263,,67.53568,301.963845,2.726476
11/01/2021 02:17:00,0.187846,6.195876,40.3878785,0.022583,16.6883,7.665325,,67.53422,332.035102,2.95695
11/01/2021 02:18:00,0.204496,6.22802,40.3987425,0.02165,16.527994,7.695851,,67.648695,310.286066,2.907138
11/01/2021 02:19:00,0.199628,6.214059,40.4336225,0.021817,16.5914,7.706985,,67.575353,306.316345,2.404067
11/01/2021 02:20:00,0.215333,6.631583,40.449132500000005,0.021433,17.013664,7.760119,,67.719863,317.500152,3.059477
11/01/2021 02:21:00,0.233727,9.685039,40.464966000000004,0.018917,17.549211,7.80726,,67.65811,319.067582,2.620024
11/01/2021 02:22:00,0.237188,9.651101,40.4210205,0.0186,18.277096,7.837881,,67.476822,289.925974,2.97699
11/01/2021 02:23:00,0.213179,5.849058,40.3932115,0.021483,17.984031,7.877335,,67.593742,311.816187,2.476311
11/01/2021 02:24:00,0.19835,5.996389,40.406372000000005,0.02225,18.449299,7.906832,,67.564534,286.90916,3.18217
11/01/2021 02:25:00,0.201103,6.097258,40.4007645,0.022217,18.692614,7.896167,,67.484451,287.593892,2.386856
11/01/2021 02:26:00,0.227268,5.808713,40.398681499999995,0.022183,18.655488,7.86949,,67.608887,307.646607,2.340902
11/01/2021 02:27:00,0.255992,5.808713,40.381195,0.021867,17.856997,7.885177,,67.690445,329.097762,4.074669
11/01/2021 02:28:00,0.252565,5.393933,40.3393095,0.02165,16.981066,7.85165,,67.664124,314.994709,3.596878
11/01/2021 02:29:00,0.231246,4.867036,40.3180235,0.023033,16.860867,7.823804,,67.747093,313.3524,2.801323
11/01/2021 02:30:00,0.179588,4.666797,40.296875,0.023333,17.292407,7.77261,,67.659546,303.165624,2.456055
11/01/2021 02:31:00,0.163819,4.364097,40.296509,0.02365,16.867834,7.71281,,67.674601,288.556138,1.608887
11/01/2021 02:32:00,0.167356,4.680939,40.3172,0.023167,16.447671,7.697267,,67.641642,289.059814,2.527262
11/01/2021 02:33:00,0.197584,6.309363,40.3462165,0.022667,16.227729,7.763909,,67.766896,305.850331,3.046911
11/01/2021 02:34:00,0.229838,5.732576,40.354779,0.022883,16.946117,7.770999,,67.733506,302.772066,3.319415
