InstrumentName, NJH
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,81102,PM2.5 - Local Conditions,PM2.5 Total Atmospheric
11/01/2021 04:26:00,22.113753,8.682579,
11/01/2021 04:27:00,21.707799,8.684316,
11/01/2021 04:28:00,20.598484,8.669471,
11/01/2021 04:29:00,19.681244,8.65231,
11/01/2021 04:30:00,19.217057,8.605512,
11/01/2021 04:31:00,19.921229,8.578139,
11/01/2021 04:32:00,19.121311,8.508547,
11/01/2021 04:33:00,19.048454,8.411424,
11/01/2021 04:34:00,19.393901,8.373417,
11/01/2021 04:35:00,19.703532,8.315354,
11/01/2021 04:36:00,20.80362,8.249605,
11/01/2021 04:37:00,22.490679,8.219705,
11/01/2021 04:38:00,22.876201,8.17975,
11/01/2021 04:39:00,23.937754,8.151377,
11/01/2021 04:40:00,24.47202,8.101999,
11/01/2021 04:41:00,24.876906,8.11416,
11/01/2021 04:42:00,24.731616,8.038462,
11/01/2021 04:43:00,25.277816,8.031355,
11/01/2021 04:44:00,23.417855,8.009404,
11/01/2021 04:45:00,23.344416,7.937338,
11/01/2021 04:46:00,22.070642,7.911912,
11/01/2021 04:47:00,21.042741,7.897752,
11/01/2021 04:48:00,19.646524,7.866536,
11/01/2021 04:49:00,19.04941,7.889224,
11/01/2021 04:50:00,18.135804,7.880696,
11/01/2021 04:51:00,17.802645,7.922388,
11/01/2021 04:52:00,17.699579,7.90091,
11/01/2021 04:53:00,16.877433,7.934443,
11/01/2021 04:54:00,17.035498,7.954709,
11/01/2021 04:55:00,17.210909,7.976082,
11/01/2021 04:56:00,17.376763,8.053148,
11/01/2021 04:57:00,17.549797,8.093472,
11/01/2021 04:58:00,18.528332,8.121319,
11/01/2021 04:59:00,18.073878,8.199912,
11/01/2021 05:00:00,18.23286,8.223864,
11/01/2021 05:01:00,19.375462,8.222798,
11/01/2021 05:02:00,19.467239,8.22518,
11/01/2021 05:03:00,20.755111,8.261344,
11/01/2021 05:04:00,20.81571,8.293824,
11/01/2021 05:05:00,21.523621,8.316196,
11/01/2021 05:06:00,21.576141,8.296561,
11/01/2021 05:07:00,21.625976,8.29056,
11/01/2021 05:08:00,21.840891,8.268767,
11/01/2021 05:09:00,22.177057,8.262397,
11/01/2021 05:10:00,22.387909,8.23076,
11/01/2021 05:11:00,22.997203,8.231654,
11/01/2021 05:12:00,22.310826,8.270872,
11/01/2021 05:13:00,21.567165,8.266872,
11/01/2021 05:14:00,20.231834,8.206334,
11/01/2021 05:15:00,19.514146,8.207124,
11/01/2021 05:16:00,19.797109,8.201649,
11/01/2021 05:17:00,19.728561,8.214862,
11/01/2021 05:18:00,19.681487,8.179487,
11/01/2021 05:19:00,20.355662,8.194227,
11/01/2021 05:20:00,19.692563,8.173907,
11/01/2021 05:21:00,19.480849,8.139269,
11/01/2021 05:22:00,18.914026,8.141743,
11/01/2021 05:23:00,18.459623,8.101684,
11/01/2021 05:24:00,19.020541,8.114949,
11/01/2021 05:25:00,19.560664,8.161852,
11/01/2021 05:26:00,19.401961,8.160694,
11/01/2021 05:27:00,18.874371,8.172486,
11/01/2021 05:28:00,19.484003,8.196595,
11/01/2021 05:29:00,19.51467,8.255764,
11/01/2021 05:30:00,18.58093,8.287823,
11/01/2021 05:31:00,17.700775,8.302931,
11/01/2021 05:32:00,17.637741,8.344886,
11/01/2021 05:33:00,18.838699,8.368153,
11/01/2021 05:34:00,19.202184,8.423426,
11/01/2021 05:35:00,18.682648,8.377944,
11/01/2021 05:36:00,18.041317,8.369732,
11/01/2021 05:37:00,18.057906,8.382998,
11/01/2021 05:38:00,16.925246,8.359994,
11/01/2021 05:39:00,15.881988,8.351466,
11/01/2021 05:40:00,16.078286,8.282506,
11/01/2021 05:41:00,15.820645,8.168116,
11/01/2021 05:42:00,15.758712,8.134795,
11/01/2021 05:43:00,15.551256,8.04362,
11/01/2021 05:44:00,14.663404,7.939075,
11/01/2021 05:45:00,14.513745,7.807104,
11/01/2021 05:46:00,15.577628,7.763306,
11/01/2021 05:47:00,16.175631,7.674869,
11/01/2021 05:48:00,16.829101,7.596644,
11/01/2021 05:49:00,17.15227,7.538686,
11/01/2021 05:50:00,17.604826,7.510839,
11/01/2021 05:51:00,16.930301,7.468726,
11/01/2021 05:52:00,17.995931,7.442985,
11/01/2021 05:53:00,18.933482,7.398661,
11/01/2021 05:54:00,19.63128,7.375078,
11/01/2021 05:55:00,20.055325,7.394502,
11/01/2021 05:56:00,19.696792,7.414611,
11/01/2021 05:57:00,18.349087,7.392713,
11/01/2021 05:58:00,17.924736,7.358127,
11/01/2021 05:59:00,17.76612,7.319225,
11/01/2021 06:00:00,17.659973,7.305802,
11/01/2021 06:01:00,17.471994,7.263877,
11/01/2021 06:02:00,17.487128,7.295642,
11/01/2021 06:03:00,16.05728,7.336492,
11/01/2021 06:04:00,15.307248,7.330333,
11/01/2021 06:05:00,15.947945,7.317962,
11/01/2021 06:06:00,17.06356,7.294379,
11/01/2021 06:07:00,17.124709,7.312382,
11/01/2021 06:08:00,18.281679,7.318436,
11/01/2021 06:09:00,19.453193,7.320068,
11/01/2021 06:10:00,19.42739,7.328122,
11/01/2021 06:11:00,19.459857,7.314435,
11/01/2021 06:12:00,20.65926,7.306644,
11/01/2021 06:13:00,21.046835,7.284482,
11/01/2021 06:14:00,21.081719,7.239053,
11/01/2021 06:15:00,22.035465,7.267216,
11/01/2021 06:16:00,21.361993,7.334228,
11/01/2021 06:17:00,19.805947,7.342019,
11/01/2021 06:18:00,19.739316,7.289167,
11/01/2021 06:19:00,19.317774,7.277955,
11/01/2021 06:20:00,18.083928,7.292484,
11/01/2021 06:21:00,17.466235,7.335702,
11/01/2021 06:22:00,17.556614,7.318015,
11/01/2021 06:23:00,16.35902,7.304381,
11/01/2021 06:24:00,17.417003,7.315172,
11/01/2021 06:25:00,17.609084,7.406557,
11/01/2021 06:26:00,16.690191,7.400188,
11/01/2021 06:27:00,15.925364,7.362444,
11/01/2021 06:28:00,16.310291,7.379236,
11/01/2021 06:29:00,16.641042,7.388185,
11/01/2021 06:30:00,16.533039,7.398292,
11/01/2021 06:31:00,16.270349,7.387659,
11/01/2021 06:32:00,16.217984,7.3217,
11/01/2021 06:33:00,16.17018,7.358391,
11/01/2021 06:34:00,16.120323,7.379973,
11/01/2021 06:35:00,14.964328,7.336018,
11/01/2021 06:36:00,14.566642,7.256635,
11/01/2021 06:37:00,14.390971,7.24437,
11/01/2021 06:38:00,14.705021,7.271691,
11/01/2021 06:39:00,14.308555,7.290483,
11/01/2021 06:40:00,13.99536,7.27348,
11/01/2021 06:41:00,13.36183,7.268427,
11/01/2021 06:42:00,13.389759,7.264479,
11/01/2021 06:43:00,13.727271,7.306907,
11/01/2021 06:44:00,14.202072,7.302907,
11/01/2021 06:45:00,13.707027,7.291957,
11/01/2021 06:46:00,13.389351,7.322805,
11/01/2021 06:47:00,13.702984,7.328385,
11/01/2021 06:48:00,14.698333,7.355548,
11/01/2021 06:49:00,15.092915,7.330228,
11/01/2021 06:50:00,15.325417,7.265479,
11/01/2021 06:51:00,15.489148,7.27348,
11/01/2021 06:52:00,15.409485,7.300222,
11/01/2021 06:53:00,16.510804,7.314751,
11/01/2021 06:54:00,17.592464,7.285641,
11/01/2021 06:55:00,17.483055,7.287641,
11/01/2021 06:56:00,17.943032,7.304381,
11/01/2021 06:57:00,18.011203,7.297274,
11/01/2021 06:58:00,18.032008,7.317751,
11/01/2021 06:59:00,17.841821,7.309013,
11/01/2021 07:00:00,17.491928,7.315962,
11/01/2021 07:01:00,17.159502,7.342861,
11/01/2021 07:02:00,18.672515,7.358601,
11/01/2021 07:03:00,19.892982,7.347494,
11/01/2021 07:04:00,19.805739,7.353811,
11/01/2021 07:05:00,18.567563,7.382079,
11/01/2021 07:06:00,18.128608,7.407873,
11/01/2021 07:07:00,18.750043,7.390765,
11/01/2021 07:08:00,19.506686,7.408084,
11/01/2021 07:09:00,20.355603,7.428614,
11/01/2021 07:10:00,20.581382,7.45046,
11/01/2021 07:11:00,20.460548,7.512734,
11/01/2021 07:12:00,20.928714,7.53079,
11/01/2021 07:13:00,19.425489,7.563902,
11/01/2021 07:14:00,18.586013,7.619122,
11/01/2021 07:15:00,19.562201,7.713824,
11/01/2021 07:16:00,21.038757,7.742039,
11/01/2021 07:17:00,21.569635,7.741934,
11/01/2021 07:18:00,20.943474,7.775993,
11/01/2021 07:19:00,21.348061,7.768939,
11/01/2021 07:20:00,20.853509,7.734353,
11/01/2021 07:21:00,20.250672,7.720193,
11/01/2021 07:22:00,20.158637,7.719561,
11/01/2021 07:23:00,20.204022,7.725299,
11/01/2021 07:24:00,20.939741,7.71993,
11/01/2021 07:25:00,20.865015,7.71993,
11/01/2021 07:26:00,19.429404,7.699189,
11/01/2021 07:27:00,18.800685,7.717824,
11/01/2021 07:28:00,18.641069,7.725247,
11/01/2021 07:29:00,18.763226,7.741829,
11/01/2021 07:30:00,17.794574,7.757621,
11/01/2021 07:31:00,17.909807,7.858639,
11/01/2021 07:32:00,17.918999,7.897067,
11/01/2021 07:33:00,17.886319,7.862272,
11/01/2021 07:34:00,18.219341,7.855744,
11/01/2021 07:35:00,18.318727,7.804208,
11/01/2021 07:36:00,17.987534,7.766517,
11/01/2021 07:37:00,17.967082,7.720667,
11/01/2021 07:38:00,17.319467,7.716982,
11/01/2021 07:39:00,17.334019,7.732932,
11/01/2021 07:40:00,17.690579,7.764412,
11/01/2021 07:41:00,18.222629,7.79347,
11/01/2021 07:42:00,18.504308,7.778256,
11/01/2021 07:43:00,18.727665,7.805209,
11/01/2021 07:44:00,19.983336,7.897488,
11/01/2021 07:45:00,19.476489,7.927178,
11/01/2021 07:46:00,18.766263,7.952604,
11/01/2021 07:47:00,19.797184,8.000191,
11/01/2021 07:48:00,20.07892,8.025828,
11/01/2021 07:49:00,20.619266,8.016352,
11/01/2021 07:50:00,21.028601,8.02109,
11/01/2021 07:51:00,20.598147,8.024354,
11/01/2021 07:52:00,19.673267,8.010983,
11/01/2021 07:53:00,19.489016,7.976029,
11/01/2021 07:54:00,19.624509,7.929968,
11/01/2021 07:55:00,19.071936,7.882433,
11/01/2021 07:56:00,18.702167,7.895278,
11/01/2021 07:57:00,19.647302,7.928284,
11/01/2021 07:58:00,19.647834,7.919282,
11/01/2021 07:59:00,18.740923,7.878643,
11/01/2021 08:00:00,17.893026,7.851691,
11/01/2021 08:01:00,17.941313,7.810242,
11/01/2021 08:02:00,18.26882,7.763411,
11/01/2021 08:03:00,18.765005,7.70519,
11/01/2021 08:04:00,18.262274,7.676238,
11/01/2021 08:05:00,18.111368,7.627755,
11/01/2021 08:06:00,18.392007,7.581694,
11/01/2021 08:07:00,19.184974,7.550899,
11/01/2021 08:08:00,18.834918,7.512682,
11/01/2021 08:09:00,18.189759,7.456092,
11/01/2021 08:10:00,20.123233,7.440458,
11/01/2021 08:11:00,20.609842,7.448512,
11/01/2021 08:12:00,20.461254,7.430088,
11/01/2021 08:13:00,20.005026,7.382026,
11/01/2021 08:14:00,20.883508,7.391923,
11/01/2021 08:15:00,20.944228,7.376078,
11/01/2021 08:16:00,20.531464,7.399872,
11/01/2021 08:17:00,19.679831,7.40403,
11/01/2021 08:18:00,19.370505,7.418086,
11/01/2021 08:19:00,18.904344,7.440405,
11/01/2021 08:20:00,19.421905,7.483676,
11/01/2021 08:21:00,19.194521,7.510102,
11/01/2021 08:22:00,19.519977,7.501732,
11/01/2021 08:23:00,20.970598,7.597644,
11/01/2021 08:24:00,20.737706,7.63123,
11/01/2021 08:25:00,19.469677,7.660656,
11/01/2021 08:26:00,19.270426,7.702558,
11/01/2021 08:27:00,19.526354,7.706085,
11/01/2021 08:28:00,19.297174,7.721509,
11/01/2021 08:29:00,18.858229,7.744935,
11/01/2021 08:30:00,18.483837,7.749777,
11/01/2021 08:31:00,17.987201,7.789995,
11/01/2021 08:32:00,17.058735,7.814158,
11/01/2021 08:33:00,16.322041,7.827528,
11/01/2021 08:34:00,15.860288,7.7881,
11/01/2021 08:35:00,16.566193,7.822738,
11/01/2021 08:36:00,16.785576,7.880696,
11/01/2021 08:37:00,17.811412,7.891751,
11/01/2021 08:38:00,17.898179,7.942339,
11/01/2021 08:39:00,17.947652,7.964922,
11/01/2021 08:40:00,18.424723,7.958236,
11/01/2021 08:41:00,18.385116,7.999823,
11/01/2021 08:42:00,18.061627,7.957342,
11/01/2021 08:43:00,17.470729,7.95392,
11/01/2021 08:44:00,17.814577,7.979714,
11/01/2021 08:45:00,16.492415,8.012404,
11/01/2021 08:46:00,15.597919,8.040988,
11/01/2021 08:47:00,16.148592,8.050095,
11/01/2021 08:48:00,16.36783,8.087892,
11/01/2021 08:49:00,16.817302,8.137585,
11/01/2021 08:50:00,17.376414,8.193069,
11/01/2021 08:51:00,17.230468,8.241393,
11/01/2021 08:52:00,17.065363,8.232287,
11/01/2021 08:53:00,17.262558,8.275346,
11/01/2021 08:54:00,18.483154,8.342832,
11/01/2021 08:55:00,19.368961,8.380629,
11/01/2021 08:56:00,21.016952,8.382261,
11/01/2021 08:57:00,21.687216,8.39121,
11/01/2021 08:58:00,21.289696,8.401159,
11/01/2021 08:59:00,20.197435,8.428058,
11/01/2021 09:00:00,20.383345,8.40637,
11/01/2021 09:01:00,20.654053,8.365205,
11/01/2021 09:02:00,20.432942,8.360257,
11/01/2021 09:03:00,20.927766,8.373101,
11/01/2021 09:04:00,21.422954,8.401738,
11/01/2021 09:05:00,20.603732,8.416004,
11/01/2021 09:06:00,19.088833,8.428322,
11/01/2021 09:07:00,17.368966,8.459064,
11/01/2021 09:08:00,16.856925,8.478542,
11/01/2021 09:09:00,16.762572,8.476962,
11/01/2021 09:10:00,16.650422,8.458275,
11/01/2021 09:11:00,15.794596,8.453958,
11/01/2021 09:12:00,15.075114,8.443061,
11/01/2021 09:13:00,15.205335,8.427322,
11/01/2021 09:14:00,15.754777,8.457538,
11/01/2021 09:15:00,15.919956,8.471751,
11/01/2021 09:16:00,15.948051,8.461749,
11/01/2021 09:17:00,17.182436,8.447641,
11/01/2021 09:18:00,17.215972,8.456064,
11/01/2021 09:19:00,17.110671,8.459538,
11/01/2021 09:20:00,17.834985,8.45401,
11/01/2021 09:21:00,18.291646,8.478489,
11/01/2021 09:22:00,19.132939,8.482279,
11/01/2021 09:23:00,19.50665,8.534657,
11/01/2021 09:24:00,20.547793,8.55903,
11/01/2021 09:25:00,19.556127,8.553292,
11/01/2021 09:26:00,18.689958,8.522076,
11/01/2021 09:27:00,19.043447,8.501967,
11/01/2021 09:28:00,18.208549,8.524234,
11/01/2021 09:29:00,18.524746,8.55366,
11/01/2021 09:30:00,19.522288,8.555187,
11/01/2021 09:31:00,19.121411,8.598879,
11/01/2021 09:32:00,18.933327,8.602669,
11/01/2021 09:33:00,18.870393,8.594089,
11/01/2021 09:34:00,18.268154,8.608618,
11/01/2021 09:35:00,17.524537,8.651573,
11/01/2021 09:36:00,17.983498,8.685316,
11/01/2021 09:37:00,18.211521,8.750117,
11/01/2021 09:38:00,17.932725,8.803495,
11/01/2021 09:39:00,17.661436,8.814181,
11/01/2021 09:40:00,17.085438,8.844977,
11/01/2021 09:41:00,16.191584,8.856137,
11/01/2021 09:42:00,15.696688,8.887721,
11/01/2021 09:43:00,15.391677,8.899987,
11/01/2021 09:44:00,14.266204,8.895933,
11/01/2021 09:45:00,14.302918,8.891933,
11/01/2021 09:46:00,14.851538,8.85819,
11/01/2021 09:47:00,14.851504,8.774911,
11/01/2021 09:48:00,15.318211,8.689053,
11/01/2021 09:49:00,15.854082,8.594352,
11/01/2021 09:50:00,15.986464,8.547502,
11/01/2021 09:51:00,15.775636,8.447431,
11/01/2021 09:52:00,15.546262,8.375102,
11/01/2021 09:53:00,15.541705,8.265818,
11/01/2021 09:54:00,16.128748,8.226022,
11/01/2021 09:55:00,16.153107,8.166116,
11/01/2021 09:56:00,15.912039,8.089681,
11/01/2021 09:57:00,15.782109,8.031144,
11/01/2021 09:58:00,15.059186,8.037777,
11/01/2021 09:59:00,14.077875,8.051517,
11/01/2021 10:00:00,13.642361,8.072099,
11/01/2021 10:01:00,13.283672,8.068888,
11/01/2021 10:02:00,13.366621,8.101052,
11/01/2021 10:03:00,13.592231,8.117371,
11/01/2021 10:04:00,13.499238,8.135637,
11/01/2021 10:05:00,13.780019,8.137585,
11/01/2021 10:06:00,15.060046,8.173118,
11/01/2021 10:07:00,15.793792,8.233708,
11/01/2021 10:08:00,15.539496,8.249026,
11/01/2021 10:09:00,15.756793,8.245183,
11/01/2021 10:10:00,16.429404,8.290981,
11/01/2021 10:11:00,16.420339,8.297456,
11/01/2021 10:12:00,16.314836,8.309458,
11/01/2021 10:13:00,16.29878,8.336568,
11/01/2021 10:14:00,16.441471,8.35294,
11/01/2021 10:15:00,17.073337,8.356993,
11/01/2021 10:16:00,16.249263,8.363573,
11/01/2021 10:17:00,15.127856,8.393737,
11/01/2021 10:18:00,14.589475,8.4229,
11/01/2021 10:19:00,14.563381,8.447378,
11/01/2021 10:20:00,14.271554,8.511547,
11/01/2021 10:21:00,13.738232,8.492702,
11/01/2021 10:22:00,13.577105,8.4847,
11/01/2021 10:23:00,13.695004,8.488438,
11/01/2021 10:24:00,14.155302,8.469856,
11/01/2021 10:25:00,13.938988,8.445483,
11/01/2021 10:26:00,13.375279,8.479963,
11/01/2021 10:27:00,13.141062,8.506599,
11/01/2021 10:28:00,13.673163,8.489491,
11/01/2021 10:29:00,13.776489,8.484438,
11/01/2021 10:30:00,13.858911,8.498861,
11/01/2021 10:31:00,13.948789,8.454221,
11/01/2021 10:32:00,14.780827,8.452484,
11/01/2021 10:33:00,15.277057,8.42748,
11/01/2021 10:34:00,15.912904,8.4528,
11/01/2021 10:35:00,16.312325,8.484385,
11/01/2021 10:36:00,16.800615,8.496545,
11/01/2021 10:37:00,17.150046,8.504441,
11/01/2021 10:38:00,17.289647,8.483595,
11/01/2021 10:39:00,17.071405,8.47912,
11/01/2021 10:40:00,16.942523,8.440956,
11/01/2021 10:41:00,16.818686,8.403475,
11/01/2021 10:42:00,16.797961,8.397843,
11/01/2021 10:43:00,16.822712,8.369153,
11/01/2021 10:44:00,16.438718,8.373259,
11/01/2021 10:45:00,15.668569,8.332041,
11/01/2021 10:46:00,15.371024,8.31288,
11/01/2021 10:47:00,15.100218,8.278505,
11/01/2021 10:48:00,14.403714,8.228233,
11/01/2021 10:49:00,14.38438,8.21244,
11/01/2021 10:50:00,14.494851,8.167222,
11/01/2021 10:51:00,16.364404,8.180172,
11/01/2021 10:52:00,16.820802,8.20107,
11/01/2021 10:53:00,16.831585,8.182488,
11/01/2021 10:54:00,15.986821,8.157799,
11/01/2021 10:55:00,15.834168,8.179277,
11/01/2021 10:56:00,15.856078,8.187594,
11/01/2021 10:57:00,15.977963,8.186593,
11/01/2021 10:58:00,16.498929,8.192279,
11/01/2021 10:59:00,17.125792,8.211493,
11/01/2021 11:00:00,17.363932,8.206281,
11/01/2021 11:01:00,16.98235,8.239919,
11/01/2021 11:02:00,15.467836,8.238814,
11/01/2021 11:03:00,15.169782,8.213914,
11/01/2021 11:04:00,15.171767,8.234076,
11/01/2021 11:05:00,15.328974,8.279137,
11/01/2021 11:06:00,15.28695,8.256291,
11/01/2021 11:07:00,15.903384,8.279821,
11/01/2021 11:08:00,16.922256,8.284769,
11/01/2021 11:09:00,17.663205,8.290508,
11/01/2021 11:10:00,17.553418,8.275715,
11/01/2021 11:11:00,17.733467,8.284348,
11/01/2021 11:12:00,18.121796,8.289823,
11/01/2021 11:13:00,18.093345,8.279295,
11/01/2021 11:14:00,18.080404,8.302194,
11/01/2021 11:15:00,18.980562,8.325777,
11/01/2021 11:16:00,20.112857,8.361784,
11/01/2021 11:17:00,20.653607,8.383156,
11/01/2021 11:18:00,20.648124,8.374154,
11/01/2021 11:19:00,19.341029,8.357256,
11/01/2021 11:20:00,17.848395,8.366679,
11/01/2021 11:21:00,17.400646,8.411319,
11/01/2021 11:22:00,16.794841,8.439271,
11/01/2021 11:23:00,16.339339,8.428953,
11/01/2021 11:24:00,15.885529,8.442588,
11/01/2021 11:25:00,16.628756,8.454432,
11/01/2021 11:26:00,16.690328,8.519444,
11/01/2021 11:27:00,16.987178,8.533762,
11/01/2021 11:28:00,17.014835,8.517759,
11/01/2021 11:29:00,17.046328,8.531341,
11/01/2021 11:30:00,17.342259,8.552765,
11/01/2021 11:31:00,18.454605,8.532815,
11/01/2021 11:32:00,19.233604,8.504178,
11/01/2021 11:33:00,19.658742,8.50502,
11/01/2021 11:34:00,20.180293,8.501019,
11/01/2021 11:35:00,20.298072,8.510021,
11/01/2021 11:36:00,19.468624,8.470961,
11/01/2021 11:37:00,19.299068,8.397158,
11/01/2021 11:38:00,18.936279,8.327093,
11/01/2021 11:39:00,19.770934,8.39042,
11/01/2021 11:40:00,20.178427,8.420005,
11/01/2021 11:41:00,20.305603,8.421373,
11/01/2021 11:42:00,19.61238,8.491017,
11/01/2021 11:43:00,20.120868,8.545238,
11/01/2021 11:44:00,20.459989,8.609881,
11/01/2021 11:45:00,20.695716,8.672629,
11/01/2021 11:46:00,20.959945,8.753749,
11/01/2021 11:47:00,21.208794,8.793651,
11/01/2021 11:48:00,20.717909,8.830764,
11/01/2021 11:49:00,20.496782,8.863296,
11/01/2021 11:50:00,20.004258,8.84445,
11/01/2021 11:51:00,19.302898,8.815708,
