InstrumentName, CAMP
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Wind Direction,Wind Speed
11/01/2021 02:16:00,0.228523,7.48875,41.57843,0.0214,14.510526,10.047368,,252.094898,1.973511
11/01/2021 02:17:00,0.225649,7.41675,41.567719,0.021075,17.792308,10.925641,,257.002795,2.103363
11/01/2021 02:18:00,0.254168,7.455,41.566071,0.0203,71.236585,15.012195,,349.659724,2.403961
11/01/2021 02:19:00,0.334427,7.71425,41.556183,0.019125,64.569231,15.169231,,4.304162,3.126617
11/01/2021 02:20:00,0.311927,7.998,41.50647,0.019025,20.690323,11.967742,,7.243689,2.802063
11/01/2021 02:21:00,0.269411,8.61025,41.533661,0.01765,17.68,10.368571,,33.886921,2.891785
11/01/2021 02:22:00,0.284878,9.4415,41.52652,0.015675,12.233333,9.8,,15.81746,3.340698
11/01/2021 02:23:00,0.310795,9.4805,41.506195,0.015525,11.77,10.32,,355.473822,4.5659790000000005
11/01/2021 02:24:00,0.272044,9.92675,41.547119,0.01575,12.890698,10.602325,,6.82426,2.41449
11/01/2021 02:25:00,0.48035,17.83925,41.533661,0.013425,14.844186,10.011628,,359.913921,2.406097
11/01/2021 02:26:00,0.545697,15.27975,41.570465,0.0137,17.1,10.684211,,17.081143,3.265167
11/01/2021 02:27:00,0.326394,14.47525,41.596008,0.0145,15.612195,12.153659,,12.147815,4.218842
11/01/2021 02:28:00,0.293816,14.86075,41.741302,0.014975,36.427907,11.372093,,328.029443,3.549286
11/01/2021 02:29:00,0.358153,14.6915,41.690216,0.016025,45.0,11.222857,,300.385211,4.581238
11/01/2021 02:30:00,0.521253,14.26975,41.674286,0.017575,20.0,11.009524,,344.680807,1.640717
11/01/2021 02:31:00,0.401438,13.60575,41.680878,0.018725,15.076744,10.274419,,345.319708,1.871277
11/01/2021 02:32:00,0.281449,12.892,41.65506,0.018925,21.1125,12.71,,5.423941,2.0301210000000003
11/01/2021 02:33:00,0.244656,12.2045,41.601776,0.0192,22.2,14.6475,,357.461497,3.600403
11/01/2021 02:34:00,0.259843,11.48425,41.543823,0.019625,19.273171,12.292683,,357.877211,2.087494
11/01/2021 02:35:00,0.269579,10.65925,41.551514,0.020175,18.610256,10.535897,,22.774858,2.0465999999999998
11/01/2021 02:36:00,0.242413,9.939,41.503998,0.019325,14.145455,10.584848,,355.796784,3.015533
11/01/2021 02:37:00,0.254542,9.28575,41.515533,0.019575,12.9025,11.09,,301.520249,3.361755
