InstrumentName, West Denver PA-II B
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,PM2.5,humidity,temp_f
11/01/2021 00:00:31,16.12,,
11/01/2021 00:02:31,15.8,,
11/01/2021 00:04:31,8.78,,
11/01/2021 00:06:31,6.12,,
11/01/2021 00:08:31,3.59,,
11/01/2021 00:12:31,5.66,,
11/01/2021 00:14:31,4.83,,
11/01/2021 00:16:31,3.95,,
11/01/2021 00:18:31,5.21,,
11/01/2021 00:20:31,4.41,,
11/01/2021 00:22:31,5.1,,
11/01/2021 00:24:31,8.29,,
11/01/2021 00:26:31,6.11,,
11/01/2021 00:28:31,4.98,,
11/01/2021 00:30:31,5.47,,
11/01/2021 00:32:31,5.46,,
11/01/2021 00:36:31,6.02,,
11/01/2021 00:38:31,6.12,,
11/01/2021 00:40:31,6.93,,
11/01/2021 00:42:31,7.18,,
11/01/2021 00:44:31,8.15,,
11/01/2021 00:46:31,7.78,,
11/01/2021 00:48:31,8.34,,
11/01/2021 00:50:31,8.68,,
11/01/2021 00:52:32,8.32,,
11/01/2021 00:54:31,8.82,,
11/01/2021 00:56:31,7.77,,
11/01/2021 00:58:31,6.82,,
11/01/2021 01:00:31,6.95,,
11/01/2021 01:02:32,6.26,,
11/01/2021 01:04:31,5.87,,
11/01/2021 01:06:31,6.8,,
11/01/2021 01:08:31,13.36,,
11/01/2021 01:10:31,8.79,,
11/01/2021 01:12:31,7.02,,
11/01/2021 01:14:31,5.76,,
11/01/2021 01:16:31,6.4,,
11/01/2021 01:18:31,6.39,,
11/01/2021 01:20:31,5.82,,
11/01/2021 01:24:31,11.93,,
11/01/2021 01:26:31,6.07,,
11/01/2021 01:28:31,5.78,,
11/01/2021 01:30:31,6.88,,
11/01/2021 01:32:31,6.9,,
11/01/2021 01:34:31,6.44,,
11/01/2021 01:36:31,6.34,,
11/01/2021 01:40:31,6.67,,
11/01/2021 01:42:31,7.12,,
11/01/2021 01:44:32,5.53,,
11/01/2021 01:46:32,6.15,,
11/01/2021 01:48:32,6.93,,
11/01/2021 01:50:32,6.48,,
11/01/2021 01:52:32,5.81,,
11/01/2021 01:54:32,10.4,,
11/01/2021 01:58:32,8.2,,
11/01/2021 02:00:32,7.57,,
11/01/2021 02:04:32,15.63,,
11/01/2021 02:06:32,7.65,,
11/01/2021 02:08:32,8.05,,
11/01/2021 02:10:32,8.22,,
11/01/2021 02:12:32,8.16,,
11/01/2021 02:14:32,10.83,,
11/01/2021 02:16:32,12.74,,
11/01/2021 02:20:32,8.68,,
11/01/2021 02:22:32,8.74,,
11/01/2021 02:24:32,7.44,,
11/01/2021 02:26:32,8.18,,
11/01/2021 02:28:32,8.1,,
11/01/2021 02:30:32,12.28,,
11/01/2021 02:32:32,9.98,,
11/01/2021 02:36:32,8.29,,
11/01/2021 02:38:32,16.82,,
11/01/2021 02:40:32,10.19,,
11/01/2021 02:42:32,6.78,,
11/01/2021 02:44:32,6.59,,
11/01/2021 02:46:32,7.58,,
11/01/2021 02:48:32,7.72,,
11/01/2021 02:50:32,35.14,,
11/01/2021 02:52:32,28.29,,
11/01/2021 02:54:32,14.58,,
11/01/2021 02:56:32,11.46,,
11/01/2021 02:58:32,10.17,,
11/01/2021 03:00:32,6.98,,
11/01/2021 03:02:32,9.38,,
11/01/2021 03:04:32,11.18,,
11/01/2021 03:06:32,12.63,,
11/01/2021 03:10:32,23.67,,
11/01/2021 03:12:32,12.62,,
11/01/2021 03:14:32,7.49,,
11/01/2021 03:20:32,30.05,,
11/01/2021 03:22:32,12.88,,
11/01/2021 03:24:32,18.8,,
