InstrumentName, I-25 Denver,,
StartTime, 2022-10-01 00:00:00,,
EndTime, 2022-10-31 23:59:59,,
Date,CO,NO2,PM2.5
10/01/2022 00:00:00.000000,,,2.7
10/04/2022 16:00:00.000000,,12.0,7.0
10/04/2022 17:00:00.000000,0.264,11.0,7.1
10/04/2022 18:00:00.000000,0.368,16.0,10.6
10/04/2022 19:00:00.000000,0.299,16.0,9.8
10/04/2022 20:00:00.000000,0.366,17.0,8.5
10/04/2022 21:00:00.000000,0.251,,5.8
10/04/2022 22:00:00.000000,0.262,,4.5
10/04/2022 23:00:00.000000,0.333,14.0,5.2
10/05/2022 00:00:00.000000,0.319,16.0,5.1
10/05/2022 01:00:00.000000,0.564,23.0,5.9
10/05/2022 02:00:00.000000,0.453,15.0,7.5
10/05/2022 03:00:00.000000,0.367,13.0,7.0
10/05/2022 04:00:00.000000,0.356,,6.7
10/05/2022 05:00:00.000000,0.403,16.0,7.1
10/05/2022 06:00:00.000000,0.255,11.0,6.2
10/05/2022 07:00:00.000000,,,6.5
10/05/2022 09:00:00.000000,0.23,10.0,6.2
10/05/2022 10:00:00.000000,0.256,12.0,6.0
10/05/2022 11:00:00.000000,0.403,13.0,5.7
10/05/2022 12:00:00.000000,0.775,23.0,7.5
10/05/2022 13:00:00.000000,0.858,24.0,7.6
10/05/2022 14:00:00.000000,0.581,21.0,6.4
10/05/2022 15:00:00.000000,0.327,14.0,4.7
10/05/2022 16:00:00.000000,0.311,14.0,7.0
10/05/2022 17:00:00.000000,0.32,14.0,6.5
10/05/2022 18:00:00.000000,0.244,9.0,5.7
10/05/2022 19:00:00.000000,0.205,7.0,4.9
10/05/2022 20:00:00.000000,0.242,7.0,4.1
10/05/2022 21:00:00.000000,0.311,13.0,4.3
10/05/2022 22:00:00.000000,0.273,12.0,3.7
10/05/2022 23:00:00.000000,0.356,12.0,3.0
10/06/2022 00:00:00.000000,0.249,10.0,2.8
10/06/2022 01:00:00.000000,0.253,9.0,3.6
10/06/2022 02:00:00.000000,0.358,14.0,5.7
10/06/2022 03:00:00.000000,0.851,31.0,6.9
10/06/2022 04:00:00.000000,,,5.7
10/06/2022 05:00:00.000000,0.748,30.0,7.3
10/06/2022 06:00:00.000000,0.707,25.0,6.8
10/06/2022 07:00:00.000000,,,6.8
10/06/2022 09:00:00.000000,0.487,17.0,5.9
10/06/2022 10:00:00.000000,0.524,17.0,5.9
10/06/2022 11:00:00.000000,0.838,19.0,6.2
10/06/2022 12:00:00.000000,1.027,23.0,8.0
10/06/2022 13:00:00.000000,0.741,24.0,7.5
10/06/2022 14:00:00.000000,0.507,22.0,7.7
10/06/2022 15:00:00.000000,0.363,17.0,9.4
10/06/2022 16:00:00.000000,0.271,16.0,6.8
10/06/2022 17:00:00.000000,0.223,9.0,4.5
10/06/2022 18:00:00.000000,0.23,8.0,3.3
10/06/2022 19:00:00.000000,0.174,5.0,4.6
10/06/2022 20:00:00.000000,0.141,3.0,2.7
10/06/2022 21:00:00.000000,0.178,5.0,2.8
10/06/2022 22:00:00.000000,0.171,4.0,1.6
10/06/2022 23:00:00.000000,0.157,7.0,1.3
10/07/2022 00:00:00.000000,0.233,10.0,1.8
10/07/2022 01:00:00.000000,0.35,20.0,2.7
10/07/2022 02:00:00.000000,0.485,22.0,3.8
10/07/2022 03:00:00.000000,0.854,23.0,4.3
10/07/2022 04:00:00.000000,,,3.6
10/07/2022 05:00:00.000000,0.257,7.0,6.0
10/07/2022 06:00:00.000000,0.202,4.0,12.9
10/07/2022 07:00:00.000000,,,8.8
10/07/2022 09:00:00.000000,0.19,3.0,18.4
10/07/2022 10:00:00.000000,0.197,2.0,18.1
10/07/2022 11:00:00.000000,0.245,4.0,17.8
10/07/2022 12:00:00.000000,0.332,7.0,15.8
10/07/2022 13:00:00.000000,0.281,10.0,17.4
10/07/2022 14:00:00.000000,0.421,15.0,13.3
10/07/2022 15:00:00.000000,0.587,18.0,14.3
10/07/2022 16:00:00.000000,0.44,18.0,15.0
10/07/2022 17:00:00.000000,0.41,16.0,12.4
10/07/2022 18:00:00.000000,0.431,14.0,8.6
10/07/2022 19:00:00.000000,0.4,12.0,9.6
10/07/2022 20:00:00.000000,0.368,13.0,9.0
10/07/2022 21:00:00.000000,0.341,14.0,10.9
10/07/2022 22:00:00.000000,0.5,17.0,11.3
10/07/2022 23:00:00.000000,0.453,18.0,11.4
10/08/2022 00:00:00.000000,0.548,16.0,11.1
10/08/2022 01:00:00.000000,0.56,17.0,11.6
10/08/2022 02:00:00.000000,0.439,18.0,11.9
10/08/2022 03:00:00.000000,0.341,18.0,12.4
10/08/2022 04:00:00.000000,,,11.6
10/08/2022 05:00:00.000000,,,11.9
10/08/2022 06:00:00.000000,0.673,14.0,13.4
10/08/2022 07:00:00.000000,,,12.5
10/08/2022 09:00:00.000000,0.39,12.0,9.7
10/08/2022 10:00:00.000000,0.34,10.0,9.2
10/08/2022 11:00:00.000000,0.329,10.0,9.1
10/08/2022 12:00:00.000000,0.388,12.0,9.1
10/08/2022 13:00:00.000000,0.341,12.0,10.2
10/08/2022 14:00:00.000000,0.464,12.0,9.1
10/08/2022 15:00:00.000000,0.319,9.0,9.4
10/08/2022 16:00:00.000000,0.297,7.0,9.4
10/08/2022 17:00:00.000000,0.374,11.0,9.9
10/08/2022 18:00:00.000000,0.374,14.0,9.8
10/08/2022 19:00:00.000000,0.378,14.0,9.9
10/08/2022 20:00:00.000000,0.296,11.0,8.9
10/08/2022 21:00:00.000000,0.308,8.0,7.9
10/08/2022 22:00:00.000000,0.457,13.0,6.8
10/08/2022 23:00:00.000000,0.206,7.0,6.3
10/09/2022 00:00:00.000000,0.397,15.0,6.9
10/09/2022 01:00:00.000000,,,7.2
10/09/2022 02:00:00.000000,0.662,24.0,9.3
10/09/2022 03:00:00.000000,1.026,29.0,12.9
10/09/2022 04:00:00.000000,,,10.6
10/09/2022 05:00:00.000000,0.645,24.0,10.1
10/09/2022 06:00:00.000000,0.979,24.0,10.9
10/09/2022 07:00:00.000000,,,10.7
10/09/2022 09:00:00.000000,0.925,18.0,11.3
10/09/2022 10:00:00.000000,0.61,18.0,8.7
10/09/2022 11:00:00.000000,0.589,16.0,7.6
10/09/2022 12:00:00.000000,0.616,16.0,7.4
10/09/2022 13:00:00.000000,0.728,15.0,6.9
10/09/2022 14:00:00.000000,0.501,16.0,7.1
10/09/2022 15:00:00.000000,0.32,13.0,5.9
10/09/2022 16:00:00.000000,0.261,10.0,6.0
10/09/2022 17:00:00.000000,0.241,8.0,7.0
10/09/2022 18:00:00.000000,0.195,5.0,3.9
10/09/2022 19:00:00.000000,0.16,3.0,3.2
10/09/2022 20:00:00.000000,0.218,4.0,2.3
10/09/2022 21:00:00.000000,0.163,3.0,1.9
10/09/2022 22:00:00.000000,0.247,5.0,2.0
10/09/2022 23:00:00.000000,0.139,3.0,2.0
10/10/2022 00:00:00.000000,0.15,4.0,3.1
10/10/2022 01:00:00.000000,0.332,12.0,4.0
10/10/2022 02:00:00.000000,1.203,33.0,17.3
10/10/2022 03:00:00.000000,1.634,33.0,30.3
10/10/2022 04:00:00.000000,0.908,,7.2
10/10/2022 05:00:00.000000,0.565,23.0,5.0
10/10/2022 06:00:00.000000,0.341,26.0,3.5
10/10/2022 07:00:00.000000,,,6.4
10/10/2022 09:00:00.000000,0.489,19.0,5.6
10/10/2022 10:00:00.000000,0.553,20.0,6.8
10/10/2022 11:00:00.000000,0.769,24.0,9.7
10/10/2022 12:00:00.000000,1.418,31.0,10.1
10/10/2022 13:00:00.000000,,31.0,9.7
10/10/2022 14:00:00.000000,0.588,28.0,7.7
10/10/2022 15:00:00.000000,0.397,18.0,6.8
10/10/2022 16:00:00.000000,0.274,15.0,5.6
10/10/2022 17:00:00.000000,0.206,10.0,3.7
10/10/2022 18:00:00.000000,0.176,6.0,1.8
10/10/2022 19:00:00.000000,0.273,17.0,2.0
10/10/2022 20:00:00.000000,0.176,7.0,1.6
10/10/2022 21:00:00.000000,0.232,,1.7
10/10/2022 22:00:00.000000,0.246,10.0,2.6
10/10/2022 23:00:00.000000,0.364,18.0,1.5
10/11/2022 00:00:00.000000,0.796,34.0,3.4
10/11/2022 01:00:00.000000,0.995,37.0,6.2
10/11/2022 02:00:00.000000,0.871,35.0,6.1
10/11/2022 03:00:00.000000,0.706,32.0,4.9
10/11/2022 04:00:00.000000,0.563,,4.4
10/11/2022 05:00:00.000000,,,4.7
10/11/2022 06:00:00.000000,0.268,20.0,3.6
10/11/2022 07:00:00.000000,,,3.9
10/11/2022 09:00:00.000000,0.428,22.0,4.4
10/11/2022 10:00:00.000000,0.455,22.0,4.3
10/11/2022 11:00:00.000000,0.768,25.0,5.2
10/11/2022 12:00:00.000000,1.206,29.0,6.6
10/11/2022 13:00:00.000000,1.574,32.0,11.4
10/11/2022 14:00:00.000000,1.185,34.0,12.7
10/11/2022 15:00:00.000000,0.603,29.0,7.3
10/11/2022 16:00:00.000000,0.479,20.0,8.9
10/11/2022 17:00:00.000000,0.393,15.0,6.1
10/11/2022 18:00:00.000000,0.431,16.0,3.5
10/11/2022 19:00:00.000000,0.423,16.0,5.9
10/11/2022 20:00:00.000000,0.422,20.0,3.3
10/11/2022 21:00:00.000000,0.574,26.0,3.5
10/11/2022 22:00:00.000000,0.576,17.0,4.0
10/11/2022 23:00:00.000000,0.305,8.0,4.9
10/12/2022 00:00:00.000000,0.324,10.0,17.7
10/12/2022 01:00:00.000000,0.334,9.0,10.7
10/12/2022 02:00:00.000000,0.269,7.0,6.5
10/12/2022 03:00:00.000000,0.202,6.0,5.9
10/12/2022 04:00:00.000000,,,7.2
10/12/2022 05:00:00.000000,0.148,5.0,3.9
10/12/2022 06:00:00.000000,0.28,15.0,4.4
10/12/2022 07:00:00.000000,,,4.7
10/12/2022 09:00:00.000000,0.274,15.0,8.6
10/12/2022 10:00:00.000000,0.366,14.0,8.8
10/12/2022 11:00:00.000000,0.586,17.0,9.6
10/12/2022 12:00:00.000000,0.949,21.0,9.7
10/12/2022 13:00:00.000000,1.109,24.0,11.9
10/12/2022 14:00:00.000000,0.542,19.0,10.3
10/12/2022 15:00:00.000000,0.359,19.0,11.0
10/12/2022 16:00:00.000000,0.275,14.0,7.3
10/12/2022 17:00:00.000000,0.336,11.0,6.0
10/12/2022 18:00:00.000000,0.351,15.0,9.6
10/12/2022 19:00:00.000000,0.33,13.0,5.8
10/12/2022 20:00:00.000000,0.192,8.0,7.6
10/12/2022 21:00:00.000000,0.348,14.0,6.8
10/12/2022 22:00:00.000000,0.283,9.0,8.8
10/12/2022 23:00:00.000000,0.221,5.0,7.5
10/13/2022 00:00:00.000000,0.165,6.0,6.6
10/13/2022 01:00:00.000000,0.151,6.0,4.3
10/13/2022 02:00:00.000000,0.149,6.0,4.2
10/13/2022 03:00:00.000000,0.154,6.0,4.2
10/13/2022 04:00:00.000000,,,4.5
10/13/2022 05:00:00.000000,0.147,5.0,3.8
10/13/2022 06:00:00.000000,0.208,6.0,3.7
10/13/2022 07:00:00.000000,,,3.9
10/13/2022 09:00:00.000000,0.23,15.0,4.8
10/13/2022 10:00:00.000000,0.252,18.0,4.7
10/13/2022 11:00:00.000000,0.386,18.0,6.6
10/13/2022 12:00:00.000000,0.638,22.0,7.6
10/13/2022 13:00:00.000000,0.516,22.0,7.7
10/13/2022 14:00:00.000000,0.418,17.0,6.9
10/13/2022 15:00:00.000000,0.383,16.0,7.0
10/13/2022 16:00:00.000000,0.241,11.0,6.9
10/13/2022 17:00:00.000000,0.247,9.0,5.0
10/13/2022 18:00:00.000000,0.356,15.0,5.1
10/13/2022 19:00:00.000000,0.212,8.0,5.3
10/13/2022 20:00:00.000000,0.268,10.0,6.3
10/13/2022 21:00:00.000000,0.201,7.0,7.1
10/13/2022 22:00:00.000000,0.218,9.0,6.3
10/13/2022 23:00:00.000000,,,6.3
10/14/2022 00:00:00.000000,0.381,17.0,7.3
10/14/2022 01:00:00.000000,1.041,38.0,9.6
10/14/2022 02:00:00.000000,0.899,35.0,9.6
10/14/2022 03:00:00.000000,0.566,27.0,7.2
10/14/2022 04:00:00.000000,0.45,,5.6
10/14/2022 05:00:00.000000,,,6.9
10/14/2022 09:00:00.000000,0.214,12.0,4.4
10/14/2022 10:00:00.000000,0.196,15.0,3.8
10/14/2022 11:00:00.000000,0.459,24.0,5.0
10/14/2022 12:00:00.000000,0.817,30.0,6.5
10/14/2022 13:00:00.000000,0.851,32.0,8.0
10/14/2022 14:00:00.000000,0.609,28.0,8.4
10/14/2022 15:00:00.000000,0.387,22.0,8.3
10/14/2022 16:00:00.000000,0.373,18.0,6.4
10/14/2022 17:00:00.000000,0.325,16.0,4.2
10/14/2022 18:00:00.000000,0.46,19.0,5.5
10/14/2022 19:00:00.000000,0.43,15.0,3.5
10/14/2022 20:00:00.000000,0.473,17.0,2.2
10/14/2022 21:00:00.000000,0.557,18.0,2.4
10/14/2022 22:00:00.000000,0.308,13.0,2.3
10/14/2022 23:00:00.000000,0.221,9.0,2.1
10/15/2022 00:00:00.000000,0.184,10.0,2.2
10/15/2022 01:00:00.000000,0.299,17.0,3.8
10/15/2022 02:00:00.000000,0.791,31.0,5.2
10/15/2022 03:00:00.000000,1.305,34.0,7.4
10/15/2022 04:00:00.000000,,,5.7
10/15/2022 05:00:00.000000,0.446,21.0,3.7
10/15/2022 06:00:00.000000,0.27,18.0,3.8
10/15/2022 07:00:00.000000,,,4.2
10/15/2022 09:00:00.000000,0.709,22.0,5.0
10/15/2022 10:00:00.000000,0.598,22.0,4.9
10/15/2022 11:00:00.000000,0.492,24.0,4.1
10/15/2022 12:00:00.000000,0.646,26.0,5.2
10/15/2022 13:00:00.000000,0.826,25.0,7.3
10/15/2022 14:00:00.000000,0.766,26.0,7.0
10/15/2022 15:00:00.000000,0.415,18.0,4.8
10/15/2022 16:00:00.000000,0.224,7.0,3.1
10/15/2022 17:00:00.000000,0.174,4.0,2.4
10/15/2022 18:00:00.000000,0.148,3.0,2.6
10/15/2022 19:00:00.000000,0.201,5.0,2.6
10/15/2022 20:00:00.000000,0.177,5.0,2.1
10/15/2022 21:00:00.000000,0.189,3.0,2.3
10/15/2022 22:00:00.000000,0.236,5.0,2.5
10/15/2022 23:00:00.000000,0.201,5.0,2.3
10/16/2022 00:00:00.000000,0.508,17.0,3.6
10/16/2022 01:00:00.000000,0.211,12.0,4.1
10/16/2022 02:00:00.000000,0.132,4.0,2.9
10/16/2022 03:00:00.000000,0.229,7.0,3.1
10/16/2022 04:00:00.000000,,,3.1
10/16/2022 05:00:00.000000,0.415,8.0,2.3
10/16/2022 06:00:00.000000,0.304,9.0,2.4
10/16/2022 07:00:00.000000,,,2.6
10/16/2022 09:00:00.000000,0.148,2.0,2.1
10/16/2022 10:00:00.000000,0.132,4.0,2.8
10/16/2022 11:00:00.000000,0.127,4.0,3.2
10/16/2022 12:00:00.000000,0.137,5.0,3.5
10/16/2022 13:00:00.000000,0.207,7.0,3.5
10/16/2022 14:00:00.000000,0.231,12.0,4.0
10/16/2022 15:00:00.000000,0.304,12.0,4.0
10/16/2022 16:00:00.000000,0.226,8.0,3.6
10/16/2022 17:00:00.000000,0.224,7.0,4.2
10/16/2022 18:00:00.000000,0.174,5.0,3.6
10/16/2022 19:00:00.000000,0.194,6.0,4.9
