InstrumentName, Canary-CDPHE-3,,,,,,,,,,,,,,
StartTime, 2022-10-01 00:00:00,,,,,,,,,,,,,,
EndTime, 2022-10-31 23:59:59,,,,,,,,,,,,,,
Date,*Lat,*Lon,F1,F3,F4,Hmdty,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Uncertainty
10/01/2022 00:00:06.032000,40.589588,-105.051834,0.0,0.0,0.0,57.17,1.33,0.5,0.0,0.0,0.65,0.45,-85.0,63.75,76039.0
10/01/2022 00:01:06.168000,40.589588,-105.051834,0.0,0.0,0.0,57.61,1.22,0.07,0.0,0.0,0.63,0.05,-85.0,63.73,76039.0
10/01/2022 00:02:03.755000,40.589588,-105.051834,0.0,0.0,0.0,57.62,1.6,0.62,0.0,0.0,0.8,0.0,-89.0,63.73,76039.0
10/01/2022 00:03:03.791000,40.589588,-105.051834,0.0,0.0,0.0,58.16,0.08,0.0,0.0,0.0,0.08,0.0,-85.0,63.72,76039.0
10/01/2022 00:04:04.006000,40.589588,-105.051834,0.0,0.0,0.0,58.2,0.08,0.0,0.0,0.0,0.08,0.0,-85.0,63.68,76039.0
10/01/2022 00:05:04.273000,40.589588,-105.051834,0.0,0.0,0.0,58.09,0.73,0.0,0.0,0.0,0.0,0.0,-85.0,63.68,76039.0
10/01/2022 00:06:04.715000,40.589588,-105.051834,0.0,0.0,0.0,58.26,0.77,0.0,0.0,0.0,0.2,0.0,-85.0,63.63,76039.0
10/01/2022 00:07:06.976000,40.589588,-105.051834,0.0,0.0,0.0,58.39,0.93,0.0,0.0,0.0,0.0,0.0,-85.0,63.57,76039.0
10/01/2022 00:08:03.956000,40.589588,-105.051834,0.0,0.0,0.0,58.52,0.0,0.0,0.0,0.0,0.0,0.0,-87.0,63.59,76039.0
10/01/2022 00:09:03.173000,40.589588,-105.051834,0.0,0.0,0.0,58.34,1.2,0.0,0.0,0.0,0.52,0.0,-89.0,63.59,76039.0
10/01/2022 00:10:04.495000,40.589588,-105.051834,0.0,0.0,0.0,58.45,0.47,0.0,0.0,0.0,0.4,0.0,-89.0,63.55,76039.0
10/01/2022 00:11:04.916000,40.589588,-105.051834,0.0,0.0,0.0,58.85,2.8,0.25,0.0,0.0,0.5,0.25,-89.0,63.52,76039.0
10/01/2022 00:12:03.697000,40.589588,-105.051834,0.0,0.0,0.0,58.74,0.1,0.25,0.0,0.0,0.1,0.0,-89.0,63.46,76039.0
10/01/2022 00:13:05.374000,40.589588,-105.051834,0.0,0.0,0.0,59.02,0.35,0.0,0.0,0.0,0.35,0.0,-89.0,63.37,76039.0
10/01/2022 00:14:04.892000,40.589588,-105.051834,0.0,0.0,0.0,59.08,1.65,0.0,0.0,0.0,0.4,0.0,-89.0,63.34,76039.0
10/01/2022 00:15:05.154000,40.589588,-105.051834,0.0,0.0,0.0,59.51,0.22,0.0,0.0,0.0,0.0,0.0,-89.0,63.27,76039.0
10/01/2022 00:16:03.968000,40.589588,-105.051834,0.0,0.0,0.0,60.25,1.0,0.0,0.0,0.0,0.45,0.0,-89.0,63.21,76039.0
10/01/2022 00:17:05.555000,40.589588,-105.051834,0.0,0.0,0.0,60.68,0.35,0.1,0.0,0.0,0.35,0.1,-89.0,63.18,76039.0
10/01/2022 00:18:03.075000,40.589588,-105.051834,0.0,0.0,0.0,60.89,0.33,0.0,0.0,0.0,0.0,0.0,-89.0,63.12,76039.0
10/01/2022 00:19:02.658000,40.589588,-105.051834,0.0,0.0,0.0,60.95,1.58,0.5,0.0,0.0,0.37,0.5,-89.0,63.09,76039.0
10/01/2022 00:20:04.631000,40.589588,-105.051834,0.0,0.0,0.0,61.12,1.68,0.67,0.15,0.0,1.33,0.67,-85.0,63.05,76039.0
10/01/2022 00:21:04.423000,40.589588,-105.051834,0.0,0.0,0.0,61.39,4.42,1.28,0.53,0.68,1.98,1.28,-85.0,63.01,76039.0
10/01/2022 00:22:05.688000,40.589588,-105.051834,0.0,0.0,0.0,61.86,7.17,2.75,2.22,1.72,5.18,2.75,-85.0,63.0,76039.0
10/01/2022 00:23:05.598000,40.589588,-105.051834,0.0,0.0,0.0,62.74,4.07,2.33,1.17,1.42,2.62,1.95,-85.0,62.94,76039.0
10/01/2022 00:24:05.639000,40.589588,-105.051834,0.0,0.0,0.0,62.78,2.73,1.0,0.68,0.48,1.98,1.0,-85.0,62.91,76039.0
10/01/2022 00:25:05.638000,40.589588,-105.051834,0.0,0.0,0.0,62.76,0.42,0.55,0.0,0.0,0.42,0.47,-85.0,62.91,76039.0
10/01/2022 00:26:05.119000,40.589588,-105.051834,0.0,0.0,0.0,62.73,1.65,0.27,0.0,0.0,0.75,0.0,-89.0,62.94,76039.0
10/01/2022 00:27:08.060000,40.589588,-105.051834,0.0,0.0,0.0,63.04,0.25,0.0,0.0,0.0,0.25,0.0,-89.0,62.91,148059.0
10/01/2022 00:28:05.549000,40.589588,-105.051834,0.0,0.0,0.0,62.71,0.15,0.0,0.0,0.0,0.15,0.0,-89.0,62.87,148059.0
10/01/2022 00:29:07.615000,40.589588,-105.051834,0.0,0.0,0.0,62.77,0.0,0.0,0.0,0.0,0.0,0.0,-89.0,62.85,148059.0
10/01/2022 00:30:03.915000,40.589588,-105.051834,0.0,0.0,0.0,63.04,1.03,0.0,0.0,0.0,0.35,0.0,-89.0,62.78,148059.0
10/01/2022 00:31:04.299000,40.589588,-105.051834,0.0,0.0,0.0,63.03,1.57,0.0,0.0,0.0,0.87,0.0,-89.0,62.73,148059.0
10/01/2022 00:32:04.394000,40.589588,-105.051834,0.0,0.0,0.0,62.84,1.33,0.0,0.28,0.0,0.73,0.0,-89.0,62.65,148059.0
10/01/2022 00:33:04.815000,40.589588,-105.051834,0.0,0.0,0.0,62.97,3.75,0.48,0.22,0.0,1.8,0.45,-89.0,62.6,148059.0
10/01/2022 00:34:04.896000,40.589588,-105.051834,0.0,0.0,0.0,63.19,4.48,1.2,0.83,0.2,2.45,1.0,-89.0,62.56,148059.0
10/01/2022 00:35:05.009000,40.589588,-105.051834,0.0,0.0,0.0,63.6,1.7,1.25,0.05,0.05,1.23,0.5,-89.0,62.53,148059.0
10/01/2022 00:36:05.989000,40.589588,-105.051834,0.0,0.0,0.0,63.66,1.97,0.95,0.0,0.0,0.9,0.65,-89.0,62.47,148059.0
10/01/2022 00:37:05.002000,40.589588,-105.051834,0.0,0.0,0.0,63.77,0.05,0.45,0.0,0.0,0.05,0.45,-89.0,62.46,148059.0
10/01/2022 00:38:05.719000,40.589588,-105.051834,0.0,0.0,0.0,64.02,3.08,0.78,0.05,0.15,1.63,0.68,-89.0,62.44,148059.0
10/01/2022 00:39:03.838000,40.589588,-105.051834,0.0,0.0,0.0,63.97,7.3,2.58,1.1,0.68,3.9,1.48,-89.0,62.47,148059.0
10/01/2022 00:40:04.933000,40.589588,-105.051834,0.0,0.0,0.0,64.02,6.2,2.47,1.15,1.0,3.6,1.98,-89.0,62.49,148059.0
10/01/2022 00:41:05.096000,40.589588,-105.051834,0.0,0.0,0.0,63.97,4.18,2.0,1.23,0.85,3.33,1.8,-89.0,62.46,148059.0
10/01/2022 00:42:04.237000,40.589588,-105.051834,0.0,0.0,0.0,64.25,2.0,1.77,0.43,0.33,2.0,1.02,-89.0,62.38,148059.0
10/01/2022 00:43:04.858000,40.589588,-105.051834,0.0,0.0,0.0,64.49,1.63,0.25,0.63,0.0,1.63,0.25,-89.0,62.33,148059.0
10/01/2022 00:44:05.738000,40.589588,-105.051834,0.0,0.0,0.0,64.75,0.82,0.0,0.12,0.0,0.82,0.0,-89.0,62.26,148059.0
10/01/2022 00:45:05.999000,40.589588,-105.051834,0.0,0.0,0.0,64.79,0.33,0.0,0.0,0.0,0.33,0.0,-89.0,62.2,148059.0
10/01/2022 00:46:04.166000,40.589588,-105.051834,0.0,0.0,0.0,64.87,0.08,0.55,0.0,0.5,0.08,0.5,-87.0,62.15,148059.0
10/01/2022 00:47:04.793000,40.589588,-105.051834,0.0,0.0,0.0,64.93,2.82,0.23,0.53,0.0,2.27,0.23,-89.0,62.11,148059.0
10/01/2022 00:48:05.074000,40.589588,-105.051834,0.0,0.0,0.0,65.13,1.0,0.0,0.75,0.0,1.0,0.0,-89.0,62.06,148059.0
10/01/2022 00:49:05.295000,40.589588,-105.051834,0.0,0.0,0.0,65.09,0.9,0.15,0.12,0.0,0.9,0.15,-89.0,62.04,148059.0
10/01/2022 00:50:04.788000,40.589588,-105.051834,0.0,0.0,0.0,64.93,1.75,0.0,0.0,0.0,0.55,0.0,-89.0,62.01,148059.0
10/01/2022 00:51:03.661000,40.589588,-105.051834,0.0,0.0,0.0,64.9,1.13,0.37,0.0,0.0,0.22,0.37,-89.0,61.97,148059.0
