InstrumentName, CAMP,,,,,
StartTime, 2022-10-01 00:00:00,,,,,
EndTime, 2022-10-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
10/01/2022 00:00:00.000000,0.32,11.0,35.0,4.1,3.4,0.0
10/01/2022 01:00:00.000000,0.485,19.0,24.0,6.8,5.6,0.0
10/01/2022 02:00:00.000000,0.334,17.0,23.0,7.7,5.8,0.0
10/01/2022 03:00:00.000000,0.248,13.0,28.0,5.4,3.5,0.0
10/01/2022 04:00:00.000000,0.227,,29.0,4.1,2.9,0.0
10/01/2022 05:00:00.000000,0.277,10.0,29.0,3.2,2.3,0.0
10/01/2022 06:00:00.000000,0.225,11.0,25.0,3.5,2.7,0.0
10/01/2022 07:00:00.000000,,,25.0,3.0,2.8,
10/01/2022 08:00:00.000000,,,25.0,,,
10/01/2022 09:00:00.000000,0.152,6.0,25.0,3.0,2.5,0.0
10/01/2022 10:00:00.000000,0.134,5.0,25.0,3.0,2.4,0.0
10/01/2022 11:00:00.000000,0.146,6.0,21.0,3.2,2.7,0.0
10/01/2022 12:00:00.000000,0.203,9.0,16.0,5.0,4.1,0.0
10/01/2022 13:00:00.000000,0.2,11.0,13.0,4.9,4.0,0.0
10/01/2022 14:00:00.000000,0.247,9.0,15.0,5.3,4.1,0.0
10/01/2022 15:00:00.000000,0.279,8.0,21.0,4.5,3.0,0.0
10/01/2022 16:00:00.000000,0.223,6.0,25.0,5.4,3.4,0.0
10/01/2022 17:00:00.000000,0.218,5.0,36.0,3.6,2.6,0.0
10/01/2022 18:00:00.000000,0.208,5.0,46.0,3.5,1.9,0.0
10/01/2022 19:00:00.000000,0.247,4.0,51.0,3.2,1.8,0.0
10/01/2022 20:00:00.000000,0.311,6.0,48.0,4.7,2.4,0.0
10/01/2022 21:00:00.000000,0.346,7.0,47.0,6.3,2.5,0.0
10/01/2022 22:00:00.000000,0.197,5.0,45.0,7.7,3.0,0.0
10/01/2022 23:00:00.000000,0.303,7.0,41.0,6.7,3.7,0.0
10/02/2022 00:00:00.000000,0.364,12.0,32.0,9.6,4.1,0.0
10/02/2022 01:00:00.000000,0.422,14.0,26.0,8.4,4.1,0.0
10/02/2022 02:00:00.000000,0.42,28.0,13.0,12.3,5.4,0.0
10/02/2022 03:00:00.000000,0.517,33.0,5.0,12.1,7.7,0.0
10/02/2022 04:00:00.000000,,,20.0,11.0,6.1,
10/02/2022 05:00:00.000000,0.475,25.0,10.0,11.8,8.0,0.0
10/02/2022 06:00:00.000000,0.505,23.0,9.0,13.7,8.6,0.0
10/02/2022 07:00:00.000000,,,9.0,12.0,7.9,
10/02/2022 08:00:00.000000,,,9.0,,,
10/02/2022 09:00:00.000000,0.273,13.0,13.0,8.7,5.3,0.0
10/02/2022 10:00:00.000000,0.222,11.0,13.0,6.8,5.1,0.0
10/02/2022 11:00:00.000000,0.203,10.0,14.0,5.4,4.0,0.0
10/02/2022 12:00:00.000000,0.175,7.0,17.0,4.3,3.4,0.0
10/02/2022 13:00:00.000000,0.296,13.0,10.0,5.8,4.4,0.0
10/02/2022 14:00:00.000000,0.317,18.0,4.0,8.7,6.1,0.0
10/02/2022 15:00:00.000000,0.359,16.0,9.0,10.9,7.1,0.0
10/02/2022 16:00:00.000000,0.404,13.0,13.0,12.6,6.7,0.0
10/02/2022 17:00:00.000000,0.334,12.0,22.0,8.7,5.0,0.0
10/02/2022 18:00:00.000000,0.232,7.0,35.0,3.7,2.4,0.0
10/02/2022 19:00:00.000000,0.169,4.0,42.0,3.5,1.4,0.0
10/02/2022 20:00:00.000000,0.139,3.0,42.0,1.0,0.8,0.0
10/02/2022 21:00:00.000000,0.16,3.0,44.0,1.4,1.0,0.0
10/02/2022 22:00:00.000000,0.195,3.0,45.0,2.0,1.1,0.0
10/02/2022 23:00:00.000000,0.221,4.0,43.0,2.0,1.7,0.0
10/03/2022 00:00:00.000000,0.269,7.0,37.0,2.9,2.2,0.0
10/03/2022 01:00:00.000000,0.338,11.0,31.0,5.5,3.3,0.0
10/03/2022 02:00:00.000000,0.285,14.0,28.0,6.8,3.8,0.0
10/03/2022 03:00:00.000000,0.263,15.0,28.0,5.8,4.4,0.0
10/03/2022 04:00:00.000000,,,29.0,5.0,3.7,
10/03/2022 05:00:00.000000,0.212,13.0,27.0,6.9,5.0,0.0
10/03/2022 06:00:00.000000,0.188,14.0,22.0,11.7,9.0,0.0
10/03/2022 07:00:00.000000,,,21.0,8.0,6.7,
10/03/2022 08:00:00.000000,,,21.0,,,
10/03/2022 09:00:00.000000,0.183,11.0,22.0,10.9,8.7,0.0
10/03/2022 10:00:00.000000,0.232,13.0,15.0,12.4,8.8,0.0
10/03/2022 11:00:00.000000,0.258,17.0,9.0,13.0,6.8,0.0
10/03/2022 12:00:00.000000,0.317,17.0,8.0,11.8,6.3,0.0
10/03/2022 13:00:00.000000,0.376,18.0,8.0,10.5,5.8,0.0
10/03/2022 14:00:00.000000,0.535,20.0,8.0,18.3,8.0,0.0
10/03/2022 15:00:00.000000,0.435,18.0,15.0,20.9,8.6,0.0
10/03/2022 16:00:00.000000,0.34,16.0,21.0,13.9,7.0,0.0
10/03/2022 17:00:00.000000,0.238,10.0,34.0,9.0,4.0,0.0
10/03/2022 18:00:00.000000,0.18,7.0,44.0,5.8,2.4,0.0
10/03/2022 19:00:00.000000,0.183,5.0,50.0,3.7,1.9,0.0
10/03/2022 20:00:00.000000,0.18,6.0,52.0,5.9,2.1,0.0
10/03/2022 21:00:00.000000,0.165,5.0,53.0,6.3,2.8,0.0
10/03/2022 22:00:00.000000,0.209,7.0,50.0,5.2,2.2,0.0
10/03/2022 23:00:00.000000,0.278,7.0,49.0,23.2,6.8,0.0
10/04/2022 00:00:00.000000,0.265,15.0,36.0,8.8,5.9,0.0
10/04/2022 01:00:00.000000,0.232,12.0,37.0,8.9,7.0,0.0
10/04/2022 02:00:00.000000,0.236,14.0,35.0,9.3,7.7,0.0
10/04/2022 03:00:00.000000,0.222,23.0,25.0,9.7,8.4,0.0
10/04/2022 04:00:00.000000,,,33.0,9.0,7.6,
10/04/2022 05:00:00.000000,0.234,8.0,37.0,8.7,7.7,0.0
10/04/2022 06:00:00.000000,0.196,7.0,36.0,6.6,5.9,0.0
10/04/2022 07:00:00.000000,,,33.0,8.0,6.9,
10/04/2022 08:00:00.000000,,,33.0,,,
10/04/2022 09:00:00.000000,0.187,8.0,26.0,7.1,5.8,0.0
10/04/2022 10:00:00.000000,0.134,7.0,19.0,5.3,4.4,0.0
10/04/2022 11:00:00.000000,0.22,15.0,11.0,5.4,4.5,0.0
10/04/2022 12:00:00.000000,0.265,17.0,12.0,7.2,4.4,0.0
10/04/2022 13:00:00.000000,0.34,19.0,9.0,9.5,7.3,0.0
10/04/2022 14:00:00.000000,0.48,16.0,11.0,15.6,12.2,0.0
10/04/2022 15:00:00.000000,0.348,14.0,14.0,21.0,13.8,0.0
10/04/2022 16:00:00.000000,0.308,14.0,17.0,25.7,16.5,0.0
10/04/2022 17:00:00.000000,0.287,15.0,23.0,28.4,17.6,0.0
10/04/2022 18:00:00.000000,0.306,16.0,26.0,30.5,19.8,1.0
10/04/2022 19:00:00.000000,0.24,13.0,35.0,21.9,14.4,1.0
10/04/2022 20:00:00.000000,0.26,12.0,39.0,18.8,12.4,0.0
10/04/2022 21:00:00.000000,,11.0,45.0,15.2,10.8,0.0
10/04/2022 22:00:00.000000,0.355,,44.0,13.5,10.2,0.0
10/04/2022 23:00:00.000000,0.408,12.0,43.0,16.4,12.1,0.0
10/05/2022 00:00:00.000000,0.346,14.0,40.0,16.7,12.2,0.0
10/05/2022 01:00:00.000000,0.371,21.0,31.0,19.3,13.4,0.0
10/05/2022 02:00:00.000000,0.331,27.0,21.0,19.3,13.7,0.0
10/05/2022 03:00:00.000000,0.319,23.0,28.0,19.6,13.9,0.0
10/05/2022 04:00:00.000000,,,32.0,19.0,13.5,
10/05/2022 05:00:00.000000,0.374,21.0,21.0,18.0,14.5,0.0
10/05/2022 06:00:00.000000,0.185,6.0,40.0,13.8,12.5,0.0
10/05/2022 07:00:00.000000,,,28.0,16.0,13.4,
10/05/2022 08:00:00.000000,,,28.0,,,
10/05/2022 09:00:00.000000,0.203,9.0,23.0,13.8,11.8,0.0
10/05/2022 10:00:00.000000,0.199,16.0,13.0,15.3,12.7,0.0
10/05/2022 11:00:00.000000,0.219,16.0,13.0,15.3,12.4,0.0
10/05/2022 12:00:00.000000,0.381,18.0,12.0,15.3,12.2,0.0
10/05/2022 13:00:00.000000,0.469,16.0,16.0,15.4,11.1,0.0
10/05/2022 14:00:00.000000,0.407,18.0,17.0,16.9,9.5,0.0
10/05/2022 15:00:00.000000,0.391,18.0,20.0,24.6,12.8,0.0
10/05/2022 16:00:00.000000,0.279,15.0,26.0,21.7,12.3,0.0
10/05/2022 17:00:00.000000,0.258,12.0,35.0,21.2,11.0,0.0
10/05/2022 18:00:00.000000,0.243,10.0,41.0,19.8,10.5,0.0
10/05/2022 19:00:00.000000,0.206,7.0,47.0,14.0,8.3,0.0
10/05/2022 20:00:00.000000,0.239,8.0,48.0,12.2,6.7,0.0
10/05/2022 21:00:00.000000,0.268,10.0,48.0,15.6,7.0,0.0
10/05/2022 22:00:00.000000,0.3,10.0,49.0,12.2,5.7,0.0
10/05/2022 23:00:00.000000,0.314,10.0,48.0,9.7,5.4,0.0
10/06/2022 00:00:00.000000,0.384,12.0,44.0,12.0,6.3,0.0
10/06/2022 01:00:00.000000,0.366,18.0,37.0,15.2,7.2,0.0
10/06/2022 02:00:00.000000,0.455,20.0,34.0,19.0,9.6,0.0
10/06/2022 03:00:00.000000,0.423,22.0,29.0,19.3,10.6,0.0
10/06/2022 04:00:00.000000,,,35.0,17.0,9.3,
10/06/2022 05:00:00.000000,0.623,31.0,9.0,21.1,11.3,0.0
10/06/2022 06:00:00.000000,0.398,23.0,17.0,17.4,9.8,0.0
10/06/2022 07:00:00.000000,,,21.0,19.0,10.4,
10/06/2022 08:00:00.000000,,,21.0,,,
10/06/2022 09:00:00.000000,0.201,11.0,21.0,11.5,6.8,0.0
10/06/2022 10:00:00.000000,0.23,13.0,18.0,11.1,7.4,0.0
10/06/2022 11:00:00.000000,0.402,19.0,10.0,14.1,8.2,0.0
10/06/2022 12:00:00.000000,0.547,26.0,2.0,19.9,10.8,0.0
10/06/2022 13:00:00.000000,0.413,22.0,8.0,18.4,11.5,0.0
10/06/2022 14:00:00.000000,0.436,19.0,13.0,24.6,13.5,0.0
10/06/2022 15:00:00.000000,0.527,25.0,14.0,26.0,14.8,0.0
10/06/2022 16:00:00.000000,0.28,13.0,32.0,20.0,11.3,0.0
10/06/2022 17:00:00.000000,0.278,9.0,43.0,13.1,7.2,0.0
10/06/2022 18:00:00.000000,0.22,7.0,53.0,17.0,9.7,0.0
10/06/2022 19:00:00.000000,0.189,6.0,55.0,6.0,3.3,0.0
10/06/2022 20:00:00.000000,0.219,5.0,56.0,7.9,3.1,0.0
10/06/2022 21:00:00.000000,0.231,7.0,54.0,6.7,2.8,0.0
10/06/2022 22:00:00.000000,0.294,6.0,52.0,5.9,2.3,0.0
10/06/2022 23:00:00.000000,0.459,13.0,41.0,8.7,3.3,0.0
10/07/2022 00:00:00.000000,0.481,17.0,35.0,12.0,4.6,0.0
10/07/2022 01:00:00.000000,0.418,19.0,27.0,18.9,6.5,0.0
10/07/2022 02:00:00.000000,0.283,13.0,30.0,16.4,6.1,0.0
10/07/2022 03:00:00.000000,0.27,14.0,28.0,14.5,4.8,0.0
10/07/2022 04:00:00.000000,,,27.0,14.0,5.2,
10/07/2022 05:00:00.000000,0.164,13.0,22.0,30.9,11.3,0.0
10/07/2022 06:00:00.000000,0.15,8.0,21.0,44.0,22.1,0.0
10/07/2022 07:00:00.000000,,,22.0,33.0,15.1,
10/07/2022 08:00:00.000000,,,22.0,,,
10/07/2022 09:00:00.000000,0.146,2.0,18.0,38.8,26.8,0.0
10/07/2022 10:00:00.000000,0.156,3.0,17.0,37.1,26.0,0.0
10/07/2022 11:00:00.000000,0.208,4.0,14.0,35.2,24.4,0.0
10/07/2022 12:00:00.000000,0.269,8.0,10.0,33.7,22.6,0.0
10/07/2022 13:00:00.000000,0.328,11.0,7.0,32.6,21.8,0.0
10/07/2022 14:00:00.000000,0.368,14.0,6.0,27.0,18.0,0.0
10/07/2022 15:00:00.000000,0.366,14.0,7.0,44.9,21.0,0.0
10/07/2022 16:00:00.000000,0.327,13.0,9.0,54.3,23.8,0.0
10/07/2022 17:00:00.000000,0.297,12.0,9.0,51.1,23.4,0.0
10/07/2022 18:00:00.000000,0.303,9.0,11.0,27.0,14.6,0.0
10/07/2022 19:00:00.000000,0.333,9.0,11.0,32.9,15.8,0.0
10/07/2022 20:00:00.000000,0.385,10.0,11.0,35.2,16.6,0.0
10/07/2022 21:00:00.000000,0.346,11.0,11.0,34.0,18.3,0.0
10/07/2022 22:00:00.000000,0.33,14.0,10.0,35.7,16.7,0.0
10/07/2022 23:00:00.000000,0.353,17.0,8.0,38.7,18.1,0.0
10/08/2022 00:00:00.000000,0.349,20.0,5.0,35.6,18.5,0.0
10/08/2022 01:00:00.000000,0.405,20.0,2.0,35.8,19.2,0.0
10/08/2022 02:00:00.000000,0.404,22.0,1.0,40.9,21.3,0.0
10/08/2022 03:00:00.000000,0.393,22.0,0.0,40.0,23.0,0.0
10/08/2022 04:00:00.000000,0.387,,2.0,36.1,21.3,0.0
10/08/2022 05:00:00.000000,0.396,18.0,2.0,37.9,21.1,0.0
10/08/2022 06:00:00.000000,0.474,19.0,0.0,40.2,22.9,0.0
10/08/2022 07:00:00.000000,,,5.0,38.0,21.3,
10/08/2022 08:00:00.000000,,,5.0,,,
10/08/2022 09:00:00.000000,0.317,18.0,0.0,25.1,17.9,0.0
10/08/2022 10:00:00.000000,0.25,18.0,0.0,23.7,17.0,0.0
10/08/2022 11:00:00.000000,0.226,19.0,2.0,22.5,15.6,0.0
10/08/2022 12:00:00.000000,0.222,10.0,12.0,26.7,16.8,0.0
10/08/2022 13:00:00.000000,0.211,9.0,16.0,30.5,19.6,0.0
10/08/2022 14:00:00.000000,0.21,9.0,15.0,30.0,20.9,0.0
10/08/2022 15:00:00.000000,0.241,8.0,17.0,28.4,20.2,0.0
10/08/2022 16:00:00.000000,0.273,9.0,20.0,26.0,19.7,0.0
10/08/2022 17:00:00.000000,0.305,13.0,21.0,31.8,21.5,0.0
10/08/2022 18:00:00.000000,0.283,13.0,26.0,30.4,20.7,1.0
10/08/2022 19:00:00.000000,0.266,11.0,35.0,23.3,15.9,0.0
10/08/2022 20:00:00.000000,0.254,9.0,41.0,18.5,13.2,0.0
10/08/2022 21:00:00.000000,0.286,8.0,45.0,20.2,13.1,0.0
10/08/2022 22:00:00.000000,0.252,8.0,46.0,18.5,12.5,0.0
10/08/2022 23:00:00.000000,0.248,9.0,44.0,19.7,12.1,0.0
10/09/2022 00:00:00.000000,0.392,15.0,33.0,22.8,12.5,0.0
10/09/2022 01:00:00.000000,0.457,24.0,19.0,24.4,14.7,0.0
10/09/2022 02:00:00.000000,0.461,23.0,19.0,24.1,13.7,0.0
10/09/2022 03:00:00.000000,0.733,35.0,4.0,30.4,18.9,0.0
10/09/2022 04:00:00.000000,0.876,,1.0,37.5,23.4,1.0
