InstrumentName, College View New(ASMNSDJ8),,,,,,,,,
StartTime, 2022-04-01 00:00:00,,,,,,,,,
EndTime, 2022-04-30 23:59:59,,,,,,,,,
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_p,pm2_5ConcNum,relHumid,temperature
04/01/2022 00:01:58.000000,4.96,1.54,1.41,0.0,1.32,0.0,6.141,1.38,18.86,16.53
04/01/2022 00:19:32.000000,8.04,1.94,1.62,0.0,1.53,0.0,6.104,1.58,19.27,16.28
04/01/2022 00:37:07.000000,3.56,2.14,1.29,0.0,1.21,0.19,6.273,1.26,18.46,16.05
04/01/2022 00:54:42.000000,5.47,1.73,1.82,0.0,1.74,0.19,6.14,1.79,19.8,15.49
04/01/2022 01:12:17.000000,13.78,3.08,2.26,0.0,2.14,0.77,5.956,2.21,23.43,14.82
04/01/2022 01:29:52.000000,16.74,6.73,7.3,2.62,6.97,4.38,7.069,7.23,25.13,14.06
04/01/2022 01:47:30.000000,20.03,4.92,4.92,1.58,4.74,2.73,6.381,4.88,26.23,13.47
04/01/2022 02:05:04.000000,15.93,2.12,1.67,0.0,1.62,0.0,5.402,1.64,26.56,12.78
04/01/2022 02:22:39.000000,17.25,3.88,2.48,0.19,2.31,1.0,5.581,2.43,28.21,12.42
04/01/2022 02:40:14.000000,16.27,3.5,1.89,0.0,1.78,0.58,5.432,1.82,28.29,12.18
04/01/2022 02:57:48.000000,14.63,2.92,1.69,0.0,1.6,0.38,5.39,1.64,28.04,12.19
04/01/2022 03:15:23.000000,14.86,2.96,1.93,0.0,1.8,0.58,5.391,1.88,28.64,12.21
04/01/2022 03:32:58.000000,11.97,2.72,1.54,0.0,1.44,0.0,5.253,1.5,28.11,12.03
04/01/2022 03:50:33.000000,10.44,2.96,1.63,0.0,1.51,0.58,5.528,1.59,27.53,11.96
04/01/2022 04:08:08.000000,7.37,2.31,1.38,0.0,1.3,0.38,5.645,1.33,25.93,11.82
04/01/2022 04:25:43.000000,11.23,2.33,1.39,0.0,1.29,0.39,5.566,1.36,26.73,11.58
04/01/2022 04:43:18.000000,10.0,2.31,1.48,0.0,1.41,0.0,5.491,1.44,26.34,11.1
04/01/2022 05:00:56.000000,11.17,2.73,1.52,0.0,1.42,0.38,5.565,1.46,27.04,10.57
04/01/2022 05:18:32.000000,14.38,2.92,1.61,0.0,1.53,0.23,5.348,1.56,28.67,9.98
04/01/2022 05:36:07.000000,16.1,2.88,1.3,0.0,1.19,0.19,5.169,1.24,30.26,9.52
04/01/2022 05:53:42.000000,17.99,2.55,1.4,0.0,1.29,0.0,5.034,1.36,31.02,9.01
04/01/2022 06:11:17.000000,17.51,2.75,1.27,0.0,1.19,0.39,5.115,1.22,31.74,8.35
04/01/2022 06:28:53.000000,19.5,1.94,1.39,0.0,1.31,0.19,4.913,1.37,33.03,7.91
04/01/2022 06:46:28.000000,21.63,2.35,1.47,0.0,1.41,0.23,4.71,1.44,35.03,7.6
04/01/2022 07:04:04.000000,28.32,3.88,1.95,0.19,1.85,0.42,4.473,1.9,37.89,7.0
04/01/2022 07:21:40.000000,30.71,2.92,2.46,0.42,2.34,0.81,4.166,2.42,41.84,6.82
04/01/2022 07:39:15.000000,34.22,4.85,2.71,0.19,2.57,1.0,3.991,2.65,44.24,5.99
04/01/2022 07:56:51.000000,34.64,3.31,2.78,0.19,2.62,1.0,3.934,2.74,44.86,5.62
04/01/2022 08:14:27.000000,31.82,4.08,2.41,0.19,2.28,1.38,4.043,2.36,45.03,5.78
04/01/2022 08:32:03.000000,30.29,4.69,2.58,0.19,2.45,1.0,3.995,2.52,44.26,5.82
04/01/2022 08:49:39.000000,26.42,3.85,2.4,0.0,2.28,1.15,4.199,2.35,42.84,6.13
04/01/2022 09:07:14.000000,28.94,3.5,2.58,0.0,2.46,0.81,4.019,2.54,43.32,6.24
