InstrumentName, Chatfield Park,
StartTime, 2022-04-01 00:00:00,
EndTime, 2022-04-30 23:59:59,
Date,O3,PM2.5
04/01/2022 00:00:00.000000,48.0,3.2
04/01/2022 01:00:00.000000,45.0,3.3
04/01/2022 02:00:00.000000,43.0,3.2
04/01/2022 04:00:00.000000,42.0,3.2
04/01/2022 05:00:00.000000,41.0,3.2
04/01/2022 06:00:00.000000,40.0,3.2
04/01/2022 07:00:00.000000,35.0,3.2
04/01/2022 09:00:00.000000,28.0,3.5
04/01/2022 10:00:00.000000,29.0,3.5
04/01/2022 11:00:00.000000,34.0,3.8
04/01/2022 12:00:00.000000,29.0,4.1
04/01/2022 13:00:00.000000,22.0,4.0
04/01/2022 14:00:00.000000,25.0,4.1
04/01/2022 15:00:00.000000,37.0,4.3
04/01/2022 16:00:00.000000,39.0,5.1
04/01/2022 17:00:00.000000,41.0,5.1
04/01/2022 18:00:00.000000,43.0,6.2
04/01/2022 19:00:00.000000,47.0,7.0
04/01/2022 20:00:00.000000,53.0,6.2
04/01/2022 21:00:00.000000,59.0,4.1
04/01/2022 22:00:00.000000,59.0,3.8
04/01/2022 23:00:00.000000,59.0,4.1
04/02/2022 00:00:00.000000,56.0,4.9
04/02/2022 01:00:00.000000,49.0,5.4
04/02/2022 02:00:00.000000,44.0,5.3
04/02/2022 04:00:00.000000,41.0,4.6
04/02/2022 05:00:00.000000,34.0,4.9
04/02/2022 06:00:00.000000,34.0,4.3
04/02/2022 07:00:00.000000,34.0,4.2
04/02/2022 09:00:00.000000,34.0,3.5
04/02/2022 10:00:00.000000,28.0,4.0
04/02/2022 11:00:00.000000,25.0,3.8
04/02/2022 12:00:00.000000,22.0,3.6
04/02/2022 13:00:00.000000,20.0,4.0
04/02/2022 14:00:00.000000,23.0,4.8
04/02/2022 15:00:00.000000,27.0,6.8
04/02/2022 16:00:00.000000,35.0,8.1
04/02/2022 17:00:00.000000,44.0,7.2
04/02/2022 18:00:00.000000,42.0,9.3
04/02/2022 19:00:00.000000,40.0,13.1
04/02/2022 20:00:00.000000,45.0,14.9
04/02/2022 21:00:00.000000,52.0,11.0
04/02/2022 22:00:00.000000,55.0,8.9
04/02/2022 23:00:00.000000,58.0,5.8
04/03/2022 00:00:00.000000,54.0,4.2
04/03/2022 01:00:00.000000,50.0,4.8
04/03/2022 02:00:00.000000,43.0,5.1
04/03/2022 04:00:00.000000,39.0,4.5
04/03/2022 05:00:00.000000,36.0,4.7
04/03/2022 06:00:00.000000,31.0,6.7
04/03/2022 07:00:00.000000,29.0,6.4
04/03/2022 09:00:00.000000,31.0,5.0
04/03/2022 10:00:00.000000,29.0,5.2
04/03/2022 11:00:00.000000,29.0,5.1
04/03/2022 12:00:00.000000,27.0,5.0
04/03/2022 13:00:00.000000,21.0,5.2
04/03/2022 14:00:00.000000,16.0,6.5
04/03/2022 15:00:00.000000,37.0,5.0
04/03/2022 16:00:00.000000,39.0,5.3
04/03/2022 17:00:00.000000,38.0,5.6
04/03/2022 20:00:00.000000,43.0,6.4
04/03/2022 21:00:00.000000,45.0,6.3
04/03/2022 22:00:00.000000,47.0,6.3
04/03/2022 23:00:00.000000,46.0,6.1
04/04/2022 00:00:00.000000,44.0,6.2
04/04/2022 01:00:00.000000,43.0,6.0
04/04/2022 02:00:00.000000,39.0,4.6
04/04/2022 04:00:00.000000,30.0,5.1
04/04/2022 05:00:00.000000,28.0,5.2
04/04/2022 06:00:00.000000,27.0,5.1
04/04/2022 07:00:00.000000,25.0,4.6
04/04/2022 09:00:00.000000,20.0,4.9
04/04/2022 10:00:00.000000,19.0,5.3
04/04/2022 11:00:00.000000,21.0,4.1
04/04/2022 12:00:00.000000,24.0,4.2
04/04/2022 13:00:00.000000,18.0,5.1
04/04/2022 14:00:00.000000,27.0,4.5
04/04/2022 15:00:00.000000,,3.9
04/04/2022 16:00:00.000000,42.0,4.2
04/04/2022 17:00:00.000000,52.0,6.0
04/04/2022 18:00:00.000000,54.0,4.4
04/04/2022 19:00:00.000000,52.0,5.0
04/04/2022 20:00:00.000000,53.0,4.9
04/04/2022 21:00:00.000000,56.0,4.6
04/04/2022 22:00:00.000000,57.0,4.3
04/04/2022 23:00:00.000000,56.0,4.9
04/05/2022 00:00:00.000000,56.0,4.4
04/05/2022 01:00:00.000000,52.0,3.8
04/05/2022 02:00:00.000000,49.0,3.5
04/05/2022 04:00:00.000000,48.0,4.0
04/05/2022 05:00:00.000000,44.0,4.0
04/05/2022 06:00:00.000000,43.0,4.2
04/05/2022 07:00:00.000000,47.0,4.2
04/05/2022 09:00:00.000000,43.0,3.7
04/05/2022 10:00:00.000000,41.0,3.5
04/05/2022 11:00:00.000000,37.0,3.3
04/05/2022 12:00:00.000000,35.0,3.0
04/05/2022 13:00:00.000000,34.0,3.2
