InstrumentName, Woods Park B,,
StartTime, 2022-04-01 00:00:00,,
EndTime, 2022-04-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
04/01/2022 00:01:40.000000,0.0,0.0,0.0
04/01/2022 00:03:42.000000,0.0,0.05,0.0
04/01/2022 00:05:40.000000,0.0,0.17,0.17
04/01/2022 00:07:40.000000,0.0,0.16,0.16
04/01/2022 00:09:40.000000,0.0,0.02,0.0
04/01/2022 00:11:40.000000,0.0,0.16,0.0
04/01/2022 00:13:40.000000,0.0,0.15,0.15
04/01/2022 00:15:40.000000,0.0,0.0,0.0
04/01/2022 00:17:40.000000,0.0,0.0,0.0
04/01/2022 00:19:40.000000,0.0,0.0,0.0
04/01/2022 00:21:40.000000,0.0,0.1,0.1
04/01/2022 00:23:40.000000,0.0,0.28,0.28
04/01/2022 00:25:40.000000,0.0,0.0,0.0
04/01/2022 00:27:40.000000,0.0,0.09,0.09
04/01/2022 00:31:40.000000,0.0,0.07,0.0
04/01/2022 00:33:40.000000,0.0,0.0,0.0
04/01/2022 00:35:40.000000,0.0,0.0,0.0
04/01/2022 00:37:40.000000,0.0,0.0,0.0
04/01/2022 00:39:40.000000,0.0,0.0,0.0
04/01/2022 00:41:40.000000,0.0,0.0,0.0
04/01/2022 00:43:40.000000,0.0,0.18,0.0
04/01/2022 00:45:40.000000,0.0,0.0,0.0
04/01/2022 00:47:40.000000,0.0,0.08,0.0
04/01/2022 00:49:40.000000,0.0,0.18,0.0
04/01/2022 00:51:40.000000,0.0,0.0,0.0
04/01/2022 00:53:40.000000,0.0,0.14,0.0
04/01/2022 00:55:40.000000,0.0,0.0,0.0
04/01/2022 00:57:40.000000,0.0,0.0,0.0
04/01/2022 00:59:40.000000,0.0,0.04,0.0
04/01/2022 01:01:40.000000,0.0,0.12,0.0
04/01/2022 01:05:41.000000,0.0,0.51,0.0
04/01/2022 01:07:41.000000,0.0,0.0,0.0
04/01/2022 01:09:41.000000,0.0,0.0,0.0
04/01/2022 01:11:41.000000,0.0,0.14,0.0
04/01/2022 01:13:41.000000,0.0,0.0,0.0
04/01/2022 01:15:42.000000,0.0,0.0,0.0
04/01/2022 01:17:41.000000,0.0,0.0,0.0
04/01/2022 01:21:41.000000,0.0,0.07,0.04
04/01/2022 01:23:41.000000,0.0,0.3,0.19
04/01/2022 01:25:41.000000,0.0,0.17,0.17
04/01/2022 01:27:41.000000,0.0,0.07,0.0
04/01/2022 01:29:41.000000,0.0,0.02,0.0
04/01/2022 01:33:41.000000,0.0,0.0,0.0
04/01/2022 01:35:41.000000,0.0,0.0,0.0
04/01/2022 01:37:41.000000,0.0,0.0,0.0
04/01/2022 01:39:41.000000,0.0,0.0,0.0
04/01/2022 01:41:41.000000,0.0,0.07,0.07
04/01/2022 01:43:41.000000,0.0,0.05,0.05
04/01/2022 01:45:41.000000,0.0,0.0,0.0
04/01/2022 01:47:41.000000,0.0,0.2,0.04
04/01/2022 01:49:41.000000,0.0,0.37,0.0
04/01/2022 01:51:41.000000,0.0,0.08,0.08
04/01/2022 01:53:41.000000,0.0,0.22,0.03
04/01/2022 01:55:41.000000,0.0,0.11,0.0
04/01/2022 01:57:41.000000,0.0,0.21,0.0
04/01/2022 01:59:41.000000,0.0,0.12,0.03
04/01/2022 02:01:41.000000,0.0,0.17,0.17
04/01/2022 02:03:41.000000,0.0,0.26,0.09
04/01/2022 02:05:41.000000,0.0,0.03,0.03
04/01/2022 02:07:41.000000,0.0,0.29,0.05
04/01/2022 02:09:42.000000,0.05,0.25,0.11
04/01/2022 02:11:42.000000,0.0,0.17,0.0
04/01/2022 02:13:41.000000,0.0,0.22,0.0
04/01/2022 02:15:42.000000,0.0,0.08,0.08
04/01/2022 02:17:42.000000,0.0,0.36,0.14
04/01/2022 02:21:41.000000,0.0,0.09,0.05
04/01/2022 02:23:42.000000,0.0,0.36,0.27
04/01/2022 02:25:41.000000,0.0,0.09,0.09
04/01/2022 02:27:41.000000,0.0,0.0,0.0
04/01/2022 02:29:41.000000,0.0,0.2,0.2
04/01/2022 02:31:41.000000,0.03,0.61,0.53
04/01/2022 02:33:41.000000,0.0,0.38,0.17
04/01/2022 02:35:41.000000,0.16,0.4,0.22
04/01/2022 02:37:42.000000,0.0,0.08,0.0
04/01/2022 02:39:42.000000,0.0,0.35,0.22
04/01/2022 02:41:41.000000,0.0,0.0,0.0
04/01/2022 02:43:41.000000,0.0,0.6,0.46
04/01/2022 02:45:42.000000,0.0,0.51,0.33
04/01/2022 02:47:41.000000,0.08,0.5,0.17
04/01/2022 02:49:41.000000,0.0,0.09,0.09
04/01/2022 02:51:42.000000,0.0,0.23,0.23
04/01/2022 02:53:41.000000,0.0,0.0,0.0
04/01/2022 02:55:42.000000,0.0,0.29,0.17
04/01/2022 02:57:41.000000,0.0,0.08,0.0
