InstrumentName, Johnson Habitat Park (AXXKFSNJ),,,,,,,,
StartTime, 2022-04-01 00:00:00,,,,,,,,
EndTime, 2022-04-30 23:59:59,,,,,,,,
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcNum,relHumid,temperature
04/29/2022 20:21:25.000000,0.6,6.08,3.8,1.38,3.56,2.58,3.74,17.54,14.6
04/29/2022 20:38:36.000000,2.63,5.92,2.98,0.81,2.72,1.81,2.93,17.45,14.91
04/29/2022 20:55:46.000000,-0.37,7.54,3.88,1.23,3.63,3.04,3.82,14.58,15.15
04/29/2022 21:12:56.000000,3.08,6.42,3.59,1.0,3.36,1.81,3.53,15.54,15.51
04/29/2022 21:30:07.000000,2.74,4.23,2.65,0.62,2.47,1.42,2.6,14.98,15.96
04/29/2022 21:47:17.000000,4.36,4.31,3.62,1.38,3.45,1.81,3.58,15.79,16.07
04/29/2022 22:04:27.000000,5.71,5.96,4.08,1.19,3.83,3.23,4.0,16.77,15.55
04/29/2022 22:21:37.000000,6.52,4.77,3.11,1.0,2.92,1.81,3.08,16.86,15.94
04/29/2022 22:38:47.000000,8.81,4.77,3.28,1.0,3.1,2.04,3.22,20.27,15.61
04/29/2022 22:55:57.000000,7.71,3.73,2.67,0.81,2.51,1.23,2.62,21.45,14.8
04/29/2022 23:13:07.000000,6.6,6.46,3.98,1.58,3.74,3.15,3.91,18.98,14.77
04/29/2022 23:30:18.000000,6.16,4.88,2.65,0.38,2.49,1.38,2.6,19.27,14.83
04/29/2022 23:47:28.000000,4.92,3.58,1.84,0.04,1.71,0.42,1.8,18.58,14.67
04/30/2022 00:04:38.000000,7.29,4.73,2.77,1.0,2.55,2.19,2.72,19.82,14.4
04/30/2022 00:21:48.000000,9.19,4.31,2.69,0.62,2.54,1.23,2.64,22.48,13.63
04/30/2022 00:38:59.000000,9.03,4.08,2.29,0.19,2.13,1.58,2.23,23.93,13.26
04/30/2022 00:56:09.000000,8.04,3.27,2.39,0.58,2.24,0.96,2.35,24.32,12.9
04/30/2022 01:13:20.000000,8.61,3.08,2.05,0.0,1.92,0.38,2.01,24.9,12.6
04/30/2022 01:30:31.000000,7.32,3.5,2.58,0.58,2.43,1.19,2.55,24.39,12.12
04/30/2022 01:47:41.000000,5.97,5.46,2.73,0.42,2.52,1.62,2.66,23.53,11.67
04/30/2022 02:04:52.000000,7.35,4.69,2.78,0.81,2.56,1.77,2.71,24.82,11.38
04/30/2022 02:22:03.000000,5.42,3.88,2.55,0.23,2.42,1.0,2.51,24.12,11.22
04/30/2022 02:39:14.000000,6.19,4.46,2.22,0.0,2.08,1.0,2.19,23.69,11.16
04/30/2022 02:56:25.000000,4.78,3.27,1.91,0.38,1.78,0.77,1.88,24.58,11.09
04/30/2022 03:13:36.000000,4.44,2.92,1.51,0.0,1.42,0.42,1.46,25.6,11.0
04/30/2022 03:30:47.000000,6.27,2.5,1.24,0.0,1.18,0.19,1.21,26.43,10.82
04/30/2022 03:47:58.000000,6.47,3.54,1.98,0.0,1.82,0.62,1.93,26.04,10.71
04/30/2022 04:05:09.000000,5.18,2.73,1.05,0.0,0.99,0.19,1.02,26.13,10.65
04/30/2022 04:22:20.000000,6.4,2.69,1.52,0.0,1.4,0.38,1.49,25.57,10.68
04/30/2022 04:39:32.000000,5.58,2.73,1.43,0.0,1.37,0.38,1.39,26.23,10.62
