InstrumentName, Northfield HS New (A9C1WMD6),,,,,,,,,
StartTime, 2022-04-01 00:00:00,,,,,,,,,
EndTime, 2022-04-30 23:59:59,,,,,,,,,
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_p,pm2_5ConcNum,relHumid,temperature
04/01/2022 00:13:20.000000,12.37,1.73,1.48,0.0,1.33,1.54,6.932,1.4,16.31,17.78
04/01/2022 00:30:31.000000,10.58,2.35,2.18,0.0,2.03,1.92,6.988,2.12,17.1,17.47
04/01/2022 00:47:42.000000,11.91,1.96,2.08,0.0,1.92,1.15,6.641,2.02,18.07,16.48
04/01/2022 01:04:52.000000,14.21,2.31,1.83,0.0,1.69,1.73,6.792,1.78,18.71,15.98
04/01/2022 01:22:03.000000,15.14,2.73,1.85,0.0,1.7,1.73,6.769,1.77,19.02,15.66
04/01/2022 01:39:14.000000,21.98,2.96,2.27,0.0,2.13,1.92,6.762,2.2,19.81,15.23
04/01/2022 01:56:25.000000,19.99,3.15,2.39,0.0,2.19,1.92,6.376,2.31,23.36,14.71
04/01/2022 02:13:36.000000,19.71,2.15,2.21,0.19,2.08,1.92,6.188,2.15,25.27,13.89
04/01/2022 02:30:47.000000,20.33,2.88,2.19,0.38,2.03,2.5,6.299,2.11,26.29,13.3
04/01/2022 02:47:58.000000,21.33,2.88,2.46,0.19,2.27,2.69,6.395,2.39,26.19,12.84
04/01/2022 03:05:09.000000,17.81,4.04,2.34,0.19,2.17,2.5,6.313,2.26,26.4,12.59
04/01/2022 03:22:20.000000,18.97,3.46,2.44,0.38,2.24,2.5,6.207,2.36,27.37,12.48
04/01/2022 03:39:31.000000,16.18,2.14,1.81,0.0,1.67,1.94,6.084,1.74,26.71,12.46
04/01/2022 03:56:42.000000,15.5,2.69,1.9,0.0,1.74,2.12,6.137,1.83,26.85,12.34
04/01/2022 04:13:53.000000,10.65,2.5,2.03,0.0,1.87,2.5,6.711,1.98,22.96,12.49
04/01/2022 04:31:04.000000,12.4,2.88,2.24,0.0,2.09,2.31,6.572,2.18,23.65,12.29
04/01/2022 04:48:15.000000,12.54,4.04,2.42,0.58,2.26,3.08,6.87,2.35,23.53,11.98
04/01/2022 05:05:27.000000,12.24,2.33,1.89,0.0,1.72,2.33,6.585,1.83,23.81,11.64
04/01/2022 05:22:38.000000,14.38,2.35,1.96,0.0,1.85,1.96,6.336,1.9,24.99,11.2
04/01/2022 05:39:49.000000,15.13,2.96,2.14,0.0,1.97,1.96,6.267,2.07,25.72,10.81
04/01/2022 05:57:00.000000,21.79,2.58,2.05,0.0,1.91,2.58,6.396,1.98,26.61,10.51
04/01/2022 06:14:11.000000,14.77,2.15,1.76,0.0,1.62,2.15,6.188,1.7,27.24,10.09
04/01/2022 06:31:23.000000,19.15,2.5,1.4,0.0,1.27,1.35,5.829,1.33,28.08,9.53
04/01/2022 06:48:34.000000,15.67,2.92,1.34,0.0,1.23,1.92,6.004,1.28,28.47,9.06
04/01/2022 07:05:45.000000,16.64,2.58,1.76,0.04,1.62,2.15,6.074,1.68,28.57,9.07
04/01/2022 07:22:56.000000,17.86,2.88,1.57,0.0,1.44,1.92,5.884,1.49,29.71,8.5
04/01/2022 07:40:08.000000,19.65,2.55,1.38,0.0,1.27,1.97,5.742,1.31,31.32,7.84
04/01/2022 07:57:19.000000,25.42,3.96,2.08,0.23,1.94,2.73,5.843,2.0,32.94,7.4
04/01/2022 08:14:31.000000,25.74,2.94,1.73,0.0,1.57,2.75,5.791,1.65,33.54,7.13
04/01/2022 08:31:42.000000,26.97,3.96,1.56,0.0,1.4,2.31,5.532,1.5,34.51,6.94
04/01/2022 08:49:03.000000,23.58,2.96,1.6,0.0,1.44,2.73,5.663,1.53,34.58,7.19
04/01/2022 09:06:15.000000,25.34,3.33,2.04,0.0,1.93,2.36,5.379,1.97,35.87,7.34
04/01/2022 09:23:26.000000,18.7,3.5,2.76,0.81,2.56,3.12,5.479,2.7,37.21,7.76
04/01/2022 09:40:37.000000,20.05,4.08,2.92,0.58,2.74,3.69,5.672,2.85,37.34,7.6
04/01/2022 09:57:49.000000,17.03,2.94,1.94,0.0,1.83,2.33,5.099,1.89,38.21,7.39
04/01/2022 10:15:00.000000,15.11,2.75,2.43,0.22,2.3,2.75,5.253,2.36,38.28,7.03
04/01/2022 10:32:11.000000,16.98,2.64,2.16,0.0,2.0,2.58,4.991,2.1,40.18,6.61
04/01/2022 10:49:23.000000,22.15,4.08,2.71,0.38,2.55,2.73,4.78,2.65,42.63,6.18
04/01/2022 11:06:35.000000,24.03,3.54,2.69,0.58,2.47,3.54,4.778,2.63,45.28,5.83
04/01/2022 11:23:46.000000,16.33,2.35,1.38,0.0,1.26,1.96,4.209,1.3,45.43,5.62
04/01/2022 11:40:57.000000,28.13,4.73,2.34,0.0,2.22,2.73,4.112,2.27,48.63,5.7
04/01/2022 11:58:12.000000,24.56,3.19,2.55,0.42,2.39,2.78,3.909,2.49,50.56,5.72
04/01/2022 12:15:23.000000,28.66,4.15,3.31,0.62,3.1,3.77,4.044,3.24,52.43,5.76
04/01/2022 12:32:35.000000,25.73,4.5,3.71,1.0,3.47,4.12,4.096,3.63,53.02,5.88
04/01/2022 12:49:46.000000,24.35,2.81,2.27,0.23,2.12,2.77,3.679,2.2,52.46,5.94
04/01/2022 13:06:57.000000,30.18,3.75,2.77,0.81,2.6,3.36,3.807,2.69,53.13,6.07
04/01/2022 13:24:09.000000,24.88,3.42,2.63,0.23,2.43,3.15,3.653,2.56,53.81,6.12
04/01/2022 13:41:22.000000,26.78,4.52,3.07,0.61,2.88,3.94,3.938,3.0,53.67,6.4
04/01/2022 13:58:34.000000,24.11,3.15,2.73,0.62,2.57,3.15,3.738,2.67,52.92,6.63
04/01/2022 14:15:46.000000,20.25,3.54,2.66,0.62,2.45,2.77,3.652,2.59,52.44,6.75
04/01/2022 14:32:58.000000,14.62,4.35,3.92,1.62,3.69,4.15,3.88,3.87,54.75,6.89
04/01/2022 14:50:10.000000,16.33,5.35,4.57,1.23,4.31,4.73,4.502,4.49,50.49,8.25
