InstrumentName, Welby,,,
StartTime, 2022-02-01 00:00:00,,,
EndTime, 2022-02-28 23:59:59,,,
Date,NO2,O3,PM10,SO2
02/01/2022 00:00:00.000000,15.0,37.0,46.8,0.0
02/01/2022 01:00:00.000000,24.0,26.0,50.4,0.0
02/01/2022 02:00:00.000000,27.0,22.0,18.4,0.0
02/01/2022 03:00:00.000000,15.0,33.0,35.8,0.0
02/01/2022 04:00:00.000000,,37.0,17.5,0.0
02/01/2022 05:00:00.000000,9.0,35.0,26.0,0.0
02/01/2022 06:00:00.000000,13.0,32.0,18.5,0.0
02/01/2022 07:00:00.000000,14.0,29.0,19.4,0.0
02/01/2022 08:00:00.000000,11.0,32.0,16.6,0.0
02/01/2022 10:00:00.000000,5.0,40.0,6.4,0.0
02/01/2022 11:00:00.000000,8.0,37.0,22.7,0.0
02/01/2022 12:00:00.000000,12.0,34.0,15.9,0.0
02/01/2022 13:00:00.000000,18.0,27.0,25.6,1.0
02/01/2022 14:00:00.000000,42.0,5.0,44.1,1.0
02/01/2022 15:00:00.000000,15.0,30.0,26.1,0.0
02/01/2022 16:00:00.000000,7.0,36.0,13.0,0.0
02/01/2022 17:00:00.000000,7.0,37.0,19.5,0.0
02/01/2022 18:00:00.000000,6.0,38.0,21.9,0.0
02/01/2022 19:00:00.000000,4.0,40.0,15.6,0.0
02/01/2022 20:00:00.000000,2.0,42.0,10.3,0.0
02/01/2022 21:00:00.000000,3.0,41.0,12.0,0.0
02/01/2022 22:00:00.000000,5.0,39.0,10.3,0.0
02/01/2022 23:00:00.000000,5.0,40.0,6.2,0.0
02/02/2022 00:00:00.000000,5.0,39.0,6.4,0.0
02/02/2022 01:00:00.000000,5.0,38.0,4.8,0.0
02/02/2022 02:00:00.000000,4.0,37.0,4.5,0.0
02/02/2022 03:00:00.000000,4.0,35.0,3.2,0.0
02/02/2022 04:00:00.000000,,27.0,21.5,0.0
02/02/2022 05:00:00.000000,3.0,28.0,7.2,0.0
02/02/2022 06:00:00.000000,2.0,27.0,7.4,0.0
02/02/2022 07:00:00.000000,2.0,32.0,9.8,0.0
02/02/2022 08:00:00.000000,3.0,34.0,8.5,0.0
02/02/2022 10:00:00.000000,3.0,37.0,10.0,0.0
02/02/2022 11:00:00.000000,4.0,37.0,12.3,0.0
02/02/2022 12:00:00.000000,4.0,35.0,14.5,0.0
02/02/2022 13:00:00.000000,6.0,34.0,13.3,0.0
02/02/2022 14:00:00.000000,5.0,34.0,13.9,0.0
02/02/2022 15:00:00.000000,5.0,33.0,8.9,0.0
02/02/2022 16:00:00.000000,4.0,35.0,6.7,0.0
02/02/2022 17:00:00.000000,4.0,36.0,7.0,0.0
02/02/2022 18:00:00.000000,3.0,36.0,7.6,0.0
02/02/2022 19:00:00.000000,3.0,37.0,6.9,0.0
02/02/2022 20:00:00.000000,3.0,37.0,9.8,0.0
02/02/2022 21:00:00.000000,4.0,38.0,8.3,0.0
02/02/2022 22:00:00.000000,6.0,35.0,10.4,0.0
02/02/2022 23:00:00.000000,4.0,36.0,10.2,0.0
02/03/2022 00:00:00.000000,5.0,35.0,9.1,0.0
02/03/2022 01:00:00.000000,7.0,33.0,7.1,0.0
02/03/2022 02:00:00.000000,6.0,33.0,5.2,0.0
02/03/2022 03:00:00.000000,7.0,32.0,4.6,0.0
02/03/2022 04:00:00.000000,,31.0,6.1,0.0
02/03/2022 05:00:00.000000,16.0,23.0,6.2,0.0
02/03/2022 06:00:00.000000,19.0,20.0,4.8,0.0
02/03/2022 07:00:00.000000,19.0,20.0,5.4,0.0
02/03/2022 08:00:00.000000,19.0,18.0,7.0,0.0
02/03/2022 10:00:00.000000,38.0,2.0,9.1,0.0
02/03/2022 11:00:00.000000,34.0,2.0,6.8,0.0
02/03/2022 12:00:00.000000,35.0,2.0,7.4,0.0
02/03/2022 13:00:00.000000,36.0,2.0,10.6,0.0
02/03/2022 14:00:00.000000,38.0,4.0,14.1,1.0
02/03/2022 15:00:00.000000,40.0,7.0,20.1,1.0
02/03/2022 16:00:00.000000,43.0,10.0,25.4,2.0
02/03/2022 17:00:00.000000,38.0,15.0,25.8,1.0
02/03/2022 18:00:00.000000,35.0,19.0,20.4,1.0
02/03/2022 19:00:00.000000,34.0,23.0,24.6,1.0
02/03/2022 20:00:00.000000,36.0,25.0,34.6,1.0
02/03/2022 21:00:00.000000,35.0,26.0,27.6,1.0
02/03/2022 22:00:00.000000,42.0,22.0,31.8,1.0
02/03/2022 23:00:00.000000,49.0,14.0,33.0,0.0
02/04/2022 00:00:00.000000,57.0,4.0,27.5,0.0
02/04/2022 01:00:00.000000,63.0,2.0,32.0,0.0
02/04/2022 02:00:00.000000,59.0,2.0,26.8,0.0
02/04/2022 03:00:00.000000,61.0,2.0,27.2,0.0
02/04/2022 04:00:00.000000,,2.0,23.5,1.0
02/04/2022 05:00:00.000000,58.0,2.0,22.7,1.0
02/04/2022 06:00:00.000000,57.0,2.0,19.9,1.0
02/04/2022 07:00:00.000000,54.0,2.0,10.3,0.0
02/04/2022 08:00:00.000000,51.0,,6.4,0.0
02/04/2022 10:00:00.000000,49.0,,6.4,0.0
02/04/2022 11:00:00.000000,51.0,,13.8,0.0
02/04/2022 12:00:00.000000,52.0,2.0,15.2,1.0
02/04/2022 13:00:00.000000,51.0,2.0,13.1,0.0
02/04/2022 14:00:00.000000,51.0,4.0,17.8,1.0
02/04/2022 15:00:00.000000,50.0,9.0,32.1,1.0
02/04/2022 16:00:00.000000,36.0,21.0,33.0,0.0
02/04/2022 17:00:00.000000,23.0,31.0,17.6,1.0
02/04/2022 18:00:00.000000,,38.0,7.9,
02/04/2022 19:00:00.000000,,,15.0,
02/04/2022 20:00:00.000000,8.0,44.0,11.9,0.0
02/04/2022 21:00:00.000000,9.0,45.0,9.5,0.0
02/04/2022 22:00:00.000000,12.0,44.0,11.6,0.0
02/04/2022 23:00:00.000000,15.0,40.0,15.4,0.0
02/05/2022 00:00:00.000000,24.0,26.0,15.0,0.0
02/05/2022 01:00:00.000000,39.0,9.0,17.9,0.0
02/05/2022 02:00:00.000000,48.0,2.0,24.0,0.0
02/05/2022 03:00:00.000000,49.0,2.0,22.3,1.0
02/05/2022 04:00:00.000000,,2.0,25.4,2.0
02/05/2022 05:00:00.000000,46.0,2.0,20.2,1.0
02/05/2022 06:00:00.000000,45.0,2.0,20.2,1.0
02/05/2022 07:00:00.000000,44.0,2.0,19.0,2.0
02/05/2022 08:00:00.000000,47.0,2.0,17.4,1.0
02/05/2022 10:00:00.000000,40.0,8.0,8.2,0.0
02/05/2022 11:00:00.000000,39.0,6.0,8.9,0.0
02/05/2022 12:00:00.000000,34.0,16.0,10.8,1.0
02/05/2022 13:00:00.000000,34.0,19.0,29.6,0.0
02/05/2022 14:00:00.000000,44.0,9.0,42.2,1.0
02/05/2022 15:00:00.000000,,49.0,17.2,0.0
02/05/2022 16:00:00.000000,5.0,48.0,16.3,0.0
02/05/2022 17:00:00.000000,4.0,51.0,27.4,0.0
02/05/2022 18:00:00.000000,2.0,52.0,12.7,0.0
02/05/2022 19:00:00.000000,2.0,52.0,4.7,0.0
02/05/2022 20:00:00.000000,2.0,53.0,12.5,0.0
02/05/2022 21:00:00.000000,2.0,53.0,13.5,0.0
02/05/2022 22:00:00.000000,1.0,52.0,8.0,0.0
