InstrumentName, Northfield HS New (A9C1WMD6),,,,,,,,,
StartTime, 2022-02-01 00:00:00,,,,,,,,,
EndTime, 2022-02-28 23:59:59,,,,,,,,,
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_p,pm2_5ConcNum,relHumid,temperature
02/01/2022 00:08:53.000000,25.26,7.65,6.59,2.42,6.27,5.54,8.755,6.52,26.47,8.73
02/01/2022 00:26:05.000000,22.79,4.94,4.2,1.39,4.04,3.75,8.139,4.14,25.34,8.32
02/01/2022 00:43:16.000000,22.92,3.54,3.92,1.42,3.75,3.54,8.124,3.85,24.63,8.18
02/01/2022 01:00:27.000000,31.92,6.77,5.91,2.42,5.59,6.5,8.901,5.83,27.49,7.58
02/01/2022 01:17:38.000000,37.0,7.94,6.96,3.03,6.63,7.17,8.947,6.86,28.87,6.99
02/01/2022 01:34:49.000000,45.08,8.65,7.45,4.19,7.1,8.0,9.154,7.37,29.18,6.14
02/01/2022 01:52:01.000000,25.95,8.46,9.58,5.54,9.34,8.27,9.03,9.51,30.71,5.61
02/01/2022 02:09:12.000000,26.08,7.5,6.93,3.62,6.59,7.5,8.738,6.86,30.29,5.24
02/01/2022 02:26:24.000000,29.37,6.04,4.98,2.35,4.74,5.46,7.829,4.91,30.87,4.87
02/01/2022 02:43:35.000000,31.09,7.08,5.31,2.35,5.05,5.65,7.72,5.25,32.41,4.81
02/01/2022 03:00:56.000000,19.78,5.65,5.09,1.96,4.85,5.46,7.504,5.01,33.42,4.56
02/01/2022 03:18:07.000000,23.38,6.69,3.93,1.04,3.74,4.54,6.959,3.85,34.96,4.52
02/01/2022 03:35:19.000000,18.08,3.31,3.33,1.0,3.18,3.31,6.27,3.28,36.71,4.51
02/01/2022 03:52:30.000000,22.25,3.5,2.46,0.42,2.32,2.92,6.013,2.41,37.47,4.36
