InstrumentName, La Casa,,,,,
StartTime, 2022-02-01 00:00:00,,,,,
EndTime, 2022-02-28 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
02/01/2022 00:00:00.000000,0.396,42.0,10.0,42.0,8.7,0.0
02/01/2022 01:00:00.000000,0.312,30.0,20.0,23.2,6.6,0.0
02/01/2022 04:00:00.000000,0.241,18.0,29.0,17.1,4.1,0.0
02/01/2022 05:00:00.000000,0.154,,31.0,15.6,3.8,0.0
02/01/2022 06:00:00.000000,0.136,8.0,37.0,16.1,3.8,0.0
02/01/2022 07:00:00.000000,0.139,15.0,31.0,17.3,4.0,
02/01/2022 08:00:00.000000,0.122,7.0,38.0,20.3,3.5,0.0
02/01/2022 10:00:00.000000,0.138,8.0,40.0,18.1,3.1,0.0
02/01/2022 11:00:00.000000,0.146,11.0,37.0,18.0,3.2,0.0
02/01/2022 12:00:00.000000,0.154,8.0,40.0,15.9,3.1,0.0
02/01/2022 13:00:00.000000,0.213,16.0,30.0,20.2,3.5,0.0
02/01/2022 14:00:00.000000,0.207,18.0,30.0,17.4,3.4,0.0
02/01/2022 15:00:00.000000,0.217,15.0,31.0,25.8,3.9,0.0
02/01/2022 16:00:00.000000,0.245,12.0,34.0,19.6,3.5,0.0
02/01/2022 17:00:00.000000,0.27,9.0,37.0,22.2,3.5,0.0
02/01/2022 18:00:00.000000,0.241,10.0,37.0,26.6,3.5,0.0
02/01/2022 19:00:00.000000,0.353,13.0,32.0,29.4,3.9,0.0
02/01/2022 20:00:00.000000,0.314,10.0,35.0,21.8,3.8,0.0
02/01/2022 21:00:00.000000,0.381,,31.0,17.0,3.8,0.0
02/01/2022 22:00:00.000000,0.202,,30.0,13.4,3.5,0.0
02/01/2022 23:00:00.000000,0.222,,25.0,12.3,4.0,0.0
02/02/2022 00:00:00.000000,0.252,25.0,22.0,12.3,4.3,0.0
02/02/2022 02:00:00.000000,0.191,22.0,23.0,8.5,3.6,0.0
02/02/2022 03:00:00.000000,0.167,14.0,27.0,9.4,4.3,0.0
02/02/2022 04:00:00.000000,0.171,11.0,23.0,11.3,5.0,0.0
02/02/2022 05:00:00.000000,0.175,,20.0,12.7,5.0,0.0
02/02/2022 06:00:00.000000,0.176,8.0,24.0,11.9,4.4,0.0
02/02/2022 07:00:00.000000,0.165,9.0,25.0,10.9,4.1,
02/02/2022 08:00:00.000000,0.162,6.0,31.0,7.9,2.8,0.0
02/02/2022 10:00:00.000000,0.186,6.0,35.0,6.7,2.1,0.0
02/02/2022 11:00:00.000000,0.2,8.0,34.0,6.5,2.0,0.0
02/02/2022 12:00:00.000000,0.209,9.0,32.0,7.0,2.0,0.0
02/02/2022 13:00:00.000000,0.219,9.0,32.0,6.3,2.2,0.0
02/02/2022 14:00:00.000000,0.224,9.0,31.0,5.4,2.6,0.0
02/02/2022 15:00:00.000000,0.23,8.0,32.0,5.8,2.6,0.0
02/02/2022 16:00:00.000000,0.209,8.0,33.0,6.8,3.0,0.0
02/02/2022 17:00:00.000000,0.199,6.0,35.0,5.7,2.9,0.0
02/02/2022 18:00:00.000000,0.181,5.0,36.0,7.4,3.0,0.0
02/02/2022 19:00:00.000000,0.177,5.0,37.0,8.7,3.4,0.0
02/02/2022 20:00:00.000000,0.188,5.0,37.0,9.8,3.4,0.0
02/02/2022 21:00:00.000000,0.19,5.0,38.0,9.0,3.1,0.0
02/02/2022 22:00:00.000000,0.206,5.0,37.0,7.3,2.8,0.0
02/02/2022 23:00:00.000000,0.219,8.0,34.0,9.8,3.5,0.0
02/03/2022 00:00:00.000000,0.238,11.0,30.0,7.8,3.3,0.0
02/03/2022 01:00:00.000000,0.21,13.0,27.0,8.7,4.5,0.0
02/03/2022 02:00:00.000000,0.206,16.0,25.0,9.0,4.7,0.0
02/03/2022 03:00:00.000000,0.205,18.0,24.0,7.2,3.6,0.0
02/03/2022 04:00:00.000000,0.215,21.0,21.0,9.2,4.0,0.0
02/03/2022 05:00:00.000000,0.212,,16.0,8.1,4.4,0.0
02/03/2022 06:00:00.000000,0.25,26.0,13.0,8.7,5.0,0.0
02/03/2022 07:00:00.000000,0.235,20.0,19.0,8.6,4.7,
02/03/2022 08:00:00.000000,0.276,24.0,12.0,9.6,5.7,0.0
02/03/2022 10:00:00.000000,0.326,33.0,4.0,13.7,9.0,0.0
02/03/2022 11:00:00.000000,0.282,31.0,6.0,14.4,9.9,0.0
02/03/2022 12:00:00.000000,0.45,37.0,2.0,15.0,9.9,0.0
02/03/2022 13:00:00.000000,0.698,38.0,2.0,15.5,10.1,0.0
02/03/2022 14:00:00.000000,1.206,38.0,4.0,19.9,12.3,1.0
02/03/2022 15:00:00.000000,0.516,28.0,13.0,16.0,10.7,1.0
02/03/2022 16:00:00.000000,0.399,21.0,21.0,16.6,10.5,0.0
02/03/2022 17:00:00.000000,0.434,20.0,25.0,20.7,11.2,0.0
02/03/2022 18:00:00.000000,0.324,15.0,,19.6,9.4,
02/03/2022 19:00:00.000000,0.271,16.0,,20.6,7.9,
02/03/2022 20:00:00.000000,0.552,35.0,,34.7,13.2,
02/03/2022 21:00:00.000000,0.565,38.0,23.0,34.8,16.2,
02/03/2022 22:00:00.000000,0.602,44.0,19.0,34.1,19.4,
02/03/2022 23:00:00.000000,0.596,49.0,11.0,35.3,21.8,
02/04/2022 00:00:00.000000,0.644,55.0,2.0,38.6,24.2,
02/04/2022 01:00:00.000000,0.747,58.0,1.0,45.5,27.3,
02/04/2022 02:00:00.000000,0.888,56.0,1.0,43.0,28.6,
02/04/2022 03:00:00.000000,1.039,57.0,2.0,47.0,31.5,
02/04/2022 04:00:00.000000,1.241,60.0,2.0,49.0,33.2,
02/04/2022 05:00:00.000000,0.755,,4.0,25.5,17.1,
02/04/2022 06:00:00.000000,0.348,41.0,4.0,14.6,8.2,
02/04/2022 07:00:00.000000,0.297,37.0,8.0,11.8,6.6,
02/04/2022 08:00:00.000000,0.32,43.0,3.0,11.6,6.5,
02/04/2022 10:00:00.000000,0.415,47.0,1.0,11.4,5.9,
02/04/2022 11:00:00.000000,0.346,39.0,7.0,9.6,5.3,
02/04/2022 12:00:00.000000,0.412,46.0,2.0,11.4,5.3,
02/04/2022 13:00:00.000000,0.684,49.0,2.0,12.4,5.2,
02/04/2022 14:00:00.000000,0.688,41.0,8.0,11.3,5.1,
02/04/2022 15:00:00.000000,0.616,30.0,21.0,11.3,4.9,
02/04/2022 16:00:00.000000,0.368,22.0,30.0,14.2,4.8,
02/04/2022 17:00:00.000000,0.28,15.0,38.0,20.5,5.2,
02/04/2022 18:00:00.000000,0.241,,42.0,15.8,3.9,0.0
02/04/2022 19:00:00.000000,0.258,,43.0,13.0,3.7,0.0
02/04/2022 20:00:00.000000,0.266,,44.0,12.8,3.7,0.0
02/04/2022 21:00:00.000000,0.241,,47.0,12.6,3.2,0.0
02/04/2022 22:00:00.000000,0.336,,41.0,17.1,3.7,0.0
02/04/2022 23:00:00.000000,0.337,18.0,38.0,16.6,4.1,0.0
02/05/2022 00:00:00.000000,0.995,,2.0,27.1,7.1,1.0
02/05/2022 01:00:00.000000,1.155,52.0,1.0,27.0,10.5,1.0
02/05/2022 02:00:00.000000,1.386,53.0,1.0,32.2,16.5,2.0
02/05/2022 04:00:00.000000,0.606,45.0,2.0,16.3,7.5,0.0
