InstrumentName, Chatfield Park,
StartTime, 2022-02-01 00:00:00,
EndTime, 2022-02-28 23:59:59,
Date,O3,PM2.5
02/01/2022 00:00:00.000000,40.0,3.2
02/01/2022 01:00:00.000000,42.0,4.0
02/01/2022 02:00:00.000000,39.0,3.7
02/01/2022 03:00:00.000000,38.0,3.1
02/01/2022 04:00:00.000000,37.0,2.3
02/01/2022 05:00:00.000000,36.0,2.6
02/01/2022 06:00:00.000000,41.0,3.0
02/01/2022 07:00:00.000000,39.0,3.2
02/01/2022 08:00:00.000000,34.0,3.3
02/01/2022 10:00:00.000000,37.0,3.2
02/01/2022 11:00:00.000000,34.0,3.2
02/01/2022 12:00:00.000000,29.0,3.6
02/01/2022 13:00:00.000000,29.0,3.5
02/01/2022 14:00:00.000000,30.0,3.7
02/01/2022 15:00:00.000000,28.0,4.3
02/01/2022 16:00:00.000000,37.0,4.0
02/01/2022 17:00:00.000000,41.0,3.4
02/01/2022 18:00:00.000000,41.0,3.3
02/01/2022 19:00:00.000000,42.0,3.6
02/01/2022 20:00:00.000000,37.0,3.4
02/01/2022 21:00:00.000000,38.0,3.5
02/01/2022 22:00:00.000000,37.0,3.7
02/01/2022 23:00:00.000000,33.0,4.1
02/02/2022 00:00:00.000000,33.0,4.2
02/02/2022 01:00:00.000000,34.0,4.3
02/02/2022 02:00:00.000000,35.0,3.8
02/02/2022 03:00:00.000000,34.0,4.3
02/02/2022 04:00:00.000000,29.0,5.3
02/02/2022 05:00:00.000000,26.0,5.5
02/02/2022 06:00:00.000000,30.0,4.8
02/02/2022 07:00:00.000000,23.0,5.3
02/02/2022 08:00:00.000000,31.0,3.6
02/02/2022 10:00:00.000000,33.0,3.3
02/02/2022 11:00:00.000000,33.0,2.9
02/02/2022 12:00:00.000000,33.0,2.7
02/02/2022 13:00:00.000000,33.0,2.9
02/02/2022 14:00:00.000000,33.0,3.8
02/02/2022 15:00:00.000000,34.0,3.5
02/02/2022 16:00:00.000000,34.0,3.8
02/02/2022 17:00:00.000000,36.0,3.3
02/02/2022 18:00:00.000000,36.0,3.6
02/02/2022 19:00:00.000000,36.0,4.0
02/02/2022 20:00:00.000000,38.0,4.9
02/02/2022 21:00:00.000000,38.0,4.0
02/02/2022 22:00:00.000000,37.0,3.5
02/02/2022 23:00:00.000000,36.0,3.5
02/03/2022 00:00:00.000000,36.0,3.3
02/03/2022 01:00:00.000000,33.0,4.4
02/03/2022 02:00:00.000000,30.0,5.0
02/03/2022 03:00:00.000000,26.0,4.9
02/03/2022 04:00:00.000000,26.0,5.1
02/03/2022 05:00:00.000000,19.0,5.8
02/03/2022 06:00:00.000000,17.0,6.5
02/03/2022 07:00:00.000000,23.0,6.5
02/03/2022 08:00:00.000000,23.0,7.7
02/03/2022 10:00:00.000000,24.0,8.9
02/03/2022 11:00:00.000000,22.0,8.5
02/03/2022 12:00:00.000000,20.0,8.0
02/03/2022 13:00:00.000000,18.0,7.6
02/03/2022 14:00:00.000000,18.0,7.9
02/03/2022 15:00:00.000000,23.0,8.5
02/03/2022 16:00:00.000000,24.0,8.9
02/03/2022 17:00:00.000000,28.0,8.2
02/03/2022 18:00:00.000000,35.0,6.9
02/03/2022 19:00:00.000000,43.0,4.1
02/03/2022 20:00:00.000000,46.0,3.3
02/03/2022 21:00:00.000000,47.0,3.4
02/03/2022 22:00:00.000000,46.0,4.1
02/03/2022 23:00:00.000000,33.0,7.2
02/04/2022 00:00:00.000000,13.0,12.4
02/04/2022 01:00:00.000000,23.0,9.1
02/04/2022 02:00:00.000000,24.0,8.2
02/04/2022 03:00:00.000000,31.0,6.2
02/04/2022 04:00:00.000000,32.0,6.1
02/04/2022 05:00:00.000000,30.0,6.3
02/04/2022 06:00:00.000000,30.0,5.9
02/04/2022 07:00:00.000000,26.0,5.9
02/04/2022 08:00:00.000000,30.0,5.4
02/04/2022 10:00:00.000000,33.0,4.4
02/04/2022 11:00:00.000000,29.0,4.4
02/04/2022 12:00:00.000000,40.0,3.5
02/04/2022 13:00:00.000000,39.0,3.2
02/04/2022 14:00:00.000000,29.0,3.5
02/04/2022 15:00:00.000000,30.0,3.6
02/04/2022 16:00:00.000000,43.0,2.4
02/04/2022 17:00:00.000000,46.0,1.6
02/04/2022 18:00:00.000000,44.0,1.8
02/04/2022 19:00:00.000000,42.0,2.9
02/04/2022 20:00:00.000000,47.0,1.8
02/04/2022 21:00:00.000000,48.0,1.4
02/04/2022 22:00:00.000000,47.0,1.8
02/04/2022 23:00:00.000000,38.0,3.2
02/05/2022 00:00:00.000000,39.0,2.7
02/05/2022 01:00:00.000000,38.0,3.2
02/05/2022 02:00:00.000000,36.0,3.6
02/05/2022 03:00:00.000000,33.0,3.5
02/05/2022 04:00:00.000000,33.0,3.7
02/05/2022 05:00:00.000000,26.0,5.2
02/05/2022 06:00:00.000000,25.0,5.0
02/05/2022 07:00:00.000000,35.0,3.7
02/05/2022 08:00:00.000000,44.0,1.7
02/05/2022 10:00:00.000000,45.0,0.9
02/05/2022 11:00:00.000000,36.0,1.2
02/05/2022 12:00:00.000000,36.0,1.1
02/05/2022 13:00:00.000000,33.0,1.1
02/05/2022 14:00:00.000000,32.0,1.5
02/05/2022 15:00:00.000000,41.0,1.4
02/05/2022 16:00:00.000000,35.0,2.3
02/05/2022 17:00:00.000000,41.0,2.1
02/05/2022 18:00:00.000000,45.0,1.8
02/05/2022 19:00:00.000000,51.0,1.6
02/05/2022 20:00:00.000000,55.0,0.8
02/05/2022 21:00:00.000000,53.0,0.9
02/05/2022 22:00:00.000000,53.0,1.0
02/05/2022 23:00:00.000000,53.0,0.8
02/06/2022 00:00:00.000000,49.0,2.3
02/06/2022 01:00:00.000000,49.0,3.1
02/06/2022 02:00:00.000000,50.0,1.8
02/06/2022 03:00:00.000000,49.0,1.9
02/06/2022 04:00:00.000000,48.0,2.3
02/06/2022 05:00:00.000000,46.0,2.1
02/06/2022 06:00:00.000000,44.0,2.3
02/06/2022 07:00:00.000000,40.0,2.5
02/06/2022 08:00:00.000000,38.0,3.0
02/06/2022 10:00:00.000000,40.0,2.4
02/06/2022 11:00:00.000000,34.0,3.0
02/06/2022 12:00:00.000000,33.0,2.9
02/06/2022 13:00:00.000000,35.0,1.7
02/06/2022 14:00:00.000000,31.0,2.1
02/06/2022 15:00:00.000000,33.0,3.0
02/06/2022 16:00:00.000000,41.0,1.6
02/06/2022 17:00:00.000000,41.0,1.7
02/06/2022 18:00:00.000000,42.0,2.0
02/06/2022 19:00:00.000000,44.0,2.0
02/06/2022 20:00:00.000000,44.0,2.4
02/06/2022 21:00:00.000000,46.0,2.4
02/06/2022 22:00:00.000000,47.0,1.7
02/06/2022 23:00:00.000000,46.0,1.9
02/07/2022 00:00:00.000000,38.0,2.4
02/07/2022 01:00:00.000000,38.0,2.9
02/07/2022 02:00:00.000000,37.0,3.3
02/07/2022 03:00:00.000000,33.0,3.2
02/07/2022 04:00:00.000000,29.0,3.5
02/07/2022 05:00:00.000000,33.0,3.6
02/07/2022 06:00:00.000000,28.0,3.6
02/07/2022 07:00:00.000000,26.0,3.4
02/07/2022 08:00:00.000000,31.0,3.0
02/07/2022 10:00:00.000000,39.0,2.1
02/07/2022 11:00:00.000000,44.0,1.6
02/07/2022 12:00:00.000000,43.0,1.6
