InstrumentName, AUL Denver New (A06KSDHR),,,,,,,,,
StartTime, 2022-02-01 00:00:00,,,,,,,,,
EndTime, 2022-02-28 23:59:59,,,,,,,,,
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_p,pm2_5ConcNum,relHumid,temperature
02/01/2022 00:15:39.000000,22.2,9.92,8.24,3.58,7.83,6.23,9.656,8.11,23.36,11.42
02/01/2022 00:32:41.000000,31.98,11.58,7.68,4.15,7.28,7.19,9.764,7.58,24.83,10.41
02/01/2022 00:49:42.000000,26.59,11.05,6.88,3.39,6.49,6.39,9.456,6.74,24.25,9.82
02/01/2022 01:06:44.000000,28.9,8.81,5.59,2.23,5.24,5.15,8.726,5.48,25.65,9.03
02/01/2022 01:23:45.000000,27.35,9.77,5.76,2.58,5.5,4.15,8.371,5.67,25.08,8.76
02/01/2022 01:40:47.000000,22.84,11.16,6.67,3.75,6.25,6.69,9.172,6.6,26.37,8.24
02/01/2022 01:57:48.000000,18.08,10.65,6.03,3.38,5.65,5.73,8.795,5.91,25.81,7.61
02/01/2022 02:14:51.000000,18.23,9.6,4.94,2.0,4.62,4.94,8.423,4.84,25.96,7.18
02/01/2022 02:31:52.000000,28.78,10.88,6.54,2.65,6.07,6.42,8.783,6.45,27.43,6.64
02/01/2022 02:48:55.000000,26.6,29.19,12.13,8.14,11.01,16.96,12.606,11.86,29.85,6.09
02/01/2022 03:05:57.000000,21.46,7.92,4.2,1.42,3.88,3.5,7.59,4.11,27.33,6.12
02/01/2022 03:22:59.000000,17.91,9.5,3.43,1.22,3.08,4.25,7.788,3.29,27.92,5.82
02/01/2022 03:40:01.000000,21.82,6.81,3.16,0.81,2.96,1.81,6.581,3.08,29.86,5.62
02/01/2022 03:57:03.000000,24.17,9.62,4.27,1.38,3.89,4.5,7.452,4.15,31.06,5.1
02/01/2022 04:14:05.000000,26.15,5.33,1.96,0.03,1.81,1.03,5.815,1.86,33.06,4.73
02/01/2022 04:31:08.000000,18.75,5.69,2.08,0.0,1.88,1.54,5.909,1.99,33.74,4.45
02/01/2022 04:48:10.000000,17.48,4.52,1.92,0.19,1.74,0.83,5.516,1.86,34.77,4.51
02/01/2022 05:05:12.000000,16.64,6.5,1.8,0.0,1.63,0.61,5.302,1.69,35.84,4.48
