InstrumentName, College View New(ASMNSDJ8),,,,,,,,,
StartTime, 2022-02-01 00:00:00,,,,,,,,,
EndTime, 2022-02-28 23:59:59,,,,,,,,,
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_p,pm2_5ConcNum,relHumid,temperature
02/01/2022 00:02:03.000000,20.31,4.88,5.9,1.73,5.71,2.69,8.791,5.84,19.27,12.01
02/01/2022 00:19:37.000000,15.05,6.08,6.28,2.62,6.03,3.58,9.049,6.22,19.0,10.76
02/01/2022 00:37:11.000000,23.3,6.5,6.62,3.0,6.41,3.58,8.551,6.56,22.59,9.93
02/01/2022 00:54:46.000000,31.69,9.08,9.27,4.0,9.03,5.58,9.041,9.22,24.33,8.95
02/01/2022 01:12:20.000000,24.7,6.88,7.63,3.58,7.43,4.38,8.472,7.59,24.52,8.22
02/01/2022 01:29:55.000000,24.71,5.54,6.08,2.04,5.86,3.04,7.602,6.04,26.65,7.27
02/01/2022 01:47:29.000000,24.17,9.91,8.94,3.61,8.54,6.58,8.913,8.87,26.76,6.54
02/01/2022 02:05:04.000000,24.13,5.75,5.27,1.81,5.1,2.81,7.279,5.22,27.44,5.86
02/01/2022 02:22:39.000000,21.61,5.52,4.72,1.61,4.54,2.81,7.184,4.67,28.0,5.55
02/01/2022 02:40:14.000000,17.91,5.72,4.25,1.39,4.07,2.78,7.157,4.19,27.45,4.77
02/01/2022 02:57:49.000000,22.77,5.91,4.73,1.81,4.54,3.17,7.175,4.69,28.27,4.36
02/01/2022 03:15:24.000000,19.49,4.31,3.06,1.0,2.89,1.38,6.313,3.01,29.04,3.69
02/01/2022 03:32:59.000000,24.62,4.08,2.4,0.04,2.27,1.0,5.8,2.35,31.96,3.43
02/01/2022 03:50:34.000000,35.19,7.42,5.69,2.04,5.46,3.88,6.659,5.63,33.79,2.77
02/01/2022 04:08:09.000000,30.42,6.42,4.45,1.58,4.25,3.35,6.248,4.4,35.07,2.23
02/01/2022 04:25:45.000000,26.4,4.88,2.65,0.42,2.54,0.81,5.194,2.6,35.54,2.26
02/01/2022 04:43:20.000000,29.34,3.69,2.31,0.38,2.2,1.0,4.95,2.28,37.98,1.89
02/01/2022 05:00:55.000000,38.09,5.08,3.36,0.42,3.23,1.38,4.693,3.29,40.98,1.29
02/01/2022 05:18:31.000000,34.7,5.3,3.04,0.61,2.94,1.0,4.364,2.99,42.16,0.86
02/01/2022 05:36:06.000000,23.38,3.08,1.41,0.0,1.32,0.19,3.988,1.36,43.11,1.39
02/01/2022 05:53:41.000000,24.63,4.08,2.68,0.0,2.54,1.38,4.397,2.64,43.52,1.26
02/01/2022 06:11:17.000000,27.48,4.3,2.22,0.0,2.11,0.81,4.026,2.16,44.58,1.03
02/01/2022 06:28:53.000000,27.41,2.96,1.83,0.0,1.73,0.23,3.487,1.79,46.82,0.51
02/01/2022 06:46:28.000000,29.91,3.88,1.88,0.0,1.78,0.42,3.281,1.84,48.72,-0.1
02/01/2022 07:04:04.000000,32.56,4.55,2.3,0.03,2.19,0.83,3.222,2.25,50.12,-0.69
02/01/2022 07:21:40.000000,31.64,4.42,2.34,0.0,2.21,0.96,3.117,2.3,51.27,-0.92
02/01/2022 07:39:16.000000,31.82,3.73,2.26,0.19,2.17,0.62,2.831,2.22,52.23,-1.33
02/01/2022 07:56:52.000000,33.01,3.72,1.95,0.0,1.87,0.22,2.435,1.92,53.96,-1.71
