InstrumentName, I-25 Globeville,,,,,
02/01/2022 03:33:00.000000,26.8,43.118164,3.885714,25.113312,184.366657,8.305565999999999
02/01/2022 03:34:00.000000,24.516667,43.375244,2.620513,25.084778,184.865944,8.084766
02/01/2022 03:35:00.000000,23.34,43.421112,4.621429,25.075928,175.701251,6.900098
02/01/2022 03:36:00.000000,21.45,43.308502,3.145238,25.194183,170.376682,7.631543
02/01/2022 03:37:00.000000,18.916667,43.125305,2.0875,25.471283,159.956317,5.917773
02/01/2022 03:38:00.000000,17.85,43.051697,2.711905,25.577637,173.423669,4.724902
02/01/2022 03:39:00.000000,17.816667,43.042358,3.07381,25.599915,171.925563,4.990819999999999
02/01/2022 03:40:00.000000,17.34,43.022858,4.802381,25.662476,169.381934,4.266211
02/01/2022 03:41:00.000000,17.133333,43.058014,2.754762,25.729156,172.968331,7.376221
02/01/2022 03:42:00.000000,15.733333,43.232422,3.840476,25.755707,174.874574,7.052539
02/01/2022 03:43:00.000000,18.233333,43.36618,3.534146,25.740143,186.365359,6.543945
02/01/2022 03:44:00.000000,32.016667,43.451324,4.5,25.742279,189.430915,5.507617
02/01/2022 03:45:00.000000,27.466667,43.680664,4.404762,25.590607,235.359094,4.8940920000000006
02/01/2022 03:46:00.000000,22.2,43.694397,3.854762,25.349518,223.052908,6.163184
02/01/2022 03:47:00.000000,0.1,43.763062,4.928571,25.357605,209.963295,5.487109
02/01/2022 03:48:00.000000,0.033333,43.825683,4.411905,25.338837,213.423733,5.224268
02/01/2022 03:49:00.000000,0.1,43.759216,4.448235,25.507141,193.766596,6.59248
02/01/2022 03:50:00.000000,0.083333,43.554047,4.016667,25.7435,184.794191,7.059375
02/01/2022 03:51:00.000000,0.0,43.342011,3.388095,26.088501,173.407483,6.842676
02/01/2022 03:52:00.000000,-9999.0,43.106903,3.478571,26.262909,166.321264,5.198975
02/01/2022 03:53:00.000000,-9999.0,42.886353,4.561905,26.618286,170.89545,4.790869
02/01/2022 03:54:00.000000,-9999.0,42.909698,2.764286,26.54306,145.84374,8.223535
02/01/2022 03:55:00.000000,-9999.0,42.853394,2.75,26.662079,154.090851,6.91001
02/01/2022 03:56:00.000000,1.483333,42.903107,4.254762,26.719147,152.542045,7.866357
02/01/2022 03:57:00.000000,6.983333,42.85614,1.72381,26.80368,139.894659,9.900391
02/01/2022 03:58:00.000000,5.383333,42.772919,1.910843,26.932465,140.860169,9.615674
02/01/2022 03:59:00.000000,11.966667,42.694092,1.97619,26.966187,140.507994,8.026318
02/01/2022 04:00:00.000000,11.583333,42.569672,1.942857,27.191864,145.39463,7.061768
02/01/2022 04:01:00.000000,10.883333,42.411469,2.869048,27.549988,149.987847,5.608447
02/01/2022 04:02:00.000000,10.9,42.224152,1.9,27.810761,160.485949,4.976122999999999
02/01/2022 04:03:00.000000,10.916667,42.25766,1.935714,27.752014,159.442611,3.327979
02/01/2022 04:04:00.000000,10.55,42.319458,2.366667,27.72287,168.537605,4.3212399999999995
02/01/2022 04:05:00.000000,9.533333,42.616089,4.049367,27.748505,185.753965,7.072021
02/01/2022 04:06:00.000000,8.85,42.668274,9.977108,27.499176,173.489843,5.257422
02/01/2022 04:07:00.000000,8.3,42.805328,7.073494,27.565399,193.134957,4.624414
02/01/2022 04:08:00.000000,7.083333,43.005554,23.102381,27.492004,196.315696,4.5789550000000006
02/01/2022 04:09:00.000000,5.516667,43.059113,12.333333,27.168518,166.895831,3.924072
02/01/2022 04:10:00.000000,4.266667,42.920959,3.545238,26.935669,132.834549,2.490576
02/01/2022 04:11:00.000000,3.32,42.774567,2.554762,27.019592,136.689139,4.830176
02/01/2022 04:12:00.000000,3.0,42.782257,3.6175,26.944214,150.612786,5.362012
02/01/2022 04:13:00.000000,2.46,42.872345,2.552381,26.846252,131.094771,6.202148
02/01/2022 04:14:00.000000,2.233333,42.624878,2.33253,27.135406,132.805145,7.401514
02/01/2022 04:15:00.000000,1.6,42.515564,3.121429,27.269073,133.128578,7.756299
02/01/2022 04:16:00.000000,0.766667,42.459534,1.781013,27.480408,142.953003,8.542773
02/01/2022 04:17:00.000000,230.216666,42.505402,1.639241,27.411743,141.726963,7.367676
02/01/2022 04:18:00.000000,381.78,42.355713,2.55,27.588135,139.21582,7.368018
02/01/2022 04:19:00.000000,388.333333,42.249695,2.1775,27.726074,138.53587,5.9229
02/01/2022 04:20:00.000000,387.016666,42.029968,2.013514,28.025452,132.31686,6.528906
02/01/2022 04:21:00.000000,387.86,41.897583,3.164865,28.279816,142.754785,5.258789
02/01/2022 04:22:00.000000,388.383333,41.772888,2.47284,28.556915,142.984137,4.256299
02/01/2022 04:23:00.000000,389.066666,41.750092,3.897368,28.613525,134.056639,3.563818
02/01/2022 04:24:00.000000,390.016666,41.723175,5.08,28.686768,147.87541,1.769727
02/01/2022 04:25:00.000000,390.68,41.654091,3.654054,28.834601,91.769709,2.0623050000000003
02/01/2022 04:26:00.000000,330.766666,41.580902,4.625,28.942657,57.928704,3.051501
02/01/2022 04:27:00.000000,3.183333,41.511139,4.775904,29.020325,61.924246,3.557324
02/01/2022 04:28:00.000000,0.683333,41.358704,4.62381,28.998047,84.210535,4.9087890000000005
02/01/2022 04:29:00.000000,0.3,41.298004,4.55,29.16925,94.233159,5.110449
02/01/2022 04:30:00.000000,0.3,41.262299,2.830952,29.332062,106.402338,6.466357
02/01/2022 04:31:00.000000,0.3,41.161224,3.607692,29.572083,109.779281,6.720996
02/01/2022 04:32:00.000000,0.2,40.998627,2.252381,29.932037,111.045514,6.656738
02/01/2022 04:33:00.000000,0.2,40.878052,1.92381,30.228973,105.24995,7.107227
02/01/2022 04:34:00.000000,0.14,40.77121,2.361905,30.493256,101.372915,6.620166
02/01/2022 04:35:00.000000,0.1,40.655579,4.383333,30.808502,106.309308,6.604443
02/01/2022 04:36:00.000000,0.266667,40.531982,4.845238,31.04715,105.184125,7.392627
02/01/2022 04:37:00.000000,2.566667,40.454529,3.747619,31.295563,111.935318,6.866602
02/01/2022 04:38:00.000000,5.74,40.318298,4.207143,31.635681,123.826934,5.825488
02/01/2022 04:39:00.000000,8.066667,40.242218,4.857895,31.680389,136.585598,6.294434
02/01/2022 04:40:00.000000,10.366667,40.659149,3.128571,30.986877,126.217185,7.487305
02/01/2022 04:41:00.000000,12.583333,40.761322,2.528571,30.815216,130.701406,6.294092
02/01/2022 04:42:00.000000,14.966667,40.734406,2.144578,30.852295,137.812659,6.554199
02/01/2022 04:43:00.000000,16.733333,40.639648,3.152381,31.08255,142.460967,4.801465
02/01/2022 04:44:00.000000,16.45,40.581421,2.77619,31.134735,159.602015,4.739941
02/01/2022 04:45:00.000000,16.433333,40.46991,2.992857,31.384369,156.634609,4.386182
02/01/2022 04:46:00.000000,17.25,40.303741,5.554762,31.723419,149.736106,3.701563
02/01/2022 04:47:00.000000,18.4,40.233704,2.940476,31.794983,143.044365,4.169824
02/01/2022 04:48:00.000000,19.516667,40.422119,2.571429,31.318756,142.463333,5.350732
02/01/2022 04:49:00.000000,20.0,40.595703,3.220482,31.066681,138.052603,5.962549
02/01/2022 04:50:00.000000,20.133333,40.625366,3.9375,31.044708,141.154445,5.081396
02/01/2022 04:51:00.000000,20.266667,40.571259,2.842857,31.164642,145.608222,4.426855
02/01/2022 04:52:00.000000,20.483333,40.482269,3.374684,31.344086,158.397686,2.792383
02/01/2022 04:53:00.000000,20.316667,40.290558,3.22619,31.673065,160.951669,2.124854
02/01/2022 04:54:00.000000,20.533333,40.049133,5.483333,32.032104000000004,147.816209,2.067773
02/01/2022 04:55:00.000000,21.75,39.891754,9.27619,32.293182,152.284422,2.559961
02/01/2022 04:56:00.000000,23.466667,39.857697,5.340476,32.401672000000005,151.426411,4.078564
02/01/2022 04:57:00.000000,26.066667,39.853577,4.9,32.472321,143.181826,5.198975
02/01/2022 04:58:00.000000,29.133333,39.901367,4.85,32.541595,138.680017,6.090723
02/01/2022 04:59:00.000000,32.35,39.90686,5.369048,32.587372,149.456665,4.886229999999999
02/01/2022 05:00:00.000000,35.533333,39.742065,10.896385,32.913757000000004,153.3447,2.511768
02/01/2022 05:01:00.000000,38.05,39.660871,4.180952,32.858171999999996,152.923662,3.731771
02/01/2022 05:02:00.000000,39.8,39.738769,3.395238,32.627655000000004,143.371571,5.906494
02/01/2022 05:03:00.000000,40.566667,39.763489,4.004762,32.518707,147.303457,6.199414
02/01/2022 05:04:00.000000,39.716667,39.729431,3.395238,32.518860000000004,140.008549,6.697412
02/01/2022 05:05:00.000000,38.033333,39.667908,4.088095,32.651917,139.437371,6.541895
02/01/2022 05:06:00.000000,36.1,39.525635,3.939759,33.000732,145.135391,5.33501
02/01/2022 05:07:00.000000,33.933333,39.356995,3.577778,33.445831,156.857687,4.1448730000000005
02/01/2022 05:08:00.000000,31.466667,39.257294,4.188095,33.772369,158.877126,2.496045
02/01/2022 05:09:00.000000,29.7,,,,152.98638,2.7831539999999997
02/01/2022 05:10:00.000000,28.9,39.060913,3.492771,34.186188,153.501371,2.047266
02/01/2022 05:11:00.000000,28.733333,39.006805,4.887952,34.354797,149.406049,2.251318
02/01/2022 05:12:00.000000,28.266667,38.976318,4.657143,34.479309,168.274319,1.487744
02/01/2022 05:13:00.000000,27.733333,38.940338,3.6,34.55484,155.134639,1.020508
02/01/2022 05:14:00.000000,27.316667,38.980988,4.094444,34.696136,159.780509,1.5714839999999999
02/01/2022 05:15:00.000000,27.483333,39.028229,11.369048,34.483734,107.278167,1.022559
02/01/2022 05:16:00.000000,27.233333,39.005981,3.493976,34.512573,117.100163,1.018457
02/01/2022 05:17:00.000000,26.516667,38.981262,6.659524,34.526611,110.260445,1.018457
02/01/2022 05:18:00.000000,26.083333,38.931549,3.362963,34.569946,101.516964,1.019141
02/01/2022 05:19:00.000000,25.333333,38.882111,3.297368,34.597565,132.246602,1.473047
02/01/2022 05:20:00.000000,24.7,38.824982,4.457143,34.756409,142.13754,3.021387
02/01/2022 05:21:00.000000,24.0,38.801086,3.4,34.839264,135.357869,3.489307
02/01/2022 05:22:00.000000,22.733333,38.736542,3.495238,35.115295,140.936892,4.87085
02/01/2022 05:23:00.000000,22.266667,38.762085,4.211905,35.268188,142.719415,5.423877
02/01/2022 05:24:00.000000,22.25,38.591522,4.176543,35.736786,163.407103,3.892285
02/01/2022 05:25:00.000000,23.14,38.470673,3.330769,36.238647,151.177411,4.976807
02/01/2022 05:26:00.000000,24.24,38.478363,3.959524,36.595398,157.591985,4.554004
02/01/2022 05:27:00.000000,25.016667,38.527527,4.233333,36.861359,155.908799,6.216846
02/01/2022 05:28:00.000000,24.866667,38.702759,3.130952,36.774231,167.541466,4.528027
02/01/2022 05:29:00.000000,24.95,38.674469,4.004762,36.92514,168.134805,4.18999
02/01/2022 05:30:00.000000,24.783333,38.776917,3.311905,36.9375,164.184723,7.746045
02/01/2022 05:31:00.000000,23.566667,38.94281,3.692683,36.740356,172.402751,7.032373
02/01/2022 05:32:00.000000,22.15,38.854919,5.474699,36.837097,165.348085,6.954785
02/01/2022 05:33:00.000000,21.24,38.80246,2.716667,37.009827,175.937962,8.645996
02/01/2022 05:34:00.000000,21.183333,38.872498,2.1,37.121368,163.328135,9.4229
02/01/2022 05:35:00.000000,20.733333,38.842011,2.1125,37.255798,158.994699,6.075684
02/01/2022 05:36:00.000000,19.816667,38.738464,2.308434,37.383209,172.310597,5.994678
02/01/2022 05:37:00.000000,18.933333,38.623383,3.2,37.620178,167.370103,6.032275
02/01/2022 05:38:00.000000,18.333333,38.576416,3.260241,37.780243,161.269382,6.52002
02/01/2022 05:39:00.000000,17.1,38.575592,3.47381,37.812439,154.051477,8.439893
02/01/2022 05:40:00.000000,15.466667,38.530273,2.097619,37.926727,148.624454,8.066991999999999
02/01/2022 05:41:00.000000,14.483333,38.539063,4.311905,37.947784,141.936156,8.820654000000001
02/01/2022 05:42:00.000000,14.483333,38.423431,4.15,38.179108,147.344671,8.375634999999999
02/01/2022 05:43:00.000000,14.35,38.316315,2.347619,38.403564,156.457246,7.097314
02/01/2022 05:44:00.000000,13.883333,38.253693,2.725641,38.546387,161.500508,4.808984000000001
02/01/2022 05:45:00.000000,13.5,38.152893,3.007692,38.741241,155.137296,5.070117
02/01/2022 05:46:00.000000,13.583333,38.104279,4.704762,38.867279,162.038587,6.397656
02/01/2022 05:47:00.000000,13.766667,38.088623,7.653247,38.95105,170.476861,5.315186
02/01/2022 05:48:00.000000,13.9,38.077911,6.407143,38.970123,170.137266,6.060986
02/01/2022 05:49:00.000000,13.966667,38.094391,3.491139,38.988434,159.493521,6.780127
02/01/2022 05:50:00.000000,14.116667,38.062256,3.25,39.112793,160.959035,5.058154
02/01/2022 05:51:00.000000,14.733333,38.004028,2.472727,39.2547,170.124578,5.060889
02/01/2022 05:52:00.000000,14.933333,38.009521,4.1875,39.296051,168.043447,4.770020000000001
02/01/2022 05:53:00.000000,14.533333,37.989471,3.173494,39.359985,162.803829,4.530762
02/01/2022 05:54:00.000000,13.95,37.887299,5.497561,39.558044,161.600485,4.799072
02/01/2022 05:55:00.000000,13.116667,37.887299,2.588095,39.59375,178.198706,5.569141
02/01/2022 05:56:00.000000,12.883333,37.871643,2.440476,39.673859,170.072541,6.10918
02/01/2022 05:57:00.000000,12.283333,37.920807,2.076712,39.642273,166.061524,6.039795
02/01/2022 05:58:00.000000,11.416667,37.8461,2.740476,39.78891,161.569372,5.499072
02/01/2022 05:59:00.000000,11.016667,37.908447,2.27619,39.71048,170.488,7.460303
02/01/2022 06:00:00.000000,10.716667,37.923828,2.035065,39.755035,170.857903,8.008887
02/01/2022 06:01:00.000000,10.383333,37.931793,1.838095,39.782043,171.464581,8.898242
02/01/2022 06:02:00.000000,9.783333,37.924927,3.455422,39.818054,175.569962,7.71084
02/01/2022 06:03:00.000000,9.05,37.969696,2.328571,39.773041,168.244433,8.293945
02/01/2022 06:04:00.000000,8.916667,38.004852,1.82381,39.782806,175.7221,9.317627
02/01/2022 06:05:00.000000,9.133333,37.924652,2.27381,39.947144,171.893596,7.667432
02/01/2022 06:06:00.000000,9.383333,37.785675,4.131325,40.201813,168.483166,7.881396
02/01/2022 06:07:00.000000,9.55,37.83017,2.760759,40.107056,174.510095,10.521094
02/01/2022 06:08:00.000000,9.616667,38.012543,1.8,39.800964,173.584866,11.228271
02/01/2022 06:09:00.000000,9.733333,38.037262,1.954762,39.762817,180.154227,9.017188
02/01/2022 06:10:00.000000,10.34,37.912018,3.015663,40.004059,170.047146,7.684863
02/01/2022 06:11:00.000000,11.6,37.711517,2.42381,40.381866,174.473037,4.683887
02/01/2022 06:12:00.000000,14.65,37.595337,2.637975,40.591064,170.918639,5.037646
02/01/2022 06:13:00.000000,24.283333,37.493439,2.945,40.800568,172.592231,4.4842770000000005
02/01/2022 06:14:00.000000,22.35,37.460205,3.511905,40.899139,165.795526,6.182666
02/01/2022 06:15:00.000000,23.316667,37.477783,3.588095,40.841614,173.118115,7.098682
02/01/2022 06:16:00.000000,21.9,37.457733,3.357143,40.928131,180.866023,4.39541
02/01/2022 06:17:00.000000,20.516667,37.385773,2.375904,41.069122,167.504713,4.4388179999999995
02/01/2022 06:18:00.000000,19.066667,37.318207,3.038961,41.171509,154.906077,5.391064
02/01/2022 06:19:00.000000,17.45,37.29129,3.510256,41.21225,176.95842,3.700879
02/01/2022 06:20:00.000000,15.783333,37.197906,3.733333,41.440826,166.155097,2.784521
02/01/2022 06:21:00.000000,14.55,37.151764,4.2,41.558777,164.142301,3.493066
02/01/2022 06:22:00.000000,13.92,37.170166,4.1,41.613861,189.551734,5.461475
02/01/2022 06:23:00.000000,14.5,37.439056,3.4,41.214691,180.850256,6.135498
02/01/2022 06:24:00.000000,14.35,37.319855,3.220513,41.372925,171.416795,4.475732
02/01/2022 06:25:00.000000,14.2,37.225098,2.092308,41.397186,160.099447,7.547461
02/01/2022 06:26:00.000000,13.96,37.156982,3.645238,41.574493,169.303695,4.948096
02/01/2022 06:27:00.000000,13.383333,36.987518,2.6,41.957184,166.424984,3.664648
02/01/2022 06:28:00.000000,13.0,36.850739,3.428571,42.197662,161.512287,4.8763179999999995
02/01/2022 06:29:00.000000,12.433333,36.776855,4.075,42.37146,162.23741,5.109424
02/01/2022 06:30:00.000000,11.6,36.745544,1.909091,42.431732,161.558377,5.085498
02/01/2022 06:31:00.000000,11.066667,36.702148,3.894667,42.563568,170.182973,4.089843999999999
02/01/2022 06:32:00.000000,10.683333,36.65683,3.609524,42.680145,171.587638,4.5369139999999994
02/01/2022 06:33:00.000000,10.833333,36.558502,2.188095,42.877441,156.599301,5.275537
02/01/2022 06:34:00.000000,10.883333,36.471985,2.18642,43.063293,159.748858,6.732959
02/01/2022 06:35:00.000000,10.9,36.399475,2.756627,43.294159,164.937385,7.094922
02/01/2022 06:36:00.000000,10.966667,36.372009,2.67381,43.482452,167.736892,7.046387
02/01/2022 06:37:00.000000,11.0,36.540924,4.438095,43.220917,180.293883,8.530127
02/01/2022 06:38:00.000000,11.05,36.621948,2.678571,43.254181,184.002041,6.350146
02/01/2022 06:39:00.000000,11.633333,36.746643,4.047619,43.226257,184.907247,7.176611
02/01/2022 06:40:00.000000,12.7,36.880127,4.280952,43.03125,192.937933,6.423633
02/01/2022 06:41:00.000000,14.85,36.908142,3.459524,42.797028,175.36531,5.596484
02/01/2022 06:42:00.000000,15.916667,36.816681,3.9,42.725311,180.985629,4.760791
02/01/2022 06:43:00.000000,16.566667,36.75708,3.816667,42.842346,177.660209,6.964355
02/01/2022 06:44:00.000000,17.45,36.661774,3.2,43.017365,171.924875,6.408594
02/01/2022 06:45:00.000000,18.083333,36.591187,3.151807,43.184143,164.859236,5.038672
02/01/2022 06:46:00.000000,18.0,36.498077,2.789744,43.417145,171.487247,4.989453
02/01/2022 06:47:00.000000,16.95,36.520599,2.587342,43.21817,179.941235,5.609131
02/01/2022 06:48:00.000000,15.316667,36.568664,2.760241,43.288818,184.599796,5.925977
02/01/2022 06:49:00.000000,15.75,36.653808,4.64359,43.149048,173.909485,6.316992
02/01/2022 06:50:00.000000,15.966667,36.566193,2.850617,43.180328,161.279969,5.80874
02/01/2022 06:51:00.000000,15.683333,36.445618,2.539474,43.417755,160.960142,4.714648
02/01/2022 06:52:00.000000,15.5,36.346741,2.982927,43.550049,167.34985,4.117871
02/01/2022 06:53:00.000000,15.383333,36.264893,4.097468,43.730408,169.04409,4.376953
02/01/2022 06:54:00.000000,15.633333,36.179199,2.783333,43.89856,171.486453,4.563916
02/01/2022 06:55:00.000000,15.166667,36.172882,3.292857,43.889099,164.170301,6.847461
02/01/2022 06:56:00.000000,14.083333,36.137177,2.47619,44.046417,172.768485,7.777148
02/01/2022 06:57:00.000000,13.95,36.261597,2.337037,43.964935,172.309389,6.937012
02/01/2022 06:58:00.000000,14.583333,36.316254,2.660241,43.954407,177.436083,5.980664
02/01/2022 06:59:00.000000,15.366667,36.224792,2.960759,44.023682,172.17002,5.76499
02/01/2022 07:00:00.000000,16.066667,36.13443,2.102667,44.179016,165.507382,5.135059
02/01/2022 07:01:00.000000,16.633333,36.035004,3.074359,44.437805,155.658427,4.202637
02/01/2022 07:02:00.000000,17.483333,35.978973,2.863855,44.488464,159.931168,4.152734000000001
02/01/2022 07:03:00.000000,17.7,35.927612,2.553333,44.538361,152.51273,5.184619
02/01/2022 07:04:00.000000,17.483333,35.885864,2.330769,44.649597,155.813137,5.047559
02/01/2022 07:05:00.000000,16.68,35.855103,3.745238,44.754272,168.714628,4.826758
02/01/2022 07:06:00.000000,15.716667,35.804291,2.651282,44.88092,163.888684,5.318262
02/01/2022 07:07:00.000000,14.733333,35.81665,3.524051,44.831024,161.894048,5.052002
02/01/2022 07:08:00.000000,13.7,35.820496,2.880952,44.844299,162.457194,3.983545
02/01/2022 07:09:00.000000,12.75,35.783966,2.166667,44.887482,162.410452,4.844531
02/01/2022 07:10:00.000000,12.316667,35.852905,3.4,44.772125,171.116219,6.02749
02/01/2022 07:11:00.000000,12.116667,35.868835,3.411905,44.759613,171.066535,4.995604999999999
02/01/2022 07:12:00.000000,12.333333,35.879822,3.404762,44.816223,171.57686,5.44165
02/01/2022 07:13:00.000000,12.833333,35.839996,2.783333,44.878326,158.152625,4.313378999999999
02/01/2022 07:14:00.000000,13.75,35.780396,3.361039,45.028473,154.313041,5.429688
02/01/2022 07:15:00.000000,15.233333,35.787811,3.248148,44.996582,153.812137,5.161377
02/01/2022 07:16:00.000000,17.1,35.747986,4.395238,45.097443,160.606068,2.804346
