InstrumentName, La Casa,,,,
12/14/2019 13:00:00.000000,0.1,11.0,29.0,9.7,0.0
12/14/2019 14:00:00.000000,0.2,14.0,26.0,9.0,0.0
12/14/2019 15:00:00.000000,0.2,12.0,28.0,9.9,0.0
12/14/2019 16:00:00.000000,0.1,8.0,34.0,11.3,0.0
12/14/2019 17:00:00.000000,0.1,7.0,35.0,9.8,0.0
12/14/2019 18:00:00.000000,0.1,8.0,34.0,19.6,0.0
12/14/2019 19:00:00.000000,0.1,9.0,32.0,46.1,0.0
12/14/2019 20:00:00.000000,0.2,11.0,30.0,31.7,0.0
12/14/2019 21:00:00.000000,0.2,11.0,29.0,68.1,0.0
12/14/2019 22:00:00.000000,0.1,9.0,31.0,64.8,0.0
12/14/2019 23:00:00.000000,0.2,13.0,27.0,20.9,0.0
12/15/2019 00:00:00.000000,0.2,13.0,25.0,13.6,0.0
12/15/2019 01:00:00.000000,0.2,18.0,19.0,18.1,0.0
12/15/2019 02:00:00.000000,0.3,23.0,12.0,22.5,0.0
12/15/2019 03:00:00.000000,0.3,27.0,7.0,24.4,0.0
12/15/2019 04:00:00.000000,0.5,,3.0,26.6,0.0
12/15/2019 05:00:00.000000,0.6,30.0,1.0,26.7,0.0
12/15/2019 06:00:00.000000,0.4,25.0,3.0,23.9,0.0
12/15/2019 07:00:00.000000,0.4,26.0,1.0,25.4,
12/15/2019 08:00:00.000000,0.4,27.0,0.0,26.3,0.0
12/15/2019 09:00:00.000000,0.4,26.0,0.0,26.4,0.0
12/15/2019 10:00:00.000000,0.4,28.0,0.0,30.4,1.0
12/15/2019 11:00:00.000000,0.4,27.0,0.0,26.2,1.0
12/15/2019 12:00:00.000000,0.5,27.0,0.0,26.0,1.0
12/15/2019 13:00:00.000000,0.5,27.0,0.0,25.2,1.0
12/15/2019 14:00:00.000000,0.6,27.0,0.0,25.1,1.0
12/15/2019 15:00:00.000000,0.5,29.0,3.0,22.2,1.0
12/15/2019 16:00:00.000000,0.4,27.0,11.0,21.4,1.0
12/15/2019 17:00:00.000000,0.2,16.0,25.0,13.9,0.0
12/15/2019 18:00:00.000000,0.2,9.0,34.0,8.9,0.0
12/15/2019 19:00:00.000000,0.1,7.0,38.0,7.8,0.0
12/15/2019 20:00:00.000000,0.1,8.0,39.0,7.1,0.0
12/15/2019 21:00:00.000000,0.1,11.0,37.0,9.7,0.0
12/15/2019 22:00:00.000000,0.1,10.0,36.0,10.2,0.0
12/15/2019 23:00:00.000000,0.1,12.0,33.0,9.8,0.0
12/16/2019 00:00:00.000000,0.1,11.0,32.0,8.8,0.0
12/16/2019 01:00:00.000000,0.2,9.0,34.0,9.1,0.0
12/16/2019 02:00:00.000000,0.1,7.0,36.0,7.9,0.0
12/16/2019 03:00:00.000000,0.1,8.0,35.0,9.3,0.0
12/16/2019 04:00:00.000000,0.1,,34.0,9.1,0.0
12/16/2019 05:00:00.000000,0.1,9.0,32.0,7.9,0.0
12/16/2019 06:00:00.000000,0.1,9.0,34.0,6.8,0.0
12/16/2019 07:00:00.000000,0.1,14.0,29.0,4.7,
12/16/2019 08:00:00.000000,0.2,27.0,15.0,8.1,0.0
12/16/2019 09:00:00.000000,0.1,20.0,20.0,8.9,0.0
12/16/2019 10:00:00.000000,0.1,8.0,32.0,6.9,0.0
12/16/2019 11:00:00.000000,0.2,10.0,27.0,6.3,0.0
12/16/2019 12:00:00.000000,0.3,22.0,10.0,20.6,0.0
12/16/2019 13:00:00.000000,0.3,26.0,11.0,28.8,0.0
12/16/2019 14:00:00.000000,0.3,28.0,10.0,23.9,0.0
12/16/2019 15:00:00.000000,0.3,25.0,11.0,28.2,
12/16/2019 16:00:00.000000,0.2,19.0,20.0,25.4,0.0
12/16/2019 17:00:00.000000,0.2,15.0,28.0,20.7,0.0
12/16/2019 18:00:00.000000,0.2,16.0,30.0,20.4,0.0
12/16/2019 19:00:00.000000,0.1,15.0,31.0,25.3,0.0
12/16/2019 20:00:00.000000,0.1,14.0,32.0,26.8,0.0
12/16/2019 21:00:00.000000,0.1,,34.0,22.8,0.0
12/16/2019 22:00:00.000000,0.2,,28.0,26.2,0.0
12/16/2019 23:00:00.000000,0.2,,27.0,23.1,0.0
12/17/2019 00:00:00.000000,0.2,24.0,20.0,27.8,0.0
12/17/2019 01:00:00.000000,0.3,30.0,13.0,19.3,0.0
12/17/2019 02:00:00.000000,0.2,17.0,26.0,11.6,0.0
12/17/2019 03:00:00.000000,0.3,26.0,15.0,15.4,0.0
12/17/2019 04:00:00.000000,0.3,,12.0,16.9,0.0
