InstrumentName, Welby,,,
StartTime, 2019-12-01 00:00:00,,,
EndTime, 2019-12-31 23:59:59,,,
Date,NO2,O3,PM10,SO2
12/02/2019 09:00:00.000000,46.0,1.0,24.3,2.0
12/02/2019 10:00:00.000000,47.0,1.0,21.3,2.0
12/02/2019 11:00:00.000000,49.0,1.0,21.9,3.0
12/02/2019 12:00:00.000000,49.0,1.0,17.4,2.0
12/02/2019 13:00:00.000000,52.0,1.0,22.2,3.0
12/02/2019 14:00:00.000000,60.0,2.0,29.7,4.0
12/02/2019 15:00:00.000000,62.0,2.0,46.3,5.0
12/02/2019 16:00:00.000000,67.0,5.0,62.3,4.0
12/02/2019 17:00:00.000000,57.0,9.0,57.3,3.0
12/02/2019 18:00:00.000000,40.0,18.0,31.8,2.0
12/02/2019 19:00:00.000000,28.0,26.0,17.7,1.0
12/02/2019 20:00:00.000000,19.0,32.0,13.0,1.0
12/02/2019 21:00:00.000000,19.0,34.0,16.9,1.0
12/02/2019 22:00:00.000000,35.0,23.0,21.9,1.0
12/02/2019 23:00:00.000000,46.0,10.0,27.8,1.0
12/03/2019 00:00:00.000000,58.0,1.0,53.7,1.0
12/03/2019 01:00:00.000000,59.0,1.0,48.4,2.0
12/03/2019 02:00:00.000000,60.0,1.0,51.8,3.0
12/03/2019 03:00:00.000000,57.0,1.0,38.3,2.0
12/03/2019 04:00:00.000000,53.0,1.0,28.3,2.0
12/03/2019 05:00:00.000000,,1.0,20.6,1.0
12/03/2019 06:00:00.000000,47.0,1.0,19.1,1.0
12/03/2019 07:00:00.000000,45.0,1.0,23.4,1.0
12/03/2019 08:00:00.000000,45.0,1.0,18.1,1.0
12/03/2019 09:00:00.000000,43.0,1.0,14.8,1.0
12/03/2019 10:00:00.000000,44.0,1.0,13.7,1.0
12/03/2019 11:00:00.000000,44.0,1.0,12.3,1.0
12/03/2019 12:00:00.000000,32.0,13.0,13.2,1.0
12/03/2019 13:00:00.000000,16.0,28.0,5.4,1.0
12/03/2019 14:00:00.000000,3.0,38.0,15.5,1.0
12/03/2019 15:00:00.000000,3.0,38.0,7.3,1.0
12/03/2019 16:00:00.000000,,38.0,0.8,0.0
12/03/2019 17:00:00.000000,,41.0,2.5,1.0
12/03/2019 18:00:00.000000,,39.0,2.8,0.0
12/03/2019 19:00:00.000000,,41.0,6.0,0.0
12/03/2019 20:00:00.000000,,41.0,8.0,0.0
12/03/2019 21:00:00.000000,,40.0,9.8,0.0
12/03/2019 22:00:00.000000,4.0,40.0,14.4,0.0
12/03/2019 23:00:00.000000,19.0,27.0,41.1,0.0
12/04/2019 00:00:00.000000,34.0,11.0,38.8,1.0
12/04/2019 01:00:00.000000,40.0,1.0,39.5,1.0
12/04/2019 02:00:00.000000,40.0,1.0,44.2,2.0
12/04/2019 03:00:00.000000,38.0,1.0,38.3,1.0
12/04/2019 04:00:00.000000,35.0,1.0,32.4,2.0
12/04/2019 05:00:00.000000,,3.0,42.7,2.0
12/04/2019 06:00:00.000000,41.0,2.0,31.2,2.0
12/04/2019 07:00:00.000000,41.0,2.0,24.1,2.0
12/04/2019 08:00:00.000000,40.0,1.0,18.3,2.0
12/04/2019 09:00:00.000000,42.0,1.0,12.7,2.0
12/04/2019 10:00:00.000000,39.0,1.0,10.9,2.0
12/04/2019 11:00:00.000000,36.0,2.0,12.3,2.0
12/04/2019 12:00:00.000000,40.0,1.0,23.8,2.0
12/04/2019 13:00:00.000000,40.0,1.0,34.9,2.0
12/04/2019 14:00:00.000000,39.0,1.0,37.0,
12/04/2019 15:00:00.000000,43.0,2.0,50.4,
12/04/2019 16:00:00.000000,51.0,3.0,90.3,
12/04/2019 17:00:00.000000,53.0,4.0,90.1,
12/04/2019 18:00:00.000000,57.0,6.0,103.9,4.0
12/04/2019 19:00:00.000000,49.0,8.0,65.4,3.0
12/04/2019 20:00:00.000000,34.0,14.0,32.7,2.0
12/04/2019 21:00:00.000000,35.0,15.0,39.4,2.0
12/04/2019 22:00:00.000000,50.0,7.0,74.0,2.0
12/04/2019 23:00:00.000000,56.0,1.0,73.2,2.0
12/05/2019 00:00:00.000000,53.0,0.0,70.4,1.0
12/05/2019 01:00:00.000000,48.0,0.0,64.1,1.0
12/05/2019 02:00:00.000000,47.0,1.0,35.8,1.0
12/05/2019 03:00:00.000000,46.0,1.0,37.5,2.0
12/05/2019 04:00:00.000000,46.0,1.0,45.9,2.0
12/05/2019 05:00:00.000000,,1.0,58.9,3.0
12/05/2019 06:00:00.000000,49.0,2.0,53.0,3.0
12/05/2019 07:00:00.000000,47.0,2.0,38.8,3.0
12/05/2019 08:00:00.000000,42.0,1.0,25.4,3.0
12/05/2019 09:00:00.000000,39.0,1.0,25.0,2.0
12/05/2019 10:00:00.000000,35.0,1.0,20.1,2.0
12/05/2019 11:00:00.000000,33.0,1.0,20.4,2.0
12/05/2019 12:00:00.000000,36.0,1.0,20.3,2.0
12/05/2019 13:00:00.000000,43.0,1.0,38.3,2.0
12/05/2019 14:00:00.000000,46.0,1.0,55.8,4.0
12/05/2019 15:00:00.000000,44.0,2.0,58.4,2.0
12/05/2019 16:00:00.000000,26.0,14.0,12.3,1.0
12/05/2019 17:00:00.000000,32.0,8.0,24.3,1.0
12/06/2019 00:00:00.000000,12.0,22.0,6.9,0.0
12/06/2019 01:00:00.000000,13.0,23.0,6.2,0.0
12/06/2019 02:00:00.000000,13.0,24.0,6.1,0.0
12/06/2019 03:00:00.000000,27.0,10.0,14.8,0.0
12/06/2019 04:00:00.000000,30.0,5.0,9.4,0.0
12/06/2019 05:00:00.000000,,1.0,9.5,1.0
12/06/2019 06:00:00.000000,34.0,1.0,10.7,1.0
12/06/2019 07:00:00.000000,32.0,1.0,12.3,2.0
12/06/2019 08:00:00.000000,31.0,1.0,11.7,1.0
12/06/2019 09:00:00.000000,29.0,1.0,12.2,2.0
12/06/2019 10:00:00.000000,30.0,1.0,13.4,2.0
12/06/2019 11:00:00.000000,29.0,1.0,15.1,2.0
12/06/2019 12:00:00.000000,27.0,1.0,13.0,2.0
12/06/2019 13:00:00.000000,26.0,1.0,15.7,2.0
12/06/2019 14:00:00.000000,32.0,1.0,18.7,3.0
12/06/2019 15:00:00.000000,33.0,3.0,18.7,2.0
12/06/2019 16:00:00.000000,32.0,7.0,13.2,1.0
12/06/2019 17:00:00.000000,36.0,8.0,26.5,1.0
12/06/2019 18:00:00.000000,47.0,10.0,33.3,1.0
12/06/2019 19:00:00.000000,31.0,15.0,29.4,2.0
12/06/2019 20:00:00.000000,18.0,20.0,13.3,1.0
12/06/2019 21:00:00.000000,24.0,17.0,27.3,1.0
12/06/2019 22:00:00.000000,29.0,12.0,32.0,1.0
12/06/2019 23:00:00.000000,37.0,2.0,54.0,1.0
12/07/2019 00:00:00.000000,37.0,0.0,28.8,1.0
12/07/2019 01:00:00.000000,35.0,0.0,21.4,1.0
12/07/2019 02:00:00.000000,32.0,1.0,20.8,1.0
12/07/2019 03:00:00.000000,33.0,1.0,25.5,2.0
12/07/2019 04:00:00.000000,31.0,1.0,22.5,2.0
12/07/2019 05:00:00.000000,,1.0,29.0,3.0
12/07/2019 06:00:00.000000,27.0,1.0,30.1,3.0
12/07/2019 07:00:00.000000,30.0,2.0,35.6,4.0
12/07/2019 08:00:00.000000,27.0,1.0,25.3,3.0
12/07/2019 09:00:00.000000,27.0,1.0,27.9,3.0
12/07/2019 10:00:00.000000,25.0,1.0,16.7,2.0
12/07/2019 11:00:00.000000,24.0,1.0,12.9,2.0
12/07/2019 12:00:00.000000,23.0,0.0,8.5,2.0
12/07/2019 13:00:00.000000,25.0,1.0,16.1,2.0
12/07/2019 14:00:00.000000,32.0,1.0,28.7,4.0
12/07/2019 15:00:00.000000,37.0,2.0,31.1,3.0
12/07/2019 16:00:00.000000,37.0,4.0,40.4,2.0
12/07/2019 17:00:00.000000,36.0,6.0,37.5,2.0
12/07/2019 18:00:00.000000,33.0,13.0,41.8,3.0
12/07/2019 19:00:00.000000,8.0,34.0,9.9,1.0
12/07/2019 20:00:00.000000,2.0,38.0,2.2,1.0
12/07/2019 21:00:00.000000,2.0,38.0,7.8,1.0
12/07/2019 22:00:00.000000,2.0,39.0,5.6,1.0
12/07/2019 23:00:00.000000,3.0,37.0,12.0,1.0
12/08/2019 00:00:00.000000,4.0,35.0,9.1,1.0
12/08/2019 01:00:00.000000,2.0,35.0,6.5,1.0
12/08/2019 02:00:00.000000,1.0,36.0,4.2,1.0
12/08/2019 03:00:00.000000,1.0,37.0,2.3,1.0
12/08/2019 04:00:00.000000,1.0,37.0,3.9,1.0
12/08/2019 05:00:00.000000,,37.0,6.9,1.0
12/08/2019 06:00:00.000000,26.0,10.0,18.3,1.0
12/08/2019 07:00:00.000000,30.0,3.0,22.2,1.0
12/08/2019 08:00:00.000000,34.0,1.0,23.1,2.0
12/08/2019 09:00:00.000000,32.0,1.0,15.0,1.0
12/08/2019 10:00:00.000000,31.0,1.0,15.7,1.0
12/08/2019 11:00:00.000000,31.0,1.0,13.5,1.0
12/08/2019 12:00:00.000000,32.0,1.0,12.9,1.0
12/08/2019 13:00:00.000000,30.0,1.0,9.5,1.0
12/08/2019 14:00:00.000000,30.0,2.0,15.6,1.0
12/08/2019 15:00:00.000000,24.0,8.0,17.5,1.0
12/08/2019 16:00:00.000000,17.0,15.0,17.4,1.0
12/08/2019 17:00:00.000000,15.0,18.0,15.2,1.0
12/08/2019 18:00:00.000000,16.0,18.0,20.6,1.0
12/08/2019 19:00:00.000000,20.0,16.0,26.9,2.0
12/08/2019 20:00:00.000000,11.0,27.0,7.2,1.0
12/08/2019 21:00:00.000000,7.0,31.0,8.6,2.0
12/08/2019 22:00:00.000000,3.0,34.0,6.3,1.0
12/08/2019 23:00:00.000000,3.0,34.0,8.4,1.0
12/09/2019 00:00:00.000000,5.0,31.0,10.1,1.0
12/09/2019 01:00:00.000000,3.0,33.0,9.9,1.0
12/09/2019 02:00:00.000000,5.0,32.0,7.4,1.0
12/09/2019 03:00:00.000000,2.0,44.0,2.0,1.0
12/09/2019 04:00:00.000000,1.0,46.0,6.8,1.0
12/09/2019 05:00:00.000000,,44.0,9.6,1.0
12/09/2019 06:00:00.000000,4.0,41.0,8.2,1.0
12/09/2019 07:00:00.000000,2.0,43.0,6.3,1.0
12/09/2019 08:00:00.000000,2.0,24.0,15.2,0.0
12/09/2019 09:00:00.000000,3.0,18.0,5.8,0.0
12/09/2019 10:00:00.000000,3.0,18.0,3.6,1.0
12/09/2019 11:00:00.000000,6.0,13.0,7.5,1.0
12/09/2019 12:00:00.000000,15.0,5.0,16.0,1.0
12/09/2019 13:00:00.000000,26.0,1.0,24.7,1.0
12/09/2019 14:00:00.000000,26.0,1.0,38.0,2.0
12/09/2019 15:00:00.000000,25.0,4.0,41.3,1.0
12/09/2019 16:00:00.000000,,13.0,33.7,
12/09/2019 17:00:00.000000,,20.0,22.2,
12/09/2019 18:00:00.000000,,26.0,8.7,
12/09/2019 19:00:00.000000,,27.0,18.2,
12/09/2019 20:00:00.000000,,28.0,11.4,
12/09/2019 21:00:00.000000,4.0,28.0,13.0,0.0
12/09/2019 22:00:00.000000,,28.0,13.1,0.0
12/09/2019 23:00:00.000000,8.0,24.0,14.3,0.0
12/10/2019 00:00:00.000000,18.0,15.0,23.1,0.0
12/10/2019 01:00:00.000000,19.0,13.0,24.3,0.0
12/10/2019 02:00:00.000000,21.0,10.0,31.8,0.0
12/10/2019 03:00:00.000000,24.0,2.0,35.4,0.0
12/10/2019 04:00:00.000000,23.0,1.0,19.7,0.0
12/10/2019 05:00:00.000000,,1.0,20.7,0.0
12/10/2019 06:00:00.000000,25.0,1.0,29.8,1.0
12/10/2019 07:00:00.000000,25.0,1.0,26.2,0.0
12/10/2019 08:00:00.000000,23.0,1.0,19.2,0.0
12/10/2019 09:00:00.000000,24.0,1.0,21.4,0.0
12/10/2019 10:00:00.000000,22.0,0.0,17.4,0.0
12/10/2019 11:00:00.000000,21.0,1.0,25.4,0.0
12/10/2019 12:00:00.000000,22.0,1.0,24.6,1.0
12/10/2019 13:00:00.000000,27.0,1.0,35.2,2.0
12/10/2019 14:00:00.000000,25.0,1.0,22.2,1.0
12/10/2019 15:00:00.000000,23.0,,20.9,
12/10/2019 16:00:00.000000,,12.0,19.8,
12/10/2019 17:00:00.000000,21.0,11.0,47.8,0.0
12/10/2019 18:00:00.000000,24.0,11.0,46.4,0.0
12/10/2019 19:00:00.000000,28.0,10.0,62.2,1.0
12/10/2019 20:00:00.000000,29.0,11.0,54.0,1.0
12/10/2019 21:00:00.000000,30.0,11.0,63.1,1.0
12/10/2019 22:00:00.000000,33.0,7.0,57.7,0.0
12/10/2019 23:00:00.000000,37.0,2.0,114.7,0.0
12/11/2019 00:00:00.000000,35.0,1.0,89.9,1.0
12/11/2019 01:00:00.000000,29.0,1.0,68.8,1.0
12/11/2019 02:00:00.000000,28.0,1.0,75.9,1.0
12/11/2019 03:00:00.000000,35.0,1.0,71.0,1.0
12/11/2019 04:00:00.000000,36.0,1.0,43.9,0.0
12/11/2019 05:00:00.000000,,1.0,41.4,1.0
12/11/2019 06:00:00.000000,34.0,1.0,25.5,0.0
12/11/2019 07:00:00.000000,35.0,2.0,25.4,1.0
12/11/2019 08:00:00.000000,34.0,1.0,19.9,0.0
12/11/2019 09:00:00.000000,33.0,1.0,21.8,1.0
12/11/2019 10:00:00.000000,33.0,1.0,21.6,1.0
12/11/2019 11:00:00.000000,30.0,1.0,25.0,1.0
12/11/2019 12:00:00.000000,31.0,1.0,24.6,1.0
12/11/2019 13:00:00.000000,40.0,1.0,78.2,
12/11/2019 14:00:00.000000,44.0,2.0,68.7,3.0
12/11/2019 15:00:00.000000,47.0,3.0,121.4,3.0
12/11/2019 16:00:00.000000,51.0,5.0,159.9,3.0
12/11/2019 17:00:00.000000,32.0,17.0,63.4,1.0
12/11/2019 18:00:00.000000,31.0,18.0,70.4,1.0
12/11/2019 19:00:00.000000,28.0,21.0,55.1,1.0
12/11/2019 20:00:00.000000,29.0,9.0,79.2,1.0
12/11/2019 21:00:00.000000,29.0,6.0,56.1,1.0
12/11/2019 22:00:00.000000,31.0,5.0,45.1,1.0
12/11/2019 23:00:00.000000,39.0,1.0,80.6,1.0
12/12/2019 00:00:00.000000,39.0,0.0,83.8,1.0
12/12/2019 01:00:00.000000,35.0,1.0,70.2,1.0
12/12/2019 02:00:00.000000,13.0,29.0,20.1,0.0
12/12/2019 03:00:00.000000,4.0,40.0,6.8,0.0
12/12/2019 04:00:00.000000,4.0,38.0,15.4,0.0
12/12/2019 05:00:00.000000,,25.0,14.8,0.0
12/12/2019 06:00:00.000000,12.0,30.0,9.0,0.0
12/12/2019 07:00:00.000000,32.0,4.0,28.2,0.0
12/12/2019 08:00:00.000000,42.0,1.0,40.3,1.0
12/12/2019 09:00:00.000000,42.0,2.0,37.4,1.0
12/12/2019 10:00:00.000000,37.0,1.0,26.2,1.0
12/12/2019 11:00:00.000000,38.0,1.0,33.2,1.0
12/12/2019 12:00:00.000000,43.0,1.0,40.2,1.0
12/12/2019 13:00:00.000000,43.0,1.0,81.7,2.0
12/12/2019 14:00:00.000000,40.0,4.0,61.7,2.0
12/12/2019 15:00:00.000000,37.0,5.0,57.7,2.0
12/12/2019 16:00:00.000000,40.0,4.0,92.1,2.0
12/12/2019 17:00:00.000000,35.0,9.0,70.8,2.0
12/12/2019 18:00:00.000000,32.0,15.0,65.7,3.0
12/12/2019 19:00:00.000000,32.0,,63.9,2.0
12/12/2019 20:00:00.000000,4.0,,22.0,0.0
12/12/2019 21:00:00.000000,3.0,,15.6,0.0
12/12/2019 22:00:00.000000,4.0,36.0,14.2,0.0
12/12/2019 23:00:00.000000,7.0,35.0,14.7,0.0
12/13/2019 00:00:00.000000,8.0,33.0,13.9,0.0
12/13/2019 01:00:00.000000,7.0,34.0,9.2,0.0
12/13/2019 02:00:00.000000,13.0,27.0,11.6,0.0
12/13/2019 03:00:00.000000,21.0,18.0,18.5,0.0
12/13/2019 04:00:00.000000,11.0,26.0,10.8,0.0
12/13/2019 05:00:00.000000,,15.0,16.3,0.0
12/13/2019 06:00:00.000000,13.0,22.0,6.7,0.0
12/13/2019 07:00:00.000000,25.0,8.0,13.5,0.0
12/13/2019 08:00:00.000000,34.0,2.0,19.8,0.0
12/13/2019 09:00:00.000000,37.0,2.0,16.4,0.0
12/13/2019 10:00:00.000000,35.0,2.0,16.1,0.0
12/13/2019 11:00:00.000000,35.0,3.0,22.2,0.0
12/13/2019 12:00:00.000000,37.0,1.0,33.9,0.0
12/13/2019 13:00:00.000000,39.0,1.0,51.3,1.0
12/13/2019 14:00:00.000000,30.0,12.0,28.8,1.0
12/13/2019 15:00:00.000000,5.0,36.0,16.5,0.0
12/13/2019 16:00:00.000000,3.0,38.0,17.4,0.0
12/13/2019 17:00:00.000000,2.0,38.0,12.6,0.0
12/13/2019 18:00:00.000000,2.0,40.0,17.6,0.0
12/13/2019 19:00:00.000000,2.0,41.0,20.4,0.0
12/13/2019 20:00:00.000000,2.0,41.0,25.9,0.0
12/13/2019 21:00:00.000000,1.0,43.0,17.4,0.0
12/13/2019 22:00:00.000000,2.0,41.0,15.0,0.0
12/13/2019 23:00:00.000000,5.0,38.0,18.8,0.0
12/14/2019 00:00:00.000000,7.0,35.0,12.2,0.0
12/14/2019 01:00:00.000000,25.0,16.0,44.7,0.0
12/14/2019 02:00:00.000000,22.0,16.0,24.1,0.0
12/14/2019 03:00:00.000000,37.0,5.0,34.3,0.0
12/14/2019 04:00:00.000000,40.0,2.0,30.6,0.0
12/14/2019 05:00:00.000000,,2.0,35.1,0.0
12/14/2019 06:00:00.000000,33.0,6.0,26.0,0.0
12/14/2019 07:00:00.000000,24.0,13.0,13.5,0.0
12/14/2019 08:00:00.000000,13.0,22.0,9.5,0.0
12/14/2019 09:00:00.000000,5.0,35.0,4.9,0.0
12/14/2019 10:00:00.000000,11.0,26.0,7.5,0.0
12/14/2019 11:00:00.000000,25.0,14.0,14.6,0.0
12/14/2019 12:00:00.000000,16.0,19.0,15.0,0.0
12/14/2019 13:00:00.000000,9.0,29.0,14.2,0.0
12/14/2019 14:00:00.000000,12.0,25.0,9.6,0.0
12/14/2019 15:00:00.000000,13.0,23.0,10.2,0.0
12/14/2019 16:00:00.000000,7.0,31.0,8.7,0.0
12/14/2019 17:00:00.000000,7.0,30.0,12.3,0.0
12/14/2019 18:00:00.000000,,30.0,14.9,0.0
12/14/2019 19:00:00.000000,,31.0,11.4,0.0
12/14/2019 20:00:00.000000,,30.0,19.2,0.0
12/14/2019 21:00:00.000000,7.0,31.0,17.2,0.0
12/14/2019 22:00:00.000000,5.0,32.0,17.5,0.0
12/14/2019 23:00:00.000000,7.0,29.0,7.4,0.0
12/15/2019 00:00:00.000000,19.0,18.0,13.5,0.0
12/15/2019 01:00:00.000000,21.0,16.0,16.4,0.0
12/15/2019 02:00:00.000000,29.0,6.0,19.6,0.0
12/15/2019 03:00:00.000000,31.0,2.0,22.9,0.0
12/15/2019 04:00:00.000000,28.0,1.0,20.7,0.0
12/15/2019 05:00:00.000000,,2.0,21.4,0.0
12/15/2019 06:00:00.000000,24.0,4.0,13.3,0.0
12/15/2019 07:00:00.000000,28.0,2.0,17.5,0.0
12/15/2019 08:00:00.000000,28.0,1.0,13.8,0.0
12/15/2019 09:00:00.000000,29.0,1.0,12.0,0.0
12/15/2019 10:00:00.000000,26.0,1.0,11.4,0.0
12/15/2019 11:00:00.000000,24.0,3.0,12.2,0.0
12/15/2019 12:00:00.000000,27.0,2.0,15.2,0.0
12/15/2019 13:00:00.000000,30.0,1.0,17.3,0.0
12/15/2019 14:00:00.000000,31.0,1.0,20.2,0.0
12/15/2019 15:00:00.000000,30.0,3.0,25.4,1.0
12/15/2019 16:00:00.000000,33.0,9.0,18.3,1.0
12/15/2019 17:00:00.000000,15.0,27.0,,0.0
12/15/2019 18:00:00.000000,8.0,34.0,4.2,0.0
12/15/2019 19:00:00.000000,5.0,39.0,1.9,0.0
12/15/2019 20:00:00.000000,3.0,41.0,4.4,0.0
12/15/2019 21:00:00.000000,3.0,41.0,4.8,0.0
12/15/2019 22:00:00.000000,3.0,40.0,4.8,0.0
12/15/2019 23:00:00.000000,5.0,38.0,8.8,0.0
12/16/2019 00:00:00.000000,8.0,32.0,8.1,0.0
12/16/2019 01:00:00.000000,14.0,26.0,9.4,0.0
12/16/2019 02:00:00.000000,13.0,28.0,13.2,0.0
12/16/2019 03:00:00.000000,13.0,28.0,7.8,0.0
12/16/2019 04:00:00.000000,14.0,27.0,9.5,0.0
12/16/2019 05:00:00.000000,,25.0,7.9,0.0
12/16/2019 06:00:00.000000,18.0,22.0,9.4,0.0
12/16/2019 15:00:00.000000,17.0,19.0,23.0,0.0
12/16/2019 16:00:00.000000,20.0,,30.6,0.0
12/16/2019 17:00:00.000000,20.0,,31.4,0.0
12/16/2019 18:00:00.000000,13.0,,12.7,0.0
12/16/2019 19:00:00.000000,8.0,,19.2,0.0
12/16/2019 20:00:00.000000,4.0,,7.1,0.0
12/16/2019 21:00:00.000000,4.0,,11.8,0.0
12/16/2019 22:00:00.000000,,,14.0,0.0
12/16/2019 23:00:00.000000,10.0,,17.7,0.0
12/17/2019 00:00:00.000000,16.0,,20.0,0.0
12/17/2019 01:00:00.000000,25.0,,31.3,0.0
12/17/2019 02:00:00.000000,33.0,,30.2,0.0
12/17/2019 03:00:00.000000,24.0,,16.7,0.0
12/17/2019 04:00:00.000000,39.0,,37.1,0.0
12/17/2019 05:00:00.000000,,,28.2,0.0
12/17/2019 06:00:00.000000,38.0,,16.3,0.0
12/17/2019 07:00:00.000000,38.0,,21.3,0.0
12/17/2019 08:00:00.000000,38.0,,23.3,0.0
12/17/2019 09:00:00.000000,39.0,,23.3,0.0
12/17/2019 10:00:00.000000,40.0,,16.3,1.0
12/17/2019 11:00:00.000000,41.0,,22.6,0.0
12/17/2019 12:00:00.000000,35.0,,30.1,0.0
12/17/2019 13:00:00.000000,36.0,,34.4,0.0
12/17/2019 14:00:00.000000,46.0,,76.9,1.0
12/17/2019 15:00:00.000000,45.0,,90.4,1.0
12/17/2019 16:00:00.000000,36.0,,77.0,1.0
12/17/2019 17:00:00.000000,31.0,,73.0,0.0
12/17/2019 18:00:00.000000,24.0,,62.2,1.0
12/17/2019 19:00:00.000000,19.0,,42.6,1.0
12/17/2019 20:00:00.000000,9.0,36.0,18.2,0.0
12/17/2019 21:00:00.000000,5.0,39.0,11.3,0.0
12/17/2019 22:00:00.000000,8.0,,23.0,
12/17/2019 23:00:00.000000,20.0,19.0,34.0,0.0
12/18/2019 00:00:00.000000,34.0,5.0,57.7,0.0
12/18/2019 01:00:00.000000,36.0,3.0,42.6,0.0
12/18/2019 02:00:00.000000,40.0,0.0,45.1,0.0
12/18/2019 03:00:00.000000,43.0,1.0,83.2,2.0
12/18/2019 04:00:00.000000,41.0,1.0,45.7,1.0
12/18/2019 05:00:00.000000,,1.0,33.1,1.0
12/18/2019 06:00:00.000000,39.0,1.0,21.3,1.0
12/18/2019 07:00:00.000000,37.0,2.0,14.2,0.0
12/18/2019 08:00:00.000000,37.0,1.0,16.1,0.0
