InstrumentName, Hallett Academy (CS29),,,,,,,,,,,,,,
StartTime, 2019-12-01 00:00:00,,,,,,,,,,,,,,
EndTime, 2019-12-31 23:59:59,,,,,,,,,,,,,,
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,Sig,Temp,Uncertainty,pm25_r,pm25_r2
12/01/2019 19:46:08.670000,0.0,0.0,0.0,37.52,0.0,0.0,15.06,14.23,10.0,10.74,-75.0,36.86,-1.0,14.19,13.81
12/01/2019 19:47:08.633000,0.0,0.0,0.0,38.41,0.0,0.0,16.3,15.43,11.62,10.7,-75.0,36.73,-1.0,15.42,15.08
12/01/2019 19:48:08.933000,0.0,0.0,0.0,38.66,0.0,0.0,15.03,16.55,10.1,11.6,-75.0,36.68,-1.0,14.22,16.05
12/01/2019 19:49:09.187000,0.0,0.0,0.0,38.95,0.0,0.0,17.18,15.8,13.28,11.25,-75.0,36.75,-1.0,16.95,15.48
12/01/2019 19:50:09.540000,0.0,0.0,0.0,38.6,0.0,0.0,16.92,14.8,12.48,11.82,-75.0,36.79,-1.0,16.2,14.75
12/01/2019 19:51:10.887000,0.0,0.0,0.0,38.88,0.0,0.0,16.72,15.65,12.48,11.33,-75.0,36.7,-1.0,15.18,15.3
12/01/2019 19:52:09.350000,0.0,0.0,0.0,38.03,0.0,0.0,19.0,14.67,12.2,10.63,-75.0,37.45,-1.0,17.57,14.5
12/01/2019 19:53:09.673000,0.0,0.0,0.0,37.33,0.0,0.0,18.2,15.52,11.8,11.53,-75.0,37.72,-1.0,16.23,15.03
12/01/2019 19:54:09.663000,0.0,0.0,0.0,36.72,0.0,0.0,17.92,14.28,12.45,11.65,-75.0,38.05,-1.0,17.7,14.23
12/01/2019 19:55:09.557000,0.0,0.0,0.0,36.53,0.0,0.0,18.72,15.2,11.73,11.12,-75.0,38.17,-1.0,17.57,14.43
12/01/2019 19:56:10.073000,0.0,0.0,0.0,37.72,0.0,0.0,15.48,12.97,11.98,10.82,-75.0,37.96,-1.0,15.05,12.97
12/01/2019 19:57:10.040000,0.0,0.0,0.0,37.27,0.0,0.0,17.53,16.33,12.42,11.32,-75.0,37.71,-1.0,15.95,15.92
12/01/2019 19:58:17.370000,0.0,0.0,0.0,36.92,0.0,0.0,17.37,13.92,12.35,11.08,-75.0,37.98,-1.0,15.85,13.92
12/01/2019 19:59:09.720000,0.0,0.0,0.0,37.08,0.0,0.0,16.7,15.02,11.67,11.82,-75.0,37.8,-1.0,15.6,15.02
12/01/2019 20:00:34.823000,0.0,0.0,0.0,37.02,39.80207,-104.94867,15.07,16.53,11.7,11.67,-75.0,37.71,-1.0,15.03,16.3
12/01/2019 20:01:18.347000,0.0,0.0,0.0,37.25,39.80207,-104.94867,14.65,15.05,11.0,11.08,-75.0,37.74,-1.0,14.33,14.95
12/01/2019 20:02:10.497000,0.0,0.0,0.0,36.89,39.80207,-104.94867,17.17,14.57,11.63,11.17,-75.0,38.12,-1.0,15.48,14.22
12/01/2019 20:03:08.657000,0.0,0.0,0.0,36.68,39.80207,-104.94867,18.97,17.37,12.62,12.38,-75.0,38.26,-1.0,18.62,17.0
12/01/2019 20:04:09.243000,0.0,0.0,0.0,36.7,39.80207,-104.94867,16.5,14.25,12.43,10.65,-73.0,38.57,-1.0,16.27,13.57
12/01/2019 20:05:18.147000,0.0,0.0,0.0,35.97,39.80207,-104.94867,17.72,14.22,11.0,11.38,-73.0,38.75,-1.0,16.48,13.83
12/01/2019 20:06:09.503000,0.0,0.0,0.0,36.48,39.80207,-104.94867,17.23,14.87,11.52,11.23,-75.0,38.35,-1.0,16.77,14.72
12/01/2019 20:07:08.777000,0.0,0.0,0.0,36.38,39.80207,-104.94867,17.28,15.2,11.63,11.92,-75.0,38.14,-1.0,16.83,15.2
12/01/2019 20:08:10.560000,0.0,0.0,0.0,35.63,39.80207,-104.94867,15.58,13.58,10.7,9.98,-75.0,38.52,-1.0,15.37,12.92
12/01/2019 20:09:09.923000,0.0,0.0,0.0,35.37,39.80207,-104.94867,13.45,13.02,10.37,10.47,-75.0,38.68,-1.0,13.38,12.88
12/01/2019 20:10:09.587000,0.0,0.0,0.0,35.62,39.80207,-104.94867,14.45,13.12,10.32,10.8,-75.0,38.75,-1.0,12.77,12.8
12/01/2019 20:11:09.820000,0.0,0.0,0.0,36.34,39.80207,-104.94867,14.72,12.82,10.6,10.15,-75.0,38.5,-1.0,14.25,11.82
12/01/2019 20:12:08.633000,0.0,0.0,0.0,35.83,39.80207,-104.94867,12.88,12.05,9.35,10.38,-75.0,38.7,-1.0,12.3,12.05
12/01/2019 20:13:08.077000,0.0,0.0,0.0,35.63,39.80207,-104.94867,13.78,11.67,10.3,9.65,-75.0,38.37,-1.0,12.65,11.67
12/01/2019 20:14:09.127000,0.0,0.0,0.0,35.38,39.80207,-104.94867,15.95,13.82,10.67,10.92,-75.0,38.41,-1.0,14.53,13.2
12/01/2019 20:15:10.200000,0.0,0.0,0.0,36.57,39.80207,-104.94867,16.18,14.52,11.5,10.95,-75.0,38.3,-1.0,14.78,14.42
12/01/2019 20:16:09.453000,0.0,0.0,0.0,36.14,39.80207,-104.94867,14.45,14.72,10.27,11.33,-75.0,38.59,-1.0,13.93,14.72
12/01/2019 20:17:10.120000,0.0,0.0,0.0,35.6,39.80207,-104.94867,14.2,14.35,9.75,11.07,-75.0,38.61,-1.0,13.57,14.02
12/01/2019 20:18:08.517000,0.0,0.0,0.0,36.14,39.80207,-104.94867,16.27,13.77,10.47,10.4,-73.0,38.79,-1.0,13.67,13.48
12/01/2019 20:19:09.943000,0.0,0.0,0.0,35.71,39.80207,-104.94867,16.55,13.23,11.28,10.95,-73.0,39.0,-1.0,15.13,13.17
12/01/2019 20:20:09.170000,0.0,0.0,0.0,35.19,39.80207,-104.94867,17.03,12.65,10.97,10.17,-73.0,39.22,-1.0,14.52,12.2
12/01/2019 20:21:09.397000,0.0,0.0,0.0,35.58,39.80207,-104.94867,13.58,12.7,9.67,10.87,-73.0,38.89,-1.0,12.17,12.63
12/01/2019 20:22:09.837000,0.0,0.0,0.0,34.99,39.80207,-104.94867,14.98,12.3,10.0,10.2,-73.0,39.18,-1.0,13.1,12.3
12/01/2019 20:23:09.043000,0.0,0.0,0.0,35.06,39.80207,-104.94867,14.22,11.72,11.22,9.83,-73.0,39.24,-1.0,14.22,11.72
12/01/2019 20:24:09.290000,0.0,0.0,0.0,35.77,39.80207,-104.94867,14.28,11.75,10.45,9.42,-75.0,39.09,-1.0,13.18,11.75
12/01/2019 20:25:10.690000,0.0,0.0,0.0,35.75,39.80207,-104.94867,13.68,13.58,10.72,10.52,-75.0,38.48,-1.0,12.43,12.92
12/01/2019 20:26:08.627000,0.0,0.0,0.0,36.15,39.80207,-104.94867,15.23,13.63,10.7,10.53,-75.0,38.19,-1.0,15.17,13.57
12/01/2019 20:27:09.420000,0.0,0.0,0.0,35.65,39.80207,-104.94867,15.52,12.42,10.62,10.4,-75.0,37.72,-1.0,14.87,12.05
12/01/2019 20:28:09.487000,0.0,0.0,0.0,36.26,39.80207,-104.94867,15.88,13.07,11.25,9.78,-73.0,37.44,-1.0,13.95,12.98
12/01/2019 20:29:09.950000,0.0,0.0,0.0,36.29,39.80207,-104.94867,15.33,11.27,10.0,9.58,-73.0,37.31,-1.0,14.48,11.27
12/01/2019 20:30:09.247000,0.0,0.0,0.0,38.15,39.80207,-104.94867,15.2,11.83,9.75,9.33,-73.0,37.09,-1.0,13.68,11.83
12/01/2019 20:31:09.530000,0.0,0.0,0.0,38.0,39.80207,-104.94867,14.48,14.48,10.68,10.97,-73.0,37.58,-1.0,13.0,14.48
12/01/2019 20:32:08.750000,0.0,0.0,0.0,37.62,39.80207,-104.94867,16.35,14.67,11.48,11.08,-73.0,37.63,-1.0,16.35,14.37
12/01/2019 20:33:09.353000,0.0,0.0,0.0,37.55,39.80207,-104.94867,14.8,13.1,9.93,10.3,-73.0,37.47,-1.0,13.48,12.62
12/01/2019 20:34:08.593000,0.0,0.0,0.0,37.65,39.80207,-104.94867,13.97,15.58,10.05,10.73,-75.0,37.29,-1.0,12.82,13.92
12/01/2019 20:35:10.287000,0.0,0.0,0.0,37.36,39.80207,-104.94867,13.42,12.1,9.9,9.68,-75.0,37.44,-1.0,13.42,12.1
12/01/2019 20:36:11.030000,0.0,0.0,0.0,37.57,39.80207,-104.94867,15.78,12.35,9.73,9.27,-75.0,37.53,-1.0,12.93,12.35
12/01/2019 20:37:10.097000,0.0,0.0,0.0,37.25,39.80207,-104.94867,14.65,14.82,9.92,10.85,-75.0,37.8,-1.0,13.43,13.5
12/01/2019 20:38:09.263000,0.0,0.0,0.0,37.05,39.80207,-104.94867,15.28,12.28,10.32,9.35,-75.0,38.08,-1.0,14.52,11.93
12/01/2019 20:39:09.543000,0.0,0.0,0.0,36.95,39.80207,-104.94867,14.43,12.08,10.13,10.32,-75.0,38.05,-1.0,13.63,12.05
12/01/2019 20:40:09.610000,0.0,0.0,0.0,37.82,39.80207,-104.94867,14.23,12.82,10.15,9.83,-75.0,37.85,-1.0,13.63,12.32
12/01/2019 20:41:10.660000,0.0,0.0,0.0,37.16,39.80207,-104.94867,16.1,13.53,11.15,10.28,-75.0,38.21,-1.0,15.93,12.8
12/01/2019 20:42:09.620000,0.0,0.0,0.0,36.8,39.80207,-104.94867,15.55,13.62,10.48,10.58,-75.0,38.39,-1.0,14.75,13.0
12/01/2019 20:43:10.280000,0.0,0.0,0.0,37.48,39.80207,-104.94867,14.88,13.13,10.08,10.0,-75.0,38.21,-1.0,14.42,13.13
12/01/2019 20:44:08.580000,0.0,0.0,0.0,37.48,39.80207,-104.94867,14.32,13.45,10.52,9.92,-75.0,38.28,-1.0,14.25,13.45
12/01/2019 20:45:09.657000,0.0,0.0,0.0,37.05,39.80207,-104.94867,14.75,12.53,9.43,10.17,-75.0,38.46,-1.0,12.27,12.3
12/01/2019 20:46:07.963000,0.0,0.0,0.0,36.99,39.80207,-104.94867,12.73,13.95,9.7,10.58,-75.0,38.55,-1.0,12.73,13.28
12/01/2019 20:47:08.710000,0.0,0.0,0.0,36.96,39.80207,-104.94867,12.78,12.65,9.2,9.68,-75.0,38.59,-1.0,11.82,12.13
12/01/2019 20:48:09.410000,0.0,0.0,0.0,37.12,39.80207,-104.94867,15.35,13.9,10.72,10.5,-75.0,38.52,-1.0,14.88,13.23
12/01/2019 20:49:06.063000,0.0,0.0,0.0,37.57,39.80207,-104.94867,14.97,13.25,10.45,10.17,-75.0,38.43,-1.0,14.97,12.78
12/01/2019 20:50:06.160000,0.0,0.0,0.0,37.02,39.80207,-104.94867,11.73,12.97,9.63,9.95,-75.0,38.62,-1.0,11.73,12.4
12/01/2019 20:51:04.643000,0.0,0.0,0.0,37.82,39.80207,-104.94867,16.0,12.53,10.6,9.68,-75.0,38.55,-1.0,14.5,11.93
12/01/2019 20:52:05.550000,0.0,0.0,0.0,38.34,39.80207,-104.94867,13.83,12.6,9.95,9.93,-75.0,38.25,-1.0,13.65,12.45
12/01/2019 20:53:04.310000,0.0,0.0,0.0,37.53,39.80207,-104.94867,14.08,12.33,10.5,9.87,-75.0,38.48,-1.0,13.38,11.93
12/01/2019 20:54:14.053000,0.0,0.0,0.0,36.82,39.80207,-104.94867,13.42,13.45,9.97,10.7,-75.0,38.59,-1.0,12.93,13.03
12/01/2019 20:55:05.213000,0.0,0.0,0.0,37.96,39.80207,-104.94867,14.2,11.9,9.35,9.58,-75.0,37.94,-1.0,12.38,11.55
12/01/2019 20:56:05.407000,0.0,0.0,0.0,38.29,39.80207,-104.94867,13.25,11.6,9.92,8.72,-75.0,37.87,-1.0,12.68,10.97
12/01/2019 20:57:05.873000,0.0,0.0,0.0,38.37,39.80207,-104.94867,11.1,12.03,8.92,9.23,-75.0,38.26,-1.0,11.1,11.4
12/01/2019 20:58:05.807000,0.0,0.0,0.0,37.47,39.80207,-104.94867,13.18,12.08,9.82,9.43,-75.0,38.7,-1.0,12.42,11.25
12/01/2019 20:59:06.250000,0.0,0.0,0.0,37.13,39.80207,-104.94867,12.1,11.72,9.33,9.38,-75.0,38.88,-1.0,11.53,11.4
12/01/2019 21:00:27.470000,0.0,0.0,0.0,37.41,39.80207,-104.94867,15.35,11.82,9.72,8.6,-75.0,38.84,-1.0,14.3,11.42
12/01/2019 21:01:05.480000,0.0,0.0,0.0,37.1,39.80207,-104.94867,16.03,12.83,9.9,9.97,-75.0,38.93,-1.0,13.7,12.47
12/01/2019 21:02:04.410000,0.0,0.0,0.0,37.33,39.80207,-104.94867,13.68,12.42,9.88,9.75,-75.0,38.95,-1.0,13.07,11.95
12/01/2019 21:03:04.737000,0.0,0.0,0.0,37.29,39.80207,-104.94867,12.83,12.1,9.75,10.03,-75.0,38.98,-1.0,12.75,11.92
12/01/2019 21:04:21.570000,0.0,0.0,0.0,36.86,39.80207,-104.94867,14.98,12.98,10.4,11.22,-75.0,39.33,-1.0,13.3,12.98
12/01/2019 21:05:12.310000,0.0,0.0,0.0,37.12,39.80207,-104.94867,15.27,13.0,10.38,10.93,-75.0,39.18,-1.0,13.3,13.0
12/01/2019 21:06:04.683000,0.0,0.0,0.0,38.09,39.80207,-104.94867,14.93,13.12,11.2,9.95,-75.0,38.75,-1.0,13.95,12.18
12/01/2019 21:07:04.613000,0.0,0.0,0.0,36.98,39.80207,-104.94867,12.83,13.37,9.82,10.4,-73.0,39.33,-1.0,11.88,13.28
12/01/2019 21:08:06.240000,0.0,0.0,0.0,37.31,39.80207,-104.94867,14.13,12.0,11.13,10.15,-73.0,38.79,-1.0,14.13,12.0
12/01/2019 21:09:04.410000,0.0,0.0,0.0,36.67,39.80207,-104.94867,16.52,11.38,10.18,9.18,-75.0,38.8,-1.0,13.8,11.1
12/01/2019 21:10:04.723000,0.0,0.0,0.0,37.4,39.80207,-104.94867,16.48,15.67,11.15,11.77,-75.0,38.53,-1.0,15.25,14.2
12/01/2019 21:12:04.267000,0.0,0.0,0.0,37.12,39.80207,-104.94867,14.73,15.43,10.83,10.5,-75.0,38.53,-1.0,14.73,13.65
12/01/2019 21:12:04.340000,0.0,0.0,0.0,36.79,39.80207,-104.94867,15.72,14.62,12.17,11.92,-75.0,38.61,-1.0,15.1,14.4
12/01/2019 21:13:05.120000,0.0,0.0,0.0,36.8,39.80207,-104.94867,12.53,12.1,10.35,9.88,-75.0,39.09,-1.0,12.42,12.1
12/01/2019 21:14:04.753000,0.0,0.0,0.0,35.48,39.80207,-104.94867,13.57,13.0,10.47,9.92,-75.0,39.33,-1.0,13.05,12.82
12/01/2019 21:15:05.343000,0.0,0.0,0.0,35.9,39.80207,-104.94867,15.0,13.53,11.1,11.35,-75.0,39.38,-1.0,15.0,13.53
12/01/2019 21:16:06.173000,0.0,0.0,0.0,35.65,39.80207,-104.94867,14.48,15.17,11.12,11.43,-75.0,39.65,-1.0,14.48,14.23
12/01/2019 21:17:13.767000,0.0,0.0,0.0,35.43,39.80207,-104.94867,17.38,13.92,10.65,11.07,-75.0,39.47,-1.0,16.2,13.92
12/01/2019 21:18:03.970000,0.0,0.0,0.0,36.21,39.80207,-104.94867,17.37,13.68,11.95,11.68,-75.0,39.47,-1.0,16.37,13.52
12/01/2019 21:19:04.527000,0.0,0.0,0.0,35.8,39.80207,-104.94867,15.73,13.17,11.85,10.77,-73.0,39.34,-1.0,14.42,12.63
12/01/2019 21:20:04.593000,0.0,0.0,0.0,35.81,39.80207,-104.94867,15.62,15.5,11.28,11.63,-75.0,39.65,-1.0,15.33,13.85
12/01/2019 21:21:05.517000,0.0,0.0,0.0,35.71,39.80207,-104.94867,17.07,13.68,11.9,11.22,-75.0,39.92,-1.0,16.48,13.27
12/01/2019 21:22:05.877000,0.0,0.0,0.0,34.31,39.80207,-104.94867,19.4,14.67,12.57,12.15,-75.0,39.36,-1.0,17.87,14.67
12/01/2019 21:23:05.217000,0.0,0.0,0.0,34.88,39.80207,-104.94867,19.1,16.08,13.48,12.2,-75.0,38.97,-1.0,18.25,15.95
12/01/2019 21:24:05.680000,0.0,0.0,0.0,36.36,39.80207,-104.94867,19.48,16.82,13.08,14.0,-75.0,38.52,-1.0,18.13,16.82
12/01/2019 21:25:06.253000,0.0,0.0,0.0,36.68,39.80207,-104.94867,16.75,16.57,12.75,12.37,-75.0,38.64,-1.0,16.22,16.03
12/01/2019 21:26:05.307000,0.0,0.0,0.0,36.53,39.80207,-104.94867,17.42,14.45,11.53,10.37,-75.0,39.38,-1.0,15.47,13.85
12/01/2019 21:27:06.630000,0.0,0.0,0.0,35.62,39.80207,-104.94867,15.67,13.53,10.9,10.83,-75.0,39.78,-1.0,14.27,13.47
12/01/2019 21:28:05.870000,0.0,0.0,0.0,35.48,39.80207,-104.94867,19.42,15.33,12.47,12.13,-75.0,40.08,-1.0,18.58,14.4
12/01/2019 21:29:05.273000,0.0,0.0,0.0,35.14,39.80207,-104.94867,17.65,14.95,12.95,11.72,-75.0,40.44,-1.0,17.25,14.75
12/01/2019 21:30:05.560000,0.0,0.0,0.0,34.68,39.80207,-104.94867,17.2,14.55,12.43,11.52,-75.0,40.5,-1.0,15.18,14.27
12/01/2019 21:31:04.963000,0.0,0.0,0.0,34.83,39.80207,-104.94867,18.25,17.05,13.18,13.45,-75.0,40.23,-1.0,17.02,17.05
12/01/2019 21:32:04.600000,0.0,0.0,0.0,34.99,39.80207,-104.94867,17.48,17.22,12.88,12.58,-75.0,40.39,-1.0,16.72,16.52
12/01/2019 21:33:04.890000,0.0,0.0,0.0,34.22,39.80207,-104.94867,16.5,15.6,12.82,12.43,-75.0,40.91,-1.0,15.32,15.22
12/01/2019 21:34:05.297000,0.0,0.0,0.0,34.21,39.80207,-104.94867,16.93,14.83,11.65,12.05,-73.0,41.0,-1.0,15.27,14.42
12/01/2019 21:35:05.250000,0.0,0.0,0.0,33.87,39.80207,-104.94867,16.78,16.42,12.52,13.78,-73.0,41.2,-1.0,15.07,16.42
12/01/2019 21:36:04.673000,0.0,0.0,0.0,33.93,39.80207,-104.94867,17.6,14.82,12.68,11.97,-73.0,41.31,-1.0,16.58,14.75
12/01/2019 21:37:04.510000,0.0,0.0,0.0,33.03,39.80207,-104.94867,16.17,14.67,11.87,10.78,-75.0,41.59,-1.0,15.23,14.3
12/01/2019 21:38:04.627000,0.0,0.0,0.0,32.52,39.80207,-104.94867,13.88,14.58,10.52,12.33,-75.0,41.67,-1.0,13.02,14.58
12/01/2019 21:39:05.033000,0.0,0.0,0.0,32.45,39.80207,-104.94867,16.85,15.53,11.7,11.87,-75.0,41.83,-1.0,14.43,14.4
12/01/2019 21:40:03.887000,0.0,0.0,0.0,32.5,39.80207,-104.94867,15.82,13.62,12.27,11.18,-75.0,41.9,-1.0,15.27,13.33
12/01/2019 21:41:05.283000,0.0,0.0,0.0,32.33,39.80207,-104.94867,14.73,14.62,10.93,11.08,-75.0,41.94,-1.0,14.73,14.07
