InstrumentName, I-25 Denver,,
StartTime, 2019-12-01 00:00:00,,
EndTime, 2019-12-31 23:59:59,,
Date,CO,NO2,PM2.5
12/02/2019 09:00:00.000000,2.1,51.0,23.8
12/02/2019 10:00:00.000000,1.7,50.0,21.2
12/02/2019 11:00:00.000000,1.6,50.0,18.2
12/02/2019 12:00:00.000000,1.7,51.0,15.6
12/02/2019 13:00:00.000000,2.1,59.0,15.4
12/02/2019 14:00:00.000000,2.4,61.0,14.2
12/02/2019 15:00:00.000000,2.7,69.0,16.2
12/02/2019 16:00:00.000000,1.1,55.0,9.4
12/02/2019 17:00:00.000000,0.6,38.0,5.1
12/02/2019 18:00:00.000000,0.7,45.0,7.7
12/02/2019 19:00:00.000000,0.9,52.0,16.0
12/02/2019 20:00:00.000000,1.0,60.0,14.5
12/02/2019 21:00:00.000000,0.5,46.0,11.8
12/02/2019 22:00:00.000000,0.5,43.0,8.5
12/02/2019 23:00:00.000000,0.9,56.0,8.8
12/03/2019 00:00:00.000000,1.9,62.0,13.7
12/03/2019 01:00:00.000000,1.7,58.0,15.6
12/03/2019 02:00:00.000000,1.8,57.0,21.3
12/03/2019 03:00:00.000000,1.1,52.0,14.0
12/03/2019 04:00:00.000000,0.7,46.0,7.3
12/03/2019 05:00:00.000000,1.0,,10.1
12/03/2019 06:00:00.000000,0.7,48.0,7.5
12/03/2019 07:00:00.000000,0.7,47.0,6.7
12/03/2019 08:00:00.000000,0.5,46.0,4.6
12/03/2019 09:00:00.000000,0.5,48.0,3.9
12/03/2019 10:00:00.000000,0.5,48.0,2.9
12/03/2019 11:00:00.000000,0.5,47.0,3.8
12/03/2019 12:00:00.000000,0.8,48.0,3.6
12/03/2019 13:00:00.000000,0.7,38.0,3.2
12/03/2019 14:00:00.000000,0.3,13.0,0.8
12/03/2019 15:00:00.000000,,18.0,2.6
12/03/2019 16:00:00.000000,0.5,21.0,3.7
12/03/2019 17:00:00.000000,0.4,19.0,3.6
12/03/2019 18:00:00.000000,0.4,18.0,5.8
12/03/2019 19:00:00.000000,0.4,21.0,4.9
12/03/2019 20:00:00.000000,0.5,22.0,5.3
12/03/2019 21:00:00.000000,0.6,31.0,6.0
12/03/2019 22:00:00.000000,0.7,34.0,5.6
12/03/2019 23:00:00.000000,0.6,34.0,7.4
12/04/2019 00:00:00.000000,1.4,49.0,5.4
12/04/2019 01:00:00.000000,1.3,51.0,5.3
12/04/2019 02:00:00.000000,1.1,48.0,6.2
12/04/2019 03:00:00.000000,1.2,47.0,8.6
12/04/2019 04:00:00.000000,0.7,43.0,5.8
12/04/2019 05:00:00.000000,0.7,,4.9
12/04/2019 06:00:00.000000,0.5,41.0,4.2
12/04/2019 07:00:00.000000,0.4,40.0,3.0
12/04/2019 08:00:00.000000,0.3,41.0,3.0
12/04/2019 09:00:00.000000,0.4,41.0,2.6
12/04/2019 10:00:00.000000,0.5,42.0,2.9
12/04/2019 11:00:00.000000,0.5,42.0,2.6
12/04/2019 12:00:00.000000,1.0,44.0,3.9
12/04/2019 13:00:00.000000,1.5,47.0,5.5
12/04/2019 14:00:00.000000,1.6,51.0,7.3
12/04/2019 15:00:00.000000,1.5,50.0,11.5
12/04/2019 16:00:00.000000,0.9,45.0,9.9
12/04/2019 17:00:00.000000,0.9,45.0,10.4
12/04/2019 18:00:00.000000,0.4,31.0,6.8
12/04/2019 19:00:00.000000,0.5,35.0,6.1
12/04/2019 20:00:00.000000,0.9,51.0,15.4
12/04/2019 21:00:00.000000,1.2,66.0,23.0
12/04/2019 22:00:00.000000,1.0,61.0,20.0
12/04/2019 23:00:00.000000,1.4,62.0,24.1
12/05/2019 00:00:00.000000,1.3,60.0,23.5
12/05/2019 01:00:00.000000,1.2,53.0,20.1
12/05/2019 02:00:00.000000,1.2,53.0,21.8
12/05/2019 03:00:00.000000,1.1,53.0,26.9
12/05/2019 04:00:00.000000,1.8,51.0,29.5
12/05/2019 05:00:00.000000,1.8,,28.7
12/05/2019 06:00:00.000000,0.7,38.0,8.5
12/05/2019 07:00:00.000000,0.5,36.0,5.9
12/05/2019 08:00:00.000000,0.5,35.0,5.1
12/05/2019 09:00:00.000000,0.5,35.0,6.1
12/05/2019 10:00:00.000000,0.9,36.0,12.6
12/05/2019 11:00:00.000000,1.3,37.0,12.1
12/05/2019 12:00:00.000000,1.1,39.0,11.4
12/05/2019 13:00:00.000000,1.0,44.0,12.7
12/05/2019 14:00:00.000000,0.8,41.0,8.4
12/05/2019 15:00:00.000000,1.3,47.0,11.7
12/05/2019 16:00:00.000000,1.3,47.0,15.5
12/05/2019 17:00:00.000000,1.3,46.0,25.4
12/05/2019 18:00:00.000000,0.9,40.0,14.0
12/05/2019 19:00:00.000000,0.6,38.0,9.2
12/05/2019 20:00:00.000000,0.6,35.0,5.6
12/05/2019 21:00:00.000000,0.4,28.0,3.6
12/05/2019 22:00:00.000000,0.5,31.0,3.7
12/05/2019 23:00:00.000000,0.6,32.0,3.7
12/06/2019 00:00:00.000000,0.5,30.0,4.3
12/06/2019 01:00:00.000000,0.6,29.0,11.0
12/06/2019 02:00:00.000000,0.5,25.0,12.4
12/06/2019 03:00:00.000000,0.5,27.0,9.0
12/06/2019 04:00:00.000000,0.4,26.0,8.3
12/06/2019 05:00:00.000000,0.5,,10.5
12/06/2019 06:00:00.000000,0.5,34.0,14.0
12/06/2019 07:00:00.000000,0.6,34.0,14.4
12/06/2019 08:00:00.000000,0.6,33.0,13.8
12/06/2019 09:00:00.000000,0.6,34.0,13.2
12/06/2019 10:00:00.000000,0.6,33.0,12.0
12/06/2019 11:00:00.000000,0.8,31.0,11.3
12/06/2019 12:00:00.000000,0.9,32.0,10.8
12/06/2019 13:00:00.000000,1.4,37.0,12.0
12/06/2019 14:00:00.000000,2.2,39.0,12.9
12/06/2019 15:00:00.000000,1.6,36.0,12.4
12/06/2019 16:00:00.000000,0.9,46.0,9.8
12/06/2019 17:00:00.000000,0.5,30.0,8.0
12/06/2019 18:00:00.000000,0.4,24.0,7.8
12/06/2019 19:00:00.000000,0.4,27.0,8.1
12/06/2019 20:00:00.000000,0.7,45.0,15.2
12/06/2019 21:00:00.000000,0.7,45.0,17.6
12/06/2019 22:00:00.000000,0.7,43.0,15.9
12/06/2019 23:00:00.000000,1.0,44.0,17.1
12/07/2019 00:00:00.000000,1.5,45.0,17.7
12/07/2019 01:00:00.000000,1.8,43.0,19.7
12/07/2019 02:00:00.000000,1.8,44.0,21.2
12/07/2019 03:00:00.000000,1.6,39.0,19.4
12/07/2019 04:00:00.000000,1.4,33.0,14.4
12/07/2019 05:00:00.000000,1.3,,12.4
12/07/2019 06:00:00.000000,0.8,31.0,10.5
12/07/2019 07:00:00.000000,1.3,28.0,14.4
12/07/2019 08:00:00.000000,2.0,27.0,19.0
12/07/2019 09:00:00.000000,0.9,28.0,10.5
12/07/2019 10:00:00.000000,1.3,27.0,13.4
12/07/2019 11:00:00.000000,1.2,27.0,11.1
12/07/2019 12:00:00.000000,1.2,28.0,10.8
12/07/2019 13:00:00.000000,1.2,30.0,7.2
12/07/2019 14:00:00.000000,1.6,34.0,9.0
12/07/2019 15:00:00.000000,1.4,38.0,12.7
12/07/2019 16:00:00.000000,1.5,42.0,15.0
12/07/2019 17:00:00.000000,1.3,43.0,11.5
12/07/2019 18:00:00.000000,0.7,31.0,9.6
12/07/2019 19:00:00.000000,0.4,24.0,6.2
12/07/2019 20:00:00.000000,0.4,21.0,5.1
12/07/2019 21:00:00.000000,0.6,23.0,4.2
12/07/2019 22:00:00.000000,0.4,18.0,2.6
12/07/2019 23:00:00.000000,0.5,22.0,3.8
12/08/2019 00:00:00.000000,0.7,26.0,5.4
12/08/2019 01:00:00.000000,0.7,27.0,5.7
12/08/2019 02:00:00.000000,0.9,34.0,9.2
12/08/2019 03:00:00.000000,1.0,38.0,10.5
12/08/2019 04:00:00.000000,0.9,36.0,8.9
12/08/2019 05:00:00.000000,0.9,,10.9
12/08/2019 06:00:00.000000,0.7,36.0,10.1
12/08/2019 07:00:00.000000,0.8,33.0,8.5
12/08/2019 08:00:00.000000,0.7,32.0,7.0
12/08/2019 09:00:00.000000,0.9,30.0,9.0
12/08/2019 10:00:00.000000,0.7,29.0,5.7
12/08/2019 11:00:00.000000,0.5,29.0,4.4
12/08/2019 12:00:00.000000,0.4,29.0,3.1
12/08/2019 13:00:00.000000,0.4,30.0,2.2
12/08/2019 14:00:00.000000,0.5,32.0,3.1
12/08/2019 15:00:00.000000,0.5,33.0,4.7
12/08/2019 16:00:00.000000,0.7,32.0,6.0
12/08/2019 17:00:00.000000,0.5,25.0,5.3
12/08/2019 18:00:00.000000,0.5,22.0,4.3
12/08/2019 19:00:00.000000,0.3,15.0,3.1
12/08/2019 20:00:00.000000,0.2,9.0,1.9
12/08/2019 21:00:00.000000,0.4,15.0,3.0
12/08/2019 22:00:00.000000,0.5,18.0,3.6
12/08/2019 23:00:00.000000,0.4,14.0,4.2
12/09/2019 00:00:00.000000,0.5,20.0,3.5
12/09/2019 01:00:00.000000,0.4,15.0,3.0
12/09/2019 02:00:00.000000,0.3,16.0,1.9
12/09/2019 03:00:00.000000,0.3,11.0,1.5
12/09/2019 04:00:00.000000,0.4,14.0,3.8
12/09/2019 05:00:00.000000,0.3,,2.4
12/09/2019 06:00:00.000000,0.3,15.0,1.5
12/09/2019 07:00:00.000000,0.2,10.0,1.7
12/09/2019 08:00:00.000000,0.1,6.0,1.9
12/09/2019 09:00:00.000000,0.1,6.0,1.9
12/09/2019 10:00:00.000000,0.2,8.0,3.4
12/09/2019 11:00:00.000000,0.2,11.0,5.5
12/09/2019 12:00:00.000000,0.5,20.0,7.1
12/09/2019 13:00:00.000000,0.4,26.0,7.5
12/09/2019 14:00:00.000000,0.5,29.0,8.0
12/09/2019 15:00:00.000000,,22.0,9.1
12/09/2019 16:00:00.000000,0.3,18.0,8.4
12/09/2019 17:00:00.000000,0.2,11.0,8.7
12/09/2019 18:00:00.000000,0.2,8.0,4.9
12/09/2019 19:00:00.000000,0.1,7.0,5.9
12/09/2019 20:00:00.000000,0.1,11.0,6.0
12/09/2019 21:00:00.000000,0.1,11.0,6.4
12/09/2019 22:00:00.000000,0.2,,6.2
12/09/2019 23:00:00.000000,0.2,11.0,5.7
12/10/2019 00:00:00.000000,0.4,17.0,6.8
12/10/2019 01:00:00.000000,0.5,28.0,8.9
12/10/2019 02:00:00.000000,0.6,31.0,9.6
12/10/2019 03:00:00.000000,0.5,32.0,8.8
12/10/2019 04:00:00.000000,0.5,30.0,9.8
12/10/2019 05:00:00.000000,0.8,,9.5
12/10/2019 06:00:00.000000,0.4,26.0,5.7
12/10/2019 07:00:00.000000,0.4,27.0,6.3
12/10/2019 08:00:00.000000,0.3,26.0,6.0
12/10/2019 09:00:00.000000,0.5,27.0,7.3
12/10/2019 10:00:00.000000,0.5,29.0,6.9
12/10/2019 11:00:00.000000,0.8,30.0,8.5
12/10/2019 12:00:00.000000,1.1,31.0,9.9
12/10/2019 13:00:00.000000,1.5,35.0,13.1
12/10/2019 14:00:00.000000,1.2,31.0,14.0
12/10/2019 15:00:00.000000,0.8,26.0,13.8
12/10/2019 16:00:00.000000,0.6,25.0,19.1
12/10/2019 17:00:00.000000,0.4,18.0,18.2
12/10/2019 18:00:00.000000,0.4,19.0,16.4
12/10/2019 19:00:00.000000,0.4,19.0,
12/10/2019 20:00:00.000000,0.4,21.0,16.0
12/10/2019 21:00:00.000000,0.4,23.0,14.4
12/10/2019 22:00:00.000000,0.6,33.0,16.6
12/10/2019 23:00:00.000000,0.7,43.0,29.3
12/11/2019 00:00:00.000000,1.0,44.0,30.5
12/11/2019 01:00:00.000000,1.5,45.0,34.8
12/11/2019 02:00:00.000000,0.9,40.0,18.4
12/11/2019 03:00:00.000000,0.7,37.0,15.5
12/11/2019 04:00:00.000000,0.7,36.0,14.1
12/11/2019 05:00:00.000000,0.9,,12.4
12/11/2019 06:00:00.000000,0.8,35.0,11.4
12/11/2019 07:00:00.000000,0.6,35.0,8.4
12/11/2019 08:00:00.000000,0.6,35.0,8.3
12/11/2019 09:00:00.000000,0.6,35.0,7.0
12/11/2019 10:00:00.000000,0.9,35.0,9.4
12/11/2019 11:00:00.000000,0.7,38.0,7.2
12/11/2019 12:00:00.000000,1.3,38.0,10.5
12/11/2019 13:00:00.000000,1.7,44.0,13.3
12/11/2019 14:00:00.000000,2.1,47.0,15.7
12/11/2019 15:00:00.000000,1.7,50.0,20.9
12/11/2019 16:00:00.000000,0.5,36.0,12.7
12/11/2019 17:00:00.000000,0.3,24.0,7.5
12/11/2019 18:00:00.000000,0.4,31.0,9.0
12/11/2019 19:00:00.000000,0.4,31.0,10.5
12/11/2019 20:00:00.000000,0.4,28.0,9.1
12/11/2019 21:00:00.000000,0.8,40.0,18.0
12/11/2019 22:00:00.000000,0.9,44.0,31.0
12/11/2019 23:00:00.000000,0.9,44.0,27.4
12/12/2019 00:00:00.000000,1.2,46.0,26.5
12/12/2019 01:00:00.000000,1.9,45.0,33.4
12/12/2019 02:00:00.000000,1.0,28.0,15.3
12/12/2019 03:00:00.000000,0.4,20.0,5.9
12/12/2019 04:00:00.000000,0.5,23.0,5.9
12/12/2019 05:00:00.000000,0.6,,5.3
12/12/2019 06:00:00.000000,0.8,42.0,10.2
12/12/2019 07:00:00.000000,0.7,40.0,9.8
12/12/2019 08:00:00.000000,0.6,40.0,7.7
12/12/2019 09:00:00.000000,0.6,38.0,7.1
12/12/2019 10:00:00.000000,0.5,39.0,5.8
12/12/2019 11:00:00.000000,0.6,41.0,7.0
12/12/2019 12:00:00.000000,0.7,41.0,6.6
12/12/2019 13:00:00.000000,1.4,45.0,10.6
12/12/2019 14:00:00.000000,1.0,42.0,9.4
12/12/2019 15:00:00.000000,0.8,41.0,12.7
12/12/2019 16:00:00.000000,0.7,40.0,11.5
12/12/2019 17:00:00.000000,0.6,38.0,12.5
12/12/2019 18:00:00.000000,0.4,28.0,8.0
12/12/2019 19:00:00.000000,0.3,25.0,9.4
12/12/2019 20:00:00.000000,0.2,23.0,6.7
12/12/2019 21:00:00.000000,0.3,23.0,5.7
12/12/2019 22:00:00.000000,0.3,16.0,4.5
12/12/2019 23:00:00.000000,0.3,18.0,3.8
12/13/2019 00:00:00.000000,0.6,27.0,3.3
12/13/2019 01:00:00.000000,0.7,31.0,6.2
12/13/2019 02:00:00.000000,0.6,36.0,7.1
12/13/2019 03:00:00.000000,1.0,42.0,8.6
12/13/2019 04:00:00.000000,0.7,42.0,6.4
12/13/2019 05:00:00.000000,0.9,,6.9
12/13/2019 06:00:00.000000,0.3,23.0,3.8
12/13/2019 07:00:00.000000,0.5,35.0,5.3
12/13/2019 08:00:00.000000,0.1,7.0,1.2
12/13/2019 09:00:00.000000,0.1,11.0,1.1
12/13/2019 10:00:00.000000,0.2,27.0,1.6
12/13/2019 11:00:00.000000,0.2,22.0,1.9
12/13/2019 12:00:00.000000,0.4,36.0,3.5
12/13/2019 13:00:00.000000,0.7,40.0,5.0
12/13/2019 14:00:00.000000,0.6,26.0,4.9
12/13/2019 15:00:00.000000,0.4,19.0,2.7
12/13/2019 16:00:00.000000,0.3,16.0,3.4
12/13/2019 17:00:00.000000,0.4,19.0,4.6
12/13/2019 18:00:00.000000,0.3,13.0,6.1
12/13/2019 19:00:00.000000,0.3,13.0,3.0
12/13/2019 20:00:00.000000,0.3,12.0,16.6
12/13/2019 21:00:00.000000,0.3,14.0,4.0
12/13/2019 22:00:00.000000,0.3,18.0,3.9
12/13/2019 23:00:00.000000,0.4,22.0,2.6
12/14/2019 00:00:00.000000,0.6,31.0,3.8
12/14/2019 01:00:00.000000,0.5,30.0,4.3
12/14/2019 02:00:00.000000,0.3,25.0,3.7
12/14/2019 03:00:00.000000,0.4,36.0,4.2
12/14/2019 04:00:00.000000,0.6,43.0,5.7
12/14/2019 05:00:00.000000,0.6,,5.6
12/14/2019 06:00:00.000000,0.3,30.0,3.3
12/14/2019 07:00:00.000000,0.3,22.0,2.3
12/14/2019 08:00:00.000000,0.4,33.0,3.0
12/14/2019 09:00:00.000000,0.2,30.0,2.7
12/14/2019 10:00:00.000000,0.6,40.0,4.5
12/14/2019 11:00:00.000000,0.6,40.0,4.3
12/14/2019 12:00:00.000000,0.4,33.0,3.3
12/14/2019 13:00:00.000000,0.3,20.0,1.9
12/14/2019 14:00:00.000000,0.3,22.0,2.4
12/14/2019 15:00:00.000000,0.4,20.0,3.0
12/14/2019 16:00:00.000000,0.4,16.0,5.4
12/14/2019 17:00:00.000000,0.3,16.0,3.1
12/14/2019 18:00:00.000000,0.3,13.0,2.8
12/14/2019 19:00:00.000000,0.4,16.0,3.8
12/14/2019 20:00:00.000000,0.5,21.0,3.9
12/14/2019 21:00:00.000000,0.4,17.0,10.8
12/14/2019 22:00:00.000000,0.4,20.0,3.2
12/14/2019 23:00:00.000000,0.5,19.0,3.0
12/15/2019 00:00:00.000000,0.5,23.0,3.8
12/15/2019 01:00:00.000000,0.6,28.0,5.1
12/15/2019 02:00:00.000000,0.8,33.0,6.7
12/15/2019 03:00:00.000000,0.5,29.0,5.7
12/15/2019 04:00:00.000000,0.3,26.0,5.5
12/15/2019 05:00:00.000000,0.8,,7.4
12/15/2019 06:00:00.000000,0.6,30.0,8.3
12/15/2019 07:00:00.000000,0.5,29.0,11.2
12/15/2019 08:00:00.000000,0.5,29.0,12.5
12/15/2019 09:00:00.000000,0.7,30.0,11.8
12/15/2019 10:00:00.000000,0.6,33.0,10.8
12/15/2019 11:00:00.000000,0.6,34.0,10.2
12/15/2019 12:00:00.000000,0.6,32.0,9.8
12/15/2019 13:00:00.000000,0.6,31.0,10.0
12/15/2019 14:00:00.000000,0.7,31.0,8.7
12/15/2019 15:00:00.000000,0.6,33.0,9.1
12/15/2019 16:00:00.000000,0.4,27.0,7.2
12/15/2019 17:00:00.000000,0.2,12.0,2.6
12/15/2019 18:00:00.000000,0.1,7.0,1.5
12/15/2019 19:00:00.000000,0.1,6.0,1.2
12/15/2019 20:00:00.000000,0.1,7.0,1.3
12/15/2019 21:00:00.000000,0.1,5.0,1.2
12/15/2019 22:00:00.000000,0.2,6.0,0.8
12/15/2019 23:00:00.000000,0.2,8.0,1.1
12/16/2019 00:00:00.000000,0.4,16.0,1.9
12/16/2019 01:00:00.000000,0.5,18.0,1.9
12/16/2019 02:00:00.000000,0.4,16.0,2.2
12/16/2019 03:00:00.000000,0.4,15.0,1.6
12/16/2019 04:00:00.000000,0.2,15.0,2.0
12/16/2019 05:00:00.000000,0.4,,1.6
12/16/2019 06:00:00.000000,0.3,16.0,1.1
12/16/2019 07:00:00.000000,0.2,16.0,1.3
12/16/2019 08:00:00.000000,0.2,19.0,1.4
12/16/2019 09:00:00.000000,0.2,14.0,1.2
12/16/2019 10:00:00.000000,0.2,9.0,0.6
12/16/2019 11:00:00.000000,0.2,13.0,0.8
12/16/2019 12:00:00.000000,0.4,24.0,3.1
12/16/2019 13:00:00.000000,0.7,34.0,5.9
12/16/2019 14:00:00.000000,,33.0,6.1
12/16/2019 15:00:00.000000,0.7,34.0,6.7
12/16/2019 16:00:00.000000,0.5,33.0,5.7
12/16/2019 17:00:00.000000,0.4,23.0,5.5
12/16/2019 18:00:00.000000,0.3,17.0,5.1
12/16/2019 19:00:00.000000,0.3,15.0,4.7
12/16/2019 20:00:00.000000,0.2,16.0,4.5
12/16/2019 21:00:00.000000,0.3,,5.3
12/16/2019 22:00:00.000000,0.4,,5.9
12/16/2019 23:00:00.000000,0.4,17.0,4.9
12/17/2019 00:00:00.000000,0.2,13.0,2.3
12/17/2019 01:00:00.000000,0.5,22.0,3.9
12/17/2019 02:00:00.000000,0.5,24.0,5.0
12/17/2019 03:00:00.000000,0.6,34.0,4.8
12/17/2019 04:00:00.000000,0.4,35.0,4.0
12/17/2019 05:00:00.000000,0.3,,3.1
12/17/2019 06:00:00.000000,0.2,26.0,2.5
12/17/2019 07:00:00.000000,0.2,26.0,1.9
12/17/2019 08:00:00.000000,0.2,24.0,2.0
12/17/2019 09:00:00.000000,0.2,20.0,1.5
12/17/2019 10:00:00.000000,0.2,21.0,1.8
12/17/2019 11:00:00.000000,0.2,22.0,1.2
12/17/2019 12:00:00.000000,0.3,24.0,1.3
12/17/2019 13:00:00.000000,0.4,31.0,2.0
12/17/2019 14:00:00.000000,0.6,35.0,5.8
12/17/2019 15:00:00.000000,0.4,28.0,3.1
12/17/2019 16:00:00.000000,0.3,23.0,
12/17/2019 17:00:00.000000,0.3,23.0,
12/17/2019 18:00:00.000000,0.3,23.0,
12/17/2019 19:00:00.000000,0.3,19.0,4.6
12/17/2019 20:00:00.000000,0.2,13.0,3.2
12/17/2019 21:00:00.000000,0.3,17.0,4.6
12/17/2019 22:00:00.000000,0.2,18.0,3.7
12/17/2019 23:00:00.000000,0.4,32.0,5.2
12/18/2019 00:00:00.000000,0.7,40.0,7.8
12/18/2019 01:00:00.000000,0.8,42.0,10.4
12/18/2019 02:00:00.000000,0.9,42.0,9.7
12/18/2019 03:00:00.000000,0.5,36.0,5.3
12/18/2019 04:00:00.000000,0.4,37.0,4.2
12/18/2019 05:00:00.000000,0.4,,3.7
12/18/2019 06:00:00.000000,0.3,26.0,2.5
12/18/2019 07:00:00.000000,0.2,20.0,2.2
12/18/2019 08:00:00.000000,0.2,20.0,2.0
12/18/2019 09:00:00.000000,0.2,27.0,3.1
12/18/2019 10:00:00.000000,0.5,38.0,3.7
12/18/2019 11:00:00.000000,0.6,38.0,5.0
12/18/2019 12:00:00.000000,0.3,29.0,2.4
12/18/2019 13:00:00.000000,0.4,33.0,3.3
12/18/2019 14:00:00.000000,,,6.9
12/18/2019 15:00:00.000000,,,5.5
12/18/2019 16:00:00.000000,,,5.6
12/18/2019 17:00:00.000000,,,3.9
12/18/2019 18:00:00.000000,0.3,17.0,5.3
12/18/2019 19:00:00.000000,0.2,17.0,4.3
12/18/2019 20:00:00.000000,0.3,18.0,3.8
12/18/2019 21:00:00.000000,0.3,25.0,7.2
12/18/2019 22:00:00.000000,0.4,43.0,15.7
12/18/2019 23:00:00.000000,0.6,46.0,16.2
12/19/2019 00:00:00.000000,1.2,45.0,17.1
12/19/2019 01:00:00.000000,1.5,47.0,18.3
12/19/2019 02:00:00.000000,1.9,44.0,21.2
12/19/2019 03:00:00.000000,1.4,43.0,17.6
12/19/2019 04:00:00.000000,1.4,41.0,17.4
12/19/2019 05:00:00.000000,1.3,,16.5
12/19/2019 06:00:00.000000,2.1,41.0,23.2
12/19/2019 07:00:00.000000,1.8,39.0,22.1
12/19/2019 08:00:00.000000,1.5,40.0,17.5
12/19/2019 09:00:00.000000,0.9,38.0,11.9
12/19/2019 10:00:00.000000,0.3,32.0,3.4
12/19/2019 11:00:00.000000,0.2,23.0,2.6
12/19/2019 12:00:00.000000,0.6,38.0,4.9
12/19/2019 13:00:00.000000,1.1,44.0,8.2
12/19/2019 14:00:00.000000,1.4,47.0,11.5
12/19/2019 15:00:00.000000,1.8,47.0,13.6
12/19/2019 16:00:00.000000,1.6,65.0,35.2
12/19/2019 17:00:00.000000,1.0,,21.8
12/19/2019 18:00:00.000000,1.1,,19.1
12/19/2019 19:00:00.000000,0.8,,15.1
