InstrumentName, Melody-Catalpa,,
StartTime, 2019-12-01 00:00:00,,
EndTime, 2019-12-31 23:59:59,,
Date,PM2.5,humidity,temp_f
12/01/2019 00:00:00.769000,0.0,25.0,38.0
12/01/2019 00:02:00.708000,0.0,26.0,38.0
12/01/2019 00:04:00.759000,0.0,26.0,38.0
12/01/2019 00:06:00.724000,0.0,26.0,38.0
12/01/2019 00:08:00.887000,0.0,26.0,38.0
12/01/2019 00:10:00.871000,0.0,25.0,38.0
12/01/2019 00:12:00.723000,0.0,26.0,38.0
12/01/2019 00:14:00.709000,0.0,26.0,38.0
12/01/2019 00:16:00.405000,0.0,26.0,38.0
12/01/2019 00:18:00.702000,0.0,26.0,38.0
12/01/2019 00:20:00.383000,0.0,26.0,38.0
12/01/2019 00:22:00.837000,0.0,25.0,38.0
12/01/2019 00:24:00.788000,0.0,25.0,38.0
12/01/2019 00:26:00.715000,0.0,25.0,38.0
12/01/2019 00:28:00.711000,0.0,25.0,38.0
12/01/2019 00:30:00.692000,0.0,26.0,38.0
12/01/2019 00:32:00.815000,0.0,26.0,38.0
12/01/2019 00:34:01.067000,0.0,26.0,38.0
12/01/2019 00:36:00.448000,0.0,26.0,38.0
12/01/2019 00:38:00.379000,0.0,26.0,38.0
12/01/2019 00:40:00.712000,0.0,26.0,38.0
12/01/2019 00:42:00.702000,0.0,26.0,38.0
12/01/2019 00:44:00.635000,0.0,26.0,38.0
12/01/2019 00:46:00.377000,0.0,26.0,38.0
12/01/2019 00:48:00.737000,0.0,26.0,38.0
12/01/2019 00:50:00.420000,0.0,26.0,38.0
12/01/2019 00:52:00.382000,0.0,25.0,38.0
12/01/2019 00:54:00.650000,0.0,26.0,38.0
12/01/2019 00:56:00.449000,0.0,26.0,38.0
12/01/2019 00:58:00.718000,0.0,26.0,38.0
12/01/2019 01:00:00.833000,0.0,26.0,38.0
12/01/2019 01:02:00.606000,0.0,26.0,38.0
12/01/2019 01:04:00.411000,0.0,26.0,38.0
12/01/2019 01:06:00.706000,0.0,26.0,38.0
12/01/2019 01:08:00.785000,0.0,26.0,38.0
12/01/2019 01:10:00.823000,0.0,26.0,38.0
12/01/2019 01:12:00.701000,0.0,26.0,38.0
12/01/2019 01:14:00.709000,0.0,26.0,38.0
12/01/2019 01:16:00.752000,0.0,26.0,38.0
12/01/2019 01:18:00.795000,0.0,26.0,38.0
12/01/2019 01:20:00.407000,0.0,26.0,38.0
12/01/2019 01:22:00.422000,0.0,26.0,38.0
12/01/2019 01:24:00.381000,0.0,26.0,38.0
12/01/2019 01:26:00.693000,0.0,26.0,38.0
12/01/2019 01:28:00.645000,0.0,26.0,38.0
12/01/2019 01:30:00.672000,0.0,26.0,38.0
12/01/2019 01:32:00.836000,0.0,26.0,38.0
12/01/2019 01:34:00.964000,0.0,26.0,38.0
12/01/2019 01:36:00.807000,0.0,26.0,38.0
12/01/2019 01:38:00.791000,0.0,26.0,38.0
12/01/2019 01:40:00.520000,0.0,26.0,38.0
12/01/2019 01:42:01.681000,0.0,26.0,38.0
12/01/2019 01:44:00.626000,0.0,26.0,38.0
12/01/2019 01:46:00.811000,0.0,26.0,39.0
12/01/2019 01:48:00.701000,0.0,26.0,39.0
12/01/2019 01:50:00.719000,0.0,26.0,39.0
12/01/2019 01:52:00.791000,0.0,26.0,39.0
12/01/2019 01:54:00.701000,0.0,26.0,39.0
12/01/2019 01:56:00.770000,0.0,25.0,39.0
12/01/2019 01:58:00.371000,0.0,26.0,39.0
12/01/2019 02:00:00.716000,0.0,26.0,39.0
12/01/2019 02:02:00.366000,0.0,26.0,39.0
12/01/2019 02:04:00.604000,0.0,28.0,39.0
12/01/2019 02:06:00.617000,0.0,29.0,39.0
12/01/2019 02:08:00.776000,0.0,30.0,38.0
12/01/2019 02:10:01.154000,0.0,31.0,38.0
12/01/2019 02:12:00.794000,0.0,32.0,37.0
12/01/2019 02:14:00.892000,0.0,33.0,38.0
12/01/2019 02:16:00.383000,0.0,33.0,38.0
12/01/2019 02:18:00.397000,0.0,34.0,37.0
12/01/2019 02:20:00.826000,0.0,34.0,37.0
12/01/2019 02:22:00.823000,0.0,34.0,37.0
12/01/2019 02:24:00.856000,0.0,34.0,37.0
12/01/2019 02:26:00.610000,0.0,34.0,37.0
12/01/2019 02:28:00.614000,0.0,35.0,37.0
12/01/2019 02:30:00.409000,0.0,35.0,37.0
12/01/2019 02:32:00.783000,0.0,35.0,37.0
12/01/2019 02:34:01.279000,0.0,36.0,36.0
12/01/2019 02:36:00.780000,0.0,36.0,36.0
12/01/2019 02:38:00.364000,0.0,36.0,36.0
12/01/2019 02:40:00.388000,0.0,36.0,36.0
12/01/2019 02:42:00.403000,0.0,36.0,36.0
12/01/2019 02:44:00.767000,0.0,37.0,36.0
12/01/2019 02:46:00.768000,0.0,36.0,36.0
12/01/2019 02:48:00.771000,0.0,37.0,36.0
12/01/2019 02:50:00.365000,0.0,37.0,36.0
12/01/2019 02:52:00.626000,0.0,37.0,36.0
12/01/2019 02:54:00.588000,0.0,37.0,36.0
12/01/2019 02:56:00.596000,0.0,36.0,36.0
12/01/2019 02:58:00.599000,0.0,37.0,35.0
12/01/2019 03:00:00.380000,0.0,37.0,35.0
12/01/2019 03:02:00.714000,0.0,37.0,35.0
12/01/2019 03:04:00.716000,0.0,37.0,35.0
12/01/2019 03:06:00.643000,0.0,37.0,35.0
12/01/2019 03:08:00.596000,0.0,38.0,35.0
12/01/2019 03:10:00.709000,0.0,38.0,35.0
12/01/2019 03:12:00.739000,0.0,38.0,35.0
12/01/2019 03:14:00.791000,0.0,37.0,35.0
12/01/2019 03:16:00.588000,0.0,38.0,35.0
12/01/2019 03:18:00.884000,0.0,38.0,35.0
12/01/2019 03:20:01.028000,0.0,38.0,35.0
12/01/2019 03:22:00.729000,0.0,38.0,35.0
12/01/2019 03:24:00.779000,0.0,38.0,34.0
12/01/2019 03:26:00.593000,0.0,38.0,34.0
12/01/2019 03:28:00.703000,0.0,38.0,33.0
12/01/2019 03:30:00.387000,0.0,39.0,34.0
12/01/2019 03:32:00.777000,0.0,39.0,34.0
12/01/2019 03:34:01.123000,0.0,39.0,34.0
12/01/2019 03:36:00.685000,0.0,39.0,33.0
12/01/2019 03:38:00.629000,0.0,39.0,34.0
12/01/2019 03:40:00.716000,0.0,39.0,34.0
12/01/2019 03:42:00.378000,0.0,39.0,34.0
12/01/2019 03:44:00.570000,0.0,39.0,33.0
12/01/2019 03:46:00.782000,0.0,39.0,33.0
12/01/2019 03:48:00.688000,0.0,40.0,33.0
12/01/2019 03:50:00.395000,0.0,40.0,33.0
12/01/2019 03:52:00.398000,0.0,40.0,33.0
12/01/2019 03:54:00.357000,0.0,40.0,33.0
12/01/2019 03:56:00.789000,0.0,40.0,33.0
12/01/2019 03:58:00.764000,0.0,40.0,33.0
12/01/2019 04:00:00.800000,0.0,40.0,33.0
12/01/2019 04:02:00.387000,0.0,40.0,33.0
12/01/2019 04:04:00.814000,0.0,41.0,33.0
12/01/2019 04:06:00.776000,0.0,41.0,33.0
12/01/2019 04:08:00.360000,0.0,40.0,32.0
12/01/2019 04:12:00.741000,0.0,41.0,32.0
12/01/2019 04:14:00.564000,0.0,41.0,32.0
12/01/2019 04:16:00.355000,0.0,40.0,32.0
12/01/2019 04:18:00.725000,0.0,41.0,32.0
12/01/2019 04:20:00.662000,0.0,40.0,32.0
12/01/2019 04:22:00.701000,0.0,41.0,32.0
12/01/2019 04:24:00.757000,0.0,41.0,32.0
12/01/2019 04:26:00.369000,0.0,41.0,32.0
12/01/2019 04:28:00.563000,0.0,41.0,32.0
12/01/2019 04:30:00.784000,0.0,41.0,32.0
12/01/2019 04:32:00.665000,0.0,40.0,32.0
12/01/2019 04:34:00.967000,0.0,41.0,32.0
12/01/2019 04:36:00.355000,0.0,40.0,32.0
12/01/2019 04:38:00.338000,0.0,41.0,32.0
12/01/2019 04:40:00.373000,0.0,41.0,32.0
12/01/2019 04:42:00.595000,0.0,41.0,32.0
12/01/2019 04:44:00.728000,0.0,41.0,32.0
12/01/2019 04:46:00.334000,0.0,41.0,32.0
12/01/2019 04:48:00.679000,0.0,41.0,32.0
12/01/2019 04:50:00.343000,0.0,41.0,32.0
12/01/2019 04:52:00.700000,0.0,41.0,32.0
12/01/2019 04:54:00.369000,0.0,41.0,32.0
12/01/2019 04:56:00.752000,0.0,41.0,31.0
12/01/2019 04:58:00.401000,0.0,41.0,31.0
12/01/2019 05:00:00.675000,0.0,41.0,31.0
12/01/2019 05:02:00.804000,0.0,42.0,31.0
12/01/2019 05:04:00.572000,0.0,42.0,31.0
12/01/2019 05:06:00.696000,0.0,42.0,31.0
12/01/2019 05:08:00.678000,0.0,42.0,31.0
12/01/2019 05:12:00.582000,0.0,41.0,31.0
12/01/2019 05:14:00.339000,0.0,41.0,31.0
12/01/2019 05:16:00.746000,0.0,41.0,31.0
12/01/2019 05:18:00.566000,0.0,42.0,31.0
12/01/2019 05:20:00.359000,0.0,42.0,31.0
12/01/2019 05:22:00.673000,0.0,42.0,31.0
12/01/2019 05:24:00.605000,0.0,42.0,31.0
12/01/2019 05:26:00.831000,0.0,42.0,31.0
12/01/2019 05:28:00.662000,0.0,42.0,31.0
12/01/2019 05:30:00.716000,0.0,42.0,31.0
12/01/2019 05:32:00.690000,0.0,42.0,31.0
12/01/2019 05:34:00.966000,0.0,42.0,31.0
12/01/2019 05:36:00.770000,0.0,42.0,31.0
12/01/2019 05:38:00.750000,0.0,42.0,31.0
12/01/2019 05:40:00.722000,0.0,42.0,31.0
12/01/2019 05:42:00.673000,0.0,42.0,31.0
12/01/2019 05:44:00.692000,0.0,42.0,31.0
12/01/2019 05:46:00.327000,0.0,42.0,31.0
12/01/2019 05:48:00.664000,0.0,42.0,31.0
12/01/2019 05:50:00.599000,0.0,42.0,31.0
12/01/2019 05:52:00.729000,0.0,43.0,30.0
12/01/2019 05:54:00.864000,0.0,42.0,30.0
12/01/2019 05:56:00.768000,0.0,43.0,30.0
12/01/2019 05:58:00.768000,0.0,43.0,30.0
12/01/2019 06:00:00.563000,0.0,43.0,30.0
12/01/2019 06:02:00.557000,0.0,43.0,30.0
12/01/2019 06:04:00.582000,0.0,42.0,30.0
12/01/2019 06:06:00.727000,0.0,43.0,30.0
12/01/2019 06:08:00.765000,0.0,42.0,30.0
12/01/2019 06:10:00.373000,0.0,42.0,30.0
12/01/2019 06:12:00.363000,0.0,42.0,30.0
12/01/2019 06:14:00.612000,0.0,42.0,30.0
12/01/2019 06:16:00.656000,0.0,43.0,30.0
12/01/2019 06:18:00.658000,0.0,42.0,30.0
12/01/2019 06:20:00.340000,0.0,43.0,29.0
12/01/2019 06:22:00.757000,0.0,43.0,30.0
12/01/2019 06:24:00.336000,0.0,42.0,30.0
12/01/2019 06:26:00.692000,0.0,43.0,30.0
12/01/2019 06:28:00.656000,0.0,43.0,30.0
12/01/2019 06:30:00.687000,0.0,43.0,30.0
12/01/2019 06:32:00.719000,0.0,42.0,30.0
12/01/2019 06:34:00.913000,0.0,42.0,30.0
12/01/2019 06:36:00.376000,0.0,42.0,30.0
12/01/2019 06:38:00.590000,0.0,42.0,30.0
12/01/2019 06:40:00.729000,0.0,42.0,30.0
12/01/2019 06:42:00.595000,0.0,42.0,30.0
12/01/2019 06:44:00.543000,0.0,42.0,30.0
12/01/2019 06:46:00.728000,0.0,42.0,30.0
12/01/2019 06:48:00.711000,0.0,43.0,29.0
12/01/2019 06:50:00.594000,0.0,43.0,29.0
12/01/2019 06:52:00.334000,0.0,43.0,29.0
12/01/2019 06:54:00.650000,0.0,43.0,29.0
12/01/2019 06:56:00.538000,0.0,43.0,29.0
12/01/2019 06:58:00.344000,0.0,43.0,29.0
12/01/2019 07:00:00.790000,0.0,43.0,29.0
12/01/2019 07:02:00.686000,0.0,43.0,29.0
12/01/2019 07:04:00.592000,0.0,43.0,29.0
12/01/2019 07:06:00.647000,0.0,43.0,29.0
12/01/2019 07:08:00.704000,0.0,43.0,29.0
12/01/2019 07:10:00.710000,0.0,43.0,29.0
12/01/2019 07:12:00.505000,0.0,43.0,29.0
12/01/2019 07:14:00.333000,0.0,43.0,29.0
12/01/2019 07:16:00.322000,0.0,43.0,29.0
12/01/2019 07:18:00.646000,0.0,43.0,29.0
12/01/2019 07:20:00.403000,0.0,42.0,29.0
12/01/2019 07:22:00.665000,0.0,43.0,29.0
12/01/2019 07:24:00.650000,0.0,43.0,29.0
12/01/2019 07:26:00.634000,0.0,43.0,29.0
12/01/2019 07:28:00.757000,0.0,43.0,29.0
12/01/2019 07:30:00.793000,0.0,43.0,29.0
12/01/2019 07:32:00.720000,0.0,43.0,29.0
12/01/2019 07:34:00.859000,0.0,43.0,29.0
12/01/2019 07:36:00.715000,0.0,43.0,29.0
12/01/2019 07:38:00.750000,0.0,43.0,29.0
12/01/2019 07:40:00.767000,0.0,42.0,29.0
12/01/2019 07:42:00.682000,0.0,43.0,29.0
12/01/2019 07:44:00.659000,0.0,42.0,29.0
12/01/2019 07:46:00.741000,0.0,42.0,29.0
12/01/2019 07:48:00.313000,0.0,42.0,29.0
12/01/2019 07:50:00.538000,0.0,42.0,29.0
12/01/2019 07:52:00.336000,0.0,42.0,29.0
12/01/2019 07:54:00.522000,0.0,43.0,29.0
12/01/2019 07:56:00.654000,0.0,42.0,29.0
12/01/2019 07:58:00.744000,0.0,42.0,29.0
12/01/2019 08:00:00.562000,0.0,42.0,29.0
12/01/2019 08:02:00.532000,0.0,42.0,29.0
12/01/2019 08:04:01.152000,0.0,42.0,29.0
12/01/2019 08:06:00.590000,0.0,42.0,29.0
12/01/2019 08:08:00.664000,0.0,42.0,29.0
12/01/2019 08:10:00.402000,0.0,42.0,28.0
12/01/2019 08:12:00.319000,0.0,43.0,28.0
12/01/2019 08:14:00.713000,0.0,43.0,28.0
12/01/2019 08:16:00.637000,0.0,43.0,28.0
12/01/2019 08:18:00.767000,0.0,42.0,28.0
12/01/2019 08:20:00.762000,0.0,43.0,28.0
12/01/2019 08:22:00.317000,0.0,43.0,28.0
12/01/2019 08:24:00.314000,0.0,43.0,28.0
12/01/2019 08:26:00.525000,0.0,43.0,28.0
12/01/2019 08:28:00.641000,0.0,43.0,28.0
12/01/2019 08:30:00.581000,0.0,43.0,28.0
12/01/2019 08:32:00.754000,0.0,43.0,28.0
12/01/2019 08:34:00.886000,0.0,43.0,28.0
12/01/2019 08:36:00.526000,0.0,43.0,28.0
12/01/2019 08:38:00.709000,0.0,43.0,28.0
12/01/2019 08:40:00.729000,0.0,43.0,28.0
12/01/2019 08:42:00.891000,0.0,43.0,28.0
12/01/2019 08:44:00.765000,0.0,43.0,28.0
12/01/2019 08:46:00.722000,0.0,43.0,28.0
12/01/2019 08:48:00.644000,0.0,43.0,28.0
12/01/2019 08:50:00.793000,0.0,43.0,28.0
12/01/2019 08:52:00.314000,0.0,43.0,28.0
12/01/2019 08:54:00.526000,0.0,43.0,28.0
12/01/2019 08:56:00.630000,0.0,44.0,27.0
12/01/2019 08:58:00.531000,0.0,43.0,27.0
12/01/2019 09:00:00.511000,0.0,43.0,27.0
12/01/2019 09:02:00.677000,0.0,44.0,27.0
12/01/2019 09:04:00.658000,0.0,44.0,27.0
12/01/2019 09:06:00.699000,0.0,43.0,27.0
12/01/2019 09:34:01.344000,0.0,44.0,26.0
12/01/2019 09:36:00.979000,0.0,45.0,27.0
12/01/2019 09:38:01.323000,0.0,44.0,27.0
12/01/2019 09:40:00.991000,0.0,45.0,27.0
12/01/2019 09:42:01.484000,0.0,44.0,27.0
12/01/2019 09:44:01.371000,0.0,44.0,26.0
12/01/2019 09:46:01.303000,0.0,44.0,26.0
12/01/2019 09:48:01.442000,0.0,45.0,26.0
12/01/2019 09:50:01.462000,0.0,45.0,26.0
12/01/2019 09:52:00.998000,0.0,44.0,26.0
12/01/2019 09:54:01.377000,0.0,44.0,26.0
12/01/2019 09:56:00.999000,0.0,45.0,26.0
12/01/2019 09:58:01.302000,0.0,45.0,26.0
12/01/2019 10:00:01.397000,0.0,44.0,26.0
12/01/2019 10:02:01.232000,0.0,45.0,26.0
12/01/2019 10:04:01.366000,0.0,45.0,26.0
12/01/2019 10:06:00.999000,0.0,45.0,26.0
12/01/2019 10:08:00.982000,0.0,45.0,26.0
12/01/2019 10:10:01.457000,0.0,45.0,26.0
12/01/2019 10:12:01.483000,0.0,45.0,26.0
12/01/2019 10:14:00.986000,0.0,44.0,26.0
12/01/2019 10:16:01.419000,0.0,45.0,26.0
12/01/2019 10:18:01.208000,0.0,45.0,26.0
12/01/2019 10:20:01.386000,0.0,44.0,26.0
12/01/2019 10:22:01.218000,0.0,45.0,26.0
12/01/2019 10:24:01.419000,0.0,45.0,26.0
12/01/2019 10:26:01.383000,0.0,44.0,26.0
12/01/2019 10:28:01.538000,0.0,44.0,26.0
12/01/2019 10:30:01.357000,0.0,45.0,26.0
12/01/2019 10:32:01.330000,0.0,44.0,26.0
12/01/2019 10:34:01.478000,0.0,45.0,26.0
12/01/2019 10:36:01.363000,0.0,45.0,25.0
12/01/2019 10:38:01.310000,0.0,45.0,25.0
12/01/2019 10:40:01.197000,0.0,45.0,25.0
12/01/2019 10:42:01.400000,0.0,46.0,25.0
12/01/2019 10:44:00.992000,0.0,46.0,25.0
12/01/2019 10:46:01.377000,0.0,45.0,25.0
12/01/2019 10:48:00.993000,0.0,46.0,25.0
12/01/2019 10:50:00.980000,0.0,46.0,25.0
12/01/2019 10:52:00.984000,0.0,45.0,25.0
12/01/2019 10:54:01.496000,0.0,46.0,25.0
12/01/2019 10:56:01.214000,0.0,46.0,25.0
12/01/2019 10:58:01.321000,0.0,45.0,25.0
12/01/2019 11:00:01.476000,0.0,46.0,25.0
12/01/2019 11:02:01.396000,0.0,46.0,25.0
12/01/2019 11:04:01.396000,0.0,45.0,25.0
12/01/2019 11:06:01.208000,0.0,45.0,25.0
12/01/2019 11:08:01.197000,0.0,45.0,25.0
12/01/2019 11:10:01.484000,0.0,45.0,25.0
12/01/2019 11:12:01.929000,0.0,45.0,25.0
12/01/2019 11:14:01.418000,0.0,45.0,24.0
12/01/2019 11:16:01.212000,0.0,45.0,24.0
12/01/2019 11:18:01.213000,0.0,46.0,24.0
12/01/2019 11:20:00.962000,0.0,46.0,25.0
12/01/2019 11:22:01.382000,0.0,47.0,25.0
12/01/2019 11:24:00.996000,0.0,46.0,24.0
12/01/2019 11:26:01.479000,0.0,46.0,25.0
12/01/2019 11:28:01.371000,0.0,46.0,25.0
12/01/2019 11:30:00.993000,0.0,47.0,25.0
12/01/2019 11:32:01.436000,0.0,46.0,25.0
12/01/2019 11:34:01.646000,0.0,46.0,25.0
12/01/2019 11:36:00.996000,0.0,46.0,25.0
12/01/2019 11:38:00.942000,0.0,46.0,24.0
12/01/2019 11:40:01.199000,0.0,46.0,25.0
12/01/2019 11:42:01.226000,0.0,46.0,25.0
12/01/2019 11:44:00.973000,0.0,46.0,25.0
12/01/2019 11:46:00.966000,0.0,46.0,25.0
12/01/2019 11:48:01.340000,0.0,46.0,25.0
12/01/2019 11:50:01.272000,0.0,46.0,25.0
12/01/2019 11:52:01.348000,0.0,46.0,25.0
12/01/2019 11:54:01.352000,0.0,46.0,25.0
12/01/2019 11:56:01.359000,0.0,45.0,25.0
12/01/2019 11:58:01.000000,0.0,46.0,25.0
12/01/2019 12:00:01.292000,0.0,47.0,25.0
12/01/2019 12:02:01.391000,0.0,46.0,25.0
12/01/2019 12:04:01.418000,0.0,45.0,25.0
12/01/2019 12:06:01.177000,0.0,45.0,25.0
12/01/2019 12:08:01.335000,0.0,46.0,25.0
12/01/2019 12:10:01.304000,0.0,45.0,25.0
12/01/2019 12:12:01.293000,0.0,45.0,25.0
12/01/2019 12:14:01.281000,0.0,45.0,25.0
12/01/2019 12:16:00.969000,0.0,45.0,25.0
12/01/2019 12:18:01.251000,0.0,45.0,25.0
12/01/2019 12:20:01.409000,0.0,45.0,25.0
12/01/2019 12:22:01.314000,0.0,45.0,25.0
12/01/2019 12:24:01.293000,0.0,45.0,25.0
12/01/2019 12:26:01.213000,0.0,45.0,24.0
12/01/2019 12:28:01.302000,0.0,46.0,25.0
12/01/2019 12:30:01.319000,0.0,45.0,25.0
12/01/2019 12:32:00.965000,0.0,45.0,25.0
12/01/2019 12:34:01.621000,0.0,45.0,24.0
12/01/2019 12:36:01.189000,0.0,45.0,25.0
12/01/2019 12:38:01.412000,0.0,45.0,24.0
12/01/2019 12:40:00.974000,0.0,45.0,25.0
12/01/2019 12:42:01.203000,0.0,45.0,25.0
12/01/2019 12:44:01.197000,0.0,45.0,24.0
12/01/2019 12:46:01.393000,0.0,45.0,24.0
12/01/2019 12:48:01.284000,0.0,45.0,25.0
12/01/2019 12:50:00.974000,0.0,45.0,24.0
12/01/2019 12:52:00.950000,0.0,45.0,24.0
12/01/2019 12:54:01.378000,0.0,45.0,24.0
12/01/2019 12:56:01.429000,0.0,45.0,24.0
12/01/2019 12:58:00.944000,0.0,45.0,24.0
12/01/2019 13:00:01.268000,0.0,45.0,24.0
12/01/2019 13:02:00.944000,0.0,45.0,24.0
12/01/2019 13:04:01.200000,0.0,46.0,24.0
12/01/2019 13:06:01.284000,0.0,45.0,24.0
12/01/2019 13:08:01.378000,0.0,46.0,24.0
12/01/2019 13:10:01.321000,0.0,46.0,24.0
12/01/2019 13:12:01.272000,0.0,46.0,24.0
12/01/2019 13:14:01.275000,0.0,45.0,24.0
12/01/2019 13:16:01.347000,0.0,45.0,24.0
12/01/2019 13:18:01.207000,0.0,45.0,24.0
12/01/2019 13:20:00.942000,0.0,46.0,24.0
12/01/2019 13:22:01.367000,0.0,47.0,24.0
12/01/2019 13:24:01.183000,0.0,47.0,23.0
12/01/2019 13:26:00.940000,0.0,48.0,24.0
12/01/2019 13:28:01.339000,0.0,48.0,24.0
12/01/2019 13:30:01.172000,0.0,47.0,24.0
12/01/2019 13:32:01.249000,0.0,47.0,23.0
12/01/2019 13:36:01.261000,0.0,48.0,24.0
12/01/2019 13:38:01.373000,0.0,47.0,24.0
12/01/2019 13:40:01.350000,0.0,46.0,24.0
12/01/2019 13:42:01.352000,0.0,46.0,24.0
12/01/2019 13:46:01.202000,0.0,46.0,24.0
12/01/2019 13:48:01.148000,0.0,47.0,24.0
12/01/2019 13:50:01.196000,0.0,47.0,24.0
12/01/2019 13:52:01.261000,0.0,47.0,24.0
12/01/2019 13:56:00.961000,0.0,48.0,24.0
12/01/2019 13:58:00.942000,0.0,48.0,24.0
12/01/2019 14:00:01.264000,0.0,50.0,24.0
12/01/2019 14:02:01.333000,0.0,48.0,24.0
12/01/2019 14:06:01.339000,0.0,48.0,24.0
12/01/2019 14:08:01.268000,0.0,48.0,24.0
12/01/2019 14:10:01.384000,0.0,48.0,23.0
12/01/2019 14:12:01.210000,0.0,49.0,23.0
12/01/2019 14:16:00.926000,0.0,48.0,24.0
12/01/2019 14:18:00.937000,0.0,48.0,24.0
12/01/2019 14:20:01.430000,0.0,48.0,24.0
12/01/2019 14:22:00.957000,0.0,48.0,24.0
12/01/2019 14:26:01.378000,0.0,48.0,24.0
12/01/2019 14:28:01.461000,0.0,47.0,24.0
12/01/2019 14:30:01.456000,0.0,47.0,24.0
