InstrumentName, I-25 Globeville,
StartTime, 2019-12-01 00:00:00,
EndTime, 2019-12-31 23:59:59,
Date,NO2,PM2.5
12/01/2019 00:00:00.000000,29.0,6.3
12/01/2019 01:00:00.000000,23.0,4.4
12/01/2019 02:00:00.000000,34.0,6.3
12/01/2019 03:00:00.000000,41.0,7.9
12/01/2019 04:00:00.000000,36.0,7.2
12/01/2019 05:00:00.000000,,10.0
12/01/2019 06:00:00.000000,43.0,10.4
12/01/2019 07:00:00.000000,44.0,8.8
12/01/2019 08:00:00.000000,40.0,7.4
12/01/2019 09:00:00.000000,47.0,9.3
12/01/2019 10:00:00.000000,46.0,6.8
12/01/2019 11:00:00.000000,50.0,8.1
12/01/2019 12:00:00.000000,52.0,7.2
12/01/2019 13:00:00.000000,59.0,7.8
12/01/2019 14:00:00.000000,55.0,8.0
12/01/2019 15:00:00.000000,41.0,23.1
12/01/2019 16:00:00.000000,50.0,25.5
12/01/2019 17:00:00.000000,40.0,11.7
12/01/2019 18:00:00.000000,36.0,9.8
12/01/2019 19:00:00.000000,31.0,10.5
12/01/2019 20:00:00.000000,24.0,8.4
12/01/2019 21:00:00.000000,25.0,8.7
12/01/2019 22:00:00.000000,23.0,8.4
12/01/2019 23:00:00.000000,29.0,8.6
12/02/2019 00:00:00.000000,41.0,11.4
12/02/2019 01:00:00.000000,54.0,27.1
12/02/2019 02:00:00.000000,60.0,14.8
12/02/2019 03:00:00.000000,61.0,14.7
12/02/2019 04:00:00.000000,,22.5
12/02/2019 05:00:00.000000,,26.3
12/02/2019 06:00:00.000000,65.0,29.3
12/02/2019 07:00:00.000000,66.0,33.5
12/02/2019 08:00:00.000000,59.0,28.9
12/02/2019 09:00:00.000000,63.0,25.6
12/02/2019 10:00:00.000000,64.0,24.9
12/02/2019 11:00:00.000000,64.0,24.9
12/02/2019 12:00:00.000000,65.0,23.8
12/02/2019 13:00:00.000000,72.0,26.6
12/02/2019 14:00:00.000000,73.0,18.8
12/02/2019 15:00:00.000000,84.0,28.0
12/02/2019 16:00:00.000000,77.0,26.9
12/02/2019 17:00:00.000000,50.0,19.8
12/02/2019 18:00:00.000000,54.0,20.9
12/02/2019 19:00:00.000000,52.0,20.4
12/02/2019 20:00:00.000000,52.0,23.8
12/02/2019 21:00:00.000000,36.0,13.1
12/02/2019 22:00:00.000000,48.0,13.1
12/02/2019 23:00:00.000000,69.0,20.5
12/03/2019 00:00:00.000000,71.0,21.5
12/03/2019 01:00:00.000000,70.0,24.7
12/03/2019 02:00:00.000000,70.0,26.2
12/03/2019 03:00:00.000000,73.0,31.3
12/03/2019 04:00:00.000000,59.0,22.4
12/03/2019 05:00:00.000000,,18.1
12/03/2019 06:00:00.000000,57.0,13.1
12/03/2019 07:00:00.000000,56.0,11.5
12/03/2019 08:00:00.000000,54.0,7.5
12/03/2019 09:00:00.000000,55.0,6.7
12/03/2019 10:00:00.000000,54.0,5.6
12/03/2019 11:00:00.000000,51.0,5.5
12/03/2019 12:00:00.000000,49.0,8.8
12/03/2019 13:00:00.000000,24.0,3.5
12/03/2019 14:00:00.000000,19.0,4.0
12/03/2019 15:00:00.000000,17.0,3.6
12/03/2019 16:00:00.000000,23.0,6.6
12/03/2019 17:00:00.000000,19.0,6.2
12/03/2019 18:00:00.000000,26.0,8.6
12/03/2019 19:00:00.000000,28.0,12.5
12/03/2019 20:00:00.000000,26.0,9.9
12/03/2019 21:00:00.000000,25.0,10.4
12/03/2019 22:00:00.000000,29.0,10.9
12/03/2019 23:00:00.000000,43.0,10.2
12/04/2019 00:00:00.000000,52.0,11.4
12/04/2019 01:00:00.000000,61.0,14.8
12/04/2019 02:00:00.000000,62.0,16.7
12/04/2019 03:00:00.000000,61.0,14.6
12/04/2019 04:00:00.000000,57.0,15.7
12/04/2019 05:00:00.000000,,8.1
12/04/2019 06:00:00.000000,46.0,7.8
12/04/2019 07:00:00.000000,42.0,6.1
12/04/2019 08:00:00.000000,45.0,6.3
12/04/2019 09:00:00.000000,41.0,3.7
12/04/2019 10:00:00.000000,35.0,2.7
12/04/2019 11:00:00.000000,45.0,5.3
12/04/2019 12:00:00.000000,53.0,8.6
12/04/2019 13:00:00.000000,51.0,9.7
12/04/2019 14:00:00.000000,57.0,14.0
12/04/2019 15:00:00.000000,66.0,20.3
12/04/2019 16:00:00.000000,67.0,24.0
12/04/2019 17:00:00.000000,58.0,19.2
12/04/2019 18:00:00.000000,50.0,14.7
12/04/2019 19:00:00.000000,42.0,14.0
12/04/2019 20:00:00.000000,59.0,28.9
12/04/2019 21:00:00.000000,56.0,30.5
12/04/2019 22:00:00.000000,59.0,29.0
12/04/2019 23:00:00.000000,64.0,32.4
12/05/2019 00:00:00.000000,63.0,35.6
12/05/2019 01:00:00.000000,60.0,28.1
12/05/2019 02:00:00.000000,56.0,41.1
12/05/2019 03:00:00.000000,61.0,42.0
12/05/2019 04:00:00.000000,64.0,43.3
12/05/2019 05:00:00.000000,,38.2
12/05/2019 06:00:00.000000,53.0,24.9
12/05/2019 07:00:00.000000,42.0,12.3
12/05/2019 08:00:00.000000,40.0,8.3
12/05/2019 09:00:00.000000,41.0,7.8
12/05/2019 10:00:00.000000,43.0,9.5
12/05/2019 11:00:00.000000,46.0,15.6
12/05/2019 12:00:00.000000,44.0,18.5
12/05/2019 13:00:00.000000,53.0,22.1
12/05/2019 14:00:00.000000,54.0,18.1
12/05/2019 15:00:00.000000,52.0,14.0
12/05/2019 16:00:00.000000,52.0,34.0
12/05/2019 17:00:00.000000,57.0,48.8
12/05/2019 18:00:00.000000,50.0,26.4
12/05/2019 19:00:00.000000,45.0,10.8
12/05/2019 20:00:00.000000,46.0,11.9
12/05/2019 21:00:00.000000,20.0,3.0
12/05/2019 22:00:00.000000,21.0,4.1
12/05/2019 23:00:00.000000,32.0,6.8
12/06/2019 00:00:00.000000,33.0,9.5
12/06/2019 01:00:00.000000,33.0,16.5
12/06/2019 02:00:00.000000,39.0,14.2
12/06/2019 03:00:00.000000,35.0,11.7
12/06/2019 04:00:00.000000,34.0,11.8
12/06/2019 05:00:00.000000,,11.5
12/06/2019 06:00:00.000000,41.0,15.1
12/06/2019 07:00:00.000000,37.0,16.6
12/06/2019 08:00:00.000000,38.0,17.8
12/06/2019 09:00:00.000000,40.0,17.8
12/06/2019 10:00:00.000000,40.0,16.5
12/06/2019 11:00:00.000000,41.0,16.3
12/06/2019 12:00:00.000000,42.0,15.4
12/06/2019 13:00:00.000000,41.0,15.5
12/06/2019 14:00:00.000000,44.0,15.2
12/06/2019 15:00:00.000000,48.0,15.8
12/06/2019 16:00:00.000000,73.0,19.1
12/06/2019 17:00:00.000000,50.0,16.0
12/06/2019 18:00:00.000000,48.0,15.9
12/06/2019 19:00:00.000000,49.0,20.6
12/06/2019 20:00:00.000000,40.0,18.0
12/06/2019 21:00:00.000000,39.0,21.1
12/06/2019 22:00:00.000000,39.0,20.7
12/06/2019 23:00:00.000000,44.0,19.3
12/07/2019 00:00:00.000000,48.0,22.8
12/07/2019 01:00:00.000000,47.0,21.2
12/07/2019 02:00:00.000000,42.0,24.6
12/07/2019 03:00:00.000000,45.0,25.2
12/07/2019 04:00:00.000000,42.0,17.6
12/07/2019 05:00:00.000000,,19.9
12/07/2019 06:00:00.000000,37.0,15.2
12/07/2019 07:00:00.000000,34.0,13.8
12/07/2019 08:00:00.000000,35.0,14.9
12/07/2019 09:00:00.000000,34.0,14.8
12/07/2019 10:00:00.000000,34.0,9.8
12/07/2019 11:00:00.000000,39.0,11.9
12/07/2019 12:00:00.000000,41.0,13.4
12/07/2019 13:00:00.000000,45.0,14.8
12/07/2019 14:00:00.000000,47.0,16.5
12/07/2019 15:00:00.000000,51.0,24.3
12/07/2019 16:00:00.000000,50.0,22.0
12/07/2019 17:00:00.000000,49.0,23.9
12/07/2019 18:00:00.000000,47.0,18.6
12/07/2019 19:00:00.000000,41.0,14.7
12/07/2019 20:00:00.000000,20.0,4.9
12/07/2019 21:00:00.000000,11.0,4.1
12/07/2019 22:00:00.000000,14.0,2.7
12/07/2019 23:00:00.000000,21.0,3.9
12/08/2019 00:00:00.000000,15.0,2.8
12/08/2019 01:00:00.000000,21.0,3.2
12/08/2019 02:00:00.000000,21.0,2.9
12/08/2019 03:00:00.000000,20.0,2.5
12/08/2019 04:00:00.000000,35.0,7.8
12/08/2019 05:00:00.000000,,11.2
12/08/2019 06:00:00.000000,39.0,9.1
12/08/2019 07:00:00.000000,35.0,8.7
12/08/2019 08:00:00.000000,36.0,8.0
12/08/2019 09:00:00.000000,33.0,6.5
12/08/2019 10:00:00.000000,35.0,7.0
12/08/2019 11:00:00.000000,32.0,5.4
12/08/2019 12:00:00.000000,33.0,4.3
12/08/2019 13:00:00.000000,30.0,2.8
12/08/2019 14:00:00.000000,29.0,3.2
12/08/2019 15:00:00.000000,24.0,2.9
12/08/2019 16:00:00.000000,35.0,7.4
12/08/2019 17:00:00.000000,33.0,7.8
12/08/2019 18:00:00.000000,34.0,8.2
12/08/2019 19:00:00.000000,32.0,12.7
12/08/2019 20:00:00.000000,21.0,4.8
12/08/2019 21:00:00.000000,20.0,4.7
12/08/2019 22:00:00.000000,20.0,4.1
12/08/2019 23:00:00.000000,23.0,3.4
12/09/2019 00:00:00.000000,28.0,3.6
12/09/2019 01:00:00.000000,14.0,2.0
12/09/2019 02:00:00.000000,28.0,3.3
12/09/2019 03:00:00.000000,21.0,2.2
12/09/2019 04:00:00.000000,16.0,2.0
12/09/2019 05:00:00.000000,,1.5
12/09/2019 06:00:00.000000,20.0,1.8
12/09/2019 07:00:00.000000,19.0,2.0
12/09/2019 08:00:00.000000,9.0,2.0
12/09/2019 09:00:00.000000,6.0,2.7
12/09/2019 10:00:00.000000,6.0,3.2
12/09/2019 11:00:00.000000,18.0,6.4
12/09/2019 12:00:00.000000,27.0,11.1
12/09/2019 13:00:00.000000,29.0,8.9
12/09/2019 14:00:00.000000,32.0,9.9
12/09/2019 15:00:00.000000,27.0,12.7
12/09/2019 16:00:00.000000,21.0,13.3
12/09/2019 17:00:00.000000,12.0,6.2
12/09/2019 18:00:00.000000,12.0,8.1
12/09/2019 19:00:00.000000,13.0,8.2
12/09/2019 20:00:00.000000,13.0,8.1
12/09/2019 21:00:00.000000,12.0,6.9
12/09/2019 22:00:00.000000,,8.3
12/09/2019 23:00:00.000000,18.0,10.8
12/10/2019 00:00:00.000000,21.0,7.4
12/10/2019 01:00:00.000000,29.0,9.7
12/10/2019 02:00:00.000000,34.0,11.1
12/10/2019 03:00:00.000000,38.0,11.6
12/10/2019 04:00:00.000000,35.0,14.2
12/10/2019 05:00:00.000000,,16.3
12/10/2019 06:00:00.000000,40.0,13.5
12/10/2019 07:00:00.000000,34.0,12.2
12/10/2019 08:00:00.000000,32.0,13.4
12/10/2019 09:00:00.000000,34.0,15.3
12/10/2019 10:00:00.000000,30.0,14.0
12/10/2019 11:00:00.000000,31.0,13.3
12/10/2019 12:00:00.000000,35.0,15.7
12/10/2019 13:00:00.000000,42.0,22.5
12/10/2019 14:00:00.000000,39.0,21.5
12/10/2019 15:00:00.000000,37.0,27.6
12/10/2019 16:00:00.000000,33.0,24.2
12/10/2019 17:00:00.000000,34.0,24.0
12/10/2019 18:00:00.000000,30.0,23.8
12/10/2019 19:00:00.000000,33.0,24.6
12/10/2019 20:00:00.000000,31.0,25.5
12/10/2019 21:00:00.000000,32.0,23.1
12/10/2019 22:00:00.000000,42.0,31.9
12/10/2019 23:00:00.000000,44.0,30.8
12/11/2019 00:00:00.000000,46.0,32.3
12/11/2019 01:00:00.000000,51.0,34.7
12/11/2019 02:00:00.000000,48.0,28.8
12/11/2019 03:00:00.000000,41.0,19.8
12/11/2019 04:00:00.000000,40.0,17.3
12/11/2019 05:00:00.000000,,14.5
12/11/2019 06:00:00.000000,41.0,12.3
12/11/2019 07:00:00.000000,42.0,11.9
12/11/2019 08:00:00.000000,42.0,9.1
12/11/2019 09:00:00.000000,41.0,9.5
12/11/2019 10:00:00.000000,44.0,8.7
12/11/2019 11:00:00.000000,48.0,9.6
12/11/2019 12:00:00.000000,48.0,11.0
12/11/2019 13:00:00.000000,54.0,16.4
12/11/2019 14:00:00.000000,54.0,18.6
12/11/2019 15:00:00.000000,56.0,22.2
12/11/2019 16:00:00.000000,51.0,21.9
12/11/2019 17:00:00.000000,40.0,13.9
12/11/2019 18:00:00.000000,48.0,16.0
12/11/2019 19:00:00.000000,51.0,17.3
12/11/2019 20:00:00.000000,36.0,14.9
12/11/2019 21:00:00.000000,40.0,27.9
12/11/2019 22:00:00.000000,40.0,34.2
12/11/2019 23:00:00.000000,45.0,41.7
12/12/2019 00:00:00.000000,47.0,37.5
12/12/2019 01:00:00.000000,50.0,33.0
12/12/2019 02:00:00.000000,,8.5
12/12/2019 03:00:00.000000,32.0,4.9
12/12/2019 04:00:00.000000,29.0,5.2
12/12/2019 05:00:00.000000,,4.3
12/12/2019 06:00:00.000000,49.0,9.7
12/12/2019 07:00:00.000000,51.0,14.8
12/12/2019 08:00:00.000000,46.0,12.6
12/12/2019 09:00:00.000000,38.0,6.3
12/12/2019 10:00:00.000000,43.0,7.2
12/12/2019 11:00:00.000000,50.0,7.7
12/12/2019 12:00:00.000000,48.0,8.3
12/12/2019 13:00:00.000000,48.0,10.3
12/12/2019 14:00:00.000000,46.0,9.9
12/12/2019 15:00:00.000000,44.0,10.0
12/12/2019 16:00:00.000000,45.0,11.3
12/12/2019 17:00:00.000000,50.0,16.6
12/12/2019 18:00:00.000000,44.0,13.9
12/12/2019 19:00:00.000000,32.0,9.8
12/12/2019 20:00:00.000000,21.0,9.1
12/12/2019 21:00:00.000000,33.0,6.8
12/12/2019 22:00:00.000000,43.0,11.4
12/12/2019 23:00:00.000000,41.0,8.0
12/13/2019 00:00:00.000000,32.0,5.0
12/13/2019 01:00:00.000000,42.0,7.4
12/13/2019 02:00:00.000000,38.0,6.9
12/13/2019 03:00:00.000000,34.0,3.3
12/13/2019 04:00:00.000000,41.0,7.0
12/13/2019 05:00:00.000000,,11.3
12/13/2019 06:00:00.000000,31.0,3.9
12/13/2019 07:00:00.000000,36.0,5.5
12/13/2019 08:00:00.000000,33.0,17.3
12/13/2019 09:00:00.000000,43.0,4.7
12/13/2019 10:00:00.000000,41.0,4.3
12/13/2019 11:00:00.000000,43.0,5.7
12/13/2019 12:00:00.000000,48.0,9.6
12/13/2019 13:00:00.000000,48.0,10.1
12/13/2019 14:00:00.000000,32.0,6.2
12/13/2019 15:00:00.000000,25.0,6.6
12/13/2019 16:00:00.000000,25.0,7.4
12/13/2019 17:00:00.000000,21.0,10.0
12/13/2019 18:00:00.000000,13.0,7.4
12/13/2019 19:00:00.000000,14.0,5.5
12/13/2019 20:00:00.000000,15.0,13.4
12/13/2019 21:00:00.000000,15.0,4.4
12/13/2019 22:00:00.000000,20.0,4.1
12/13/2019 23:00:00.000000,28.0,8.6
12/14/2019 00:00:00.000000,34.0,5.4
12/14/2019 01:00:00.000000,25.0,6.0
12/14/2019 02:00:00.000000,36.0,6.5
12/14/2019 03:00:00.000000,35.0,6.0
12/14/2019 04:00:00.000000,29.0,5.2
12/14/2019 05:00:00.000000,,4.0
12/14/2019 06:00:00.000000,34.0,4.7
12/14/2019 07:00:00.000000,35.0,6.0
12/14/2019 08:00:00.000000,19.0,2.9
12/14/2019 09:00:00.000000,21.0,2.3
12/14/2019 10:00:00.000000,34.0,5.2
12/14/2019 11:00:00.000000,43.0,6.8
12/14/2019 12:00:00.000000,41.0,7.0
12/14/2019 13:00:00.000000,28.0,4.6
12/14/2019 14:00:00.000000,30.0,6.1
12/14/2019 15:00:00.000000,30.0,7.0
12/14/2019 16:00:00.000000,24.0,6.3
12/14/2019 17:00:00.000000,24.0,5.7
12/14/2019 18:00:00.000000,25.0,10.3
12/14/2019 19:00:00.000000,23.0,6.1
12/14/2019 20:00:00.000000,25.0,7.7
12/14/2019 21:00:00.000000,20.0,5.6
12/14/2019 22:00:00.000000,18.0,6.1
12/14/2019 23:00:00.000000,24.0,6.9
12/15/2019 00:00:00.000000,29.0,7.7
12/15/2019 01:00:00.000000,31.0,12.1
12/15/2019 02:00:00.000000,32.0,13.0
12/15/2019 03:00:00.000000,36.0,14.8
12/15/2019 04:00:00.000000,39.0,16.3
12/15/2019 05:00:00.000000,,20.9
12/15/2019 06:00:00.000000,33.0,23.1
12/15/2019 07:00:00.000000,32.0,23.7
12/15/2019 08:00:00.000000,34.0,24.7
12/15/2019 09:00:00.000000,34.0,25.6
12/15/2019 10:00:00.000000,30.0,27.0
12/15/2019 11:00:00.000000,30.0,24.5
12/15/2019 12:00:00.000000,33.0,24.1
12/15/2019 13:00:00.000000,37.0,23.3
12/15/2019 14:00:00.000000,39.0,23.3
12/15/2019 15:00:00.000000,42.0,23.0
12/15/2019 16:00:00.000000,38.0,13.9
12/15/2019 17:00:00.000000,21.0,7.2
12/15/2019 18:00:00.000000,10.0,4.1
12/15/2019 19:00:00.000000,8.0,3.1
12/15/2019 20:00:00.000000,8.0,2.2
12/15/2019 21:00:00.000000,6.0,2.0
12/15/2019 22:00:00.000000,7.0,2.8
12/15/2019 23:00:00.000000,11.0,4.5
12/16/2019 00:00:00.000000,12.0,2.9
12/16/2019 01:00:00.000000,22.0,4.6
12/16/2019 02:00:00.000000,21.0,5.0
12/16/2019 03:00:00.000000,26.0,4.8
12/16/2019 04:00:00.000000,24.0,4.4
12/16/2019 05:00:00.000000,,3.1
12/16/2019 06:00:00.000000,24.0,3.3
12/16/2019 07:00:00.000000,24.0,3.3
12/16/2019 08:00:00.000000,26.0,3.9
12/16/2019 09:00:00.000000,25.0,4.0
12/16/2019 10:00:00.000000,17.0,2.9
12/16/2019 11:00:00.000000,25.0,5.4
12/16/2019 12:00:00.000000,29.0,13.4
12/16/2019 13:00:00.000000,26.0,13.8
12/16/2019 14:00:00.000000,29.0,11.2
12/16/2019 15:00:00.000000,31.0,11.5
12/16/2019 16:00:00.000000,37.0,17.5
12/16/2019 17:00:00.000000,36.0,16.9
12/16/2019 18:00:00.000000,33.0,14.8
12/16/2019 19:00:00.000000,26.0,16.2
12/16/2019 20:00:00.000000,22.0,9.9
12/16/2019 21:00:00.000000,,7.7
12/16/2019 22:00:00.000000,,6.3
12/16/2019 23:00:00.000000,17.0,5.5
12/17/2019 00:00:00.000000,27.0,13.8
12/17/2019 01:00:00.000000,32.0,5.1
12/17/2019 02:00:00.000000,37.0,6.1
12/17/2019 03:00:00.000000,37.0,9.8
12/17/2019 04:00:00.000000,41.0,9.9
12/17/2019 05:00:00.000000,,9.8
12/17/2019 06:00:00.000000,31.0,8.2
12/17/2019 07:00:00.000000,37.0,
12/17/2019 08:00:00.000000,38.0,8.5
12/17/2019 09:00:00.000000,32.0,4.4
12/17/2019 10:00:00.000000,34.0,5.1
12/17/2019 11:00:00.000000,31.0,4.4
12/17/2019 12:00:00.000000,40.0,13.6
12/17/2019 13:00:00.000000,48.0,10.4
12/17/2019 14:00:00.000000,49.0,12.5
12/17/2019 15:00:00.000000,52.0,15.2
12/17/2019 16:00:00.000000,50.0,18.4
12/17/2019 17:00:00.000000,44.0,17.5
12/17/2019 18:00:00.000000,39.0,10.7
12/17/2019 19:00:00.000000,21.0,6.0
12/17/2019 20:00:00.000000,16.0,6.8
12/17/2019 21:00:00.000000,20.0,8.9
12/17/2019 22:00:00.000000,22.0,6.1
12/17/2019 23:00:00.000000,38.0,16.5
12/18/2019 00:00:00.000000,46.0,10.7
12/18/2019 01:00:00.000000,42.0,7.5
12/18/2019 02:00:00.000000,46.0,12.1
12/18/2019 03:00:00.000000,40.0,9.6
12/18/2019 04:00:00.000000,36.0,6.1
12/18/2019 05:00:00.000000,,5.4
12/18/2019 06:00:00.000000,29.0,3.6
12/18/2019 07:00:00.000000,23.0,2.9
12/18/2019 08:00:00.000000,21.0,2.1
12/18/2019 09:00:00.000000,36.0,6.6
12/18/2019 10:00:00.000000,35.0,5.8
12/18/2019 11:00:00.000000,30.0,5.2
12/18/2019 12:00:00.000000,35.0,6.7
12/18/2019 13:00:00.000000,47.0,16.2
12/18/2019 14:00:00.000000,47.0,11.0
12/18/2019 15:00:00.000000,49.0,15.6
12/18/2019 16:00:00.000000,46.0,12.9
12/18/2019 17:00:00.000000,46.0,13.9
12/18/2019 18:00:00.000000,,14.2
12/18/2019 19:00:00.000000,,10.2
12/18/2019 20:00:00.000000,34.0,
12/18/2019 21:00:00.000000,32.0,10.6
12/18/2019 22:00:00.000000,38.0,14.3
12/18/2019 23:00:00.000000,44.0,15.2
12/19/2019 00:00:00.000000,53.0,25.7
12/19/2019 01:00:00.000000,51.0,22.2
12/19/2019 02:00:00.000000,50.0,22.9
12/19/2019 03:00:00.000000,53.0,30.8
12/19/2019 04:00:00.000000,51.0,20.0
12/19/2019 05:00:00.000000,,24.3
12/19/2019 06:00:00.000000,47.0,15.8
12/19/2019 07:00:00.000000,48.0,12.0
12/19/2019 08:00:00.000000,43.0,9.1
12/19/2019 09:00:00.000000,47.0,8.8
12/19/2019 10:00:00.000000,47.0,7.3
12/19/2019 11:00:00.000000,28.0,3.7
12/19/2019 12:00:00.000000,38.0,6.2
12/19/2019 13:00:00.000000,51.0,11.4
12/19/2019 14:00:00.000000,54.0,19.2
12/19/2019 15:00:00.000000,62.0,29.7
12/19/2019 16:00:00.000000,53.0,33.7
12/19/2019 17:00:00.000000,41.0,22.0
12/19/2019 18:00:00.000000,55.0,28.2
12/19/2019 19:00:00.000000,53.0,22.7
12/19/2019 20:00:00.000000,29.0,11.8
12/19/2019 21:00:00.000000,19.0,8.6
12/19/2019 22:00:00.000000,33.0,12.8
12/19/2019 23:00:00.000000,37.0,11.9
12/20/2019 00:00:00.000000,42.0,10.0
12/20/2019 01:00:00.000000,49.0,16.6
12/20/2019 02:00:00.000000,48.0,16.2
12/20/2019 03:00:00.000000,48.0,17.3
12/20/2019 04:00:00.000000,49.0,19.4
12/20/2019 05:00:00.000000,,15.6
12/20/2019 06:00:00.000000,42.0,12.6
12/20/2019 07:00:00.000000,42.0,14.8
12/20/2019 08:00:00.000000,39.0,10.8
12/20/2019 09:00:00.000000,41.0,10.3
12/20/2019 10:00:00.000000,41.0,5.9
12/20/2019 11:00:00.000000,40.0,5.7
12/20/2019 12:00:00.000000,41.0,5.5
12/20/2019 13:00:00.000000,49.0,8.8
12/20/2019 14:00:00.000000,46.0,9.0
12/20/2019 15:00:00.000000,49.0,13.2
12/20/2019 16:00:00.000000,47.0,15.6
12/20/2019 17:00:00.000000,42.0,11.2
12/20/2019 18:00:00.000000,37.0,9.7
12/20/2019 19:00:00.000000,34.0,8.0
12/20/2019 20:00:00.000000,37.0,8.4
12/20/2019 21:00:00.000000,39.0,10.2
12/20/2019 22:00:00.000000,46.0,11.9
12/20/2019 23:00:00.000000,48.0,16.4
12/21/2019 00:00:00.000000,46.0,23.5
12/21/2019 01:00:00.000000,49.0,23.1
12/21/2019 02:00:00.000000,52.0,27.6
12/21/2019 03:00:00.000000,55.0,29.4
12/21/2019 04:00:00.000000,48.0,20.2
12/21/2019 05:00:00.000000,,7.3
12/21/2019 06:00:00.000000,38.0,5.7
12/21/2019 07:00:00.000000,37.0,5.9
