InstrumentName, CAMP,,,,
12/14/2019 12:00:00.000000,0.4,35.0,7.0,10.9,0.0
12/14/2019 13:00:00.000000,0.2,21.0,21.0,5.7,0.0
12/14/2019 14:00:00.000000,0.2,22.0,21.0,6.4,0.0
12/14/2019 15:00:00.000000,0.2,18.0,24.0,8.5,0.0
12/14/2019 16:00:00.000000,0.2,10.0,31.0,8.3,0.0
12/14/2019 17:00:00.000000,0.3,13.0,29.0,11.4,0.0
12/14/2019 18:00:00.000000,0.2,12.0,30.0,10.7,0.0
12/14/2019 19:00:00.000000,0.3,13.0,29.0,12.2,1.0
12/14/2019 20:00:00.000000,0.3,18.0,24.0,14.1,1.0
12/14/2019 21:00:00.000000,0.3,14.0,26.0,23.0,0.0
12/14/2019 22:00:00.000000,0.2,11.0,29.0,10.5,0.0
12/14/2019 23:00:00.000000,0.2,13.0,27.0,98.2,0.0
12/15/2019 00:00:00.000000,0.3,17.0,22.0,11.9,0.0
12/15/2019 01:00:00.000000,0.3,19.0,19.0,15.0,0.0
12/15/2019 02:00:00.000000,0.3,27.0,11.0,19.1,0.0
12/15/2019 03:00:00.000000,0.4,27.0,9.0,21.4,0.0
12/15/2019 04:00:00.000000,0.6,34.0,2.0,24.0,1.0
12/15/2019 05:00:00.000000,0.6,,0.0,22.1,1.0
12/15/2019 06:00:00.000000,0.5,33.0,0.0,26.5,0.0
12/15/2019 07:00:00.000000,0.5,35.0,0.0,25.5,1.0
12/15/2019 08:00:00.000000,0.5,33.0,0.0,25.4,1.0
12/15/2019 09:00:00.000000,0.7,35.0,0.0,27.3,1.0
12/15/2019 10:00:00.000000,0.6,32.0,0.0,23.9,1.0
12/15/2019 11:00:00.000000,0.5,32.0,0.0,22.8,1.0
12/15/2019 12:00:00.000000,0.6,33.0,0.0,24.0,1.0
12/15/2019 13:00:00.000000,0.6,35.0,0.0,23.4,1.0
12/15/2019 14:00:00.000000,0.5,39.0,1.0,20.2,1.0
12/15/2019 15:00:00.000000,0.5,38.0,5.0,19.2,1.0
12/15/2019 16:00:00.000000,0.4,27.0,13.0,17.1,0.0
12/15/2019 17:00:00.000000,0.2,15.0,29.0,9.3,0.0
12/15/2019 18:00:00.000000,0.2,10.0,35.0,6.8,0.0
12/15/2019 19:00:00.000000,0.2,8.0,39.0,5.7,0.0
12/15/2019 20:00:00.000000,0.2,9.0,38.0,6.9,0.0
12/15/2019 21:00:00.000000,0.2,10.0,37.0,7.4,0.0
12/15/2019 22:00:00.000000,0.2,9.0,37.0,8.1,0.0
12/15/2019 23:00:00.000000,0.2,11.0,34.0,11.2,0.0
12/16/2019 00:00:00.000000,0.2,12.0,33.0,8.4,0.0
12/16/2019 01:00:00.000000,0.2,11.0,32.0,7.7,0.0
12/16/2019 02:00:00.000000,0.2,10.0,34.0,6.1,0.0
12/16/2019 03:00:00.000000,0.2,8.0,36.0,4.7,0.0
12/16/2019 04:00:00.000000,0.2,11.0,32.0,6.5,0.0
12/16/2019 05:00:00.000000,0.2,,32.0,3.9,0.0
12/16/2019 06:00:00.000000,0.1,9.0,33.0,3.4,0.0
12/16/2019 07:00:00.000000,0.2,15.0,22.0,4.6,0.0
12/16/2019 08:00:00.000000,0.2,10.0,32.0,2.9,0.0
12/16/2019 09:00:00.000000,0.2,12.0,29.0,2.8,0.0
12/16/2019 10:00:00.000000,0.1,6.0,38.0,2.9,0.0
12/16/2019 11:00:00.000000,0.1,7.0,36.0,2.2,0.0
12/16/2019 12:00:00.000000,0.3,28.0,7.0,14.9,0.0
12/16/2019 13:00:00.000000,0.3,29.0,11.0,23.0,0.0
12/16/2019 14:00:00.000000,,30.0,10.0,31.8,0.0
12/16/2019 15:00:00.000000,0.4,24.0,11.0,30.8,
12/16/2019 16:00:00.000000,,,22.0,21.3,
12/16/2019 17:00:00.000000,,,23.0,20.7,
12/16/2019 18:00:00.000000,,,28.0,18.7,
12/16/2019 19:00:00.000000,,,29.0,22.1,
12/16/2019 20:00:00.000000,,19.0,27.0,33.9,
12/16/2019 21:00:00.000000,0.2,16.0,30.0,28.1,0.0
12/16/2019 22:00:00.000000,0.2,16.0,28.0,28.6,0.0
12/16/2019 23:00:00.000000,0.3,19.0,25.0,21.3,0.0
12/17/2019 00:00:00.000000,0.4,25.0,18.0,27.2,0.0
12/17/2019 01:00:00.000000,0.4,24.0,20.0,20.8,0.0
12/17/2019 02:00:00.000000,0.3,22.0,22.0,11.6,0.0
12/17/2019 03:00:00.000000,0.4,31.0,10.0,21.6,0.0
12/17/2019 04:00:00.000000,0.4,36.0,6.0,25.1,0.0
