"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"1","2018-03-01 23:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",3.74944444444444,"","ug/m3"
"2","2018-03-02 00:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.908,"","ug/m3"
"3","2018-03-02 01:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",1.292,"","ug/m3"
"4","2018-03-02 02:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",39.343,"","ug/m3"
"5","2018-03-02 03:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",2.954,"","ug/m3"
"6","2018-03-02 04:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",1.033,"","ug/m3"
"7","2018-03-02 05:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.3675,"","ug/m3"
"8","2018-03-02 06:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.212,"","ug/m3"
"9","2018-03-02 07:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.2935,"","ug/m3"
"10","2018-03-02 08:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.436,"","ug/m3"
"11","2018-03-02 09:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.7615,"","ug/m3"
"12","2018-03-02 10:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.282,"","ug/m3"
"13","2018-03-02 11:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.4365,"","ug/m3"
"14","2018-03-02 12:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.2405,"","ug/m3"
"15","2018-03-02 13:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.47,"","ug/m3"
"16","2018-03-02 14:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.285,"","ug/m3"
"17","2018-03-02 15:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.2865,"","ug/m3"
"18","2018-03-02 16:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",1.639,"","ug/m3"
"19","2018-03-02 17:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.137,"","ug/m3"
"20","2018-03-02 18:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.28,"","ug/m3"
"21","2018-03-02 19:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",0.5765,"","ug/m3"
"22","2018-03-02 20:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",3.0945,"","ug/m3"
"23","2018-03-02 21:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",2.437,"","ug/m3"
"24","2018-03-02 22:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",5.053,"","ug/m3"
"25","2018-03-02 23:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",5.421,"","ug/m3"
"26","2018-03-03 00:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",6.057,"","ug/m3"
"27","2018-03-03 01:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",10.1375,"","ug/m3"
"28","2018-03-03 02:00:00","Woods Park","Woods Park","PurpleAir",NA,NA,"pm25_p",7.1365,"","ug/m3"
