"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"1","2019-12-02 21:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"humidity",9.5,"",NA
"2","2019-12-02 21:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"pm10",0.207,"","ug/m3"
"3","2019-12-02 21:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"pm25_p",0.207,"","ug/m3"
"4","2019-12-02 21:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"temperature",95.1,"","F"
"5","2019-12-02 22:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"humidity",9.46,"",NA
"6","2019-12-02 22:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"pm10",0.242,"","ug/m3"
"7","2019-12-02 22:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"pm25_p",0.213,"","ug/m3"
"8","2019-12-02 22:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"temperature",94.6,"","F"
"9","2019-12-02 23:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"humidity",9.57,"",NA
"10","2019-12-02 23:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"pm10",0.368,"","ug/m3"
"11","2019-12-02 23:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"pm25_p",0.301,"","ug/m3"
"12","2019-12-02 23:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"temperature",93.7,"","F"
"13","2019-12-03 00:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"humidity",9.69,"",NA
"14","2019-12-03 00:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"pm10",0.159,"","ug/m3"
"15","2019-12-03 00:00:00","JFK High School (AKLZ678D_3.2)","JFK High School","Clarity",39.66185,-105.06914,"pm25_p",0.159,"","ug/m3"
