"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"1","2018-03-01 23:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",4.04333333333333,"","ug/m3"
"2","2018-03-02 00:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.806,"","ug/m3"
"3","2018-03-02 01:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",1.279,"","ug/m3"
"4","2018-03-02 02:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",42.2625,"","ug/m3"
"5","2018-03-02 03:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",2.6875,"","ug/m3"
"6","2018-03-02 04:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.912,"","ug/m3"
"7","2018-03-02 05:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.9565,"","ug/m3"
"8","2018-03-02 06:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.2205,"","ug/m3"
"9","2018-03-02 07:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.377,"","ug/m3"
"10","2018-03-02 08:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.4975,"","ug/m3"
"11","2018-03-02 09:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.7075,"","ug/m3"
"12","2018-03-02 10:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.2695,"","ug/m3"
"13","2018-03-02 11:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.4315,"","ug/m3"
"14","2018-03-02 12:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.324,"","ug/m3"
"15","2018-03-02 13:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.3625,"","ug/m3"
"16","2018-03-02 14:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.3605,"","ug/m3"
"17","2018-03-02 15:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.529,"","ug/m3"
"18","2018-03-02 16:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",1.9865,"","ug/m3"
"19","2018-03-02 17:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.237,"","ug/m3"
"20","2018-03-02 18:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.383,"","ug/m3"
"21","2018-03-02 19:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.4775,"","ug/m3"
"22","2018-03-02 20:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",3.059,"","ug/m3"
"23","2018-03-02 21:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",2.267,"","ug/m3"
"24","2018-03-02 22:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",4.7225,"","ug/m3"
"25","2018-03-02 23:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",4.947,"","ug/m3"
"26","2018-03-03 00:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",5.4405,"","ug/m3"
"27","2018-03-03 01:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",9.0345,"","ug/m3"
"28","2018-03-03 02:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",6.73,"","ug/m3"
"29","2018-03-03 03:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",5.06,"","ug/m3"
"30","2018-03-03 04:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",5.453,"","ug/m3"
"31","2018-03-03 05:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",3.572,"","ug/m3"
"32","2018-03-03 06:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",5.4355,"","ug/m3"
"33","2018-03-03 07:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",8.442,"","ug/m3"
"34","2018-03-03 08:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",18.9205,"","ug/m3"
"35","2018-03-03 09:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",14.2005,"","ug/m3"
"36","2018-03-03 10:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",4.3785,"","ug/m3"
"37","2018-03-03 11:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",4.4445,"","ug/m3"
"38","2018-03-03 12:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",5.062,"","ug/m3"
"39","2018-03-03 13:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",2.9425,"","ug/m3"
"40","2018-03-03 14:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",0.406,"","ug/m3"
"41","2018-03-03 15:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",4.4655,"","ug/m3"
"42","2018-03-03 16:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",2.127,"","ug/m3"
"43","2018-03-03 17:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",2.2755,"","ug/m3"
"44","2018-03-03 18:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",4.8365,"","ug/m3"
"45","2018-03-03 19:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",3.532,"","ug/m3"
"46","2018-03-03 20:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",3.6765,"","ug/m3"
"47","2018-03-03 21:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",2.627,"","ug/m3"
"48","2018-03-03 22:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",3.313,"","ug/m3"
"49","2018-03-03 23:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",4.119,"","ug/m3"
"50","2018-03-04 00:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",5.5975,"","ug/m3"
"51","2018-03-04 01:00:00","Woods Park B","Woods Park","PurpleAir",NA,NA,"pm25_p",6.652,"","ug/m3"
