"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"1","2017-12-31 18:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",29.29,"","ug/m3"
"2","2017-12-31 19:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"3","2017-12-31 20:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"4","2017-12-31 21:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",23.7042857142857,"","ug/m3"
"5","2017-12-31 22:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",24.447,"","ug/m3"
"6","2017-12-31 23:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"7","2018-01-01 00:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",29.2333333333333,"","ug/m3"
"8","2018-01-01 01:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",29.391,"","ug/m3"
"9","2018-01-01 02:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",36.105,"","ug/m3"
"10","2018-01-01 03:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",38.8936666666667,"","ug/m3"
"11","2018-01-01 04:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",39.362,"","ug/m3"
"12","2018-01-01 05:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",39.416,"","ug/m3"
"13","2018-01-01 06:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",39.831,"","ug/m3"
"14","2018-01-01 07:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",39.1913333333333,"","ug/m3"
"15","2018-01-01 08:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",39.5833333333333,"","ug/m3"
"16","2018-01-01 09:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",41.8443333333333,"","ug/m3"
"17","2018-01-01 10:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",42.46,"","ug/m3"
"18","2018-01-01 11:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",41.9310344827586,"","ug/m3"
"19","2018-01-01 12:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",39.3846666666667,"","ug/m3"
"20","2018-01-01 13:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",37.9833333333333,"","ug/m3"
"21","2018-01-01 14:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",38.2896551724138,"","ug/m3"
"22","2018-01-01 15:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",40.0896666666667,"","ug/m3"
"23","2018-01-01 16:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",39.727,"","ug/m3"
"24","2018-01-01 17:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",43.5693333333333,"","ug/m3"
"25","2018-01-01 18:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",46.9173333333333,"","ug/m3"
"26","2018-01-01 19:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",48.7026666666667,"","ug/m3"
"27","2018-01-01 20:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",58.317,"","ug/m3"
"28","2018-01-01 21:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",73.393,"","ug/m3"
"29","2018-01-01 22:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",63.6493333333333,"","ug/m3"
"30","2018-01-01 23:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",49.4166666666667,"","ug/m3"
"31","2018-01-02 00:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",43.578,"","ug/m3"
"32","2018-01-02 01:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",43.143,"","ug/m3"
"33","2018-01-02 02:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",43.2676666666667,"","ug/m3"
"34","2018-01-02 03:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",43.0656666666667,"","ug/m3"
"35","2018-01-02 04:00:00","Lake Arbot",NA,NA,NA,NA,"pm25_p",43.168,"","ug/m3"
