"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"69","2019-08-15 05:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",31.6,"",NA
"70","2019-08-15 05:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",5.33,"","ug/m3"
"71","2019-08-15 05:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",4.15,"","ug/m3"
"72","2019-08-15 05:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",78.8,"","F"
"73","2019-08-15 06:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",30.6,"",NA
"74","2019-08-15 06:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",4.97,"","ug/m3"
"75","2019-08-15 06:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",3.95,"","ug/m3"
"76","2019-08-15 06:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",79.5,"","F"
"77","2019-08-15 07:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",26.4,"",NA
"78","2019-08-15 07:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",4.85,"","ug/m3"
"79","2019-08-15 07:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",3.68,"","ug/m3"
"80","2019-08-15 07:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",82.1,"","F"
"81","2019-08-15 08:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",22.9,"",NA
"82","2019-08-15 08:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",5.27,"","ug/m3"
"83","2019-08-15 08:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",4.31,"","ug/m3"
"84","2019-08-15 08:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",86.2,"","F"
"85","2019-08-15 09:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",14.4,"",NA
"86","2019-08-15 09:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",4.06,"","ug/m3"
"87","2019-08-15 09:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",3.21,"","ug/m3"
"88","2019-08-15 09:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",92.6,"","F"
"89","2019-08-15 10:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",10.5,"",NA
"90","2019-08-15 10:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",2.43,"","ug/m3"
"91","2019-08-15 10:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",1.75,"","ug/m3"
"92","2019-08-15 10:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",97.6,"","F"
"93","2019-08-15 11:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",8.58,"",NA
"94","2019-08-15 11:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",2.26,"","ug/m3"
"95","2019-08-15 11:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",1.6,"","ug/m3"
"96","2019-08-15 11:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",102,"high","F"
"97","2019-08-15 12:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",5.95,"",NA
"98","2019-08-15 12:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",1.79,"","ug/m3"
"99","2019-08-15 12:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",1.16,"","ug/m3"
"100","2019-08-15 12:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",109,"high","F"
"101","2019-08-15 13:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",5.51,"",NA
"102","2019-08-15 13:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",1.55,"","ug/m3"
"103","2019-08-15 13:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",1,"","ug/m3"
"104","2019-08-15 13:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",112,"high","F"
"105","2019-08-15 14:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",5.68,"",NA
"106","2019-08-15 14:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",1.57,"","ug/m3"
"107","2019-08-15 14:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",0.912,"","ug/m3"
"108","2019-08-15 14:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",113,"high","F"
"109","2019-08-15 15:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",4.96,"",NA
"110","2019-08-15 15:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",2.08,"","ug/m3"
"111","2019-08-15 15:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",1.45,"","ug/m3"
"112","2019-08-15 15:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",115,"high","F"
"113","2019-08-15 16:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",5.03,"",NA
"114","2019-08-15 16:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",3.61,"","ug/m3"
"115","2019-08-15 16:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",3.04,"","ug/m3"
"116","2019-08-15 16:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",118,"high","F"
"117","2019-08-15 17:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",6.19,"",NA
"118","2019-08-15 17:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",3.93,"","ug/m3"
"119","2019-08-15 17:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",3.28,"","ug/m3"
"120","2019-08-15 17:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"temperature",113,"high","F"
"121","2019-08-15 18:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"humidity",8.41,"",NA
"122","2019-08-15 18:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm10",4.64,"","ug/m3"
"123","2019-08-15 18:00:00","Clarity-5 (CN A7J1SWYY) INACTIVE",NA,NA,NA,NA,"pm25_p",3.92,"","ug/m3"
