"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"1","2017-12-31 18:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",14.66,"","ug/m3"
"2","2017-12-31 19:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"3","2017-12-31 20:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"4","2017-12-31 21:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",11.7742857142857,"","ug/m3"
"5","2017-12-31 22:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",7.545,"","ug/m3"
"6","2017-12-31 23:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"7","2018-01-01 00:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",14.4875,"","ug/m3"
"8","2018-01-01 01:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",20.219,"","ug/m3"
"9","2018-01-01 02:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",31.42,"","ug/m3"
"10","2018-01-01 03:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",31.651,"","ug/m3"
"11","2018-01-01 04:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",27.9746666666667,"","ug/m3"
"12","2018-01-01 05:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",26.3753333333333,"","ug/m3"
"13","2018-01-01 06:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",28.7393333333333,"","ug/m3"
"14","2018-01-01 07:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",31.465,"","ug/m3"
"15","2018-01-01 08:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",29.3146666666667,"","ug/m3"
"16","2018-01-01 09:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",35.3633333333333,"","ug/m3"
"17","2018-01-01 10:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",38.4876666666667,"","ug/m3"
"18","2018-01-01 11:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",42.0948275862069,"","ug/m3"
"19","2018-01-01 12:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",39.761,"","ug/m3"
"20","2018-01-01 13:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",36.302,"","ug/m3"
"21","2018-01-01 14:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",35.5475862068966,"","ug/m3"
"22","2018-01-01 15:00:00","Swansea (DEH) B",NA,NA,NA,NA,"pm25_p",37.1269230769231,"","ug/m3"
