"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"1","2022-02-04 14:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"2","2022-02-04 14:00:00","old",NA,NA,NA,NA,"pm10",16.9,"","ug/m3"
"3","2022-02-04 14:00:00","old",NA,NA,NA,NA,"pm25_p",9.16,"","ug/m3"
"4","2022-02-04 14:00:00","old",NA,NA,NA,NA,"pm25_r",14.2,"","ug/m3"
"5","2022-02-04 14:00:00","old",NA,NA,NA,NA,"pm25_r2",13.3758823529412,"","ug/m3"
"6","2022-02-04 14:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"7","2022-02-04 15:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"8","2022-02-04 15:00:00","old",NA,NA,NA,NA,"pm10",0.594,"","ug/m3"
"9","2022-02-04 15:00:00","old",NA,NA,NA,NA,"pm25_p",1.95,"","ug/m3"
"10","2022-02-04 15:00:00","old",NA,NA,NA,NA,"pm25_r",0.318,"","ug/m3"
"11","2022-02-04 15:00:00","old",NA,NA,NA,NA,"pm25_r2",0.191,"","ug/m3"
"12","2022-02-04 15:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"13","2022-02-04 16:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"14","2022-02-04 16:00:00","old",NA,NA,NA,NA,"pm10",0.843,"","ug/m3"
"15","2022-02-04 16:00:00","old",NA,NA,NA,NA,"pm25_p",2.07,"","ug/m3"
"16","2022-02-04 16:00:00","old",NA,NA,NA,NA,"pm25_r",0.534,"","ug/m3"
"17","2022-02-04 16:00:00","old",NA,NA,NA,NA,"pm25_r2",0.170666666666667,"","ug/m3"
"18","2022-02-04 16:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"19","2022-02-04 17:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"20","2022-02-04 17:00:00","old",NA,NA,NA,NA,"pm10",0.844,"","ug/m3"
"21","2022-02-04 17:00:00","old",NA,NA,NA,NA,"pm25_p",2.06,"","ug/m3"
"22","2022-02-04 17:00:00","old",NA,NA,NA,NA,"pm25_r",0.525,"","ug/m3"
"23","2022-02-04 17:00:00","old",NA,NA,NA,NA,"pm25_r2",0.1825,"","ug/m3"
"24","2022-02-04 17:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"25","2022-02-04 18:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"26","2022-02-04 18:00:00","old",NA,NA,NA,NA,"pm10",0.667,"","ug/m3"
"27","2022-02-04 18:00:00","old",NA,NA,NA,NA,"pm25_p",1.97,"","ug/m3"
"28","2022-02-04 18:00:00","old",NA,NA,NA,NA,"pm25_r",0.353,"","ug/m3"
"29","2022-02-04 18:00:00","old",NA,NA,NA,NA,"pm25_r2",0.132,"","ug/m3"
"30","2022-02-04 18:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"31","2022-02-04 19:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"32","2022-02-04 19:00:00","old",NA,NA,NA,NA,"pm10",0.576,"","ug/m3"
"33","2022-02-04 19:00:00","old",NA,NA,NA,NA,"pm25_p",1.97,"","ug/m3"
"34","2022-02-04 19:00:00","old",NA,NA,NA,NA,"pm25_r",0.343,"","ug/m3"
"35","2022-02-04 19:00:00","old",NA,NA,NA,NA,"pm25_r2",0.245,"","ug/m3"
"36","2022-02-04 19:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"37","2022-02-04 20:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"38","2022-02-04 20:00:00","old",NA,NA,NA,NA,"pm10",0.915,"","ug/m3"
"39","2022-02-04 20:00:00","old",NA,NA,NA,NA,"pm25_p",2.08,"","ug/m3"
"40","2022-02-04 20:00:00","old",NA,NA,NA,NA,"pm25_r",0.564,"","ug/m3"
"41","2022-02-04 20:00:00","old",NA,NA,NA,NA,"pm25_r2",0.386,"","ug/m3"
"42","2022-02-04 20:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"43","2022-02-04 21:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"44","2022-02-04 21:00:00","old",NA,NA,NA,NA,"pm10",0.888,"","ug/m3"
"45","2022-02-04 21:00:00","old",NA,NA,NA,NA,"pm25_p",2.07,"","ug/m3"
"46","2022-02-04 21:00:00","old",NA,NA,NA,NA,"pm25_r",0.543,"","ug/m3"
"47","2022-02-04 21:00:00","old",NA,NA,NA,NA,"pm25_r2",0.477333333333333,"","ug/m3"
"48","2022-02-04 21:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"49","2022-02-04 22:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"50","2022-02-04 22:00:00","old",NA,NA,NA,NA,"pm10",0.679,"","ug/m3"
"51","2022-02-04 22:00:00","old",NA,NA,NA,NA,"pm25_p",2.02,"","ug/m3"
"52","2022-02-04 22:00:00","old",NA,NA,NA,NA,"pm25_r",0.439,"","ug/m3"
"53","2022-02-04 22:00:00","old",NA,NA,NA,NA,"pm25_r2",0.310833333333333,"","ug/m3"
"54","2022-02-04 22:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"55","2022-02-04 23:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"56","2022-02-04 23:00:00","old",NA,NA,NA,NA,"pm10",0.839,"","ug/m3"
"57","2022-02-04 23:00:00","old",NA,NA,NA,NA,"pm25_p",2.04,"","ug/m3"
"58","2022-02-04 23:00:00","old",NA,NA,NA,NA,"pm25_r",0.488,"","ug/m3"
"59","2022-02-04 23:00:00","old",NA,NA,NA,NA,"pm25_r2",0.299166666666667,"","ug/m3"
"60","2022-02-04 23:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"61","2022-02-05 00:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"62","2022-02-05 00:00:00","old",NA,NA,NA,NA,"pm10",0.542,"","ug/m3"
"63","2022-02-05 00:00:00","old",NA,NA,NA,NA,"pm25_p",1.94,"","ug/m3"
"64","2022-02-05 00:00:00","old",NA,NA,NA,NA,"pm25_r",0.298,"","ug/m3"
"65","2022-02-05 00:00:00","old",NA,NA,NA,NA,"pm25_r2",0.191166666666667,"","ug/m3"
"66","2022-02-05 00:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"67","2022-02-05 01:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"68","2022-02-05 01:00:00","old",NA,NA,NA,NA,"pm10",0.301,"","ug/m3"
"69","2022-02-05 01:00:00","old",NA,NA,NA,NA,"pm25_p",1.84,"","ug/m3"
"70","2022-02-05 01:00:00","old",NA,NA,NA,NA,"pm25_r",0.102,"","ug/m3"
"71","2022-02-05 01:00:00","old",NA,NA,NA,NA,"pm25_r2",0.0751666666666667,"","ug/m3"
"72","2022-02-05 01:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"73","2022-02-05 02:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"74","2022-02-05 02:00:00","old",NA,NA,NA,NA,"pm10",0.131,"","ug/m3"
"75","2022-02-05 02:00:00","old",NA,NA,NA,NA,"pm25_p",1.81,"","ug/m3"
"76","2022-02-05 02:00:00","old",NA,NA,NA,NA,"pm25_r",0.0407,"","ug/m3"
"77","2022-02-05 02:00:00","old",NA,NA,NA,NA,"pm25_r2",0.021,"","ug/m3"
"78","2022-02-05 02:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"79","2022-02-05 03:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"80","2022-02-05 03:00:00","old",NA,NA,NA,NA,"pm10",0.0602,"","ug/m3"
"81","2022-02-05 03:00:00","old",NA,NA,NA,NA,"pm25_p",1.79,"","ug/m3"
"82","2022-02-05 03:00:00","old",NA,NA,NA,NA,"pm25_r",0.00417,"","ug/m3"
"83","2022-02-05 03:00:00","old",NA,NA,NA,NA,"pm25_r2",0.00716666666666667,"","ug/m3"
"84","2022-02-05 03:00:00","old",NA,NA,NA,NA,"temperature",NA,"low, missing","F"
"85","2022-02-05 04:00:00","old",NA,NA,NA,NA,"humidity",NA,"low, missing",""
"86","2022-02-05 04:00:00","old",NA,NA,NA,NA,"pm10",0.0242,"","ug/m3"
"87","2022-02-05 04:00:00","old",NA,NA,NA,NA,"pm25_p",1.79,"","ug/m3"
"88","2022-02-05 04:00:00","old",NA,NA,NA,NA,"pm25_r",0.00667,"","ug/m3"
