"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"1","2018-03-01 14:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",3.48,"","ug/m3"
"2","2018-03-01 15:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",3.364,"","ug/m3"
"3","2018-03-01 16:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",4.1375,"","ug/m3"
"4","2018-03-01 17:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"5","2018-03-01 18:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"6","2018-03-01 19:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"7","2018-03-01 20:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"8","2018-03-01 21:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"9","2018-03-01 22:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"10","2018-03-01 23:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"11","2018-03-02 00:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"12","2018-03-02 01:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"13","2018-03-02 02:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"14","2018-03-02 03:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"15","2018-03-02 04:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"16","2018-03-02 05:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"17","2018-03-02 06:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"18","2018-03-02 07:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"19","2018-03-02 08:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"20","2018-03-02 09:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"21","2018-03-02 10:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"22","2018-03-02 11:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"23","2018-03-02 12:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",2.39666666666667,"","ug/m3"
"24","2018-03-02 13:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",1.0425,"","ug/m3"
"25","2018-03-02 14:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",2.0055,"","ug/m3"
"26","2018-03-02 15:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",2.45,"","ug/m3"
"27","2018-03-02 16:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"28","2018-03-02 17:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"29","2018-03-02 18:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"30","2018-03-02 19:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"31","2018-03-02 20:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"32","2018-03-02 21:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"33","2018-03-02 22:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"34","2018-03-02 23:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"35","2018-03-03 00:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"36","2018-03-03 01:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"37","2018-03-03 02:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"38","2018-03-03 03:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"39","2018-03-03 04:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"40","2018-03-03 05:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"41","2018-03-03 06:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"42","2018-03-03 07:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"43","2018-03-03 08:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"44","2018-03-03 09:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"45","2018-03-03 10:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"46","2018-03-03 11:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"47","2018-03-03 12:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"48","2018-03-03 13:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"49","2018-03-03 14:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"50","2018-03-03 15:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"51","2018-03-03 16:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"52","2018-03-03 17:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"53","2018-03-03 18:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"54","2018-03-03 19:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"55","2018-03-03 20:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"56","2018-03-03 21:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"57","2018-03-03 22:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"58","2018-03-03 23:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"59","2018-03-04 00:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"60","2018-03-04 01:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"61","2018-03-04 02:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"62","2018-03-04 03:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"63","2018-03-04 04:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"64","2018-03-04 05:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"65","2018-03-04 06:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"66","2018-03-04 07:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"67","2018-03-04 08:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"68","2018-03-04 09:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"69","2018-03-04 10:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"70","2018-03-04 11:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"71","2018-03-04 12:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"72","2018-03-04 13:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"73","2018-03-04 14:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"74","2018-03-04 15:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"75","2018-03-04 16:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"76","2018-03-04 17:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"77","2018-03-04 18:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"78","2018-03-04 19:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"79","2018-03-04 20:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"80","2018-03-04 21:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"81","2018-03-04 22:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"82","2018-03-04 23:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"83","2018-03-05 00:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"84","2018-03-05 01:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"85","2018-03-05 02:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"86","2018-03-05 03:00:00","Construction Dust Monitor (B)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
