"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"1","2018-05-25 08:00:00","39th Ave (CS6)",NA,NA,NA,NA,"humidity",NA,"missing",""
"2","2018-05-25 08:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm10",NA,"missing","ug/m3"
"3","2018-05-25 08:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"4","2018-05-25 08:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_r",NA,"missing","ug/m3"
"5","2018-05-25 08:00:00","39th Ave (CS6)",NA,NA,NA,NA,"temperature",NA,"missing","F"
"6","2018-05-25 09:00:00","39th Ave (CS6)",NA,NA,NA,NA,"humidity",NA,"missing",""
"7","2018-05-25 09:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm10",NA,"missing","ug/m3"
"8","2018-05-25 09:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"9","2018-05-25 09:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_r",NA,"missing","ug/m3"
"10","2018-05-25 09:00:00","39th Ave (CS6)",NA,NA,NA,NA,"temperature",NA,"missing","F"
"11","2018-05-25 10:00:00","39th Ave (CS6)",NA,NA,NA,NA,"humidity",NA,"missing",""
"12","2018-05-25 10:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm10",NA,"missing","ug/m3"
"13","2018-05-25 10:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"14","2018-05-25 10:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_r",NA,"missing","ug/m3"
"15","2018-05-25 10:00:00","39th Ave (CS6)",NA,NA,NA,NA,"temperature",NA,"missing","F"
"16","2018-05-25 11:00:00","39th Ave (CS6)",NA,NA,NA,NA,"humidity",12.2,"",""
"17","2018-05-25 11:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm10",1.88,"","ug/m3"
"18","2018-05-25 11:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"19","2018-05-25 11:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_r",1.68,"","ug/m3"
"20","2018-05-25 11:00:00","39th Ave (CS6)",NA,NA,NA,NA,"temperature",98.8,"high","F"
"21","2018-05-25 12:00:00","39th Ave (CS6)",NA,NA,NA,NA,"humidity",12.3,"",""
"22","2018-05-25 12:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm10",1.9,"","ug/m3"
"23","2018-05-25 12:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"24","2018-05-25 12:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_r",1.65,"","ug/m3"
"25","2018-05-25 12:00:00","39th Ave (CS6)",NA,NA,NA,NA,"temperature",95.6,"","F"
"26","2018-05-25 13:00:00","39th Ave (CS6)",NA,NA,NA,NA,"humidity",NA,"missing",""
"27","2018-05-25 13:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm10",NA,"missing","ug/m3"
"28","2018-05-25 13:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"29","2018-05-25 13:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_r",NA,"missing","ug/m3"
"30","2018-05-25 13:00:00","39th Ave (CS6)",NA,NA,NA,NA,"temperature",NA,"missing","F"
"31","2018-05-25 14:00:00","39th Ave (CS6)",NA,NA,NA,NA,"humidity",NA,"missing",""
"32","2018-05-25 14:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm10",NA,"missing","ug/m3"
"33","2018-05-25 14:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"34","2018-05-25 14:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_r",NA,"missing","ug/m3"
"35","2018-05-25 14:00:00","39th Ave (CS6)",NA,NA,NA,NA,"temperature",NA,"missing","F"
"36","2018-05-25 15:00:00","39th Ave (CS6)",NA,NA,NA,NA,"humidity",NA,"missing",""
"37","2018-05-25 15:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm10",NA,"missing","ug/m3"
"38","2018-05-25 15:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"39","2018-05-25 15:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_r",NA,"missing","ug/m3"
"40","2018-05-25 15:00:00","39th Ave (CS6)",NA,NA,NA,NA,"temperature",NA,"missing","F"
"41","2018-05-25 16:00:00","39th Ave (CS6)",NA,NA,NA,NA,"humidity",NA,"missing",""
"42","2018-05-25 16:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm10",NA,"missing","ug/m3"
"43","2018-05-25 16:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"44","2018-05-25 16:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_r",NA,"missing","ug/m3"
"45","2018-05-25 16:00:00","39th Ave (CS6)",NA,NA,NA,NA,"temperature",NA,"missing","F"
"46","2018-05-25 17:00:00","39th Ave (CS6)",NA,NA,NA,NA,"humidity",NA,"missing",""
"47","2018-05-25 17:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm10",NA,"missing","ug/m3"
"48","2018-05-25 17:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"49","2018-05-25 17:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_r",NA,"missing","ug/m3"
"50","2018-05-25 17:00:00","39th Ave (CS6)",NA,NA,NA,NA,"temperature",NA,"missing","F"
"51","2018-05-25 18:00:00","39th Ave (CS6)",NA,NA,NA,NA,"humidity",NA,"missing",""
"52","2018-05-25 18:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm10",NA,"missing","ug/m3"
"53","2018-05-25 18:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
"54","2018-05-25 18:00:00","39th Ave (CS6)",NA,NA,NA,NA,"pm25_r",NA,"missing","ug/m3"
