"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"1","2022-04-30 17:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"humidity",12.6,"",""
"2","2022-04-30 17:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm10",2.13,"","ug/m3"
"3","2022-04-30 17:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_p",6.61,"","ug/m3"
"4","2022-04-30 17:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_r",2.02,"","ug/m3"
"5","2022-04-30 17:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_r2",2.704,"","ug/m3"
"6","2022-04-30 17:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"temperature",NA,"missing","F"
"7","2022-04-30 18:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"humidity",15,"",""
"8","2022-04-30 18:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm10",1.65,"","ug/m3"
"9","2022-04-30 18:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_p",5.92,"","ug/m3"
"10","2022-04-30 18:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_r",1.55,"","ug/m3"
"11","2022-04-30 18:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_r2",2.1595,"","ug/m3"
"12","2022-04-30 18:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"temperature",NA,"missing","F"
"13","2022-04-30 19:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"humidity",17.6,"",""
"14","2022-04-30 19:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm10",1.59,"","ug/m3"
"15","2022-04-30 19:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_p",5.5,"","ug/m3"
"16","2022-04-30 19:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_r",1.45,"","ug/m3"
"17","2022-04-30 19:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_r2",1.97013333333333,"","ug/m3"
"18","2022-04-30 19:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"temperature",NA,"missing","F"
"19","2022-04-30 20:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"humidity",20.3,"",""
"20","2022-04-30 20:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm10",1.78,"","ug/m3"
"21","2022-04-30 20:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_p",5.4,"","ug/m3"
"22","2022-04-30 20:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_r",1.66,"","ug/m3"
"23","2022-04-30 20:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_r2",2.26566666666667,"","ug/m3"
"24","2022-04-30 20:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"temperature",NA,"missing","F"
"25","2022-04-30 21:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"humidity",23.8,"",""
"26","2022-04-30 21:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm10",2.14,"","ug/m3"
"27","2022-04-30 21:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_p",5.43,"","ug/m3"
"28","2022-04-30 21:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_r",2.03,"","ug/m3"
"29","2022-04-30 21:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_r2",2.729,"","ug/m3"
"30","2022-04-30 21:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"temperature",NA,"missing","F"
"31","2022-04-30 22:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"humidity",25.3,"",""
"32","2022-04-30 22:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm10",2.49,"","ug/m3"
"33","2022-04-30 22:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_p",5.56,"","ug/m3"
"34","2022-04-30 22:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_r",2.41,"","ug/m3"
"35","2022-04-30 22:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"pm25_r2",3.18805555555556,"","ug/m3"
"36","2022-04-30 22:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"temperature",NA,"missing","F"
"37","2022-04-30 23:00:00","Prep Academy (CS17) Replacement",NA,NA,NA,NA,"humidity",26.8,"",""
