InstrumentName, Chatfield Park,
StartTime, 2020-03-01 00:00:00,
EndTime, 2020-03-31 23:59:59,
Date,O3,PM2.5
03/01/2020 00:00:00.000000,39.0,3.0
03/01/2020 01:00:00.000000,35.0,3.5
03/01/2020 02:00:00.000000,36.0,3.0
03/01/2020 03:00:00.000000,36.0,2.7
03/01/2020 04:00:00.000000,28.0,2.9
03/01/2020 05:00:00.000000,31.0,2.9
03/01/2020 06:00:00.000000,32.0,3.0
03/01/2020 07:00:00.000000,42.0,2.0
03/01/2020 08:00:00.000000,43.0,2.1
03/01/2020 09:00:00.000000,43.0,2.0
03/01/2020 10:00:00.000000,41.0,2.2
03/01/2020 11:00:00.000000,35.0,2.4
03/01/2020 12:00:00.000000,35.0,2.5
03/01/2020 13:00:00.000000,37.0,2.4
03/01/2020 14:00:00.000000,40.0,2.2
03/01/2020 15:00:00.000000,38.0,2.5
03/01/2020 16:00:00.000000,29.0,5.0
03/01/2020 17:00:00.000000,30.0,4.7
03/01/2020 18:00:00.000000,32.0,4.7
03/01/2020 19:00:00.000000,34.0,5.0
03/01/2020 20:00:00.000000,34.0,5.9
03/01/2020 21:00:00.000000,35.0,6.2
03/01/2020 22:00:00.000000,35.0,6.3
03/01/2020 23:00:00.000000,36.0,5.9
03/02/2020 00:00:00.000000,36.0,5.9
03/02/2020 01:00:00.000000,34.0,6.5
03/02/2020 02:00:00.000000,34.0,5.9
03/02/2020 03:00:00.000000,34.0,4.6
03/02/2020 04:00:00.000000,34.0,4.5
03/02/2020 05:00:00.000000,36.0,4.2
03/02/2020 06:00:00.000000,33.0,5.3
03/02/2020 07:00:00.000000,32.0,5.1
03/02/2020 08:00:00.000000,32.0,5.9
03/02/2020 09:00:00.000000,31.0,7.7
03/02/2020 10:00:00.000000,28.0,7.9
03/02/2020 11:00:00.000000,25.0,9.6
03/02/2020 12:00:00.000000,23.0,10.3
03/02/2020 13:00:00.000000,15.0,11.4
03/02/2020 14:00:00.000000,20.0,13.9
03/02/2020 15:00:00.000000,24.0,14.5
03/02/2020 16:00:00.000000,25.0,15.7
03/02/2020 17:00:00.000000,28.0,14.9
03/02/2020 18:00:00.000000,29.0,16.0
03/02/2020 19:00:00.000000,32.0,16.3
03/02/2020 20:00:00.000000,34.0,16.5
03/02/2020 21:00:00.000000,43.0,9.9
03/02/2020 22:00:00.000000,50.0,2.1
03/02/2020 23:00:00.000000,51.0,2.1
03/03/2020 00:00:00.000000,50.0,2.0
03/03/2020 01:00:00.000000,51.0,1.8
03/03/2020 02:00:00.000000,46.0,2.1
03/03/2020 03:00:00.000000,42.0,2.6
03/03/2020 04:00:00.000000,41.0,2.1
03/03/2020 05:00:00.000000,39.0,2.2
03/03/2020 06:00:00.000000,35.0,3.2
03/03/2020 07:00:00.000000,41.0,2.9
03/03/2020 08:00:00.000000,44.0,2.3
03/03/2020 09:00:00.000000,43.0,2.2
03/03/2020 10:00:00.000000,36.0,2.5
03/03/2020 11:00:00.000000,28.0,2.3
03/03/2020 12:00:00.000000,32.0,2.3
03/03/2020 13:00:00.000000,38.0,2.1
03/03/2020 14:00:00.000000,28.0,3.7
03/03/2020 15:00:00.000000,,5.2
03/03/2020 16:00:00.000000,38.0,2.9
03/03/2020 17:00:00.000000,43.0,2.1
03/03/2020 18:00:00.000000,45.0,1.8
03/03/2020 19:00:00.000000,47.0,1.8
03/03/2020 20:00:00.000000,45.0,1.6
03/03/2020 21:00:00.000000,47.0,1.7
03/03/2020 22:00:00.000000,48.0,1.8
03/03/2020 23:00:00.000000,48.0,2.1
03/04/2020 00:00:00.000000,47.0,2.2
03/04/2020 01:00:00.000000,43.0,2.4
03/04/2020 02:00:00.000000,40.0,3.0
03/04/2020 03:00:00.000000,31.0,3.3
03/04/2020 04:00:00.000000,29.0,3.0
03/04/2020 05:00:00.000000,30.0,3.0
03/04/2020 06:00:00.000000,29.0,3.5
03/04/2020 07:00:00.000000,27.0,3.0
03/04/2020 08:00:00.000000,29.0,3.1
03/04/2020 18:00:00.000000,48.0,
03/04/2020 19:00:00.000000,48.0,3.0
03/04/2020 20:00:00.000000,50.0,3.8
03/04/2020 21:00:00.000000,50.0,3.2
03/04/2020 22:00:00.000000,49.0,2.3
03/04/2020 23:00:00.000000,49.0,2.0
03/05/2020 00:00:00.000000,48.0,2.3
03/05/2020 01:00:00.000000,44.0,2.3
03/05/2020 02:00:00.000000,39.0,2.8
03/05/2020 03:00:00.000000,33.0,3.2
03/05/2020 04:00:00.000000,30.0,2.9
03/05/2020 05:00:00.000000,35.0,2.4
03/05/2020 06:00:00.000000,33.0,2.4
03/05/2020 07:00:00.000000,36.0,2.1
03/05/2020 08:00:00.000000,39.0,1.9
03/05/2020 09:00:00.000000,38.0,2.0
03/05/2020 10:00:00.000000,36.0,3.2
03/05/2020 11:00:00.000000,37.0,2.7
03/05/2020 12:00:00.000000,38.0,3.3
03/05/2020 13:00:00.000000,32.0,3.5
03/05/2020 14:00:00.000000,22.0,4.2
03/05/2020 15:00:00.000000,34.0,3.8
03/05/2020 16:00:00.000000,40.0,3.5
03/05/2020 17:00:00.000000,41.0,3.7
03/05/2020 18:00:00.000000,41.0,4.0
03/05/2020 19:00:00.000000,43.0,4.0
03/05/2020 20:00:00.000000,44.0,4.2
03/05/2020 21:00:00.000000,46.0,4.5
03/05/2020 22:00:00.000000,46.0,4.7
03/05/2020 23:00:00.000000,46.0,5.1
03/06/2020 00:00:00.000000,41.0,5.4
03/06/2020 04:00:00.000000,28.0,4.8
03/06/2020 05:00:00.000000,28.0,4.2
03/06/2020 06:00:00.000000,30.0,4.1
03/06/2020 07:00:00.000000,25.0,5.1
03/06/2020 08:00:00.000000,21.0,4.5
03/06/2020 09:00:00.000000,21.0,4.3
03/06/2020 10:00:00.000000,23.0,4.2
03/06/2020 11:00:00.000000,25.0,4.1
03/06/2020 12:00:00.000000,24.0,3.8
03/06/2020 13:00:00.000000,23.0,3.6
03/06/2020 14:00:00.000000,28.0,3.4
03/06/2020 15:00:00.000000,43.0,2.8
03/06/2020 16:00:00.000000,44.0,2.9
03/06/2020 17:00:00.000000,46.0,2.6
03/06/2020 18:00:00.000000,48.0,2.4
03/06/2020 19:00:00.000000,50.0,2.4
03/06/2020 20:00:00.000000,52.0,2.3
03/06/2020 21:00:00.000000,52.0,2.4
03/06/2020 22:00:00.000000,53.0,3.1
03/06/2020 23:00:00.000000,53.0,2.4
03/07/2020 00:00:00.000000,49.0,2.3
